year,peut_VERB être_VERB,peut_VERB etre_VERB,peut_VERB naître_VERB
1800,0.00011384391109459102,1.6664071234018252e-07,5.911029461458384e-07
1801,0.0001048791891662404,2.928854716532925e-07,8.834187497086532e-07
1802,0.00011563814769033343,2.1259481286506343e-07,5.863141154804907e-07
1803,0.0001140168315032497,1.9113323679320615e-07,7.489302333851811e-07
1804,0.0001428729883627966,2.2741028260497842e-07,7.835767519281944e-07
1805,0.00012719887308776379,2.7575913241761896e-07,6.339617470985104e-07
1806,0.00012474169488996267,4.149603567427107e-07,6.944822530385864e-07
1807,0.00015477756096515805,4.355841349834577e-07,7.231266181406681e-07
1808,0.00013328366912901402,3.6030577321710666e-07,5.597202630269749e-07
1809,0.00012859304843004793,3.7725810586586306e-07,4.721373727534228e-07
1810,0.00013827107613906264,5.101476197033605e-07,6.669361027888954e-07
1811,0.00011965775775024667,2.2312983638528294e-07,4.262030586232868e-07
1812,0.00015055056428536773,2.2404549682164543e-07,6.027890435689187e-07
1813,0.00014470156747847795,3.3358603457323e-07,1.0496456752662198e-06
1814,0.00010974665929097682,1.8250727462643113e-07,5.664018658535497e-07
1815,0.00011250119132455438,3.0748347845666046e-07,5.77205867102748e-07
1816,0.00012957490980625153,2.503012215271383e-07,8.760542868913035e-07
1817,0.00010089317947858945,1.4011861093621292e-07,7.441855132128694e-07
1818,0.00010290360660292208,1.8000977530796547e-07,8.857434750098037e-07
1819,0.00012267340207472444,2.153018408002083e-07,6.800639766879613e-07
1820,0.00010779986041598022,1.9105034354538475e-07,8.10480685231596e-07
1821,0.00011147919576615095,1.5186691604274216e-07,7.287640073627699e-07
1822,0.00011283830826869234,1.8647645561031823e-07,8.200953516279696e-07
1823,0.00010472386929905042,1.3045146918244654e-07,6.087735187065846e-07
1824,0.00010851614206330851,1.0021124374759438e-07,7.562159112239897e-07
1825,0.00010110585571965203,1.4528981151507026e-07,6.322308081507799e-07
1826,0.00010414736607344821,1.2155017770076881e-07,6.570756454493676e-07
1827,0.00012705089466180652,1.8158027614845196e-07,5.346018383534101e-07
1828,0.0001233124203281477,2.1371462344266234e-07,6.383921800079406e-07
1829,0.00012259642244316638,1.800366967730227e-07,6.60991872791783e-07
1830,0.0001283448946196586,3.245855981770518e-07,6.502148721665435e-07
1831,0.00013484210649039596,3.8354365816672953e-07,4.833273692383955e-07
1832,0.0001337085705017671,2.381274567531122e-07,6.440265565288428e-07
1833,0.0001257565018022433,2.5947327220166017e-07,6.591084797946678e-07
1834,0.0001247000036528334,3.5657907138109124e-07,5.6380565638392e-07
1835,0.00011591793736442924,2.8210318703258963e-07,5.24122015121975e-07
1836,0.00011377355986041948,2.9235262433147113e-07,5.511014933290426e-07
1837,0.00011414280743338168,3.889461057671184e-07,5.350618152988318e-07
1838,0.00011154157982673496,3.2633875979293236e-07,5.333776584848238e-07
1839,0.00012086023343726993,3.8033624982780623e-07,4.670305315812584e-07
1840,0.00011914502829313278,3.8281828818043095e-07,6.828306027273356e-07
1841,0.0001277701958315447,3.627609821421629e-07,8.56501173984725e-07
1842,0.0001268606720259413,3.4950060090466195e-07,5.668483709087013e-07
1843,0.00012036571570206434,3.219266477838545e-07,6.385370738826168e-07
1844,0.00012187020911369473,3.342533732020314e-07,6.256959750317037e-07
1845,0.00013017276069149375,3.855937623642447e-07,5.92620210682071e-07
1846,0.000124466692795977,3.4365921997014937e-07,6.112099413257965e-07
1847,0.00012671972217503935,3.586493697582682e-07,6.736136128893122e-07
1848,0.00012723116378765553,3.67666639800035e-07,5.575338377639127e-07
1849,0.0001313598913839087,4.0388780719879946e-07,6.343217364701559e-07
1850,0.00012581502960529178,3.1568831815320664e-07,4.847343006986193e-07
1851,0.00012796524970326573,3.3924046594080437e-07,4.985416239833285e-07
1852,0.00013228191528469324,3.0925090133138156e-07,6.295697403402301e-07
1853,0.00011820065265055746,3.015825447150178e-07,4.6819945964671206e-07
1854,0.0001199543839902617,5.512600215196173e-07,5.517795784726331e-07
1855,0.00011781878129113466,2.993112637739159e-07,4.983214125786617e-07
1856,0.00012718178913928568,4.1987005672261546e-07,5.513706469173485e-07
1857,0.0001141941174864769,4.4031211793305047e-07,5.481934977069614e-07
1858,0.00011496028309920803,4.854526751696397e-07,5.657089445776364e-07
1859,0.00011695245484588668,2.5460867747462146e-07,6.039317668182775e-07
1860,0.0001070200523827225,2.567800269082099e-07,5.112714234201121e-07
1861,0.00011856027413159609,2.3532659088054686e-07,6.663656790806272e-07
1862,0.00011270432878518477,3.1445184633938084e-07,6.397468723662314e-07
1863,0.00011505957809276879,2.9668047085706917e-07,6.488012331828941e-07
1864,0.00011308653483865783,2.718610885299455e-07,6.28588850304368e-07
1865,0.00011638331488939002,2.9276572954817226e-07,5.507008040694927e-07
1866,0.00011734203872038051,3.313482400679746e-07,5.838735432917019e-07
1867,0.00011918747622985393,3.4357906208981603e-07,5.347798150978633e-07
1868,0.00011920805263798684,4.855896004185567e-07,6.125443974269729e-07
1869,0.0001253530936082825,4.45376941993203e-07,5.645347869176476e-07
1870,0.00011981237912550569,4.0023659675370027e-07,6.095293656471767e-07
1871,0.00012725657143164426,2.920823714003262e-07,6.287737051025033e-07
1872,0.00012298957153689116,4.88624988026487e-07,5.28537441368826e-07
1873,0.00012948385847266763,3.8130847945794244e-07,6.075794658499944e-07
1874,0.0001257918047485873,3.1605681483082293e-07,6.034355237716227e-07
1875,0.00011997699039056897,3.312764156326864e-07,5.738691584156186e-07
1876,0.00012485080515034497,2.9202251417004277e-07,5.810220500279684e-07
1877,0.00012066638009855524,3.240843708951502e-07,5.832281431139563e-07
1878,0.00012201978825032711,2.9048016347843486e-07,4.4387300590642553e-07
1879,0.00011820688814623281,5.046302836708705e-07,4.661415289319848e-07
1880,0.00012027236516587436,4.113839418007359e-07,5.397408813223592e-07
1881,0.00012288347352296114,4.594882426212088e-07,4.357817147138121e-07
1882,0.00012318984954617918,3.8068802132862345e-07,4.1529602867740323e-07
1883,0.0001288614294026047,3.317652886858369e-07,4.771100634570757e-07
1884,0.0001252454094355926,4.198679315337017e-07,4.7070099640222907e-07
1885,0.00012782920384779572,4.5119450242658843e-07,4.35724984981789e-07
1886,0.00012820515257772058,6.614800425186473e-07,4.123763517327461e-07
