year,voulant_VERB être_VERB,voulant_VERB etre_VERB,voulant_VERB naître_VERB
1853,3.015825633667646e-07,0.0,1.0749477752369785e-08
1854,3.6525521629471314e-07,1.0391328908454511e-09,5.195664454227256e-10
1855,3.2053900511641586e-07,2.653468555990912e-09,2.1227748447927297e-09
1856,3.877714851441283e-07,0.0,5.694908100650764e-09
1857,3.6416056836685584e-07,4.881509085841174e-10,9.763018171682347e-10
1858,3.278763003322638e-07,1.468102750479261e-09,1.468102750479261e-09
1859,3.2386222770242057e-07,1.5276520048956854e-09,0.0
1860,3.3184584147250007e-07,4.577183909670879e-10,5.950338888283113e-09
1861,3.1266839961574533e-07,0.0,2.8295783494058924e-09
1862,3.3433097890167573e-07,9.035972525772706e-10,1.3553959066214816e-09
1863,2.806976819869078e-07,0.0,1.4983863039219614e-09
1864,3.385077871342901e-07,9.589455896019672e-10,9.589455896019672e-10
1865,3.1771200426078394e-07,9.41368871743009e-10,1.4120533631256649e-09
1866,3.2307668895725783e-07,0.0,2.432806400776144e-09
1867,3.110652286864024e-07,4.85281148598915e-10,1.94112459439566e-09
1868,3.1022408997216644e-07,2.9639244392143382e-09,2.9639244392143382e-09
1869,2.759188397760681e-07,9.767038289254515e-10,9.767038289254515e-10
1870,2.5975242401443666e-07,1.7202146374017957e-09,3.4404292748035914e-09
1871,3.2607015754138047e-07,1.0621177271019633e-09,1.0621177271019633e-09
1872,2.9269122148178894e-07,1.8142017887967654e-09,6.047339295989218e-10
1873,2.6817299136894235e-07,1.1972008939764578e-09,1.1972008939764578e-09
1874,2.443615185754311e-07,5.974609140757536e-10,2.3898436563030145e-09
1875,2.8149914044206525e-07,5.721527140956084e-10,0.0
1876,2.1281971562814306e-07,6.04601479992084e-10,4.836811839936672e-09
1877,2.2203489180583347e-07,6.184815992682502e-10,2.4739263970730008e-09
1878,2.2042673997191287e-07,6.039088673581716e-10,1.2078177347163432e-09
1879,2.6270098052449953e-07,0.0,6.10932526790009e-10
1880,2.5928100200189874e-07,6.417846254436199e-10,6.417846254436199e-10
1881,2.7959753978734625e-07,0.0,6.972507571312292e-10
1882,2.7486741593918396e-07,1.3310770263785798e-09,6.655385131892899e-10
1883,2.534054885927617e-07,0.0,0.0
1884,2.7529077684107506e-07,1.3203393933736152e-09,2.6406787867472303e-09
1885,2.8102970262011695e-07,6.445635691854079e-10,6.445635691854079e-10
1886,2.7878963670957546e-07,3.2267319927115068e-09,6.453463874400711e-10
1887,2.4352888772227743e-07,0.0,0.0
1888,2.732804915694942e-07,6.340614699951175e-10,6.340614699951175e-10
1889,2.668948191342224e-07,6.265136742733546e-10,4.385595886446936e-09
1890,2.2022738299654065e-07,0.0,6.554386478008212e-10
1891,2.575184954167753e-07,0.0,3.1871101313640793e-09
1892,2.5387475233173973e-07,6.268512375839919e-10,1.8805537127519756e-09
1893,2.2909309116414533e-07,0.0,0.0
1894,2.6529480123826943e-07,6.301539290376468e-10,6.301539290376468e-10
1895,2.3532782478241643e-07,6.018614495673091e-10,1.2037228991346183e-09
1896,2.2290768875166123e-07,5.89702897624278e-10,5.89702897624278e-10
1897,2.645328063266561e-07,0.0,0.0
1898,2.2916337982792356e-07,0.0,0.0
1899,2.4652999819352317e-07,0.0,2.7637891975018647e-09
1900,2.616290908363794e-07,5.191053142894475e-10,0.0
1901,2.35285903649185e-07,0.0,1.1177477832191585e-09
1902,2.3520258984888187e-07,0.0,1.4730852093691738e-09
1903,2.111486185896183e-07,5.400220270956879e-10,1.0800440541913758e-09
1904,1.9724874356086275e-07,0.0,3.2247751136083025e-09
1905,2.296537786605768e-07,0.0,0.0
1906,2.443487598924321e-07,5.144184522798412e-10,0.0
1907,2.1034229469307775e-07,4.6285588695127444e-09,5.142843373384665e-10
1908,2.3722009068194438e-07,2.4556945366072114e-09,1.4734167219643268e-09
1909,2.4149317923161107e-07,0.0,1.1001967115120692e-09
1910,2.308673110462678e-07,0.0,0.0
1911,2.3409646132677153e-07,0.0,3.7242617878519013e-09
1912,2.542197492516607e-07,0.0,0.0
1913,2.3280124139546388e-07,5.30298971401777e-10,0.0
1914,2.2099254959329073e-07,2.678697486047099e-09,0.0
1915,1.8967027237692946e-07,0.0,0.0
1916,2.3623043921006115e-07,1.0987462051303964e-09,1.0987462051303964e-09
1917,2.1494191670967666e-07,0.0,0.0
1918,2.0216021567875941e-07,1.1486376294556067e-09,0.0
1919,2.1546365758240427e-07,9.207848372660976e-10,0.0
1920,2.513980916774017e-07,0.0,0.0
1921,1.9310506438330322e-07,2.2718242842501013e-09,7.572747429129834e-10
1922,2.3461835141347365e-07,0.0,7.377935484775833e-10
1923,2.0807257961052983e-07,1.0615948120573648e-09,0.0
1924,2.33338406374628e-07,0.0,0.0
1925,2.276622836916431e-07,0.0,0.0
1926,1.9505741732928072e-07,0.0,3.343841648018042e-09
1927,2.5197248199049227e-07,1.1149224876660924e-09,1.1149224876660924e-09
1928,1.8967228321287166e-07,0.0,0.0
1929,2.2392216436628587e-07,1.1140406375176326e-09,0.0
1930,2.28978560556925e-07,1.0503603542488804e-09,0.0
1931,1.8248570832213318e-07,0.0,0.0
1932,1.731606751320669e-07,1.0959536611565568e-09,0.0
1933,1.5485393589642626e-07,0.0,1.1470662197865522e-09
1934,2.0967765657076143e-07,0.0,0.0
1935,1.9388619953986108e-07,2.393656828303392e-09,0.0
1936,1.721709530499993e-07,1.2124714565686645e-09,0.0
1937,1.8005298763057453e-07,0.0,1.2591118148108649e-09
1938,1.711408259552627e-07,0.0,0.0
1939,1.5141109699357003e-07,1.5294050470515685e-09,0.0
1940,1.6482588538480059e-07,0.0,0.0
1941,1.5642963901996154e-07,0.0,0.0
1942,1.9722376087827342e-07,0.0,0.0
1943,1.016132320508234e-07,0.0,2.9032352077962287e-09
1944,1.638724977937045e-07,0.0,0.0
1945,2.0913638199004936e-07,2.178504043826024e-09,0.0
1946,2.1160078489401712e-07,1.3921104269343232e-09,0.0
1947,1.9907854298395478e-07,0.0,2.3841741914054637e-09
1948,1.7938615215484788e-07,1.0871887834440486e-09,0.0
1949,1.4627341826667362e-07,0.0,0.0
1950,1.6910224687194386e-07,0.0,0.0
1951,1.577887438486414e-07,0.0,0.0
1952,1.8242510080312968e-07,0.0,0.0
1953,2.0901225816771785e-07,0.0,0.0
1954,1.6906488031764866e-07,0.0,0.0
1955,1.4829260130966304e-07,0.0,9.385607846468247e-10
1956,2.1628431134956827e-07,0.0,0.0
1957,1.599141778996227e-07,0.0,0.0
1958,1.6048152895464796e-07,8.272243445794913e-10,8.272243445794913e-10
1959,1.9996929445653677e-07,0.0,0.0
1960,2.048566720702638e-07,2.7683333403416555e-09,0.0
1961,2.063603350421772e-07,0.0,0.0
1962,1.8074575969251327e-07,6.341956404476434e-10,0.0
1963,1.3772693030489336e-07,0.0,6.466053248388448e-10
1964,1.8616943009419629e-07,1.2167936658258327e-09,0.0
1965,1.833134497530864e-07,2.188817349590977e-09,5.472043373977442e-10
1966,2.2211689554296754e-07,0.0,0.0
1967,1.9918556404263654e-07,0.0,0.0
1968,2.1558796348131182e-07,4.4914158503495116e-10,0.0
1969,2.1755020007674375e-07,4.5417578031781147e-10,0.0
1970,1.9452607169512248e-07,0.0,0.0
1971,2.142711812425091e-07,5.138397485282553e-10,0.0
1972,1.8006815594162617e-07,5.130146862875051e-10,0.0
1973,1.6319083862015304e-07,5.513203782392395e-10,0.0
1974,1.5751600557223355e-07,0.0,0.0
1975,1.4564274852801873e-07,0.0,0.0
1976,1.3312518198915768e-07,5.713526873840635e-10,1.142705374768127e-09
1977,1.4456882979629881e-07,1.7630346071939584e-09,0.0
1978,1.681187349333868e-07,0.0,0.0
1979,1.802407822992791e-07,0.0,5.851973350345929e-10
1980,1.5691016308494454e-07,0.0,0.0
1981,1.2271566074417706e-07,1.2651099057237047e-09,0.0
1982,1.4401405756814256e-07,0.0,0.0
1983,1.5661984242854032e-07,1.89459470334441e-09,0.0
1984,1.7628985382600604e-07,0.0,0.0
1985,1.4196717579295637e-07,0.0,6.015558051686298e-10
1986,1.810334566698657e-07,0.0,0.0
1987,1.7354719439310884e-07,1.2221633705067347e-09,6.110816852533674e-10
1988,1.6490522902756766e-07,1.798966087207532e-09,0.0
1989,1.5750910442591248e-07,1.6464366536794728e-09,1.6464366536794728e-09
1990,1.302227650157306e-07,1.6345953479657283e-09,0.0
1991,1.5181195323066277e-07,0.0,0.0
1992,1.4876848553058153e-07,1.65298330578878e-09,5.509944167592096e-10
1993,1.6340661623814867e-07,1.1078414852150331e-09,5.539207426075166e-10
1994,1.334556420928834e-07,0.0,5.274926606624319e-10
1995,1.6918046430447475e-07,0.0,1.0844901643380922e-09
1996,1.4039182261171845e-07,5.338092190498855e-10,1.067618438099771e-09
1997,1.4720325935968503e-07,0.0,3.3564262480467733e-09
1998,1.5114970342011702e-07,0.0,0.0
1999,1.5218770244018742e-07,4.570201161957499e-10,0.0
2000,1.6965241300681555e-07,4.4180314962005696e-10,2.2090156370779823e-09
2001,1.612285966956506e-07,4.3812117822561447e-10,4.3812117822561447e-10
2002,1.7262012619312372e-07,4.38122149670761e-10,0.0
2003,1.7626083348432076e-07,0.0,1.6667691671301554e-09
2004,1.660606265829756e-07,0.0,4.404791253964646e-10
2005,1.5492898697289093e-07,9.007499190971657e-10,0.0
2006,1.7871641944111616e-07,8.235779835885637e-10,0.0
2007,1.7495820525681438e-07,3.994479469415779e-10,0.0
2008,1.7114906913917594e-07,8.514879357157668e-10,4.257439678578834e-10
2009,1.7833039755998925e-07,4.76819250749827e-10,4.76819250749827e-10
2010,1.610813455954485e-07,1.4171379625338432e-09,0.0
2011,1.5601806246934302e-07,3.82397197240536e-10,3.82397197240536e-10
2012,1.9438282805595009e-07,0.0,3.404252713057332e-10
2013,1.8770812104662582e-07,0.0,2.789125042035323e-10
2014,2.2563938095743197e-07,0.0,4.330890368553497e-10
2015,2.1722439313975883e-07,2.2165753954528356e-10,0.0
2016,2.2391185439119e-07,2.0713400439298368e-10,2.0713400439298368e-10
2017,1.876646038567742e-07,0.0,0.0
2018,2.5117670965357775e-07,0.0,0.0
2019,2.2295632717828084e-07,2.55098775436835e-10,2.55098775436835e-10
