year,faudrait_VERB être_VERB,faudrait_VERB etre_VERB,faudrait_VERB naître_VERB
1847,5.81928816245636e-07,5.393223645455691e-10,9.168480197274675e-09
1848,6.548810347339895e-07,8.045221711050488e-10,1.6090443422100975e-09
1849,6.343217364701559e-07,2.513824481908955e-09,0.0
1850,5.858903477928834e-07,6.788996032014438e-10,0.0
1851,6.681618742732098e-07,0.0,0.0
1852,6.927220397301426e-07,6.510545436100301e-10,0.0
1853,7.452970862686925e-07,5.971931837933653e-10,0.0
1854,7.528518040089693e-07,1.558699391779328e-09,5.195664454227256e-10
1855,6.670820198451111e-07,5.306937111981824e-10,0.0
1856,7.02026852650306e-07,0.0,0.0
1857,7.742073648842052e-07,4.881509085841174e-10,9.763018171682347e-10
1858,7.154554282351455e-07,9.787352039936081e-10,0.0
1859,7.612799208800425e-07,5.092173349652285e-10,0.0
1860,9.062824233296851e-07,1.373155145145688e-09,3.661747127736703e-09
1861,7.380482998087246e-07,9.431927461278633e-10,2.8295783494058924e-09
1862,6.501382472379191e-07,4.517986262886353e-10,0.0
1863,7.90648471138411e-07,1.9978483312144135e-09,0.0
1864,7.82499625984201e-07,1.9178911792039344e-09,3.3563094525845827e-09
1865,7.257954166561831e-07,9.41368871743009e-10,1.4120533631256649e-09
1866,7.210838361970673e-07,1.4596839292835284e-09,0.0
1867,6.740555136275361e-07,4.85281148598915e-10,9.7056229719783e-10
1868,7.291254178198869e-07,1.975949626142892e-09,4.93987406535723e-10
1869,7.129937671379594e-07,9.767038289254515e-10,1.953407657850903e-09
1870,6.273049280025589e-07,1.7202146374017957e-09,2.2936195165357276e-09
1871,6.032828423485626e-07,0.0,0.0
1872,7.407990665342368e-07,6.047339295989218e-10,1.2094678591978436e-09
1873,5.830368081660708e-07,2.3944017879529156e-09,0.0
1874,5.508589424607635e-07,1.1949218281515073e-09,0.0
1875,6.923048090357042e-07,5.721527140956084e-10,0.0
1876,5.864634431418381e-07,1.209202959984168e-09,0.0
1877,6.240479137886723e-07,0.0,0.0
1878,6.093440561016905e-07,1.8117265465633636e-09,0.0
1879,6.921865747244738e-07,6.10932526790009e-10,0.0
1880,6.533367695737979e-07,0.0,0.0
1881,5.863878982381721e-07,1.3945015142624584e-09,0.0
1882,6.828425398452964e-07,1.3310770263785798e-09,1.3310770263785798e-09
1883,5.662127477989998e-07,1.8958017378167824e-09,1.2638677882037541e-09
1884,6.047154670341115e-07,1.9805090900604227e-09,3.9610181801208455e-09
1885,6.561656960002438e-07,6.445635691854079e-10,0.0
1886,6.059802331037645e-07,0.0,0.0
1887,6.300411996562616e-07,6.528924623161458e-10,6.528924623161458e-10
1888,5.890431111765793e-07,1.268122939990235e-09,0.0
1889,5.807781917610555e-07,6.265136742733546e-10,2.5060546970934183e-09
1890,5.997263770041172e-07,0.0,0.0
1891,5.602939268101181e-07,0.0,0.0
1892,5.290624471854244e-07,6.268512375839919e-10,0.0
1893,4.452535051768791e-07,0.0,0.0
1894,5.683988320015487e-07,1.8904617871129403e-09,0.0
1895,6.17509840594721e-07,1.8055843487019274e-09,1.2037228991346183e-09
1896,5.879338118575106e-07,1.179405795248556e-09,0.0
1897,5.686872555088485e-07,5.826713556089658e-10,0.0
1898,5.477287459143554e-07,5.6583548957434e-10,0.0
1899,5.87581610034249e-07,1.6582735185011188e-09,0.0
1900,5.232581656855473e-07,1.038210628578895e-09,0.0
1901,5.644626526191132e-07,5.588738916095792e-10,0.0
1902,4.7138723857642617e-07,0.0,0.0
1903,5.686432018592313e-07,2.7001101354784396e-09,0.0
1904,5.707851755687443e-07,0.0,5.374625189347171e-10
1905,5.940033815932111e-07,0.0,2.580379465655369e-09
1906,5.339663289305463e-07,0.0,0.0
1907,5.461699856823543e-07,0.0,5.142843373384665e-10
1908,6.262021088332403e-07,4.911389073214423e-10,0.0
1909,6.331632107503538e-07,1.1001967115120692e-09,0.0
1910,6.097675964156224e-07,5.344150677544235e-10,0.0
1911,5.373577778300387e-07,0.0,0.0
1912,6.699315804326034e-07,2.6047106693738442e-09,5.209421227725386e-10
1913,6.512071308861778e-07,0.0,2.121195885607108e-09
1914,5.913224754294788e-07,2.678697486047099e-09,0.0
1915,4.877235255662526e-07,1.1780761921542648e-09,0.0
1916,6.185941288094909e-07,1.0987462051303964e-09,0.0
1917,5.943801966168394e-07,2.1932848870420685e-09,0.0
1918,5.490487637871411e-07,1.1486376294556067e-09,0.0
1919,6.970341246415046e-07,0.0,0.0
1920,6.519691737594258e-07,0.0,0.0
1921,5.709851507162966e-07,7.572747429129834e-10,2.2718242842501013e-09
1922,6.049907028682355e-07,0.0,0.0
1923,6.146634063952661e-07,0.0,3.1847844361720945e-09
1924,5.839905838911363e-07,0.0,0.0
1925,6.906855674060353e-07,2.1996355847875293e-09,0.0
1926,6.48705281491857e-07,1.1146138456652466e-09,1.1146138456652466e-09
1927,6.812176138737414e-07,0.0,0.0
1928,5.815854819957167e-07,0.0,0.0
1929,6.583979939023266e-07,0.0,1.1140406375176326e-09
1930,6.123601110630261e-07,0.0,0.0
1931,6.13608165167534e-07,0.0,0.0
1932,5.698959171240858e-07,2.1919073223131136e-09,0.0
1933,5.138856522535207e-07,0.0,0.0
1934,5.116134502713976e-07,0.0,0.0
1935,5.601157226919895e-07,0.0,1.196828414151696e-09
1936,4.886259716840868e-07,1.2124714565686645e-09,2.424942913137329e-09
1937,4.4320736947156547e-07,1.2591118148108649e-09,0.0
1938,4.887886007054476e-07,1.2965214457594243e-09,0.0
1939,5.001154477213277e-07,0.0,0.0
1940,3.803674246682931e-07,0.0,2.5357829169792012e-09
1941,5.135614742357575e-07,0.0,0.0
1942,4.824396455660462e-07,0.0,3.034211770724937e-09
1943,6.735505735377956e-07,0.0,0.0
1944,5.462416652335378e-07,0.0,0.0
1945,5.533400440072e-07,0.0,2.178504043826024e-09
1946,5.61020499389997e-07,0.0,1.3921104269343232e-09
1947,6.270378207773319e-07,1.1920870957027319e-09,0.0
1948,6.023025775903079e-07,1.0871887834440486e-09,2.174377566888097e-09
1949,5.438622565634432e-07,1.9634016634739737e-09,0.0
1950,4.5519345803768374e-07,0.0,2.1270722960764488e-09
1951,6.354195534186147e-07,0.0,0.0
1952,5.156409201845236e-07,1.0544803918932644e-09,0.0
1953,5.796318873763084e-07,0.0,0.0
1954,6.186015184539428e-07,0.0,0.0
1955,5.584436735261988e-07,0.0,1.8771215692936494e-09
1956,6.322827630356187e-07,0.0,0.0
1957,5.292187665872916e-07,0.0,0.0
1958,5.451408355838794e-07,1.6544486891589827e-09,0.0
1959,5.735553259000881e-07,0.0,7.750747821333448e-10
1960,4.7546126324959914e-07,6.920833350854139e-10,2.076250060767393e-09
1961,5.655801373904978e-07,6.948159270159238e-10,0.0
1962,6.018516387484851e-07,6.341956404476434e-10,0.0
1963,5.405620413512224e-07,1.2932106496776896e-09,6.466053248388448e-10
1964,5.974457053525839e-07,3.041984220075733e-09,0.0
1965,5.592428351519629e-07,6.0192477668863376e-09,5.472043373977442e-10
1966,5.433832370727032e-07,5.539074754423723e-10,0.0
1967,5.107827405481657e-07,1.4791006197611978e-09,2.9582012395223956e-09
1968,5.955617439212801e-07,1.7965663401398047e-09,1.7965663401398047e-09
1969,4.387337924072199e-07,0.0,3.1792304344691047e-09
1970,4.7504829581157537e-07,1.8394900047624674e-09,9.197450023812337e-10
1971,5.333656645234441e-07,5.138397485282553e-10,1.0276794970565106e-09
1972,5.001893441658467e-07,2.0520587451500205e-09,2.0520587451500205e-09
1973,4.6145515852913377e-07,5.513203782392395e-10,0.0
1974,4.151671930685552e-07,0.0,5.625571675160757e-10
1975,4.049439326081483e-07,5.711480177694739e-10,5.711480177694739e-10
1976,4.890778768640303e-07,1.142705374768127e-09,5.713526873840635e-10
1977,4.3899561319449276e-07,2.3507127355770763e-09,0.0
1978,4.6990078317321604e-07,1.1881182704343018e-09,1.1881182704343018e-09
1979,4.769358383782674e-07,1.7555920051037788e-09,2.925986564150662e-09
1980,4.889229785476346e-07,2.2740602734216964e-09,0.0
1981,4.4278846189627075e-07,6.325549528618524e-10,6.325549528618524e-10
1982,4.71770164267582e-07,6.207502289967692e-10,2.483000915987077e-09
1983,4.5596581799145497e-07,5.68378455412244e-09,0.0
1984,4.4884325234306743e-07,5.799008495621649e-10,0.0
1985,4.325186182541074e-07,8.421781494405423e-09,6.015558051686298e-10
1986,4.5797870029673504e-07,2.997242676272549e-09,1.1988970927134801e-09
1987,4.4547854827214906e-07,6.110816852533674e-10,6.110816852533674e-10
1988,4.539391227353917e-07,1.1993107618124554e-09,0.0
1989,4.3630572577058047e-07,1.0976244357863152e-09,5.488122178931576e-10
1990,4.4406505139704677e-07,5.44865097484859e-10,5.44865097484859e-10
1991,5.029137355450075e-07,5.861465202094962e-10,5.861465202094962e-10
1992,3.8900205368008756e-07,1.1019888335184191e-09,0.0
1993,4.5532286208072037e-07,1.1078414852150331e-09,2.7696036575264316e-09
1994,4.1355423263667035e-07,5.274926606624319e-10,1.0549853213248639e-09
1995,3.708956342052261e-07,5.422450821690461e-10,5.422450821690461e-10
1996,4.313178578740917e-07,5.871901187504136e-09,1.067618438099771e-09
1997,4.272251032944041e-07,0.0,0.0
1998,4.462968945517787e-07,9.536258449571733e-10,9.536258449571733e-10
1999,4.282278496248182e-07,0.0,0.0
2000,3.971810258462938e-07,1.7672125984802278e-09,3.97622823555821e-09
2001,4.021952406674245e-07,1.7524847129024579e-09,0.0
2002,3.802900323535141e-07,3.9430991805033955e-09,1.3143663935011318e-09
2003,4.125253667552897e-07,1.2500769308587678e-09,1.2500769308587678e-09
2004,3.9687168396085326e-07,8.809582507929292e-10,1.3214374039449694e-09
2005,4.2290207602491137e-07,4.503749373441224e-09,4.5037495954858286e-10
2006,4.780870312970364e-07,4.1178899179428186e-10,3.294311934354255e-09
2007,4.881254085375986e-07,2.7961355453243186e-09,3.994479469415779e-10
2008,5.096155177852779e-07,1.7029758714315335e-09,8.514879357157668e-10
2009,5.211634288571076e-07,9.53638501499654e-10,4.76819250749827e-10
2010,5.663827664648124e-07,9.447586046817946e-10,4.723793023408973e-10
2011,5.781845402452745e-07,1.529588788962144e-09,3.82397197240536e-10
2012,6.25020788902475e-07,0.0,1.0212758416727752e-09
2013,6.406619945664715e-07,5.578250084070646e-10,1.1156500168141292e-09
2014,7.550907525910588e-07,0.0,0.0
2015,7.066442435643694e-07,4.433150790905671e-10,4.433150790905671e-10
2016,7.61631724799372e-07,0.0,8.285360175719347e-10
2017,6.538073762385466e-07,0.0,0.0
2018,7.212618129415205e-07,2.5814667070633845e-10,7.744400121190154e-10
2019,7.165724582591793e-07,7.65296326310505e-10,2.55098775436835e-10
