year,devait_VERB ôter_VERB,devait_VERB oter_VERB,devait_VERB noter_VERB
1800,1.2576657937302116e-08,0.0,0.0
1801,7.143547975374531e-09,0.0,0.0
1802,8.951360541686881e-09,0.0,0.0
1803,1.5602713787643552e-08,0.0,0.0
1804,1.730295728918918e-08,0.0,0.0
1805,8.528632911009026e-09,0.0,0.0
1806,2.881669125542885e-09,0.0,0.0
1807,2.8469550272802735e-08,0.0,0.0
1808,2.2660739951163578e-09,0.0,0.0
1809,4.518061036407062e-09,0.0,0.0
1810,1.1700633351097167e-08,0.0,0.0
1811,5.0141535368197765e-09,0.0,0.0
1812,0.0,0.0,0.0
1813,3.4508900625951355e-08,5.751483289628823e-09,0.0
1814,6.293354282149721e-09,0.0,0.0
1815,2.697223555614414e-09,0.0,0.0
1816,1.622322720606917e-08,0.0,0.0
1817,3.269434145636296e-08,0.0,0.0
1818,7.510341504257667e-08,0.0,0.0
1819,5.175524897538253e-09,0.0,0.0
1820,3.797273961936298e-08,0.0,0.0
1821,2.1695274909916407e-08,9.86148829262845e-10,0.0
1822,3.408709403629473e-08,0.0,1.0025615893027862e-09
1823,2.174191138237802e-08,0.0,0.0
1824,1.6842225392110777e-08,0.0,0.0
1825,2.0252519661312363e-08,0.0,0.0
1826,1.76159691278599e-08,0.0,0.0
1827,2.7651818612639545e-08,0.0,0.0
1828,2.7516904310687096e-08,0.0,0.0
1829,2.1432940755516938e-08,0.0,0.0
1830,2.5048406016026092e-08,0.0,0.0
1831,1.2472964883158966e-08,0.0,0.0
1832,2.705993829010822e-08,0.0,0.0
1833,1.6217079235048004e-08,0.0,0.0
1834,2.240287422239362e-08,0.0,0.0
1835,1.1344631900556124e-08,0.0,0.0
1836,1.8146025126952736e-08,0.0,0.0
1837,1.6003149028165353e-08,0.0,0.0
1838,3.597932263232906e-08,6.312161904276081e-10,6.312161904276081e-10
1839,2.3771015378315496e-08,0.0,0.0
1840,9.554533164646273e-09,0.0,6.369688665408546e-10
1841,2.43980835534785e-08,0.0,0.0
1842,1.542900918138912e-08,0.0,0.0
1843,4.252975926988256e-08,0.0,7.678984559333912e-09
1844,1.5916826967554698e-08,5.488561272137815e-10,0.0
1845,6.41726245476093e-08,1.1160455892778032e-09,3.348136878855712e-09
1846,4.2152407786488766e-08,0.0,3.5127007969038004e-09
1847,2.534815024546333e-08,0.0,0.0
1848,2.976732105253177e-08,0.0,2.413566457803995e-09
1849,2.9327951622803994e-08,0.0,8.379414939696517e-10
1850,7.467895635215882e-09,0.0,2.7155984128057753e-09
1851,1.7413483988093503e-08,0.0,1.2898877521649865e-09
1852,1.1067927019325907e-08,0.0,1.9531636308300904e-09
1853,2.8068079416243563e-08,0.0,2.9859659189668264e-09
1854,1.610655964157104e-08,0.0,5.195664454227256e-10
1855,1.3798036491152743e-08,5.306937111981824e-10,0.0
1856,1.5531567143511893e-08,0.0,0.0
1857,1.513267733344037e-08,0.0,0.0
1858,1.663849857891364e-08,0.0,6.361778659424999e-09
1859,1.6804172275897145e-08,0.0,2.036869339860914e-09
1860,3.112485202905191e-08,0.0,3.661747127736703e-09
1861,8.017138064531082e-09,4.715963730639317e-10,4.715963619617014e-09
1862,3.11741068514948e-08,0.0,4.517986262886353e-10
1863,6.493007020935693e-09,0.0,0.0
1864,1.821996598039277e-08,0.0,4.794727948009836e-10
1865,2.9653119071326728e-08,0.0,4.706844358715045e-10
1866,9.244664589402873e-09,4.865612912574591e-10,2.432806400776144e-09
1867,8.73506067478047e-09,0.0,2.426405742994575e-09
1868,1.679557115608077e-08,0.0,2.9639244392143382e-09
1869,2.6859355628516823e-08,0.0,1.953407657850903e-09
1870,1.3761717099214366e-08,0.0,2.8670243956696595e-09
1871,1.4869648623516696e-08,2.1242354542039266e-09,6.37270636261178e-09
1872,1.4513614310374123e-08,0.0,0.0
1873,1.496501056408306e-08,0.0,4.190203295451056e-09
1874,2.2703515512034755e-08,0.0,4.779687312606029e-09
1875,1.4303817685856757e-08,0.0,0.0
1876,1.6324239737741664e-08,0.0,9.069021977836655e-09
1877,1.1751150275074451e-08,0.0,6.184815992682502e-10
1878,1.509772218355465e-08,0.0,4.831270938865373e-09
1879,1.2829582729523281e-08,1.221865053580018e-09,6.720257683667796e-09
1880,5.776061406947974e-09,0.0,5.776061406947974e-09
1881,1.2550513517339823e-08,6.972507571312292e-10,0.0
1882,1.3310770263785798e-08,1.3310770263785798e-09,1.5307385581309063e-08
1883,5.687405213450347e-09,0.0,6.319338941018771e-10
1884,6.601696966868076e-09,0.0,4.621187876807653e-09
1885,7.090199094506033e-09,6.445635691854079e-10,5.80107206715752e-09
1886,5.162771099520569e-09,0.0,8.38950331427668e-09
1887,1.0446279397058333e-08,0.0,4.570247291724172e-09
1888,7.60873763994141e-09,0.0,6.974675947901687e-09
1889,6.265136853755848e-09,0.0,5.012109394186837e-09
1890,9.176140736144589e-09,0.0,7.209825181320184e-09
1891,5.736798147637501e-09,0.0,1.9122659011827636e-09
1892,1.002961980134387e-08,0.0,0.0
1893,7.390100087434348e-09,0.0,1.3548516086814288e-08
1894,5.041231432301174e-09,0.0,1.2603078580752936e-09
1895,7.22233739480771e-09,0.0,9.027921521465032e-09
1896,4.717623180994224e-09,0.0,5.307326134129653e-09
1897,5.2440420894583895e-09,0.0,9.322741689743452e-09
1898,1.6975064687230201e-09,0.0,5.6583548957434e-10
1899,1.0502398950507086e-08,0.0,5.527578395003729e-09
1900,5.19105292084987e-09,5.191053142894475e-10,1.661137005726232e-08
1901,8.38310842965484e-09,0.0,6.147612641171918e-09
1902,1.3748794991386148e-08,0.0,0.0
1903,1.6200660812870638e-09,5.400220270956879e-10,7.560307935250421e-09
1904,1.3974025492302644e-08,0.0,1.0749250378694342e-08
1905,3.096455536422127e-09,0.0,1.0321517862621477e-08
1906,6.6874399351490865e-09,5.144184522798412e-10,3.600929110447737e-09
1907,6.1714118260169926e-09,0.0,8.742834012309686e-09
1908,6.875944702500192e-09,0.0,1.2278472460991452e-08
1909,3.300590023513905e-09,0.0,8.251475058784763e-09
1910,9.085056262847502e-09,1.068830135508847e-09,9.085056262847502e-09
1911,4.25629931299909e-09,0.0,1.4897047151407605e-08
1912,7.293189607793238e-09,0.0,1.614920641657136e-08
1913,2.121195885607108e-09,0.0,5.833288518886093e-09
1914,2.678697486047099e-09,0.0,2.678697486047099e-09
1915,1.1780761921542648e-09,0.0,0.0
1916,7.69122365795738e-09,0.0,3.2962386153911893e-09
1917,4.386569774084137e-09,0.0,7.676496771580332e-09
1918,1.1486376294556067e-09,0.0,1.1486376294556067e-08
1919,9.207848705727883e-09,9.207848372660976e-10,2.025726608678724e-08
1920,7.572231730534895e-09,0.0,3.786115865267448e-09
1921,9.087297137000405e-09,0.0,5.300923255902035e-09
1922,7.377935484775833e-10,0.0,8.115729421831475e-09
1923,3.1847844361720945e-09,0.0,1.5923921736771263e-08
1924,2.578324886925998e-09,0.0,7.734974438733389e-09
1925,5.499089184013428e-09,0.0,3.299453377181294e-09
1926,3.343841648018042e-09,0.0,1.114613823460786e-08
1927,7.804457524684949e-09,0.0,3.3447675740205796e-09
1928,1.2568645679778001e-08,0.0,5.713020723163709e-09
1929,4.4561625500705304e-09,0.0,1.1140405931087116e-08
1930,6.302162347537887e-09,0.0,8.402882833991043e-09
1931,5.7026783295555106e-09,0.0,1.0264820993199919e-08
1932,2.1919073223131136e-09,0.0,8.767629289252454e-09
1933,1.0323596200123575e-08,0.0,1.1470662641954732e-08
1934,5.990790086229936e-09,0.0,1.3179738189705859e-08
1935,4.787313656606784e-09,0.0,7.180970484910176e-09
1936,1.33371855781661e-08,0.0,9.699771652549316e-09
1937,3.777335333410292e-09,0.0,3.777335333410292e-09
1938,0.0,0.0,1.0372171566075394e-08
1939,7.647025235257843e-09,0.0,3.058810094103137e-09
1940,0.0,0.0,1.0143131667916805e-08
1941,1.4757512545315876e-08,0.0,1.7709016475464523e-08
1942,6.068423541449874e-09,0.0,2.1239483061208375e-08
1943,1.4516175816936538e-08,0.0,5.806470415592457e-09
1944,3.2131861615880553e-09,0.0,2.5705489292704442e-08
1945,2.178504043826024e-09,0.0,1.742803235060819e-08
1946,4.1763312808029696e-09,0.0,3.3410650246423756e-08
1947,7.152522574216391e-09,0.0,3.695469885656166e-08
1948,4.348755133776194e-09,0.0,1.522064252412747e-08
1949,9.817008317369869e-10,0.0,1.1780409536754632e-08
1950,6.381216888229346e-09,0.0,2.5524867552917385e-08
1951,6.396841278899501e-09,0.0,2.0256663901818683e-08
1952,2.1089607837865287e-09,0.0,3.268889159357968e-08
1953,7.54167928107563e-09,0.0,9.69644453618912e-09
1954,0.0,0.0,1.7590565448699635e-08
1955,4.6928039232341234e-09,0.0,1.783265446420046e-08
1956,3.488456634670456e-09,0.0,1.5698054411927842e-08
1957,2.6505113659425206e-09,0.0,1.8553580005686854e-08
1958,5.790570245522986e-09,0.0,1.6544486669545222e-08
1959,2.325224457422337e-09,0.0,2.7902691712711203e-08
1960,6.920833350854139e-10,0.0,1.7302083321624195e-08
1961,2.779263708063695e-09,6.948159270159238e-10,2.223410966450956e-08
1962,1.9025869768540815e-09,0.0,2.5367825173816527e-08
1963,4.526237162849611e-09,6.466053248388448e-10,2.198458126656533e-08
1964,7.300761772910391e-09,0.0,1.7035111099517053e-08
1965,4.924839203113152e-09,0.0,2.4624196015565758e-08
1966,3.8773522170743036e-09,0.0,2.437192847537517e-08
1967,3.451234853457663e-09,0.0,1.5284040699725665e-08
1968,7.635406973349745e-09,0.0,3.09907690621003e-08
1969,1.4533624970169967e-08,0.0,1.0446043141598693e-08
1970,4.598724956395017e-09,4.5987250119061684e-10,2.7592349738370103e-08
1971,3.5968783507200897e-09,1.0276794970565106e-09,1.849823050292798e-08
1972,4.6171320100540925e-09,5.130146862875051e-10,2.565073486948677e-08
1973,2.205281512956958e-09,0.0,3.142526239230392e-08
1974,0.0,0.0,1.518904291231138e-08
1975,9.709516746170266e-09,0.0,2.1132477101559743e-08
1976,3.4281160132820787e-09,0.0,2.1140049710766107e-08
1977,2.938390863960194e-09,0.0,3.173462204131283e-08
1978,4.752473081737207e-09,0.0,2.5544542481270582e-08
1979,4.096381456264453e-09,0.0,1.6970723493159312e-08
1980,2.8425752862659692e-09,3.97960553399912e-09,2.1035058139773355e-08
1981,5.060439622894819e-09,0.0,1.8976647808699454e-08
1982,3.1037510339615437e-09,0.0,1.0552754226011984e-08
1983,4.4207211225000265e-09,0.0,3.157657957331139e-08
1984,3.479405208395292e-09,0.0,1.9136727757995686e-08
1985,4.210890747202711e-09,0.0,2.466378745680231e-08
1986,8.392279760016663e-09,0.0,2.8174081734277934e-08
1987,3.0554083707556856e-09,6.110816852533674e-10,2.0776777631681398e-08
1988,5.396898483667201e-09,0.0,2.6984492862425213e-08
1989,6.585746614717891e-09,0.0,1.8659616074501173e-08
1990,3.2691906959314565e-09,5.44865097484859e-10,2.1249737969242233e-08
1991,2.344586080837985e-09,0.0,1.6998249918742658e-08
1992,6.61193322315512e-09,0.0,1.1019888113139586e-08
1993,5.539207315052863e-09,0.0,2.049506697687775e-08
1994,5.802419433820205e-09,0.0,1.9517228722065738e-08
1995,4.337960657352369e-09,2.7112254663563817e-09,2.0063067651676647e-08
1996,2.6690460952494277e-09,0.0,2.2419987644184403e-08
1997,3.835915585170824e-09,0.0,2.3015493511024943e-08
1998,1.9072516899143466e-09,4.768129224785866e-10,1.5734826774860267e-08
1999,5.0272213059088244e-09,0.0,1.828080442578539e-08
2000,3.092622158362701e-09,0.0,2.0322945104567225e-08
2001,2.190605918883648e-09,0.0,1.445799924226776e-08
2002,8.76244299341522e-10,0.0,1.7963008858146168e-08
2003,3.7502307925763034e-09,0.0,1.8334461060476315e-08
2004,6.166707589017051e-09,0.0,2.1583476339515073e-08
2005,8.106749049829887e-09,0.0,1.5312748402607212e-08
2006,6.58862386870851e-09,0.0,1.729513776638214e-08
2007,8.787854888225866e-09,0.0,9.98619853476157e-09
2008,5.108927503272298e-09,0.0,2.1287197782271505e-08
2009,5.721831008997924e-09,0.0,1.43045770784056e-08
2010,7.085689368580006e-09,0.0,1.9367551118421034e-08
2011,6.500752380844688e-09,0.0,1.5678285336662157e-08
2012,6.468080293586809e-09,0.0,2.144679278615058e-08
2013,9.483025031897796e-09,0.0,1.840822605458925e-08
2014,1.3858849179371191e-08,0.0,1.8622827724357194e-08
2015,8.644644111654998e-09,0.0,1.3964425171764105e-08
2016,9.942432654952427e-09,0.0,2.009199917551996e-08
2017,8.301517695485927e-09,5.031222660711876e-10,1.8363962794865074e-08
2018,9.29327992338358e-09,0.0,1.4714360396794746e-08
2019,7.652963596171958e-09,0.0,1.5050828139351324e-08
