year,voudrait_VERB être_VERB,voudrait_VERB etre_VERB,voudrait_VERB naître_VERB
1887,2.905371445649507e-07,1.3057849246322917e-09,0.0
1888,3.1639666531191324e-07,0.0,0.0
1889,3.0824472219137533e-07,6.265136742733546e-10,0.0
1890,3.178877534537605e-07,0.0,0.0
1891,2.689920961529424e-07,6.374220040683554e-10,0.0
1892,2.971274852825445e-07,0.0,0.0
1893,2.7466538199405477e-07,0.0,4.310891643655168e-09
1894,3.112960484941141e-07,2.520615716150587e-09,5.041231432301174e-09
1895,3.0032884978936636e-07,6.018614495673091e-10,6.018614495673091e-10
1896,3.6797462144022575e-07,0.0,0.0
1897,2.954143667466269e-07,0.0,5.2440420894583895e-09
1898,3.45725482020498e-07,5.6583548957434e-10,1.6975064687230201e-09
1899,3.4105158874808694e-07,0.0,5.527578395003729e-10
1900,3.3586113090677827e-07,5.191053142894475e-10,0.0
1901,3.3029448331944877e-07,1.1177477832191585e-09,1.676621730339889e-09
1902,2.509154910512734e-07,0.0,4.910283846193408e-10
1903,3.6883503184981237e-07,5.400220270956879e-10,4.320176216765503e-09
1904,3.246273649892828e-07,5.374625189347171e-10,5.374625189347171e-10
1905,3.421583301133069e-07,5.160759042333041e-10,5.676835002077496e-09
1906,3.441459455189033e-07,0.0,2.572092316910357e-09
1907,3.589704533624172e-07,5.142843373384665e-10,1.028568674676933e-09
1908,4.2729084270831663e-07,0.0,4.4202499438483756e-09
1909,4.098232864180318e-07,0.0,2.2003934230241384e-09
1910,3.997424755652901e-07,0.0,7.481810726517324e-09
1911,3.9583582633895276e-07,0.0,0.0
1912,4.375913817966648e-07,5.209421227725386e-10,2.6047106693738442e-09
1913,4.178755830253067e-07,0.0,3.181793939432964e-09
1914,3.9845625110501715e-07,1.3393487430235496e-09,6.696743715117748e-10
1915,4.865454457103624e-07,2.3561523843085297e-09,0.0
1916,4.5707841422881756e-07,0.0,0.0
1917,4.1782075754781545e-07,1.0966424435210342e-09,0.0
1918,5.042519433118287e-07,1.1486376294556067e-09,0.0
1919,4.751249775836186e-07,3.6831393490643904e-09,0.0
1920,4.475188859487389e-07,0.0,7.572231730534895e-10
1921,4.14986573105125e-07,7.572747429129834e-10,7.572747429129834e-10
1922,4.426761393006018e-07,7.377935484775833e-10,7.377935484775833e-10
1923,4.957647661285591e-07,2.1231896241147297e-09,1.8047112249064412e-08
1924,4.4991770664637443e-07,1.289162443462999e-09,1.289162443462999e-09
1925,4.256294801052718e-07,0.0,2.1996355847875293e-09
1926,4.592208995291003e-07,0.0,0.0
1927,5.74185094137647e-07,1.1149224876660924e-09,3.3447675740205796e-09
1928,5.473073656503402e-07,1.1426041224282812e-09,1.1426041224282812e-09
1929,4.96862128329667e-07,0.0,1.1140406375176326e-09
1930,4.831657633985742e-07,0.0,1.0503603542488804e-09
1931,4.6990069790808775e-07,0.0,0.0
1932,5.041387112214579e-07,0.0,0.0
1933,4.817678131985303e-07,0.0,4.588264879146209e-09
1934,4.900466024082561e-07,1.1981580172459871e-09,1.1981580172459871e-09
1935,5.9721736533902e-07,0.0,4.787313656606784e-09
1936,4.40127138290336e-07,0.0,2.424942913137329e-09
1937,4.5076203036842344e-07,0.0,8.813782592653752e-09
1938,4.2396251842546917e-07,0.0,2.5930428915188486e-09
1939,4.1446875798101246e-07,1.5294050470515685e-09,0.0
1940,4.1079684365286084e-07,2.5357829169792012e-09,0.0
1941,4.07307368277543e-07,0.0,0.0
1942,5.309870516612136e-07,0.0,3.034211770724937e-09
1943,5.28388795828505e-07,2.9032352077962287e-09,2.9032352077962287e-09
1944,4.6912518314456975e-07,0.0,6.4263723231761105e-09
1945,5.664110744874051e-07,2.178504043826024e-09,0.0
1946,6.34802347576624e-07,0.0,2.7842208538686464e-09
1947,5.745859539274534e-07,1.1920870957027319e-09,0.0
1948,5.27286545093375e-07,1.0871887834440486e-09,2.174377566888097e-09
1949,4.751431958993635e-07,0.0,9.817008317369869e-10
1950,5.75373064748419e-07,0.0,4.2541445921528975e-09
1951,5.096150061945082e-07,1.0661401761424827e-09,1.0661401761424827e-09
1952,5.230222654972749e-07,1.0544803918932644e-09,3.1634410646574906e-09
1953,4.4172691104904516e-07,0.0,0.0
1954,4.5930920578030054e-07,0.0,1.9545072227344917e-09
1955,4.692803940997692e-07,9.385607846468247e-10,2.815682353940474e-09
1956,5.93037611906766e-07,2.616342476002842e-09,1.744228317335228e-09
1957,5.468888275572681e-07,8.835037701437898e-10,8.835037701437898e-10
1958,4.7317232088062156e-07,8.272243445794913e-10,8.272243445794913e-10
1959,5.650294951919932e-07,7.750747821333448e-10,2.325224457422337e-09
1960,5.522825290427136e-07,6.920833350854139e-10,0.0
1961,5.718334818993753e-07,1.3896318540318475e-09,9.03260666262895e-09
1962,4.972093847754877e-07,0.0,6.341956404476434e-10
1963,5.373290150600951e-07,1.2932106496776896e-09,2.5864212993553792e-09
1964,5.335640480552684e-07,1.8251904432275978e-09,1.2167936658258327e-09
1965,5.214857310420484e-07,3.2832261354087677e-09,6.0192477668863376e-09
1966,4.902080945612397e-07,5.539074754423723e-10,3.8773522170743036e-09
1967,5.507184823727584e-07,4.930335584241163e-10,3.451234853457663e-09
1968,5.789435135739041e-07,1.3474247273492779e-09,4.940557296606585e-09
1969,4.868764449383889e-07,0.0,1.8167031212712459e-09
1970,5.380508127927897e-07,2.2993624781975086e-09,4.598724956395017e-09
1971,5.323379923538596e-07,5.138397485282553e-10,6.679916619845017e-09
1972,4.5812211624252086e-07,1.5390440033513642e-09,5.130146862875051e-10
1973,4.857132580582402e-07,5.513203782392395e-10,1.102640756478479e-09
1974,4.624219798188278e-07,1.1251143350321513e-09,1.6876715580593782e-09
1975,4.3235905877736514e-07,1.7134440533084216e-09,3.4268881066168433e-09
1976,4.627956684544188e-07,1.7140580066410394e-09,1.7140580066410394e-09
1977,4.237159600961604e-07,3.526069214387917e-09,1.7630346071939584e-09
1978,4.431681190908421e-07,5.940591352171509e-10,3.5643548113029055e-09
1979,4.6932825625845e-07,2.3407893401383717e-09,2.3407893401383717e-09
1980,4.576546359658096e-07,5.685150683554241e-10,1.1370301367108482e-09
1981,5.10471863890416e-07,0.0,5.060439622894819e-09
1982,5.133604190632468e-07,1.8622506869903077e-09,2.483000915987077e-09
1983,4.6164959144334716e-07,1.2630632095778083e-09,1.2630632095778083e-09
1984,4.569618567984435e-07,1.739702604197646e-09,2.8995041922996734e-09
1985,4.4815908495365875e-07,3.0077789148208467e-09,1.2031116103372597e-09
1986,4.543819898117363e-07,2.3977941854269602e-09,0.0
1987,4.47311805373829e-07,1.8332451112712533e-09,6.110816852533674e-10
1988,4.1915910742318374e-07,2.398621523624911e-09,1.1993107618124554e-09
1989,4.38500961763566e-07,5.488122178931576e-10,1.0976244357863152e-09
1990,3.972066622282e-07,0.0,0.0
1991,4.2026704250019975e-07,5.861465202094962e-10,2.344586080837985e-09
1992,4.975479441782227e-07,0.0,1.65298330578878e-09
1993,4.830188800042379e-07,5.539207426075166e-10,2.2156829704300662e-09
1994,4.6313854795698717e-07,0.0,1.0549853213248639e-09
1995,3.9746564084452984e-07,5.422450821690461e-10,5.422450821690461e-10
1996,4.2010785250568006e-07,3.736664311304594e-09,2.6690460952494277e-09
1997,4.6894066940694756e-07,9.58978896292706e-10,2.876936688878118e-09
1998,4.067214263159258e-07,0.0,4.768129224785866e-10
1999,3.7338543279474834e-07,9.140402323914998e-10,5.0272213059088244e-09
2000,4.5329002773542015e-07,0.0,8.836062992401139e-10
2001,4.1314825693916646e-07,8.762423564512289e-10,3.066848330846028e-09
2002,4.337409222898714e-07,4.38122149670761e-10,1.3143663935011318e-09
2003,3.941909199056681e-07,8.333845835650777e-10,1.6667691671301554e-09
2004,4.3651482428685995e-07,0.0,2.642874807889939e-09
2005,4.652373206681659e-07,4.5037495954858286e-10,2.251874686720612e-09
2006,4.4473210891737835e-07,1.2353669198716943e-09,1.2353669198716943e-09
2007,4.242137094934151e-07,2.7961355453243186e-09,1.5977917877663117e-09
2008,4.80664937185793e-07,0.0,1.7029758714315335e-09
2009,3.9909770066515193e-07,4.76819250749827e-10,1.430457752249481e-09
2010,4.3080993350486096e-07,1.4171379625338432e-09,1.8895172093635892e-09
2011,4.3707998997888353e-07,0.0,2.2943831279320648e-09
2012,4.5821241201338125e-07,0.0,1.7021263287730903e-09
2013,5.313283395480539e-07,0.0,1.6734750252211938e-09
2014,5.062810828349029e-07,0.0,3.031623174720721e-09
2015,4.969562041878817e-07,2.2165753954528356e-10,3.546520632724537e-09
2016,4.989857984583068e-07,0.0,2.4856081637381067e-09
2017,4.5884749511060363e-07,2.515611330355938e-10,1.0062445321423752e-09
2018,4.958997692483536e-07,0.0,2.323319980845895e-09
2019,4.915753493150987e-07,2.55098775436835e-10,7.65296326310505e-10
