year,en_ADP eaux_NOUN,en_ADP seau_NOUN
1800,2.358123420975744e-07,0.0
1801,2.524053570596152e-07,0.0
1802,2.5735161557349784e-07,0.0
1803,1.1331471370112922e-06,1.950339223455444e-09
1804,4.696516728852629e-07,0.0
1805,5.34461003454112e-07,0.0
1806,2.7087691023552907e-07,0.0
1807,3.074711401040986e-07,0.0
1808,2.5153420679657756e-07,2.2660739951163578e-09
1809,2.710836657371374e-07,2.259030518203531e-09
1810,3.1825722945910684e-07,0.0
1811,3.4096243783920954e-07,0.0
1812,2.667208347517658e-07,2.6672082320544632e-09
1813,2.0992914051554123e-07,0.0
1814,2.580275122454623e-07,0.0
1815,2.5623624266835066e-07,0.0
1816,2.062667476820934e-07,0.0
1817,2.2107602470899934e-07,1.556873407970727e-09
1818,1.9908365556098317e-07,0.0
1819,3.3226870055358404e-07,2.070210003424222e-09
1820,2.1003671690777992e-07,2.3732962262101864e-09
1821,2.031466594942799e-07,1.97229765852569e-09
1822,1.5439448475262907e-07,2.0051231786055723e-09
1823,1.2649839309375466e-07,9.882686891060644e-10
1824,1.9621192581809055e-07,1.6842225392110777e-09
1825,1.787504968486786e-07,8.805443041381977e-10
1826,2.3164999207736514e-07,0.0
1827,2.0185828181196186e-07,3.6869091668556564e-09
1828,1.751909479708047e-07,2.7516904310687096e-09
1829,2.1518671777798204e-07,8.57317605795771e-10
1830,1.8890672803806297e-07,0.0
1831,2.7908258548592357e-07,1.5591206103948707e-09
1832,3.368962495642336e-07,1.3529969367098715e-09
1833,2.536814502906992e-07,1.1583628500844156e-09
1834,1.7455573142477476e-07,2.8003592777992026e-09
1835,2.2008586597621616e-07,0.0
1836,1.854926970912274e-07,2.016224964762614e-09
1837,1.8507989274496595e-07,2.7831563720326358e-09
1838,2.057764847407384e-07,1.8936485712828244e-09
1839,2.551888466095775e-07,4.894032734625853e-09
1840,1.0828470919932442e-07,7.0066574764382494e-09
1841,1.8491180320268086e-07,1.2841097074556274e-09
1842,1.677066228111812e-07,0.0
1843,2.0615119794564762e-07,1.7720733769266417e-09
1844,1.9374621373913214e-07,1.097712254427563e-09
1845,1.696389348992966e-07,1.1160455892778032e-09
1846,2.1603110056389596e-07,5.854501328173001e-10
1847,1.526282265018608e-07,2.1572894581822766e-09
1848,3.07327463255902e-07,7.24069959545659e-09
1849,2.1618890544417013e-07,0.0
1850,1.5003680609027015e-07,1.3577992064028876e-09
1851,2.347595637886002e-07,4.514607354622058e-09
1852,2.8841716326333255e-07,3.2552727180501506e-09
1853,2.3589130093704114e-07,1.7915795513800958e-09
1854,2.202961661978975e-07,2.5978321716024766e-09
1855,1.9529528572093113e-07,0.0
1856,1.7602443536102186e-07,2.0708756931497874e-09
1857,1.7768692828212806e-07,1.4644527812635033e-09
1858,1.1842696068242731e-07,1.9574704079872163e-09
1859,2.1896344959415615e-07,2.5460866748261424e-09
1860,2.2657060874675672e-07,1.373155145145688e-09
1861,2.0090005414807877e-07,9.431927461278633e-10
1862,2.177669320979625e-07,3.162590411776023e-09
1863,2.062778469147375e-07,9.989241656072068e-10
1864,2.1624223289773425e-07,5.274200631788517e-09
1865,1.8968582082834473e-07,4.706844358715045e-10
1866,1.965707678852624e-07,9.731225825149181e-10
1867,2.406994568104892e-07,1.94112459439566e-09
1868,2.7317504580626206e-07,4.93987406535723e-10
1869,1.982708842662717e-07,9.767038289254515e-10
1870,2.339491849134845e-07,2.8670243956696595e-09
1871,1.561313054398994e-07,2.1242354542039266e-09
1872,2.2677521704927983e-07,6.047339295989218e-10
1873,3.63949070603109e-07,6.584604861359367e-09
1874,2.0014940327328645e-07,4.779687312606029e-09
1875,1.8080025182554138e-07,1.1443054281912168e-09
1876,2.0919211096703805e-07,4.232210137899983e-09
1877,2.739873469215226e-07,2.4739263970730008e-09
1878,3.7261177632252895e-07,6.039088673581716e-10
1879,2.736977664508089e-07,3.0546627449723474e-09
1880,2.182067788680797e-07,2.5671385017744797e-09
1881,3.221298540134754e-07,1.3945015142624584e-09
1882,2.555667919512672e-07,1.9966155395678697e-09
1883,2.622525638873441e-07,2.5277355764075082e-09
1884,3.9082045955041167e-07,0.0
1885,3.5322082769795315e-07,3.2228177904158883e-09
1886,3.0331280659323667e-07,3.2267319927115068e-09
1887,3.597437401858805e-07,0.0
1888,3.322482216017164e-07,1.9021844099853524e-09
1889,4.0096875753015127e-07,2.5060546970934183e-09
1890,3.742554722241387e-07,3.9326319978272295e-09
1891,3.2189812004812524e-07,1.9122659011827636e-09
1892,4.0557275227115497e-07,6.268512375839919e-10
1893,3.9044360389262067e-07,1.2316833108982905e-09
1894,3.8124313794796194e-07,5.671385139294216e-09
1895,3.334312401737094e-07,4.213029924926559e-09
1896,3.6915402534809516e-07,1.179405795248556e-09
1897,4.07287282677693e-07,5.826713556089658e-10
1898,3.825047872885179e-07,5.092519295146758e-09
1899,4.151211463465643e-07,9.39688327150634e-09
1900,4.324147226952846e-07,3.1146317747143826e-09
1901,4.7057182750442905e-07,1.676621730339889e-09
1902,4.4094348128354e-07,3.437198747846537e-09
1903,5.346217943902332e-07,1.0800440541913758e-09
1904,5.213386184976798e-07,3.2247751136083025e-09
1905,4.391805981107666e-07,4.64468330463319e-09
1906,5.267645146744826e-07,2.0576737536082135e-09
1907,4.386845383619331e-07,3.08570607954195e-09
1908,3.934022714258134e-07,2.9468334439286537e-09
1909,3.850688519158041e-07,4.4007870125817306e-09
1910,3.7141846476185236e-07,2.67207544979442e-09
1911,3.963678709695273e-07,1.5961122423746588e-09
1912,3.1725375282398716e-07,2.6047106693738442e-09
1913,3.855273434938411e-07,5.30298971401777e-10
1914,6.375300076744139e-07,6.027069510139427e-09
1915,3.4399825743491874e-07,0.0
1916,3.8016619030578624e-07,1.0987462051303964e-09
1917,5.658675235054034e-07,7.676496771580332e-09
1918,5.099950879383641e-07,0.0
1919,5.672034761872169e-07,0.0
1920,5.550446107172036e-07,6.815008557481406e-09
1921,5.141895541571628e-07,1.5145495524393482e-08
1922,3.5782986773646996e-07,2.951174193910333e-09
1923,3.184784369558713e-07,5.307974060286824e-09
1924,3.5709799539596077e-07,2.578324886925998e-09
1925,4.685223924383308e-07,3.299453377181294e-09
1926,5.04920076971338e-07,1.114613867869707e-08
1927,4.4819885358649003e-07,1.1149224876660924e-09
1928,4.490434277748534e-07,7.998228745975666e-09
1929,5.926696364788597e-07,1.1140406375176326e-09
1930,4.516549390043423e-07,2.100720708497761e-09
1931,4.7218176835173153e-07,0.0
1932,4.679722247491469e-07,2.1919073223131136e-09
1933,4.347380988534155e-07,2.2941324395731044e-09
1934,3.9898663040105475e-07,0.0
1935,3.8896924436926383e-07,1.196828414151696e-09
1936,3.297922255285357e-07,3.6374143697059935e-09
1937,5.099403077579723e-07,3.777335333410292e-09
1938,5.108294457434326e-07,2.5930428915188486e-09
1939,4.7411555925691573e-07,0.0
1940,5.629437884735466e-07,0.0
1941,3.423743151209635e-07,0.0
1942,3.1859223770247524e-07,0.0
1943,3.367752867688978e-07,0.0
1944,3.630900380358071e-07,0.0
1945,4.095587566865788e-07,8.714016175304096e-09
1946,3.3828283996228947e-07,4.1763312808029696e-09
1947,3.564340396167154e-07,2.3841741914054637e-09
1948,5.196762407067013e-07,1.0871887834440486e-09
1949,5.438622689979411e-07,5.890204768377316e-09
1950,4.7008297099360163e-07,2.1270722960764488e-09
1951,5.458637639677022e-07,1.0661401761424827e-09
1952,6.516689001756504e-07,1.0544803918932644e-09
1953,7.175369067802251e-07,1.0773827385790469e-09
1954,7.163268911369869e-07,9.772536113672459e-10
1955,4.814816754183937e-07,0.0
1956,8.729862583933823e-07,2.616342476002842e-09
1957,6.458412817877957e-07,1.7670075402875796e-09
1958,6.047010234766503e-07,4.9633461784992505e-09
1959,5.844063851734305e-07,2.325224457422337e-09
1960,6.637078948656949e-07,6.920833350854139e-10
1961,7.205240937224744e-07,1.3896318540318475e-09
1962,6.836629276030237e-07,2.5367825617905737e-09
1963,5.72892338901454e-07,1.2932106496776896e-09
1964,5.883197442546617e-07,5.475571551727398e-09
1965,5.198441286324851e-07,4.924839203113152e-09
1966,5.971122352121938e-07,2.215629901769489e-09
1967,7.913188326824638e-07,5.916402479044791e-09
1968,6.777546541769652e-07,2.6948494546985557e-09
1969,5.250271744028367e-07,3.6334062425424918e-09
1970,5.509272362758111e-07,5.058597374318907e-09
1971,6.433273935790851e-07,8.735275947024945e-09
1972,7.284808272167709e-07,5.130146973897354e-09
1973,6.505580549820422e-07,2.7566018356850464e-09
1974,5.63682276411015e-07,1.5751600912494723e-08
1975,5.87711319610662e-07,6.282628195464213e-09
1976,5.667818649968126e-07,2.856763492431469e-09
1977,5.782753529359752e-07,6.464460078348111e-09
1978,5.500987743101149e-07,1.3663360332039076e-08
1979,6.636137994675551e-07,1.1703946700691858e-09
1980,6.861976715732965e-07,3.97960553399912e-09
1981,6.490014068383232e-07,6.325549528618524e-10
1982,6.275784931730755e-07,1.2415004579935385e-09
1983,6.384784345669914e-07,3.78918940668882e-09
1984,7.463324180889686e-07,3.479405208395292e-09
1985,6.719378427000322e-07,2.4062232206745193e-09
1986,5.940534943960074e-07,5.9944854635674005e-09
1987,6.99077462140707e-07,1.3443797020062931e-08
1988,6.02053999987362e-07,3.597932174415064e-09
1989,7.617513873015014e-07,8.232182935330457e-09
1990,6.631008142576889e-07,4.358920779878872e-09
1991,7.725411350634204e-07,2.2859714121636898e-08
1992,6.650502832883376e-07,3.30596661157756e-09
1993,6.586117771156808e-07,4.431365774326679e-09
1994,4.821282986178232e-07,8.43988251508776e-09
1995,5.341113797907582e-07,8.133676565602599e-09
1996,7.377243234074626e-07,1.7081894343462523e-08
1997,7.37934247041494e-07,1.0069278189028807e-08
1998,5.55010232661246e-07,1.43043876743576e-09
1999,5.242020931217617e-07,9.140402323914998e-09
2000,6.794932208009641e-07,7.068850393920911e-09
2001,7.084419569869382e-07,9.200544992538084e-09
2002,5.450239475290886e-07,3.5049770863437857e-09
2003,6.746248262246013e-07,2.9168460979889232e-09
2004,5.347416616174883e-07,4.404791253964646e-10
2005,6.38631713734128e-07,4.053374635937246e-09
2006,5.793871101777981e-07,3.2943118788431036e-09
2007,7.118162305141951e-07,5.991719120856942e-09
2008,7.625074589512337e-07,6.811903568992861e-09
2009,5.407130330148391e-07,5.721831008997924e-09
2010,5.777198657241911e-07,1.9367551118421034e-08
2011,6.412800903077276e-07,4.206369030868018e-09
2012,6.423824953083468e-07,1.2255309655984092e-08
2013,5.645189153913321e-07,4.741512515948898e-09
2014,4.993516751206073e-07,6.929424548052232e-09
2015,5.153537759872151e-07,8.201329393386914e-09
2016,5.056141048065399e-07,4.971216327476213e-09
2017,6.065138782318513e-07,5.282783988036499e-09
2018,6.172287043693103e-07,6.9699601645822895e-09
2019,6.140227624129579e-07,4.591778068885333e-09
