year,en_ADP éditions_NOUN,en_ADP editions_NOUN,en_ADP sédition_NOUN
1868,1.7289560005906424e-08,0.0,1.333765986544222e-08
1869,3.857980246380066e-08,0.0,2.3929244363785074e-08
1870,4.472558146062511e-08,0.0,3.841812556970581e-08
1871,3.186353225714811e-08,0.0,2.0180236148803488e-08
1872,6.349706183073067e-08,0.0,3.5679303067581714e-08
1873,4.7289436366781956e-08,0.0,2.993002112816612e-08
1874,4.361464789326419e-08,0.0,1.6728906260254917e-08
1875,5.9503882710032485e-08,0.0,1.6592428764283795e-08
1876,6.287855569553358e-08,0.0,2.3579458385825092e-08
1877,4.5149157301693776e-08,0.0,2.5976227391311113e-08
1878,8.152769481739597e-08,0.0,2.8987624745013818e-08
1879,9.04180126326537e-08,6.10932526790009e-10,1.3440515367335593e-08
1880,5.326812413386506e-08,0.0,2.1178893305773272e-08
1881,1.0458761323661747e-07,0.0,1.743126887276958e-08
1882,1.1047939096897608e-07,0.0,1.9966154951589488e-08
1883,4.92908434068795e-08,0.0,2.5277355319985872e-08
1884,5.809493330843907e-08,0.0,1.0562715146988921e-08
1885,5.672159275604827e-08,0.0,1.6758653131887513e-08
1886,6.066255764380912e-08,6.453463874400711e-10,1.8069698626277386e-08
1887,3.7867764035581786e-08,1.3057849246322917e-09,1.9586773092328258e-08
1888,9.764546859969414e-08,0.0,2.3460273723685532e-08
1889,3.633779144252003e-08,0.0,2.0048437576747347e-08
1890,5.767860145056147e-08,0.0,1.4419650362640368e-08
1891,3.569563133964948e-08,0.0,3.378336543846672e-08
1892,4.952124754709075e-08,0.0,1.817868522380195e-08
1893,4.92673315477532e-08,6.158416554491453e-10,6.774258043407144e-09
1894,5.608369946230596e-08,0.0,9.452309157609307e-09
1895,5.11582243234443e-08,0.0,1.444467478961542e-08
1896,3.597187614445829e-08,0.0,1.6511680911435178e-08
1897,3.204692333724779e-08,1.7480140668268973e-09,1.3984112534615178e-08
1898,5.714938566825367e-08,1.13167097914868e-09,1.3580051749784161e-08
1899,6.909473171390346e-08,1.1055156790007459e-09,8.291367592505594e-09
1900,3.5818267463127995e-08,0.0,9.34389543516545e-09
1901,5.9240633731860726e-08,5.588738916095792e-10,1.676621730339889e-09
1902,4.075535642300565e-08,0.0,4.419255628107521e-09
1903,4.644189388613995e-08,0.0,2.6461078661554893e-08
1904,7.148251768285263e-08,0.0,1.2361637935498493e-08
1905,4.283430143914302e-08,0.0,2.37394921498435e-08
1906,5.5042775670699484e-08,0.0,1.2860461140462576e-08
1907,7.662836765121028e-08,5.142843373384665e-10,7.199980611716228e-09
1908,5.3043002878894185e-08,0.0,6.384805573134145e-09
1909,6.381140593703094e-08,0.0,3.300590023513905e-09
1910,5.50447509795049e-08,0.0,2.67207544979442e-09
1911,7.661338941034046e-08,1.0640748282497725e-09,8.51259862599818e-09
1912,7.657849465658728e-08,5.209421227725386e-10,6.772247651554153e-09
1913,5.780258760523793e-08,0.0,2.6514948014977335e-09
1914,5.6922321078900495e-08,0.0,1.6072185360371805e-08
1915,4.123266705846618e-08,0.0,3.534228465440492e-09
1916,7.69122365795738e-08,0.0,3.2962386153911893e-09
1917,7.018511638534619e-08,0.0,5.483212106582869e-09
1918,1.1371512442792664e-07,0.0,5.743188147278033e-09
1919,7.182121919413476e-08,9.207848372660976e-10,2.5781975665495338e-08
1920,9.389567168227586e-08,0.0,5.300562211374427e-09
1921,9.087296604093353e-08,0.0,1.060184651180407e-08
1922,1.0624226831623673e-07,7.377935484775833e-10,5.164555005876537e-09
1923,1.0615948298209332e-07,1.0615948120573648e-09,1.0615948120573648e-08
1924,1.2762707513047644e-07,5.156649773851996e-09,3.867487219366694e-09
1925,1.1768050711680189e-07,5.499088961968823e-09,3.299453377181294e-09
1926,1.4044134388768725e-07,1.1146138456652466e-09,4.458455382660986e-09
1927,1.5497423078159045e-07,0.0,3.3447675740205796e-09
1928,1.5767936645261216e-07,9.14083297942625e-09,5.713020723163709e-09
1929,1.2922870951115328e-07,1.1140406375176326e-09,7.798284684668033e-09
1930,1.3129503884101723e-07,0.0,1.575540586884472e-08
1931,1.0264820815564235e-07,2.2810713318222042e-09,9.124285327288817e-09
1932,1.3151444022696523e-07,1.0959536611565568e-09,6.575722188983946e-09
1933,1.5829513699827658e-07,0.0,4.588264879146209e-09
1934,9.225816910429785e-08,1.1981580172459871e-09,7.188948103475923e-09
1935,7.300653237507504e-08,0.0,4.787313656606784e-09
1936,8.729794842565752e-08,0.0,2.424942913137329e-09
1937,9.569249925789336e-08,6.295558963032022e-09,6.295559185076627e-09
1938,8.9459980756601e-08,2.5930428915188486e-09,7.779128452511941e-09
1939,9.023489866422096e-08,1.5294050470515685e-09,7.647025235257843e-09
1940,7.60734906180005e-08,2.5357829169792012e-09,5.0715658339584024e-09
1941,4.7224041566096275e-08,0.0,5.9030051957620344e-09
1942,7.58552971547033e-08,0.0,3.034211770724937e-09
1943,4.935499831049128e-08,2.9032352077962287e-09,5.806470415592457e-09
1944,1.0282195717081777e-07,0.0,0.0
1945,4.1391576388605245e-08,2.178504043826024e-09,1.089252066321933e-08
1946,1.0719250553847814e-07,0.0,1.1136883415474585e-08
1947,7.033313664805974e-08,0.0,7.152522574216391e-09
1948,8.697510622823756e-08,1.0871887834440486e-09,6.523132700664291e-09
1949,7.559096104614582e-08,4.908504269707237e-09,1.0798709482173763e-08
1950,8.720996191868835e-08,1.0635361480382244e-09,2.1270722960764488e-09
1951,9.062191708153478e-08,5.3307008807124134e-09,6.396841278899501e-09
1952,6.537778318715937e-08,2.1089607837865287e-09,1.1599284199803606e-08
1953,9.157753311228589e-08,1.0773827385790469e-09,2.1547654771580937e-09
1954,9.186184257714558e-08,9.772536113672459e-10,9.772536557761669e-09
1955,7.977766358635563e-08,9.385607846468247e-10,1.8771215692936494e-09
1956,8.808353157974125e-08,8.72114158667614e-10,8.72114158667614e-10
1957,7.244730682032241e-08,0.0,7.951533653738352e-09
1958,8.272243690043979e-08,4.136121722897457e-09,7.445019267748876e-09
1959,6.278105502133258e-08,1.5501495642666896e-09,6.975672928177801e-09
1960,5.9519166484278685e-08,1.3841666701708277e-09,1.3841666701708277e-09
1961,8.407272389376885e-08,6.94815938118154e-09,9.72742331128984e-09
1962,7.229830600863352e-08,3.1709782577493684e-09,3.170978146727066e-09
1963,7.177319361062473e-08,1.9398159745165344e-09,9.052474325699222e-09
1964,7.118242706383171e-08,1.2167936658258327e-09,1.3993127545575135e-08
1965,8.043903676480113e-08,2.188817349590977e-09,4.924839203113152e-09
1966,7.533141399562737e-08,2.215629901769489e-09,1.3293779410616935e-08
1967,7.346199737412462e-08,9.860671168482327e-10,1.429797347185513e-08
1968,8.623518255035378e-08,2.245707841908029e-09,9.88111459321317e-09
1969,6.267625707323532e-08,9.083515606356229e-10,1.4987801222332564e-08
1970,6.99006221793752e-08,2.7592349793881255e-09,7.817832603507213e-09
1971,6.320228607137324e-08,1.0276794970565106e-09,8.735275613958038e-09
1972,7.69522046084603e-08,2.0520587451500205e-09,6.156176013405457e-09
1973,5.954260018370405e-08,1.102640756478479e-09,1.268036875501366e-08
1974,6.694430254583494e-08,0.0,6.1881286761433785e-09
1975,4.9118728639996334e-08,1.7134440533084216e-09,9.709516746170266e-09
1976,8.855966626697409e-08,1.7140580066410394e-09,6.2848797277581525e-09
1977,6.111853423362845e-08,4.11374712072643e-09,8.815172591880582e-09
1978,8.376233751050677e-08,2.970295565063452e-09,1.4257419245211622e-08
1979,8.134242790447388e-08,1.1703946700691858e-09,1.462993370893173e-08
1980,8.186616895500265e-08,1.1370301367108482e-09,2.2740602734216964e-09
1981,6.641827354769703e-08,1.2651099057237047e-09,7.590659656386833e-09
1982,7.200702611953602e-08,0.0,1.3656505259973528e-08
1983,7.767838638983449e-08,3.1576580239445207e-09,8.841442245000053e-09
1984,6.320919254676483e-08,2.319603453759811e-09,1.1018116197192285e-08
1985,6.797580454076524e-08,3.0077789148208467e-09,7.820225356169885e-09
1986,1.2708309782283322e-07,3.596691222629289e-09,4.7955883708539204e-09
1987,7.394088186174486e-08,3.6664902225425067e-09,1.2221633483022742e-08
1988,8.575072030225783e-08,1.7989661427186832e-09,8.994830658082265e-09
1989,7.189439799049069e-08,4.939309961038418e-09,9.329808037250586e-09
1990,6.647353956168445e-08,2.1794604454505873e-09,7.628111475810329e-09
1991,6.213153369571955e-08,5.861465202094962e-10,8.7921980806982e-09
1992,5.179347439820958e-08,3.3059665560664087e-09,1.0468894195980738e-08
1993,6.20391205075066e-08,5.539207259541712e-09,1.1078414630105726e-08
1994,6.646407513244412e-08,2.1099706426497278e-09,9.494868002946077e-09
1995,8.24212520456058e-08,1.626735190995987e-09,6.506940763983948e-09
1996,7.740233343156433e-08,1.6014276571496566e-09,9.074756945892659e-09
1997,6.569005250867122e-08,2.876936688878118e-09,6.233362714880286e-09
1998,4.958854304959459e-08,8.58263260461456e-09,9.059445638115449e-09
1999,6.763897886230552e-08,3.6561608462992723e-09,1.1425503210205079e-08
2000,6.84794869698635e-08,2.2090157481002848e-09,4.859834756842929e-09
2001,5.432702465668626e-08,1.3143635346768434e-09,1.3143635513301888e-08
2002,6.790893536390286e-08,1.7524885431718928e-09,1.0953053575235572e-08
2003,5.3336613348164974e-08,2.500153695184082e-09,4.583615265119079e-09
2004,5.4619412992451544e-08,3.9643119897903034e-09,1.0571499231559756e-08
2005,5.044199724579812e-08,0.0,9.457874483587148e-09
2006,5.1473623585707173e-08,1.2353669198716943e-09,1.0294725072412803e-08
2007,5.9517745398807165e-08,1.5977917877663117e-09,4.7933754743212376e-09
2008,5.108927680907982e-08,1.2772318758180745e-09,1.0643598891135753e-08
2009,4.339055337254649e-08,2.860915504498962e-09,9.059565542202108e-09
2010,3.023227534981743e-08,4.723793023408973e-10,7.085689368580006e-09
2011,3.938691151006424e-08,0.0,8.030340836739924e-09
2012,3.7787206252914984e-08,6.808505426114664e-10,7.829781267787439e-09
2013,2.0639525644128298e-08,0.0,7.2517249982695375e-09
2014,2.533570864216017e-08,4.330890368553497e-10,1.017759210242275e-08
2015,2.7042219130635203e-08,2.2165753954528356e-10,1.2634480128781433e-08
2016,3.210577048662344e-08,0.0,9.113896304313585e-09
2017,2.4652990759932436e-08,0.0,8.804639684001359e-09
2018,2.3749493038849323e-08,0.0,5.6792268665617485e-09
2019,2.1938495464723928e-08,7.65296326310505e-10,7.90806176098613e-09
