year,en_ADP yeux_NOUN,en_ADP cieux_NOUN
1853,6.569124799682413e-09,6.569124799682413e-09
1854,3.63696517347023e-09,7.79349651480743e-09
1855,1.0613874223963649e-08,1.326734277995456e-08
1856,6.73034605824796e-09,4.141751386299575e-09
1857,5.857811125054013e-09,2.880090299584026e-08
1858,1.468102750479261e-09,2.2510910469009104e-08
1859,4.582956236731661e-09,6.110608019582742e-09
1860,7.323494255473406e-09,1.0527522853465143e-08
1861,1.0375119985361891e-08,3.3011746669586728e-09
1862,4.066187830886747e-09,1.8071945717679228e-08
1863,4.994620828036034e-09,5.9935452156878455e-09
1864,6.233146443435089e-09,7.671564716815737e-09
1865,4.23615986733239e-09,3.765475486972036e-09
1866,4.379051787850585e-09,7.298419202328432e-09
1867,4.367530337390235e-09,5.82337378318698e-09
1868,1.975949626142892e-09,2.0747471296544973e-08
1869,4.395167341186834e-09,2.0022428159904848e-08
1870,3.4404292748035914e-09,1.204150201772336e-08
1871,0.0,1.0621177271019633e-09
1872,5.442605477412599e-09,1.269941218851045e-08
1873,7.781805422268917e-09,3.591602570907071e-09
1874,5.974609251779839e-09,3.5847653734322193e-09
1875,5.149374260327022e-09,5.149374260327022e-09
1876,3.627608879952504e-09,9.673623679873344e-09
1877,9.27722432209066e-09,9.895705588292003e-09
1878,4.22736201599605e-09,4.8312708278430705e-09
1879,1.4051447783103299e-08,5.498392852132383e-09
1880,1.9253538763308597e-09,1.8611755026043397e-08
1881,9.761510710859511e-09,5.5780060570498335e-09
1882,9.983077475794744e-09,6.655385131892899e-09
1883,1.4534479675365475e-08,5.0554711528150165e-09
1884,3.9610181801208455e-09,9.902545450302114e-09
1885,1.2891271383708158e-09,9.023890079618013e-09
1886,1.2261581083805595e-08,1.2906927970846027e-08
1887,1.1099172247952538e-08,3.9173548849191775e-09
1888,3.804368819970705e-09,4.4384300679212174e-09
1889,9.397704836544563e-09,1.2530273485467092e-09
1890,2.0974036729626278e-08,1.9663159989136147e-09
1891,5.099376032546843e-09,1.2748440081367107e-09
1892,6.268512375839919e-09,3.1342561879199593e-09
1893,1.2316832942449452e-08,4.310891643655168e-09
1894,1.1972924873759894e-08,2.520615716150587e-09
1895,8.426059849853118e-09,9.027921521465032e-09
1896,4.1279202278587945e-09,2.358811590497112e-09
1897,9.322741689743452e-09,5.2440420894583895e-09
1898,1.2448380992680086e-08,3.3950129374460403e-09
1899,1.2713430308508578e-08,3.3165470370022376e-09
1900,3.114631885736685e-09,4.67194793962733e-09
1901,9.500856101851696e-09,1.1177477832191585e-09
1902,9.329538919189417e-09,1.9641135384773634e-09
1903,1.5120615870500842e-08,3.7801539676252105e-09
1904,5.374625189347171e-09,4.837162670412454e-09
1905,1.4450125540577119e-08,4.1286072338664326e-09
1906,5.144184633820714e-09,6.173021205313489e-09
1907,8.742834012309686e-09,1.028568674676933e-09
1908,9.331639461152008e-09,1.2278472460991452e-08
1909,8.801574025163461e-09,7.151278680339601e-09
1910,1.3894791983659616e-08,5.344150788566537e-09
1911,4.25629931299909e-09,5.320374252271165e-09
1912,7.293189607793238e-09,1.5628263128064646e-08
1913,1.0075680734189518e-08,6.363587878865928e-09
1914,1.1384464038144415e-08,2.678697486047099e-09
1915,1.1780761921542648e-09,0.0
1916,3.076489463182952e-08,2.197492410260793e-09
1917,5.483212106582869e-09,3.289927441585405e-09
1918,1.033773866510046e-08,2.2972752589112133e-09
1919,6.4454939163738345e-09,9.207848372660976e-10
1920,4.543339038320937e-09,6.057785384427916e-09
1921,7.572747762196741e-09,3.7863738810983705e-09
1922,1.4755870914040514e-08,5.164555005876537e-09
1923,1.1677542488541803e-08,4.246379248229459e-09
1924,2.9650736976805092e-08,5.156649773851996e-09
1925,7.698724324711748e-09,6.598906754362588e-09
1926,2.0063049888108253e-08,1.1146138456652466e-09
1927,2.2298449753321847e-09,0.0
1928,1.0283436990832229e-08,0.0
1929,1.1140405931087116e-08,5.570202965543558e-09
1930,2.100720708497761e-09,1.0503603542488804e-09
1931,5.7026783295555106e-09,0.0
1932,1.53433514782364e-08,6.575722188983946e-09
1933,6.882397318719313e-09,1.1470662197865522e-09
1934,7.188948103475923e-09,5.990790086229936e-09
1935,7.180970484910176e-09,2.393656828303392e-09
1936,1.091224355320719e-08,4.849885826274658e-09
1937,1.3850230295986421e-08,1.2591118148108649e-09
1938,1.1668692678767911e-08,0.0
1939,1.070583532936098e-08,0.0
1940,0.0,7.607348528892999e-09
1941,2.9515025978810172e-09,2.9515025978810172e-09
1942,1.8205270180260413e-08,6.068423541449874e-09
1943,1.4516175816936538e-08,2.9032352077962287e-09
1944,1.927911696952833e-08,9.639558484764166e-09
1945,3.0499055725385915e-08,1.089252066321933e-08
1946,1.3921104269343232e-08,4.1763312808029696e-09
1947,5.960435700558264e-09,0.0
1948,1.3046265401328583e-08,3.2615663503321457e-09
1949,1.8652315247891238e-08,7.853606653895895e-09
1950,2.9779013033248702e-08,4.2541445921528975e-09
1951,1.7058242818279723e-08,2.1322803522849654e-09
1952,2.1089608281954497e-08,2.1089607837865287e-09
1953,1.2928593307037772e-08,1.0773827385790469e-09
1954,5.863521668203475e-09,3.9090144454689835e-09
1955,1.220129064449793e-08,1.8771215692936494e-09
1956,1.0465369904011368e-08,3.488456634670456e-09
1957,1.0602045463770082e-08,0.0
1958,2.0680609225109947e-08,2.4816730892496253e-09
1959,1.0851047171911432e-08,7.750747821333448e-10
1960,1.038124963770315e-08,2.076250060767393e-09
1961,1.876002997391879e-08,4.16889545107324e-09
1962,1.9660065575521912e-08,1.2683912808952869e-09
1963,2.2631185814248056e-08,6.466053248388448e-10
1964,1.2776333768727e-08,7.909158661334459e-09
1965,1.3132904541635071e-08,4.377634699181954e-09
1966,1.3293779410616935e-08,3.3234448526542337e-09
1967,1.3311906243984595e-08,4.437302081328198e-09
1968,8.533690198930799e-09,3.1439910674890825e-09
1969,9.991866889436096e-09,4.541757636644661e-09
1970,9.657322941336588e-09,3.6789800095249348e-09
1971,1.3359833239690033e-08,2.0553589941130213e-09
1972,9.234264353175092e-09,4.6171320100540925e-09
1973,8.269805285010534e-09,7.718485406371656e-09
1974,5.625571564138454e-09,1.1251143350321513e-09
1975,1.1422960355389478e-08,3.4268881066168433e-09
1976,9.712995741040231e-09,5.713526873840635e-10
1977,1.3516598507123945e-08,4.113747398282186e-09
1978,8.316828115084718e-09,2.3762365408686037e-09
1979,5.851973128301324e-09,2.9259866751729646e-09
1980,4.548120546843393e-09,2.2740602734216964e-09
1981,9.488324403950088e-09,2.5302198114474095e-09
1982,1.0552753892945077e-08,4.966001831974154e-09
1983,1.515675762675528e-08,3.78918940668882e-09
1984,9.858314442556804e-09,3.4794050973729895e-09
1985,1.0828004270990732e-08,0.0
1986,1.558566253834215e-08,4.196139880008332e-09
1987,1.711028652096047e-08,2.4443267410134695e-09
1988,1.2592763276586538e-08,1.1993107618124554e-09
1989,9.878619700032232e-09,3.2928733073589456e-09
1990,9.262707045820662e-09,5.44865097484859e-10
1991,7.6199047072123e-09,5.861465202094962e-10
1992,6.060938417817852e-09,2.2039776670368383e-09
1993,7.200969598386564e-09,1.661762283333701e-09
1994,6.329911705904578e-09,2.1099706426497278e-09
1995,3.795715741716776e-09,3.253470381991974e-09
1996,7.473328622609188e-09,2.6690460952494277e-09
1997,1.1028257640433026e-08,2.876936688878118e-09
1998,1.0489884183506604e-08,2.3840645013706308e-09
1999,6.8553016596695215e-09,1.3710603763428253e-09
2000,1.0161472552283612e-08,4.859834756842929e-09
2001,8.762423675534592e-09,3.943090742808408e-09
2002,6.571832411594869e-09,2.6287327870022636e-09
2003,8.750538071922165e-09,2.9168460979889232e-09
2004,5.285749615779878e-09,4.845270407116686e-09
2005,5.404499514582994e-09,4.053374746959548e-09
2006,4.117890028965121e-09,6.588624035241963e-09
2007,1.0385647009059085e-08,3.595031605740928e-09
2008,4.6831836186811415e-09,2.554463751636149e-09
2009,8.582746957586096e-09,1.430457752249481e-09
2010,1.2281861749841028e-08,2.8342759250676863e-09
2011,7.647943611743813e-09,8.412738061736036e-09
2012,9.872332978888565e-09,4.765953909302567e-09
2013,1.4503449996539075e-08,8.088462843947042e-09
2014,1.277612682315521e-08,3.2481678735596375e-09
2015,1.3964425171764105e-08,2.438232948875907e-09
2016,1.0978101983027955e-08,5.59261792432153e-09
2017,1.2074934219175049e-08,3.0187335964271256e-09
2018,1.0325867216831597e-08,3.3559066081600974e-09
2019,1.2754938882864053e-08,5.867271779536054e-09
