year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP serre_NOUN
1834,1.213489042584115e-08,9.334530703952737e-09,3.005719100279691e-07
1835,1.2100940693926532e-08,6.050470346963266e-09,2.8512840799521655e-07
1836,1.68018754465038e-08,1.3441500135158435e-09,1.8952515601355913e-07
1837,2.7831563720326358e-09,0.0,1.3289571554331303e-07
1838,3.787297142565649e-09,6.312161904276081e-10,2.4743675752780803e-07
1839,1.4682098203877558e-08,5.593180252283503e-09,1.7268943963699712e-07
1840,3.4396318682183846e-08,1.7198159563136528e-08,1.598791925516707e-07
1841,2.0545755319290038e-08,4.044945711711989e-08,1.8298563864149742e-07
1842,8.049918065466954e-09,1.542900918138912e-08,1.7173158539662836e-07
1843,1.1813821920725331e-08,2.3627644840651385e-09,1.565331473329934e-07
1844,6.586273748609983e-09,2.195424508855126e-09,2.1624931667574288e-07
1845,2.17628883802945e-08,6.696273757711424e-09,3.063545093162645e-07
1846,1.2879903366069811e-08,1.7563503984519002e-09,3.7234627470184023e-07
1847,4.0988499705463255e-08,6.47186837454683e-09,2.755937398291053e-07
1848,2.413566457803995e-09,8.045221711050488e-10,3.853661334485281e-07
1849,1.6758829879393033e-09,1.6758829879393033e-09,2.983071851758723e-07
1850,4.752297222410107e-09,1.5614690873633208e-08,2.559451459660522e-07
1851,4.514607354622058e-09,1.2898877521649865e-09,3.2505170644014925e-07
1852,5.859490670445666e-09,1.9531636308300904e-09,4.0430487846521146e-07
1853,3.58315901394235e-08,2.209614846648833e-08,4.084801314974129e-07
1854,1.2989160858012383e-08,0.0,3.0706376374922684e-07
1855,4.776243400783642e-09,5.306937111981824e-10,3.8846779304435586e-07
1856,4.141751386299575e-09,4.6594703095870216e-09,2.650720842822807e-07
1857,2.245494101771328e-08,4.881509085841174e-10,3.7831695598455894e-07
1858,1.3212924976357954e-08,3.4255732694887797e-09,2.7991826434536904e-07
1859,5.601390462572908e-09,1.5276520048956854e-09,3.5288762223473213e-07
1860,1.1900677776566226e-08,2.746310290291376e-09,3.002632702475694e-07
1861,1.4147890858851042e-08,3.018216815364738e-08,3.305890654559107e-07
1862,2.3041730301542884e-08,1.8071945329101169e-09,3.5059574132745297e-07
1863,8.490855130105501e-09,2.0477944673302773e-08,4.075610678389019e-07
1864,9.589456340108882e-09,4.794728170054441e-09,2.5651794288705787e-07
1865,1.3179164426446732e-08,9.413688994985847e-09,3.2853774944996417e-07
1866,1.3137154475373336e-08,2.919367858567057e-09,3.4205258647723724e-07
1867,1.747012134956094e-08,1.0190904120577216e-08,3.8143098812781773e-07
1868,7.903798859842937e-08,1.975949570631741e-08,3.3541744492993075e-07
1869,3.271957993433716e-08,2.5882650689368347e-08,3.745659120646394e-07
1870,3.2110673231500186e-08,1.0321287824410774e-08,5.562027292072003e-07
1871,2.6552942955504477e-08,3.3987767267262825e-08,5.172513464213324e-07
1872,1.0280476914203973e-08,1.3304146229131675e-08,3.640498187351682e-07
1873,2.334541804316359e-08,1.855661402316855e-08,3.136666464342852e-07
1874,4.361464789326419e-08,3.823749850084823e-08,2.9156093112048254e-07
1875,1.94531928343622e-08,1.4303817408301e-08,3.7476001563119254e-07
1876,3.506688628363008e-08,1.3905833817773328e-08,4.008507814567963e-07
1877,7.421779191219002e-09,4.329371083855449e-09,4.279892551473097e-07
1878,5.1332254003000344e-08,2.0532901601200138e-08,4.1246975213127257e-07
1879,2.3215436684154156e-08,9.16398767980553e-09,3.427331496386188e-07
1880,1.9253539207397807e-08,2.6954953824542827e-08,4.441149616951634e-07
1881,2.370652651961791e-08,3.486253646878268e-08,4.28111973427292e-07
1882,3.5939081044489285e-08,2.2628309892525067e-08,5.044781987706415e-07
1883,1.8958017378167824e-08,1.200674426549142e-08,4.391940526815574e-07
1884,1.7164412113856997e-08,4.621187876807653e-09,4.357120042541851e-07
1885,4.576401479994274e-08,1.8692343728421434e-08,4.1058698752038936e-07
1886,2.774989482645651e-08,1.2906927693290271e-08,3.8527178558567243e-07
1887,3.395040693021656e-08,2.7421483750345033e-08,5.451652120846973e-07
1888,1.9655905347804037e-08,2.53624587998047e-09,4.856910749140297e-07
1889,1.8168895721260014e-08,4.385595886446936e-09,4.4294517298482106e-07
1890,3.0150179242127706e-08,9.831579994568074e-09,4.6470598746850555e-07
1891,5.736798147637501e-09,0.0,5.48820342949341e-07
1892,1.6298132621272998e-08,5.641661360300532e-09,5.748225682111752e-07
1893,9.853466487186324e-09,4.926733243593162e-09,7.587169088552059e-07
1894,1.827446460822557e-08,5.671385139294216e-09,1.1991828934299065e-06
1895,1.5648398132839247e-08,4.213029924926559e-09,6.638531764302513e-07
1896,1.0024948871034667e-08,4.717623180994224e-09,6.846450606445842e-07
1897,3.379494017963225e-08,5.2440420894583895e-09,6.69489414129032e-07
1898,2.2067583316243145e-08,5.6583548957434e-10,5.522554129555601e-07
1899,2.266307141951529e-08,3.8693048765026106e-09,7.688861725085872e-07
1900,3.1665425836990835e-08,7.786579381274805e-09,1.008102500144048e-06
1901,1.956058603980182e-08,6.147612641171918e-09,5.21429339261914e-07
1902,7.365425602756659e-09,4.910283735171106e-09,5.887430614137656e-07
1903,9.1803746826713e-09,8.100330184390714e-09,7.490105264906788e-07
1904,8.061937784020756e-09,4.837162670412454e-09,8.28229731020258e-07
1905,4.231822359201942e-08,4.1286072338664326e-09,5.914230114534291e-07
1906,5.658602919567102e-09,1.0288369045596824e-09,4.532026558479174e-07
1907,5.65712765521198e-09,1.028568674676933e-09,7.359409028850905e-07
1908,1.080505640516094e-08,2.9468334439286537e-09,4.1894150015764353e-07
1909,7.151278680339601e-09,1.1001967115120692e-09,9.51670138249483e-07
1910,1.1222716089775986e-08,4.275320542035388e-09,6.803103627106566e-07
1911,1.755723388896513e-08,3.7242617878519013e-09,5.660877899771322e-07
1912,5.730363294986773e-09,5.209421227725386e-10,6.720153216122071e-07
1913,5.302989602995467e-09,1.060597942803554e-09,6.204497893236294e-07
1914,6.027069510139427e-09,6.696743715117748e-10,5.899831494460273e-07
1915,1.1780761921542648e-09,0.0,2.7095751331529527e-07
1916,1.2086208478478966e-08,1.0987462051303964e-09,3.5599375625139373e-07
1917,4.934890895924582e-08,2.1932848870420685e-09,3.1254309984518613e-07
1918,5.743188147278033e-09,3.44591288836682e-09,2.5499756706182097e-07
1919,2.301962176431971e-08,1.8415696745321952e-09,2.62423665464695e-07
1920,2.5745588771997063e-08,4.543339038320937e-09,3.430220871791789e-07
1921,1.060184651180407e-08,2.2718242842501013e-09,2.514152122046198e-07
1922,4.426761179843197e-09,1.4755870969551665e-09,2.943796353349626e-07
1923,2.866305948145964e-08,4.246379248229459e-09,2.6115231399614913e-07
1924,2.4494086758863887e-08,3.867487219366694e-09,4.2284528545266653e-07
1925,1.0998178368026856e-08,6.598906754362588e-09,3.5634097894643446e-07
1926,2.229227646921572e-08,7.802296586589819e-09,3.399572090501124e-07
1927,6.689535148041159e-09,7.804457524684949e-09,3.222125868340697e-07
1928,9.14083297942625e-09,1.1426041224282812e-09,4.89034565731572e-07
1929,1.6710609784809094e-08,4.4561625500705304e-09,3.854580707951527e-07
1930,5.2518016602221e-09,4.201441416995522e-09,4.243455884456182e-07
1931,6.843213995466613e-09,1.1405356659111021e-09,3.0794462535510547e-07
1932,3.616647248350091e-08,1.2055490161699822e-08,1.1080091475434983e-06
1933,8.02946331646126e-09,1.261772819560747e-08,4.955326193822884e-07
1934,9.585264137967897e-09,2.3963160344919743e-09,4.984337333979738e-07
1935,2.2739740757060645e-08,2.393656828303392e-09,4.332518876992708e-07
1936,2.3036957230715416e-08,0.0,6.098731635262311e-07
1937,2.392312481447334e-08,8.813782592653752e-09,3.8276998015618346e-07
1938,5.186085783037697e-09,3.889564337278273e-09,5.613937830162286e-07
1939,1.5294050470515685e-08,0.0,7.264674017903872e-07
1940,1.0143131667916805e-08,1.7750480196809804e-08,5.908374225427337e-07
1941,5.9030051957620344e-09,0.0,4.633859038705168e-07
1942,1.2136847082899749e-08,1.8205270180260413e-08,5.067133734826257e-07
1943,6.967764676346633e-08,2.9032352077962287e-09,4.3838852592514854e-07
1944,2.5705489292704442e-08,6.4263723231761105e-09,5.976526047390962e-07
1945,2.6142048525912287e-08,2.178504043826024e-09,4.073802521986636e-07
1946,9.744772988540262e-09,6.960552134671616e-09,7.32250084567454e-07
1947,5.960435700558264e-09,7.152522796260996e-09,5.066370238893114e-07
1948,1.0871888278529696e-08,0.0,8.403969022907631e-07
1949,9.817008539414473e-09,2.945102384188658e-09,6.36142144294638e-07
1950,2.3397795700930146e-08,1.0635361480382244e-09,7.476659398264474e-07
1951,3.5182626589858046e-08,8.529121298117559e-09,7.75083933035603e-07
1952,2.8470971358274255e-08,2.1089607837865287e-09,9.5535924771184e-07
1953,1.8315507332999914e-08,5.386913692895234e-09,6.108760288725534e-07
1954,1.07497895029951e-08,1.9545072227344917e-09,9.068913335852358e-07
1955,2.0648336374051723e-08,9.385607846468247e-10,5.762763475303245e-07
1956,1.0465369904011368e-08,0.0,8.69497799982355e-07
1957,2.738861759610245e-08,8.835037701437898e-10,7.615802584126641e-07
1958,1.5717262158432277e-08,1.6544486891589827e-09,7.436746614075673e-07
1959,9.300897829689347e-09,3.8753737996444215e-09,6.859411616488842e-07
1960,2.353083417006019e-08,4.8445834566201995e-09,9.903712765435557e-07
1961,5.350082687982649e-08,1.3896318540318475e-09,6.621596044809053e-07
1962,6.976152100435229e-09,2.536782617301725e-09,5.060881349550073e-07
1963,1.2932106940866106e-08,6.466053248388448e-10,6.013429487694566e-07
1964,1.9468698653213323e-08,3.041984220075733e-09,6.150891707079609e-07
1965,9.849678406226303e-09,2.188817405102128e-09,6.588340406565862e-07
1966,2.6033651678858405e-08,2.8803187945847242e-08,5.48922317378242e-07
1967,1.5284040699725665e-08,4.930335639752315e-09,5.842447521331451e-07
1968,2.1558795637588446e-08,4.042274182047834e-09,5.389698962687817e-07
1969,1.6804504454626112e-08,3.179230406713529e-09,5.127644389091301e-07
1970,1.7015283404475667e-08,1.5175792539290356e-08,4.998814082668446e-07
1971,7.193756701440179e-09,8.22143619849669e-09,5.184643248057341e-07
1972,2.1546616935097518e-08,7.695220183290274e-09,5.222489329881341e-07
1973,1.1577728109557484e-08,5.513203782392395e-09,5.248569943105963e-07
1974,9.00091468025721e-09,1.0688586127294286e-08,3.594740158874288e-07
1975,1.0851811893530794e-08,1.7134440533084216e-09,5.111774594723784e-07
1976,9.712995741040231e-09,2.285410749536254e-09,4.005182470123714e-07
1977,1.4104276857551667e-08,5.289103655048422e-09,4.707302228013077e-07
1978,1.128712323605896e-08,3.5643548113029055e-09,5.09702714701632e-07
1979,9.363157360553487e-09,2.9259866751729646e-09,4.862989841925014e-07
1980,1.0233271119375331e-08,6.253665918443119e-09,5.093895212304744e-07
1981,1.5813874654213578e-08,5.060439622894819e-09,5.319787028668088e-07
1982,1.1173503899897241e-08,5.586752060970923e-09,5.388111743442892e-07
1983,1.1999100379966876e-08,6.315316047889041e-10,6.403730399284768e-07
1984,6.958810416790584e-09,4.0593059469351545e-09,6.112154835591355e-07
1985,1.3234227935754461e-08,3.609334831011779e-09,4.7101819511397025e-07
1986,1.1389522214244607e-08,2.9972427317837003e-09,6.054430299329283e-07
1987,1.3443797186596385e-08,2.4443267410134695e-09,5.444737629645147e-07
1988,1.679035044332977e-08,4.797243047249822e-09,5.37291227509229e-07
1989,6.036934507847036e-09,6.585746614717891e-09,5.466169641366037e-07
1990,2.397406362319998e-08,1.5256222840598355e-08,5.230705131253899e-07
1991,2.989347080983862e-08,5.861465202094962e-10,5.374963603088645e-07
1992,8.815910668147353e-09,1.6529832502776287e-09,4.843240866136966e-07
1993,1.3294098266669607e-08,2.2156829704300662e-09,3.317985273199042e-07
1994,8.967375286772494e-09,6.329911872438032e-09,3.803222039522325e-07
1995,1.4098372247417501e-08,1.0844901643380922e-09,2.8413642638724923e-07
1996,1.7081895009596337e-08,1.49466583554414e-08,3.234883978464609e-07
1997,8.151320507465698e-09,3.3564261370244708e-09,3.303682385435991e-07
1998,1.3350762273489636e-08,4.291316191284977e-09,3.9956923991724125e-07
1999,8.226361813967742e-09,3.199140841125825e-09,3.1625792518141793e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,3.3002695354333866e-07
2001,1.4896119893137438e-08,4.819333099259637e-09,2.860931376247322e-07
2002,6.571832411594869e-09,0.0,2.0942239054022593e-07
2003,8.750538071922165e-09,2.9168460979889232e-09,2.1209637379726587e-07
2004,2.1583476339515073e-08,1.2333415178034102e-08,2.0306087411547935e-07
2005,8.557123898356167e-09,3.6029997874109654e-09,2.0582135507041244e-07
2006,1.2765458912156191e-08,4.529678965248252e-09,2.0630628050355426e-07
2007,1.078509459517818e-08,3.994479552682506e-09,1.4539905279775667e-07
2008,6.811903485726134e-09,1.7029758436759579e-09,1.6433716654162822e-07
2009,4.76819250749827e-09,1.430457752249481e-09,1.4829079297840053e-07
2010,8.97520635589899e-09,7.085689368580006e-09,1.639156215205162e-07
2011,6.500752380844688e-09,7.64794394481072e-10,1.433989476051778e-07
2012,1.05531832161887e-08,3.0638275250183256e-09,1.4910627177400215e-07
2013,6.414987652192394e-09,2.2313000891394097e-09,1.785040035784391e-07
2014,1.0822894864759292e-06,1.5158116567492996e-09,1.266785363274181e-07
2015,4.654808538617772e-09,0.0,1.3210789040485338e-07
2016,6.421154274960372e-09,6.21402013178951e-10,1.4872221187900436e-07
2017,6.037467414898856e-09,2.7671724078803805e-09,8.72917121919059e-08
2018,6.711813327342497e-09,1.0325866828253538e-09,1.2210337252405168e-07
2019,4.591778068885333e-09,0.0,1.1020266899031128e-07
