year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP serres_NOUN
1850,4.752297222410107e-09,1.5614690873633208e-08,8.146795238417326e-09
1851,4.514607354622058e-09,1.2898877521649865e-09,5.095056665460618e-08
1852,5.859490670445666e-09,1.9531636308300904e-09,3.7761164861649377e-08
1853,3.58315901394235e-08,2.209614846648833e-08,1.911018188138769e-08
1854,1.2989160858012383e-08,0.0,3.7408785236170417e-08
1855,4.776243400783642e-09,5.306937111981824e-10,2.653468555990912e-08
1856,4.141751386299575e-09,4.6594703095870216e-09,1.7602443391773193e-08
1857,2.245494101771328e-08,4.881509085841174e-10,3.905207179855097e-08
1858,1.3212924976357954e-08,3.4255732694887797e-09,1.5170396494568195e-08
1859,5.601390462572908e-09,1.5276520048956854e-09,2.49516496353408e-08
1860,1.1900677776566226e-08,2.746310290291376e-09,1.6935580049448618e-08
1861,1.4147890858851042e-08,3.018216815364738e-08,2.971057178058345e-08
1862,2.3041730301542884e-08,1.8071945329101169e-09,2.4848924695675123e-08
1863,8.490855130105501e-09,2.0477944673302773e-08,2.1476870060155306e-08
1864,9.589456340108882e-09,4.794728170054441e-09,2.8768367243969806e-08
1865,1.3179164426446732e-08,9.413688994985847e-09,1.97687466396701e-08
1866,1.3137154475373336e-08,2.919367858567057e-09,2.092213513549268e-08
1867,1.747012134956094e-08,1.0190904120577216e-08,3.008743121313273e-08
1868,7.903798859842937e-08,1.975949570631741e-08,3.210918109175509e-08
1869,3.271957993433716e-08,2.5882650689368347e-08,1.2208797861568144e-08
1870,3.2110673231500186e-08,1.0321287824410774e-08,2.8670243512607385e-08
1871,2.6552942955504477e-08,3.3987767267262825e-08,1.5931766128574054e-08
1872,1.0280476914203973e-08,1.3304146229131675e-08,3.62840353318461e-08
1873,2.334541804316359e-08,1.855661402316855e-08,2.3944018323618366e-08
1874,4.361464789326419e-08,3.823749850084823e-08,2.6288279997288555e-08
1875,1.94531928343622e-08,1.4303817408301e-08,1.3731664694205392e-08
1876,3.506688628363008e-08,1.3905833817773328e-08,2.1765654167893445e-08
1877,7.421779191219002e-09,4.329371083855449e-09,2.6594708657512456e-08
1878,5.1332254003000344e-08,2.0532901601200138e-08,1.69094480639842e-08
1879,2.3215436684154156e-08,9.16398767980553e-09,1.710611030603104e-08
1880,1.9253539207397807e-08,2.6954953824542827e-08,2.0537108458285047e-08
1881,2.370652651961791e-08,3.486253646878268e-08,4.392679869846816e-08
1882,3.5939081044489285e-08,2.2628309892525067e-08,3.8601231988621976e-08
1883,1.8958017378167824e-08,1.200674426549142e-08,5.6242115520355185e-08
1884,1.7164412113856997e-08,4.621187876807653e-09,3.3668656307384026e-08
1885,4.576401479994274e-08,1.8692343728421434e-08,4.898683253484748e-08
1886,2.774989482645651e-08,1.2906927693290271e-08,4.3238208957685487e-08
1887,3.395040693021656e-08,2.7421483750345033e-08,5.35371814103236e-08
1888,1.9655905347804037e-08,2.53624587998047e-09,5.009085524143586e-08
1889,1.8168895721260014e-08,4.385595886446936e-09,3.4458253139746375e-08
1890,3.0150179242127706e-08,9.831579994568074e-09,3.1461055982617836e-08
1891,5.736798147637501e-09,0.0,3.314594465564369e-08
1892,1.6298132621272998e-08,5.641661360300532e-09,4.0118478983330874e-08
1893,9.853466487186324e-09,4.926733243593162e-09,5.973663891323255e-08
1894,1.827446460822557e-08,5.671385139294216e-09,8.633108850020221e-08
1895,1.5648398132839247e-08,4.213029924926559e-09,4.69451926221609e-08
1896,1.0024948871034667e-08,4.717623180994224e-09,6.014969655687707e-08
1897,3.379494017963225e-08,5.2440420894583895e-09,7.050323425072946e-08
1898,2.2067583316243145e-08,5.6583548957434e-10,7.921696720813998e-08
1899,2.266307141951529e-08,3.8693048765026106e-09,5.969784666604028e-08
1900,3.1665425836990835e-08,7.786579381274805e-09,7.838490256872888e-08
1901,1.956058603980182e-08,6.147612641171918e-09,4.247441509619421e-08
1902,7.365425602756659e-09,4.910283735171106e-09,7.021706260879057e-08
1903,9.1803746826713e-09,8.100330184390714e-09,6.480264147512571e-08
1904,8.061937784020756e-09,4.837162670412454e-09,7.470728746739042e-08
1905,4.231822359201942e-08,4.1286072338664326e-09,4.438252787508645e-08
1906,5.658602919567102e-09,1.0288369045596824e-09,4.83553357355504e-08
1907,5.65712765521198e-09,1.028568674676933e-09,5.862841589987511e-08
1908,1.080505640516094e-08,2.9468334439286537e-09,4.0273391732625896e-08
1909,7.151278680339601e-09,1.1001967115120692e-09,5.886052478754067e-08
1910,1.1222716089775986e-08,4.275320542035388e-09,5.7182411472567196e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,4.9479478292369095e-08
1912,5.730363294986773e-09,5.209421227725386e-10,6.980624500663168e-08
1913,5.302989602995467e-09,1.060597942803554e-09,4.454511387530502e-08
1914,6.027069510139427e-09,6.696743715117748e-10,4.28591582779525e-08
1915,1.1780761921542648e-09,0.0,5.5369582696584985e-08
1916,1.2086208478478966e-08,1.0987462051303964e-09,2.966614687238689e-08
1917,4.934890895924582e-08,2.1932848870420685e-09,9.102132025873289e-08
1918,5.743188147278033e-09,3.44591288836682e-09,4.135095466040184e-08
1919,2.301962176431971e-08,1.8415696745321952e-09,5.156395094241262e-08
1920,2.5745588771997063e-08,4.543339038320937e-09,4.997673030970873e-08
1921,1.060184651180407e-08,2.2718242842501013e-09,5.6038331308627676e-08
1922,4.426761179843197e-09,1.4755870969551665e-09,6.049906886573808e-08
1923,2.866305948145964e-08,4.246379248229459e-09,3.715581797791856e-08
1924,2.4494086758863887e-08,3.867487219366694e-09,5.027733596119077e-08
1925,1.0998178368026856e-08,6.598906754362588e-09,4.5092528377921326e-08
1926,2.229227646921572e-08,7.802296586589819e-09,4.569916678409669e-08
1927,6.689535148041159e-09,7.804457524684949e-09,5.351628118432927e-08
1928,9.14083297942625e-09,1.1426041224282812e-09,6.170062505361784e-08
1929,1.6710609784809094e-08,4.4561625500705304e-09,4.6789706553695964e-08
1930,5.2518016602221e-09,4.201441416995522e-09,5.04172987803031e-08
1931,6.843213995466613e-09,1.1405356659111021e-09,5.1324105854178015e-08
1932,3.616647248350091e-08,1.2055490161699822e-08,5.918149881267709e-08
1933,8.02946331646126e-09,1.261772819560747e-08,6.882397385332695e-08
1934,9.585264137967897e-09,2.3963160344919743e-09,5.870974106869653e-08
1935,2.2739740757060645e-08,2.393656828303392e-09,6.58255636665217e-08
1936,2.3036957230715416e-08,0.0,6.426098586587159e-08
1937,2.392312481447334e-08,8.813782592653752e-09,5.5400921183945684e-08
1938,5.186085783037697e-09,3.889564337278273e-09,5.186085871855539e-08
1939,1.5294050470515685e-08,0.0,3.364691281149135e-08
1940,1.0143131667916805e-08,1.7750480196809804e-08,3.0429394115571995e-08
1941,5.9030051957620344e-09,0.0,6.493305448884712e-08
1942,1.2136847082899749e-08,1.8205270180260413e-08,6.675266206457309e-08
1943,6.967764676346633e-08,2.9032352077962287e-09,6.967764676346633e-08
1944,2.5705489292704442e-08,6.4263723231761105e-09,4.819779064746399e-08
1945,2.6142048525912287e-08,2.178504043826024e-09,4.7927089408261736e-08
1946,9.744772988540262e-09,6.960552134671616e-09,8.770295956139762e-08
1947,5.960435700558264e-09,7.152522796260996e-09,8.46381809083141e-08
1948,1.0871888278529696e-08,0.0,9.132386136201376e-08
1949,9.817008539414473e-09,2.945102384188658e-09,8.933477912975718e-08
1950,2.3397795700930146e-08,1.0635361480382244e-09,1.0529007909987342e-07
1951,3.5182626589858046e-08,8.529121298117559e-09,8.95557730196117e-08
1952,2.8470971358274255e-08,2.1089607837865287e-09,9.279427715114252e-08
1953,1.8315507332999914e-08,5.386913692895234e-09,7.757156028631584e-08
1954,1.07497895029951e-08,1.9545072227344917e-09,1.1727043536247095e-07
1955,2.0648336374051723e-08,9.385607846468247e-10,1.1262729548988659e-07
1956,1.0465369904011368e-08,0.0,1.0465369926215828e-07
1957,2.738861759610245e-08,8.835037701437898e-10,1.1662249921329249e-07
1958,1.5717262158432277e-08,1.6544486891589827e-09,7.693186143686859e-08
1959,9.300897829689347e-09,3.8753737996444215e-09,8.680837737529146e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,6.297958166090467e-08
1961,5.350082687982649e-08,1.3896318540318475e-09,7.365049148333469e-08
1962,6.976152100435229e-09,2.536782617301725e-09,9.195836486730613e-08
1963,1.2932106940866106e-08,6.466053248388448e-10,1.1121611676045973e-07
1964,1.9468698653213323e-08,3.041984220075733e-09,8.09167753357265e-08
1965,9.849678406226303e-09,2.188817405102128e-09,1.3297064871409248e-07
1966,2.6033651678858405e-08,2.8803187945847242e-08,7.256187861681695e-08
1967,1.5284040699725665e-08,4.930335639752315e-09,1.198071577501736e-07
1968,2.1558795637588446e-08,4.042274182047834e-09,1.1138711181191141e-07
1969,1.6804504454626112e-08,3.179230406713529e-09,8.084328834145893e-08
1970,1.7015283404475667e-08,1.5175792539290356e-08,8.277705065840024e-08
1971,7.193756701440179e-09,8.22143619849669e-09,1.0636483072090641e-07
1972,2.1546616935097518e-08,7.695220183290274e-09,7.233506804649181e-08
1973,1.1577728109557484e-08,5.513203782392395e-09,1.0089162660875672e-07
1974,9.00091468025721e-09,1.0688586127294286e-08,6.356895915216043e-08
1975,1.0851811893530794e-08,1.7134440533084216e-09,7.367809429226213e-08
1976,9.712995741040231e-09,2.285410749536254e-09,7.998937845421494e-08
1977,1.4104276857551667e-08,5.289103655048422e-09,8.051190825142385e-08
1978,1.128712323605896e-08,3.5643548113029055e-09,7.722768602391739e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,5.969013017192992e-08
1980,1.0233271119375331e-08,6.253665918443119e-09,6.367368687865138e-08
1981,1.5813874654213578e-08,5.060439622894819e-09,6.135783148231155e-08
1982,1.1173503899897241e-08,5.586752060970923e-09,4.1590266564028866e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,6.631081816976803e-08
1984,6.958810416790584e-09,4.0593059469351545e-09,8.408561980033369e-08
1985,1.3234227935754461e-08,3.609334831011779e-09,6.436647348451174e-08
1986,1.1389522214244607e-08,2.9972427317837003e-09,8.392279671198821e-08
1987,1.3443797186596385e-08,2.4443267410134695e-09,6.96633131180846e-08
1988,1.679035044332977e-08,4.797243047249822e-09,7.855485495422698e-08
1989,6.036934507847036e-09,6.585746614717891e-09,6.475984093423648e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,7.519138500722278e-08
1991,2.989347080983862e-08,5.861465202094962e-10,8.264666162549617e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,6.336435476317348e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,5.594599566949299e-08
1994,8.967375286772494e-09,6.329911872438032e-09,6.22441333475443e-08
1995,1.4098372247417501e-08,1.0844901643380922e-09,4.1210625467691386e-08
1996,1.7081895009596337e-08,1.49466583554414e-08,4.270473730194624e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,4.507200856984639e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,2.288701994590525e-08
1999,8.226361813967742e-09,3.199140841125825e-09,4.844413226123834e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,4.418031662734023e-08
2001,1.4896119893137438e-08,4.819333099259637e-09,3.110660529159759e-08
2002,6.571832411594869e-09,0.0,2.716357272447567e-08
2003,8.750538071922165e-09,2.9168460979889232e-09,2.541822929913451e-08
2004,2.1583476339515073e-08,1.2333415178034102e-08,2.7750185621622236e-08
2005,8.557123898356167e-09,3.6029997874109654e-09,1.4862373554080932e-08
2006,1.2765458912156191e-08,4.529678965248252e-09,2.5530917824312382e-08
2007,1.078509459517818e-08,3.994479552682506e-09,2.117074093810345e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,2.2138685551453818e-08
2009,4.76819250749827e-09,1.430457752249481e-09,4.2913732345439826e-08
2010,8.97520635589899e-09,7.085689368580006e-09,3.967986117459077e-08
2011,6.500752380844688e-09,7.64794394481072e-10,4.1681295637197024e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,3.1319125071149756e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,2.6775601014161765e-08
2014,1.0822894864759292e-06,1.5158116567492996e-09,4.569089284700567e-08
2015,4.654808538617772e-09,0.0,2.3939014506813017e-08
2016,6.421154274960372e-09,6.21402013178951e-10,2.4027544398563805e-08
2017,6.037467414898856e-09,2.7671724078803805e-09,2.842640789424422e-08
2018,6.711813327342497e-09,1.0325866828253538e-09,2.2458760184917992e-08
2019,4.591778068885333e-09,0.0,4.1581099452514536e-08
