year,en_ADP onde_NOUN,en_ADP sonde_NOUN
1910,1.2291546447329438e-08,1.068830135508847e-09
1911,1.4365010514438836e-08,4.788336838146279e-09
1912,3.1777467768279166e-08,3.125652625612929e-09
1913,2.0681659052002033e-08,9.015082902408267e-09
1914,1.4732836284281348e-08,2.678697486047099e-09
1915,2.591767689352764e-08,3.534228465440492e-09
1916,1.7579939282086343e-08,1.0987462051303964e-09
1917,3.289927263949721e-08,1.0966424435210342e-09
1918,3.5607765624945387e-08,0.0
1919,1.5653341733923298e-08,9.207848372660976e-10
1920,2.8774479687854182e-08,0.0
1921,2.6504615391331754e-08,2.2718242842501013e-09
1922,2.2133805899215986e-08,0.0
1923,3.1847843473542525e-08,0.0
1924,4.640984840875717e-08,1.289162443462999e-09
1925,1.9796720707176974e-08,1.0998177923937646e-09
1926,3.343841470382358e-08,0.0
1927,2.4528294062520217e-08,2.2298449753321847e-09
1928,1.0283437212876834e-08,0.0
1929,3.119313873867213e-08,1.1140406375176326e-09
1930,3.466189113510154e-08,1.0503603542488804e-09
1931,2.2810713318222042e-08,0.0
1932,4.4934100884574946e-08,1.0959536611565568e-09
1933,3.211785326584504e-08,0.0
1934,2.875579241390369e-08,0.0
1935,3.351119559624749e-08,0.0
1936,4.4861444337129797e-08,0.0
1937,6.799204044227736e-08,0.0
1938,6.482607517455108e-08,0.0
1939,5.352917753498332e-08,4.588215141154706e-09
1940,3.803674530900025e-08,7.607348528892999e-09
1941,4.132103725851266e-08,0.0
1942,3.3376331032286544e-08,0.0
1943,2.322588166236983e-08,0.0
1944,4.177142187700156e-08,0.0
1945,6.971212940243277e-08,0.0
1946,7.238973864787113e-08,6.960552134671616e-09
1947,2.7418003867296648e-08,3.5762612871081956e-09
1948,8.153915587172378e-08,2.174377566888097e-09
1949,7.068246077324147e-08,3.9268033269479474e-09
1950,9.997239658332546e-08,4.2541445921528975e-09
1951,1.0448173526356186e-07,2.1322803522849654e-09
1952,7.90860283927941e-08,1.0544803918932644e-09
1953,1.023513576114965e-07,2.1547654771580937e-09
1954,6.547599440409613e-08,0.0
1955,6.288357212724804e-08,5.631364707880948e-09
1956,5.05826207586324e-08,3.488456634670456e-09
1957,1.6786572132332367e-07,3.534015080575159e-09
1958,1.2904699531191e-07,4.9633461784992505e-09
1959,9.920957211306813e-08,3.8753737996444215e-09
1960,8.37420870425376e-08,6.920833350854139e-10
1961,8.685199048841241e-08,6.948159270159238e-10
1962,7.229830600863352e-08,0.0
1963,5.819448034571906e-08,6.466053470433053e-09
1964,7.361601461752798e-08,6.083968329129164e-10
1965,6.949495201524769e-08,4.924839203113152e-09
1966,8.419393537906217e-08,5.539074976468328e-09
1967,7.198289608822961e-08,4.930335584241163e-10
1968,8.488775904424983e-08,1.7965663401398047e-09
1969,5.768032451669569e-08,2.7250546263957176e-09
1970,8.32369195791216e-08,9.197450023812337e-10
1971,8.735275969229406e-08,1.541519245584766e-09
1972,6.05357328709033e-08,1.0260293725750103e-09
1973,9.70323839055709e-08,1.6539611902288698e-09
1974,6.469407765052893e-08,5.625571675160757e-10
1975,5.88282453861666e-08,1.1422960355389478e-09
1976,7.770396592832185e-08,1.142705374768127e-09
1977,6.464460255983795e-08,5.876781838942691e-10
1978,6.118808926203201e-08,3.5643548113029055e-09
1979,7.256446821202189e-08,3.5111840102075575e-09
1980,8.69828085114932e-08,2.8425752862659692e-09
1981,1.246133223276047e-07,3.1627747087981106e-09
1982,1.253915513643733e-07,6.207502289967692e-10
1983,1.0672884087625789e-07,1.89459470334441e-09
1984,1.188796758810895e-07,1.739702604197646e-09
1985,9.083492358286094e-08,3.0077789148208467e-09
1986,8.871838730328818e-08,4.196139880008332e-09
1987,9.593982497335674e-08,2.4443267410134695e-09
1988,5.81665702270584e-08,3.597932174415064e-09
1989,5.7625282323670035e-08,0.0
1990,6.32043537507343e-08,0.0
1991,5.4511627212150415e-08,0.0
1992,5.67524232053529e-08,0.0
1993,4.819110444032049e-08,5.539207426075166e-10
1994,7.068401686183279e-08,5.274926606624319e-10
1995,4.771756678678685e-08,1.0844901643380922e-09
1996,4.110330920070737e-08,1.6014276571496566e-09
1997,3.6920688728514506e-08,0.0
1998,3.0516027038629545e-08,4.768129224785866e-10
1999,3.1991408633302854e-08,4.570201161957499e-10
2000,3.843687323978884e-08,0.0
2001,3.8992784112679146e-08,1.3143635069212678e-09
2002,5.082216958385288e-08,8.76244299341522e-10
2003,3.7502307037584615e-08,2.5001538617175356e-09
2004,3.655976854588516e-08,8.809582507929292e-10
2005,2.9724747108161864e-08,0.0
2006,3.500206346984669e-08,1.2353669198716943e-09
2007,3.754810862233171e-08,1.1983438685803094e-09
2008,2.809910171208685e-08,4.257439678578834e-10
2009,2.5271420511785436e-08,0.0
2010,3.7317963830219014e-08,4.723793023408973e-10
2011,4.1298896746866376e-08,0.0
2012,4.153188370992211e-08,6.808505426114664e-10
2013,3.68164521091785e-08,2.789125042035323e-10
2014,3.572984397237633e-08,1.5158115873603606e-09
2015,3.2805317573547654e-08,1.329945265027277e-09
2016,3.583418362040902e-08,1.0356699942093428e-09
2017,2.7671724467381864e-08,2.515611330355938e-10
2018,2.917057351226049e-08,1.0325866828253538e-09
2019,3.392813852087784e-08,5.1019755087367e-10
