year,en_ADP antre_NOUN,en_ADP centres_NOUN
1850,1.3577992064028876e-08,1.6293590476834652e-08
1851,2.579775504329973e-09,1.8703373294570724e-08
1852,3.2552727180501506e-09,6.510545436100301e-09
1853,2.388772735173461e-09,1.3735443005202796e-08
1854,4.676098175337984e-09,2.6497888327980945e-08
1855,1.0613874223963649e-09,5.306937111981824e-09
1856,1.0354378465748937e-09,4.659470143053568e-09
1857,2.9289055625270066e-09,5.369659827891837e-09
1858,2.4468380654951716e-09,5.3830437884982985e-09
1859,5.601390462572908e-09,1.4258085379026397e-08
1860,2.746310290291376e-09,5.034902272882391e-09
1861,1.8863854922557266e-09,1.8863854478468056e-08
1862,2.2589932147099034e-09,1.536115412648087e-08
1863,1.9978483312144135e-09,2.2475793670651e-08
1864,3.835782358407869e-09,3.212467802882202e-08
1865,0.0,2.9653119071326728e-08
1866,2.432806400776144e-09,1.5083399695914324e-08
1867,1.94112459439566e-09,1.649955905236311e-08
1868,1.4819622196071691e-09,2.0253484556143064e-08
1869,2.441759683335931e-09,5.371870948067681e-09
1870,2.2936195165357276e-09,1.2614907340946502e-08
1871,1.0621177271019633e-09,2.7615060460561835e-08
1872,6.047339518033823e-09,2.237515595027162e-08
1873,2.3944017879529156e-09,1.97538145840781e-08
1874,5.974609140757536e-10,1.7923827755339516e-08
1875,1.1443054281912168e-09,1.1443054503956773e-08
1876,6.04601479992084e-10,2.3579458385825092e-08
1877,6.184815992682502e-10,7.421779191219002e-09
1878,2.4156354694326865e-09,2.536417298415472e-08
1879,1.221865053580018e-09,1.4662380642960215e-08
1880,5.776061406947974e-09,2.5029599726167362e-08
1881,4.183504653809678e-09,3.346803723047742e-08
1882,3.3276925659464496e-09,2.3959387362992857e-08
1883,2.5277355764075082e-09,3.159669503816076e-08
1884,1.9805090900604227e-09,2.442627788923346e-08
1885,0.0,1.160214413431504e-08
1886,1.2906927748801422e-09,1.7424351739236954e-08
1887,1.9586774424595887e-09,1.4363633837888301e-08
1888,3.1703073499755874e-09,2.4094336747992884e-08
1889,0.0,3.57112810434046e-08
1890,6.554386478008212e-10,2.2284913470116408e-08
1891,1.9122659011827636e-09,3.1871099537283953e-08
1892,4.387958441043338e-09,2.570090096298827e-08
1893,2.463366621796581e-09,2.2170299374124625e-08
1894,3.780923574225881e-09,2.457600389860204e-08
1895,3.0093072478365457e-09,2.347259631108045e-08
1896,5.307326134129653e-09,4.776593343081004e-08
1897,0.0,6.75898803592645e-08
1898,3.3950129374460403e-09,5.262269908712369e-08
1899,1.6582735185011188e-09,4.477338677588705e-08
1900,1.038210628578895e-09,6.125442553184257e-08
1901,2.794369402536745e-09,2.794369535763508e-08
1902,4.910283735171106e-09,4.075535642300565e-08
1903,2.1600881083827517e-09,5.238213773850475e-08
1904,2.6873125946735854e-09,4.030968714374694e-08
1905,2.0643036169332163e-09,4.2834299496252726e-08
1906,1.0288369045596824e-09,3.858138314383197e-08
1907,1.5428529565042481e-09,6.42855439991763e-08
1908,2.9468334439286537e-09,4.911388984396581e-08
1909,1.6502950117569526e-09,2.7504917454734823e-08
1910,1.6032452032632705e-09,4.008112952647025e-08
1911,1.5961122423746588e-09,7.235708920916295e-08
1912,5.209421227725386e-10,6.095022797580896e-08
1913,0.0,4.18936174639839e-08
1914,2.678697486047099e-09,6.629776044819735e-08
1915,1.1780761921542648e-09,3.062998032987707e-08
1916,1.0987462051303964e-09,4.614733972729823e-08
1917,2.1932848870420685e-09,6.68951898319392e-08
1918,1.1486376294556067e-09,6.432370547315713e-08
1919,1.8415696745321952e-09,4.788081042761405e-08
1920,3.028892692213958e-09,6.284952558388568e-08
1921,0.0,8.254294669995943e-08
1922,3.6889677978990676e-09,6.123686391301675e-08
1923,4.246379248229459e-09,4.671016995416721e-08
1924,2.578324886925998e-09,5.1566498626698376e-08
1925,5.499089184013428e-09,3.739380360912037e-08
1926,6.687683296036084e-09,7.133528578950887e-08
1927,4.4596899506643695e-09,4.0137208334734e-08
1928,1.1426041224282812e-09,6.969885102403595e-08
1929,2.2280812750352652e-09,6.015819353777374e-08
1930,0.0,8.402882767377662e-08
1931,0.0,7.071320862195307e-08
1932,0.0,7.014103431401963e-08
1933,1.1470662197865522e-09,4.932384767286635e-08
1934,1.1981580172459871e-09,7.069132479387008e-08
1935,0.0,6.223507664770977e-08
1936,2.424942913137329e-09,8.244805638213393e-08
1937,0.0,1.0450627907498955e-07
1938,0.0,6.482607517455108e-08
1939,3.058810094103137e-09,1.0705835418178822e-07
1940,0.0,1.141102332624655e-07
1941,0.0,9.73995870623412e-08
1942,0.0,1.4867637787574495e-07
1943,1.4516175816936538e-08,5.2258233296242906e-08
1944,0.0,8.354284197764628e-08
1945,0.0,1.6338780683966547e-07
1946,4.1763312808029696e-09,1.5174002943041387e-07
1947,0.0,9.41748796723374e-08
1948,3.2615663503321457e-09,1.2937546967073388e-07
1949,3.9268033269479474e-09,2.169558799280935e-07
1950,2.1270722960764488e-09,1.1379837161484829e-07
1951,2.1322803522849654e-09,9.275419365906146e-08
1952,4.2179215675730575e-09,1.0333907951576293e-07
1953,0.0,1.486788150373286e-07
1954,3.9090144454689835e-09,1.2802022020252934e-07
1955,6.569925492527773e-09,1.3702987367025798e-07
1956,2.616342476002842e-09,1.5698055433333025e-07
1957,3.534015080575159e-09,1.1573898994754472e-07
1958,3.3088973783179654e-09,1.6048151607606087e-07
1959,1.5501495642666896e-09,1.5268973019288978e-07
1960,3.460416619915918e-09,1.667920841441628e-07
1961,2.779263708063695e-09,1.6258693147364056e-07
1962,8.244543714397423e-09,1.7757477888125095e-07
1963,3.879631726988464e-09,1.5906491412920332e-07
1964,7.300761772910391e-09,1.764350754385191e-07
1965,7.1136563306595235e-09,1.5704764511070834e-07
1966,5.539074976468328e-09,1.7115741401951823e-07
1967,2.465167847631733e-09,1.617150093835562e-07
1968,3.1439910674890825e-09,1.9627486835815944e-07
1969,3.1792304344691047e-09,1.7213261926940504e-07
1970,4.5987250119061684e-10,1.5911589157369121e-07
1971,2.0553589941130213e-09,2.1016046325428306e-07
1972,1.0260293725750103e-09,2.0828396429806162e-07
1973,1.6539611902288698e-09,2.1446362286070553e-07
1974,3.3753431161187564e-09,2.0477081097425298e-07
1975,2.2845920710778955e-09,1.8562310311054375e-07
1976,5.713526873840635e-10,2.3254054148935666e-07
1977,3.526069214387917e-09,2.4212341553919714e-07
1978,5.940591352171509e-10,1.9069298318186156e-07
1979,5.851973350345929e-10,1.9721149513429737e-07
1980,2.2740602734216964e-09,2.2683751588203904e-07
1981,1.8976649140967083e-09,1.631991732864435e-07
1982,1.2415004579935385e-09,2.302983350688237e-07
1983,1.2630632095778083e-09,1.667243392233786e-07
1984,1.739702604197646e-09,2.2616132522301768e-07
1985,1.8046674155058895e-09,2.1475542721915986e-07
1986,5.994485463567401e-10,3.0871601275350713e-07
1987,6.110816852533674e-10,2.499324089910715e-07
1988,5.996553809062277e-10,2.0868007588603632e-07
1989,3.2928733073589456e-09,2.403797454419987e-07
1990,1.089730194969718e-09,2.78970938794032e-07
1991,5.861465202094962e-10,1.8405000457022425e-07
1992,1.1019888335184191e-09,2.2370373908842112e-07
1993,3.877445031719162e-09,2.559113774225352e-07
1994,4.747434001473039e-09,2.025571879116228e-07
1995,3.795715741716776e-09,2.5105946654946365e-07
1996,3.2028553142993132e-09,2.1298987817885973e-07
1997,2.876936688878118e-09,2.522114463943126e-07
1998,2.3840645013706308e-09,3.2566321195304226e-07
1999,1.8280804647829996e-09,2.2302581204058924e-07
2000,3.092622158362701e-09,2.7524336587703147e-07
2001,8.762423564512289e-10,2.8127378559617e-07
2002,2.1906108038649563e-09,2.716357272447567e-07
2003,2.083461403401543e-09,2.4959869193708073e-07
2004,2.2023955992267474e-09,2.5151358862274265e-07
2005,1.3511248786457486e-09,2.697746026569803e-07
2006,7.000412693969338e-09,2.791929398782145e-07
2007,1.997239706952314e-09,2.612389691236672e-07
2008,2.554463751636149e-09,2.43099812280434e-07
2009,4.76819250749827e-09,2.2172095626160626e-07
2010,2.3618964561933353e-09,2.418581983576473e-07
2011,2.6767803529281764e-09,2.187311931578506e-07
2012,3.063827413996023e-09,1.879147486505417e-07
2013,4.741512515948898e-09,2.2870825766574399e-07
2014,3.2481677347817595e-09,1.4075394361157123e-07
2015,3.768178213903184e-09,1.5227872696144118e-07
2016,4.142679976837371e-09,1.2469467147724345e-07
2017,3.5218559180094644e-09,1.471632629090891e-07
2018,4.3884935685412074e-09,1.1564971069688568e-07
2019,5.101975730781305e-09,1.2168211682705987e-07
