year,en_ADP ondes_NOUN,en_ADP sondes_NOUN
1879,7.270097135414488e-08,6.10932526790009e-10
1880,7.31634486328403e-08,0.0
1881,1.0040410813871858e-07,3.4862537301449947e-09
1882,7.587139094766826e-08,0.0
1883,1.0174135667284645e-07,0.0
1884,1.0760766144812806e-07,0.0
1885,1.205333859388702e-07,6.445635691854079e-10
1886,8.841245602297931e-08,0.0
1887,1.0968593655569236e-07,0.0
1888,1.0588826881985369e-07,0.0
1889,9.89891614788796e-08,0.0
1890,1.0159298824419238e-07,0.0
1891,9.752556717756988e-08,0.0
1892,1.247433971673928e-07,0.0
1893,1.2255249259851553e-07,0.0
1894,8.128985684585643e-08,6.301539290376468e-10
1895,7.824198511308111e-08,0.0
1896,1.279655350572284e-07,0.0
1897,1.0488084289939081e-07,0.0
1898,1.4824890115505696e-07,0.0
1899,1.448225539490977e-07,0.0
1900,1.292572217037602e-07,0.0
1901,1.1121590404172821e-07,0.0
1902,1.6793170232176635e-07,4.910283846193408e-10
1903,1.1394464483061029e-07,5.400220270956879e-10
1904,1.451148836650873e-07,0.0
1905,1.3263150189235517e-07,0.0
1906,1.363208914639813e-07,0.0
1907,1.6611383679698832e-07,0.0
1908,1.4586825369811152e-07,1.4734167219643268e-09
1909,1.584283237932027e-07,0.0
1910,1.6727192075904895e-07,0.0
1911,1.7770049409726596e-07,0.0
1912,1.6565958804726222e-07,0.0
1913,1.71286563377393e-07,0.0
1914,1.4598900988094243e-07,2.678697486047099e-09
1915,1.7788950712471774e-07,0.0
1916,1.6151569171007907e-07,0.0
1917,1.9520234850745055e-07,1.0966424435210342e-09
1918,2.1824115403745736e-07,0.0
1919,2.0625580310351666e-07,0.0
1920,2.3852529906776e-07,0.0
1921,2.612597898021818e-07,0.0
1922,3.526653253871359e-07,0.0
1923,2.770762406179017e-07,0.0
1924,3.0553148588907675e-07,0.0
1925,2.1006519257404932e-07,0.0
1926,2.4744426063705305e-07,0.0
1927,2.7984553829796255e-07,0.0
1928,3.130735313217059e-07,1.1426041224282812e-09
1929,2.9967694370469644e-07,0.0
1930,3.686764973309664e-07,0.0
1931,2.760096213805241e-07,0.0
1932,2.7179649730868505e-07,0.0
1933,3.39531607496113e-07,0.0
1934,2.2165923319050762e-07,0.0
1935,3.087817397329218e-07,0.0
1936,2.5704395589798423e-07,0.0
1937,3.4121930858610483e-07,0.0
1938,4.0062513306793335e-07,0.0
1939,6.041150193425437e-07,0.0
1940,4.716556087913659e-07,0.0
1941,5.165129337569851e-07,0.0
1942,3.9748174174292217e-07,0.0
1943,3.9193676659721177e-07,0.0
1944,4.048614492546676e-07,0.0
1945,4.444148342663823e-07,0.0
1946,5.331783006212731e-07,0.0
1947,4.6133770670309104e-07,0.0
1948,5.653381642822808e-07,1.0871887834440486e-09
1949,5.340452640112403e-07,0.0
1950,5.530387845453788e-07,0.0
1951,6.993879502203981e-07,1.0661401761424827e-09
1952,4.7557064952741257e-07,2.1089607837865287e-09
1953,5.774771700828296e-07,3.232148326759443e-09
1954,6.410783974786227e-07,1.9545072227344917e-09
1955,6.297742665140049e-07,0.0
1956,9.244409984177082e-07,0.0
1957,1.1618074911012854e-06,8.835037701437898e-10
1958,1.3128050682098547e-06,0.0
1959,1.0517765121065281e-06,0.0
1960,8.595674971800804e-07,0.0
1961,8.136294669114363e-07,0.0
1962,5.555553768132881e-07,0.0
1963,6.084556281038545e-07,0.0
1964,8.657486834096062e-07,0.0
1965,6.172464814824252e-07,1.0944086747954884e-09
1966,6.292388923245795e-07,0.0
1967,5.733980090738555e-07,0.0
1968,5.048351265912743e-07,0.0
1969,5.409233760911292e-07,0.0
1970,6.189883827723008e-07,0.0
1971,6.613117395914969e-07,2.0553589941130213e-09
1972,4.894160068324993e-07,0.0
1973,5.221004260036466e-07,5.513203782392395e-10
1974,5.445553483696131e-07,5.625571675160757e-10
1975,6.185533099056784e-07,5.711480177694739e-10
1976,7.370449681687319e-07,0.0
1977,6.587872309893328e-07,0.0
1978,5.506928220100349e-07,5.940591352171509e-10
1979,6.331835096240468e-07,0.0
1980,6.395794773794705e-07,5.685150683554241e-10
1981,5.433647212171877e-07,0.0
1982,5.394319542162407e-07,6.207502289967692e-10
1983,5.930081741212234e-07,6.315316047889041e-10
1984,5.306092933921036e-07,0.0
1985,4.4454974990060236e-07,0.0
1986,4.783599329982735e-07,1.7983456945813714e-09
1987,5.438626988762962e-07,0.0
1988,4.6173465673149394e-07,0.0
1989,4.132556110647556e-07,0.0
1990,4.6313533630382153e-07,0.0
1991,4.296453877117301e-07,1.1722930404189924e-09
1992,5.091188164385585e-07,5.509944167592096e-10
1993,4.536610749283909e-07,0.0
1994,4.831832676188696e-07,0.0
1995,4.598238216857453e-07,5.422450821690461e-10
1996,4.1743880352385077e-07,5.338092190498855e-10
1997,4.2290969504144016e-07,4.79489448146353e-10
1998,2.922863173715484e-07,2.3840645013706308e-09
1999,2.641576153372682e-07,0.0
2000,2.6596549940194336e-07,0.0
2001,3.040561065148495e-07,0.0
2002,2.764550881551031e-07,4.38122149670761e-10
2003,2.420982196937871e-07,0.0
2004,2.634065175977085e-07,0.0
2005,4.4271858090638716e-07,0.0
2006,4.1796582195274823e-07,4.1178899179428186e-10
2007,3.211561430127574e-07,0.0
2008,1.9967392295150432e-07,0.0
2009,2.0884683316069186e-07,0.0
2010,2.2626968609884557e-07,0.0
2011,2.2179036807123964e-07,0.0
2012,2.774465939214821e-07,6.808505426114664e-10
2013,2.3428650308687793e-07,2.789125042035323e-10
2014,2.5357362165578934e-07,4.330890368553497e-10
2015,2.070281416299835e-07,2.2165753954528356e-10
2016,2.052697982701801e-07,6.214020409345267e-10
2017,2.0955042789871925e-07,2.515611330355938e-10
2018,2.2381316311381738e-07,5.162933414126769e-10
2019,2.474458100643062e-07,5.1019755087367e-10
