year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP cerf_NOUN
1902,7.365425602756659e-09,4.910283735171106e-09,6.481574388317313e-08
1903,9.1803746826713e-09,8.100330184390714e-09,2.5381035939631147e-08
1904,8.061937784020756e-09,4.837162670412454e-09,2.3110889202371254e-08
1905,4.231822359201942e-08,4.1286072338664326e-09,4.18021492976095e-08
1906,5.658602919567102e-09,1.0288369045596824e-09,3.8581382866276215e-08
1907,5.65712765521198e-09,1.028568674676933e-09,3.497133665986141e-08
1908,1.080505640516094e-08,2.9468334439286537e-09,3.830883454902789e-08
1909,7.151278680339601e-09,1.1001967115120692e-09,3.685659039076583e-08
1910,1.1222716089775986e-08,4.275320542035388e-09,4.168437661711266e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,2.8730020140699253e-08
1912,5.730363294986773e-09,5.209421227725386e-10,5.7824574239973003e-08
1913,5.302989602995467e-09,1.060597942803554e-09,5.992378304675583e-08
1914,6.027069510139427e-09,6.696743715117748e-10,4.486818383497848e-08
1915,1.1780761921542648e-09,0.0,2.5917676005349222e-08
1916,1.2086208478478966e-08,1.0987462051303964e-09,3.84561182897869e-08
1917,4.934890895924582e-08,2.1932848870420685e-09,2.52227767560953e-08
1918,5.743188147278033e-09,3.44591288836682e-09,1.4932290071101306e-08
1919,2.301962176431971e-08,1.8415696745321952e-09,1.1970202606903513e-08
1920,2.5745588771997063e-08,4.543339038320937e-09,3.9375606775138294e-08
1921,1.060184651180407e-08,2.2718242842501013e-09,1.817459427400081e-08
1922,4.426761179843197e-09,1.4755870969551665e-09,2.5822775029382683e-08
1923,2.866305948145964e-08,4.246379248229459e-09,1.8047112249064412e-08
1924,2.4494086758863887e-08,3.867487219366694e-09,2.9650736976805092e-08
1925,1.0998178368026856e-08,6.598906754362588e-09,2.5295808780967377e-08
1926,2.229227646921572e-08,7.802296586589819e-09,1.6719207018844884e-08
1927,6.689535148041159e-09,7.804457524684949e-09,3.0102906833917586e-08
1928,9.14083297942625e-09,1.1426041224282812e-09,3.6563331917705e-08
1929,1.6710609784809094e-08,4.4561625500705304e-09,3.676334259239411e-08
1930,5.2518016602221e-09,4.201441416995522e-09,2.6259009189288918e-08
1931,6.843213995466613e-09,1.1405356659111021e-09,2.8513390759599133e-08
1932,3.616647248350091e-08,1.2055490161699822e-08,1.6439305028370654e-08
1933,8.02946331646126e-09,1.261772819560747e-08,1.1470662419910127e-08
1934,9.585264137967897e-09,2.3963160344919743e-09,3.1152108448395666e-08
1935,2.2739740757060645e-08,2.393656828303392e-09,1.555876849579363e-08
1936,2.3036957230715416e-08,0.0,1.9399543305098632e-08
1937,2.392312481447334e-08,8.813782592653752e-09,1.1332006444320086e-08
1938,5.186085783037697e-09,3.889564337278273e-09,2.5930429359277696e-08
1939,1.5294050470515685e-08,0.0,2.141167065872196e-08
1940,1.0143131667916805e-08,1.7750480196809804e-08,2.02862628917444e-08
1941,5.9030051957620344e-09,0.0,4.427253941230447e-08
1942,1.2136847082899749e-08,1.8205270180260413e-08,1.8205270180260413e-08
1943,6.967764676346633e-08,2.9032352077962287e-09,1.1612940831184915e-08
1944,2.5705489292704442e-08,6.4263723231761105e-09,1.6065930807940276e-08
1945,2.6142048525912287e-08,2.178504043826024e-09,2.6142048525912287e-08
1946,9.744772988540262e-09,6.960552134671616e-09,1.5313215584455975e-08
1947,5.960435700558264e-09,7.152522796260996e-09,2.7418003867296648e-08
1948,1.0871888278529696e-08,0.0,1.6307831529616124e-08
1949,9.817008539414473e-09,2.945102384188658e-09,1.7670615193310368e-08
1950,2.3397795700930146e-08,1.0635361480382244e-09,5.317680518146517e-09
1951,3.5182626589858046e-08,8.529121298117559e-09,2.1322803078760444e-08
1952,2.8470971358274255e-08,2.1089607837865287e-09,1.581720565635436e-08
1953,1.8315507332999914e-08,5.386913692895234e-09,2.0470272588113403e-08
1954,1.07497895029951e-08,1.9545072227344917e-09,3.518113089739927e-08
1955,2.0648336374051723e-08,9.385607846468247e-10,4.411235821066839e-08
1956,1.0465369904011368e-08,0.0,2.441919733087161e-08
1957,2.738861759610245e-08,8.835037701437898e-10,3.7990662393738717e-08
1958,1.5717262158432277e-08,1.6544486891589827e-09,2.0680609225109947e-08
1959,9.300897829689347e-09,3.8753737996444215e-09,2.6352543258667538e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,2.2838749558218296e-08
1961,5.350082687982649e-08,1.3896318540318475e-09,2.292892631317045e-08
1962,6.976152100435229e-09,2.536782617301725e-09,1.52206956482992e-08
1963,1.2932106940866106e-08,6.466053248388448e-10,2.7804029301137234e-08
1964,1.9468698653213323e-08,3.041984220075733e-09,2.981144575642247e-08
1965,9.849678406226303e-09,2.188817405102128e-09,3.228505696117878e-08
1966,2.6033651678858405e-08,2.8803187945847242e-08,3.212663202134536e-08
1967,1.5284040699725665e-08,4.930335639752315e-09,3.59914502090497e-08
1968,2.1558795637588446e-08,4.042274182047834e-09,2.4253646202510026e-08
1969,1.6804504454626112e-08,3.179230406713529e-09,3.724241265379291e-08
1970,1.7015283404475667e-08,1.5175792539290356e-08,3.311082030776902e-08
1971,7.193756701440179e-09,8.22143619849669e-09,2.158127021534284e-08
1972,2.1546616935097518e-08,7.695220183290274e-09,3.180691121595913e-08
1973,1.1577728109557484e-08,5.513203782392395e-09,4.1900348302092993e-08
1974,9.00091468025721e-09,1.0688586127294286e-08,2.418995859176931e-08
1975,1.0851811893530794e-08,1.7134440533084216e-09,3.369773349248817e-08
1976,9.712995741040231e-09,2.285410749536254e-09,4.1708746456592394e-08
1977,1.4104276857551667e-08,5.289103655048422e-09,4.7601932395835433e-08
1978,1.128712323605896e-08,3.5643548113029055e-09,4.396037511789075e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,3.569703754813247e-08
1980,1.0233271119375331e-08,6.253665918443119e-09,6.424220089229493e-08
1981,1.5813874654213578e-08,5.060439622894819e-09,6.325549289920573e-08
1982,1.1173503899897241e-08,5.586752060970923e-09,3.3520510811513304e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,4.7996401519867504e-08
1984,6.958810416790584e-09,4.0593059469351545e-09,3.421414973558967e-08
1985,1.3234227935754461e-08,3.609334831011779e-09,5.7749357296188464e-08
1986,1.1389522214244607e-08,2.9972427317837003e-09,5.874595743193822e-08
1987,1.3443797186596385e-08,2.4443267410134695e-09,7.271872065617302e-08
1988,1.679035044332977e-08,4.797243047249822e-09,3.1781734521896254e-08
1989,6.036934507847036e-09,6.585746614717891e-09,4.2258541221862345e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,4.195461400513523e-08
1991,2.989347080983862e-08,5.861465202094962e-10,5.978694572750243e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,5.509944034365333e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,4.320581875605356e-08
1994,8.967375286772494e-09,6.329911872438032e-09,6.751906034274668e-08
1995,1.4098372247417501e-08,1.0844901643380922e-09,6.34426727819104e-08
1996,1.7081895009596337e-08,1.49466583554414e-08,7.046281669254029e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,5.657975521433656e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,4.7681290915591035e-08
1999,8.226361813967742e-09,3.199140841125825e-09,6.124069784618769e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.024669912425452e-08
2001,1.4896119893137438e-08,4.819333099259637e-09,5.52032695111393e-08
2002,6.571832411594869e-09,0.0,7.141391211717973e-08
2003,8.750538071922165e-09,2.9168460979889232e-09,9.792269006769772e-08
2004,2.1583476339515073e-08,1.2333415178034102e-08,5.4178931230275396e-08
2005,8.557123898356167e-09,3.6029997874109654e-09,6.215174153112457e-08
2006,1.2765458912156191e-08,4.529678965248252e-09,5.6003302606466576e-08
2007,1.078509459517818e-08,3.994479552682506e-09,5.991719120856942e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,6.556457066153598e-08
2009,4.76819250749827e-09,1.430457752249481e-09,6.05560432909158e-08
2010,8.97520635589899e-09,7.085689368580006e-09,7.274640978494062e-08
2011,6.500752380844688e-09,7.64794394481072e-10,5.621238763353631e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,4.153188370992211e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,3.2353852152944285e-08
2014,1.0822894864759292e-06,1.5158116567492996e-09,4.93721493688426e-08
2015,4.654808538617772e-09,0.0,4.1228301883577956e-08
2016,6.421154274960372e-09,6.21402013178951e-10,6.649001438319146e-08
2017,6.037467414898856e-09,2.7671724078803805e-09,3.949509752576574e-08
2018,6.711813327342497e-09,1.0325866828253538e-09,4.672454867460374e-08
2019,4.591778068885333e-09,0.0,4.1326003508146414e-08
