year,en_ADP élections_NOUN,en_ADP elections_NOUN,en_ADP sélection_NOUN
1842,1.0062397137744483e-08,5.366612043644636e-09,0.0
1843,3.485077471054865e-08,0.0,0.0
1844,9.330554107123135e-09,0.0,5.488561272137815e-10
1845,2.0646844234306627e-08,5.580227946389016e-10,0.0
1846,1.4636253320432502e-08,5.854501328173001e-10,0.0
1847,6.47186837454683e-09,0.0,0.0
1848,1.609044275596716e-08,0.0,0.0
1849,1.0893239199560867e-08,0.0,0.0
1850,5.431196825611551e-09,0.0,0.0
1851,2.902247508984601e-08,0.0,0.0
1852,4.557382027314816e-09,6.510545436100301e-10,0.0
1853,1.6124216628554677e-08,0.0,0.0
1854,2.0263090760863633e-08,0.0,5.195664454227256e-10
1855,5.837630823180007e-09,0.0,0.0
1856,1.1389815979256923e-08,0.0,0.0
1857,9.763018171682347e-10,0.0,0.0
1858,7.34051397444091e-09,0.0,0.0
1859,2.1387128512628806e-08,0.0,0.0
1860,1.190067794309968e-08,0.0,2.288591982591015e-09
1861,2.6880993431177558e-08,0.0,0.0
1862,1.8975542914745347e-08,0.0,0.0
1863,3.096664968893492e-08,0.0,0.0
1864,2.6850476619877384e-08,0.0,0.0
1865,1.0355057256106193e-08,0.0,4.706844358715045e-10
1866,2.822055417128766e-08,0.0,3.4059290943133647e-09
1867,1.6014277903764196e-08,0.0,9.220341823379385e-09
1868,3.951899252285784e-09,0.0,1.0867722721741302e-08
1869,1.8557372527538973e-08,0.0,6.8369265804335555e-09
1870,4.013834153937523e-09,1.1468097582678638e-09,1.7202146374017957e-09
1871,2.1242353653860846e-08,0.0,7.434824311758348e-09
1872,2.237515595027162e-08,0.0,0.0
1873,1.496501056408306e-08,0.0,2.3944017879529156e-09
1874,1.5533982988813477e-08,5.974609140757536e-10,8.364452408482492e-09
1875,1.3159512313176691e-08,1.1443054281912168e-09,6.293679799540541e-09
1876,9.673623679873344e-09,0.0,1.209202959984168e-09
1877,1.4843558382438005e-08,0.0,0.0
1878,1.4493812372506909e-08,0.0,1.2078177347163432e-09
1879,1.4662380642960215e-08,6.10932526790009e-10,6.10932526790009e-10
1880,8.984984978255284e-09,0.0,2.5671385017744797e-09
1881,1.324776466304911e-08,6.972507571312292e-10,0.0
1882,1.5307385581309063e-08,0.0,1.3310770263785798e-09
1883,1.516641390253426e-08,0.0,1.2638677882037541e-09
1884,1.0562715146988921e-08,1.3203393933736152e-09,8.582206056928499e-09
1885,2.836079660006874e-08,6.445635691854079e-10,5.80107206715752e-09
1886,2.3232470169887165e-08,1.2906927748801422e-09,3.872078213618124e-09
1887,7.1818169189441505e-09,1.3057849246322917e-09,1.9586774424595887e-09
1888,6.974676169946292e-09,6.340614699951175e-10,1.9021844099853524e-09
1889,2.255449160770695e-08,0.0,4.385595886446936e-09
1890,2.0318598359381213e-08,0.0,1.3108772956016423e-09
1891,1.402328420052612e-08,6.374220040683554e-10,1.7210394887001712e-08
1892,1.3163876211308434e-08,6.268512375839919e-10,8.149066310636499e-09
1893,1.970693297437265e-08,6.158416554491453e-10,7.390100087434348e-09
1894,1.827446460822557e-08,0.0,1.8904617871129403e-09
1895,2.6481902892783182e-08,1.2037228991346183e-09,9.027921521465032e-09
1896,1.4152869098893461e-08,0.0,6.48673198488936e-09
1897,7.574727511894253e-09,5.826713556089658e-10,7.574727622916555e-09
1898,7.921697076085366e-09,0.0,1.584339415217073e-08
1899,1.5477219506010442e-08,5.527578395003729e-10,1.1607914629507832e-08
1900,1.557315876254961e-08,5.191053142894475e-10,6.748368974740515e-09
1901,1.5648469298135126e-08,0.0,6.147612641171918e-09
1902,1.718599307309887e-08,0.0,0.0
1903,8.100329962346109e-09,1.6200660812870638e-09,2.7001101354784396e-09
1904,2.7948050984605288e-08,2.6873125946735854e-09,9.674325340824907e-09
1905,2.838417412220906e-08,1.0321518084666081e-09,1.5482277682110634e-09
1906,1.800464666246171e-08,2.572092316910357e-09,7.201858220895474e-09
1907,1.3371392604266674e-08,1.028568674676933e-09,1.2342824262656649e-08
1908,5.402527980535865e-09,4.911389073214423e-10,1.964555629285769e-09
1909,6.601180213561264e-09,0.0,8.251475058784763e-09
1910,1.6566866878342523e-08,0.0,6.412980702030779e-09
1911,3.351835697884553e-08,1.0640748282497725e-09,6.916486383623521e-09
1912,1.0939784189645252e-08,0.0,1.1981668712746085e-08
1913,1.0605979205990934e-08,6.893886850267705e-09,6.363587878865928e-09
1914,1.0045115239609714e-08,0.0,2.0090231700464756e-08
1915,0.0,0.0,8.246533234057551e-09
1916,8.789969641043172e-09,0.0,8.789969641043172e-09
1917,4.386569774084137e-09,3.289927441585405e-09,1.0966424213165737e-08
1918,4.594550517822427e-09,0.0,2.2972752589112133e-09
1919,1.1049418269237776e-08,0.0,1.6574126959767455e-08
1920,5.300562211374427e-09,0.0,1.590168663412328e-08
1921,8.330022505109724e-09,7.572747429129834e-10,7.572747373618682e-09
1922,5.1645547283207804e-09,0.0,2.139601357198373e-08
1923,9.554353308516284e-09,2.1231896241147297e-09,3.715581886609698e-08
1924,1.4180787211159895e-08,1.289162443462999e-09,4.125319785774906e-08
1925,6.598906754362588e-09,0.0,1.6497267552040284e-08
1926,1.0031524610987219e-08,0.0,1.6719207018844884e-08
1927,1.0034302388994831e-08,2.2298449753321847e-09,2.1183526488499638e-08
1928,1.0283437212876834e-08,1.1426041224282812e-09,1.1426041224282812e-09
1929,7.798284684668033e-09,0.0,1.4482528065684619e-08
1930,1.4705044848462023e-08,1.0503603542488804e-09,1.470504518152893e-08
1931,5.7026783295555106e-09,0.0,2.167017765231094e-08
1932,9.863582839386709e-09,0.0,3.068670206829438e-08
1933,8.02946331646126e-09,0.0,2.8676655050574595e-08
1934,7.188948103475923e-09,0.0,2.995395043114968e-08
1935,3.590485242455088e-09,1.196828414151696e-09,1.795242532409702e-08
1936,1.4549657478823974e-08,2.424942913137329e-09,4.607391712596609e-08
1937,3.777335333410292e-09,5.0364472592434595e-09,1.5109341999774983e-08
1938,1.5558256905023882e-08,0.0,4.148868637532388e-08
1939,7.647025235257843e-09,0.0,3.058810094103137e-08
1940,2.5357829169792012e-09,0.0,6.846613986866146e-08
1941,5.9030051957620344e-09,0.0,2.3612021227137348e-08
1942,0.0,0.0,3.3376328811840494e-08
1943,1.161294105322952e-08,8.709705845433291e-09,1.1612940831184915e-08
1944,9.639558484764166e-09,0.0,4.498460803858961e-08
1945,1.089252066321933e-08,2.178504043826024e-09,1.3071024262956144e-08
1946,6.960552134671616e-09,2.7842208538686464e-09,7.378184996298387e-08
1947,8.344609447874518e-09,0.0,4.1723047461417195e-08
1948,1.522064252412747e-08,0.0,8.371353654723634e-08
1949,1.3743811200228606e-08,3.9268033269479474e-09,6.577395417206588e-08
1950,8.508289184305795e-09,0.0,1.4995859576316661e-07
1951,9.595261474260042e-09,0.0,1.012833141800229e-07
1952,9.490323193972472e-09,0.0,1.4235485412683602e-07
1953,2.1547654771580937e-09,0.0,1.0342874434687843e-07
1954,2.9317608341017376e-09,0.0,1.289974784768333e-07
1955,6.569925492527773e-09,0.0,6.663781260130008e-08
1956,4.360570571293465e-09,1.744228317335228e-09,7.761816145368527e-08
1957,1.7670075402875796e-09,8.835037701437898e-10,6.626278192811696e-08
1958,2.4816730892496253e-09,1.6544486891589827e-09,1.0009414369571701e-07
1959,1.007597205671118e-08,0.0,9.533419897955753e-08
1960,4.152500121534786e-09,0.0,6.574791511226863e-08
1961,9.72742331128984e-09,0.0,6.94815893709233e-08
1962,3.170978146727066e-09,0.0,9.830032149382717e-08
1963,1.0345685197421517e-08,0.0,7.30663987091873e-08
1964,1.0342746104008427e-08,6.083968329129164e-10,1.3080532540454826e-07
1965,5.47204326295514e-09,0.0,8.59110790840667e-08
1966,3.3234448526542337e-09,0.0,5.926810042744535e-08
1967,1.1832804958089582e-08,1.4791006197611978e-09,7.740626584151755e-08
1968,1.0330256650092906e-08,0.0,9.297231007288076e-08
1969,1.4533625303236875e-08,9.083515606356229e-10,4.950515830604019e-08
1970,1.1956685419534097e-08,9.197450023812337e-10,5.7024189481502674e-08
1971,9.762954888969944e-09,1.0276794970565106e-09,7.142372471236058e-08
1972,5.130146973897354e-09,5.130146862875051e-10,7.849124683545483e-08
1973,1.4334330167287135e-08,0.0,8.545466090303933e-08
1974,2.5315072704756858e-08,5.625571675160757e-10,9.113426058249274e-08
1975,7.996072248772634e-09,1.1422960355389478e-09,9.99509062182824e-08
1976,9.141642998145016e-09,1.142705374768127e-09,7.256179107573146e-08
1977,1.645498848290572e-08,5.876781838942691e-10,7.228441489814941e-08
1978,2.3762364520507617e-08,1.7821774056514528e-09,6.653462170103097e-08
1979,1.1118749476679568e-08,1.1703946700691858e-09,9.363157582598092e-08
1980,1.193881615790815e-08,1.1370301367108482e-09,4.661823704843471e-08
1981,2.213942273954217e-08,1.8976649140967083e-09,8.096703357773904e-08
1982,1.1173503899897241e-08,1.2415004579935385e-09,1.0366528935268349e-07
1983,1.3893695083311286e-08,6.315316047889041e-10,9.725586869180347e-08
1984,1.623722339916256e-08,1.1598016991243298e-09,8.872482948341087e-08
1985,2.466378745680231e-08,6.015558051686298e-10,9.143648449505548e-08
1986,1.498621410300771e-08,0.0,9.231507691609409e-08
1987,1.4054878871849752e-08,1.2221633705067347e-09,1.0999470534400757e-07
1988,1.6190695006912392e-08,2.9982768490199874e-09,1.0553934903789752e-07
1989,2.6342986458871565e-08,1.6464366536794728e-09,1.042743238421906e-07
1990,2.3974065010978762e-08,1.089730194969718e-09,1.3022276190710613e-07
1991,1.4653663171770859e-08,0.0,1.2836608692667895e-07
1992,2.920270425477156e-08,1.1019888335184191e-09,1.6089036902755538e-07
1993,1.7171543575944526e-08,2.2156829704300662e-09,1.1743119820994963e-07
1994,1.8462243289718572e-08,0.0,7.384897282580738e-08
1995,2.3858784281571843e-08,0.0,6.018920511996484e-08
1996,2.4555223632205525e-08,1.067618438099771e-09,7.099662546750096e-08
1997,1.8220599584672925e-08,4.79489448146353e-10,9.781584964230206e-08
1998,2.527108478034279e-08,0.0,1.182496011109535e-07
1999,2.605014595702393e-08,0.0,9.231806200049597e-08
2000,1.811392846828852e-08,8.836062992401139e-10,1.0779996939547232e-07
2001,1.7086726700199506e-08,0.0,6.96612664219387e-08
2002,4.5564704009848356e-08,0.0,1.1522612863856807e-07
2003,1.8751153518792307e-08,0.0,7.208776819922491e-08
2004,1.805964444656638e-08,0.0,9.250061583365721e-08
2005,1.7564623533417034e-08,0.0,1.1529599097670484e-07
2006,2.141302779534726e-08,4.1178899179428186e-10,1.9971765663484575e-07
2007,2.2768533725070483e-08,3.994479469415779e-10,1.1623935303184396e-07
2008,2.299017509699297e-08,4.257439678578834e-10,1.0004982975431176e-07
2009,2.0026408975581944e-08,0.0,1.7499267102039084e-07
2010,1.1337103700270745e-08,4.723793023408973e-10,9.211396562180951e-08
2011,1.2236710311697152e-08,0.0,1.3307422241926048e-07
2012,1.1234034147378225e-08,0.0,1.0825523391599923e-07
2013,1.1156500223652444e-08,0.0,1.1268065386316195e-07
2014,1.0394136620850425e-08,0.0,6.92942476732128e-08
2015,9.531274436369586e-09,4.433150790905671e-10,1.0063252137149092e-07
2016,8.492493819289848e-09,2.0713400439298368e-10,8.69962797356294e-08
2017,9.810884549210641e-09,0.0,1.2603212606876468e-07
2018,2.581466596041082e-09,0.0,9.473983109131723e-08
2019,8.418259866971312e-09,0.0,7.244804878236977e-08
