year,en_ADP écus_NOUN,en_ADP ecus_NOUN,en_ADP sécu_NOUN
1853,2.878471150324913e-07,0.0,5.971931837933653e-10
1854,2.3744186705698667e-07,2.5978321716024766e-09,5.195664454227256e-10
1855,1.8362001696914376e-07,1.0613874223963649e-09,4.2455496895854594e-09
1856,1.7705987431781978e-07,0.0,5.177189232874468e-10
1857,2.2113235520482277e-07,4.881509085841174e-10,7.322263684272912e-09
1858,1.7127865703514544e-07,4.893676019968041e-10,1.9574704079872163e-09
1859,2.2812936606442236e-07,1.018434669930457e-09,1.018434669930457e-09
1860,2.622726356094063e-07,2.288591982591015e-09,9.154367819341758e-10
1861,2.7211109454583493e-07,0.0,9.431927461278633e-10
1862,2.1731513299982907e-07,3.162590411776023e-09,1.3553959066214816e-09
1863,2.2925308940102695e-07,0.0,0.0
1864,2.560384757543943e-07,0.0,4.794727948009836e-10
1865,2.2404579169688077e-07,9.41368871743009e-10,0.0
1866,1.7272925845190912e-07,0.0,3.4059290943133647e-09
1867,2.8194834023054227e-07,0.0,4.85281148598915e-10
1868,1.432563436765122e-07,0.0,4.93987406535723e-10
1869,1.880154911759746e-07,0.0,4.883519144627257e-10
1870,1.370437701098126e-07,0.0,2.2936195165357276e-09
1871,1.1789506970671937e-07,0.0,3.18635318130589e-09
1872,1.9593379363413987e-07,0.0,1.8142017887967654e-09
1873,1.8676334434530872e-07,0.0,1.1972008939764578e-09
1874,1.9118749605695484e-07,5.974609140757536e-10,1.1949218281515073e-09
1875,1.7221796611011086e-07,1.7164581422868253e-09,0.0
1876,2.7267526547802845e-07,6.04601479992084e-09,4.232210137899983e-09
1877,1.8492599129782405e-07,0.0,3.0924081073635534e-09
1878,2.264658292006061e-07,5.4351798062235446e-09,1.8117265465633636e-09
1879,1.405144871569064e-07,0.0,3.0546627449723474e-09
1880,1.4825225491676974e-07,1.9253538763308597e-09,0.0
1881,1.3805565401980857e-07,0.0,6.972507571312292e-10
1882,1.0848278009234491e-07,0.0,6.655385131892899e-10
1883,2.407668091564119e-07,3.1596694705093853e-09,1.8958017378167824e-09
1884,4.060043750087061e-07,5.281357573494461e-09,1.3203393933736152e-09
1885,3.1970353120414075e-07,1.2891271383708158e-09,3.2228177904158883e-09
1886,3.3880684213727363e-07,0.0,3.872078213618124e-09
1887,2.1741318789736397e-07,1.9586774424595887e-09,1.9586774424595887e-09
1888,1.1603324878706189e-07,1.9021844099853524e-09,6.340614699951175e-10
1889,1.44724651818251e-07,3.132568426877924e-09,1.8795409673089125e-09
1890,1.1535720290112295e-07,0.0,2.6217545912032847e-09
1891,1.217476039983012e-07,0.0,1.2748440081367107e-09
1892,2.1877107769796567e-07,0.0,1.2537024751679837e-09
1893,4.858990791944962e-07,6.158416554491453e-10,1.847525021858587e-09
1894,4.240936033461651e-07,0.0,1.2603078580752936e-09
1895,3.195884232809476e-07,6.018614495673091e-10,8.426059849853118e-09
1896,2.211385918826636e-07,0.0,5.89702897624278e-10
1897,1.2643968716474774e-07,3.4960281336537946e-09,1.1653427112179315e-09
1898,1.527755860708524e-07,2.26334195829736e-09,1.6975064687230201e-09
1899,1.5864149283117968e-07,0.0,2.7637891975018647e-09
1900,1.9103074855308932e-07,5.191053142894475e-10,1.038210628578895e-09
1901,1.8889937791755074e-07,6.706486921359556e-09,0.0
1902,1.5811113485142414e-07,0.0,9.820567692386817e-10
1903,1.2744520461183129e-07,0.0,2.1600881083827517e-09
1904,1.8434964488278638e-07,3.2247751136083025e-09,5.912087708281888e-09
1905,9.857049576567078e-08,0.0,2.0643036169332163e-09
1906,1.6770042066127644e-07,1.0288369045596824e-09,0.0
1907,1.9131377371195413e-07,0.0,4.114274698707732e-09
1908,1.2573156027428922e-07,0.0,1.964555629285769e-09
1909,1.5182715173978067e-07,1.1001967115120692e-09,2.2003934230241384e-09
1910,1.7796021722915611e-07,1.068830135508847e-09,5.34415089958884e-09
1911,1.745082727211411e-07,1.0640748282497725e-09,1.5961122423746588e-09
1912,1.4951038451727072e-07,5.209421227725386e-10,4.167536982180309e-09
1913,1.3893833283873391e-07,2.121195885607108e-09,2.6514948014977335e-09
1914,1.372832514334732e-07,6.696743715117748e-10,4.68772043404897e-09
1915,1.4490336752714938e-07,0.0,3.534228465440492e-09
1916,9.00971883766033e-08,0.0,6.592477230782379e-09
1917,1.1953402179187833e-07,0.0,2.1932848870420685e-09
1918,5.858051821405752e-08,1.1486376294556067e-09,4.594550517822427e-09
1919,6.997964874244644e-08,2.762354567309444e-09,2.762354567309444e-09
1920,9.919623522591792e-08,7.572231730534895e-10,1.514446346106979e-09
1921,1.2797943327313988e-07,0.0,5.300923255902035e-09
1922,1.4829650751835288e-07,7.377935484775833e-10,2.951174193910333e-09
1923,1.0085150847771729e-07,3.1847844361720945e-09,1.0615948120573648e-09
1924,6.83256118350073e-08,2.578324886925998e-09,5.156649773851996e-09
1925,1.4957521443648147e-07,4.399271169575059e-09,3.299453377181294e-09
1926,7.57937428375044e-08,3.3438415369957397e-09,2.229227691330493e-09
1927,1.3267577969600097e-07,0.0,5.574612327308159e-09
1928,1.3025686484979815e-07,1.1426041224282812e-09,2.2852082448565625e-09
1929,1.4371124734680052e-07,2.2280812750352652e-09,0.0
1930,8.823026931281674e-08,2.100720708497761e-09,2.100720708497761e-09
1931,8.668071060924376e-08,3.4216069977333063e-09,0.0
1932,1.0411559969725204e-07,1.0959536611565568e-09,4.383814644626227e-09
1933,1.1355955820135932e-07,1.1470662197865522e-09,2.2941324395731044e-09
1934,1.3539185772515339e-07,0.0,2.3963160344919743e-09
1935,1.1250187270661627e-07,0.0,1.196828414151696e-09
1936,9.093535879856063e-08,0.0,2.424942913137329e-09
1937,7.428759829508635e-08,1.2591118148108649e-09,2.5182236296217297e-09
1938,6.871563584809337e-08,0.0,0.0
1939,1.269406197934586e-07,7.647025235257843e-09,1.5294050470515685e-09
1940,1.5468275194052694e-07,0.0,1.0143131667916805e-08
1941,5.017554371988808e-08,0.0,0.0
1942,7.282108072104165e-08,0.0,9.102635090130207e-09
1943,1.0741970157823744e-07,0.0,0.0
1944,6.42637232317611e-08,0.0,0.0
1945,6.971212940243277e-08,0.0,0.0
1946,6.40370814153357e-08,1.3921104269343232e-09,1.3921104269343232e-09
1947,2.3722533626369113e-07,0.0,1.1920870957027319e-09
1948,8.697510622823756e-08,0.0,1.0871887834440486e-09
1949,1.0700539276875531e-07,7.657266498650728e-08,1.9634016634739737e-09
1950,9.571825643206466e-08,0.0,0.0
1951,9.48864730121457e-08,0.0,0.0
1952,1.8242511146127072e-07,2.1089607837865287e-09,4.2179215675730575e-09
1953,1.1527995269489111e-07,2.1547654771580937e-09,1.0773827385790469e-09
1954,7.720303329961098e-08,6.840775057526116e-09,1.9545072227344917e-09
1955,7.696198167650437e-08,2.815682353940474e-09,0.0
1956,8.197873313520176e-08,0.0,1.744228317335228e-09
1957,1.6344819186997483e-07,3.5340151360863103e-09,0.0
1958,7.858631012602757e-08,0.0,3.3088973783179654e-09
1959,1.5579003331822605e-07,0.0,1.5501495642666896e-09
1960,1.557187516709746e-07,4.8445834566201995e-09,2.076250060767393e-09
1961,1.0630683533463525e-07,2.779263652552544e-09,2.08444772553662e-09
1962,1.1986297465682583e-07,0.0,1.2683912808952869e-09
1963,7.306640270599019e-08,6.466053248388448e-10,0.0
1964,1.0281906526188322e-07,0.0,2.4335873316516654e-09
1965,9.302473813477263e-08,9.849678406226303e-09,5.472043373977442e-10
1966,1.1410494238361935e-07,0.0,2.215629901769489e-09
1967,8.874604096043015e-08,1.479100675272349e-09,1.9721342336964653e-09
1968,8.848089549928773e-08,4.4914158503495116e-10,4.4914158503495116e-10
1969,3.98312153038205e-07,7.266812290795954e-09,1.3625273131978588e-09
1970,1.8027001402742826e-07,5.5184699032651e-09,9.197450023812337e-10
1971,1.3205681537176162e-07,5.138397485282553e-10,3.083038491169532e-09
1972,7.182205763456295e-08,4.617132176587546e-09,5.130146862875051e-10
1973,1.2845764274516114e-07,2.756601946707349e-09,5.513203782392395e-10
1974,9.057170302639861e-08,1.237625746330906e-08,1.6876715580593782e-09
1975,6.968006127650028e-08,2.2845920710778955e-09,1.7134440533084216e-09
1976,8.570290233045341e-08,1.7140580621521906e-09,1.142705374768127e-09
1977,6.053085144230863e-08,5.876781838942691e-10,1.7630346071939584e-09
1978,1.0336629219231952e-07,8.910887139279566e-09,2.970295565063452e-09
1979,6.273315733551499e-07,7.490525943953941e-08,2.3407893401383717e-09
1980,1.995487934891571e-07,8.698280512531298e-08,1.7055452605774235e-09
1981,1.1955288670151276e-07,1.0816689949288971e-07,1.8976649140967083e-09
1982,1.893288139598326e-07,6.145427211556864e-08,0.0
1983,3.359748177444999e-07,6.88369428125668e-08,3.157658134966823e-09
1984,6.581874458788661e-07,1.6237224181869792e-07,0.0
1985,4.499637498156517e-07,3.025825829894302e-07,1.2031116103372597e-09
1986,7.7628587291656e-07,2.89533645891904e-07,4.196139880008332e-09
1987,3.813149831444207e-07,2.658205320860141e-07,1.8332451112712533e-09
1988,4.995129359031125e-07,1.9129006789686542e-07,5.996553809062277e-10
1989,7.370548331664395e-07,1.5531385910705353e-07,1.0976244357863152e-09
1990,6.83260807932129e-07,9.044760540533048e-08,3.2691906959314565e-09
1991,4.993968403255167e-07,8.674968460242738e-08,2.9307325455363298e-09
1992,8.463274223657891e-07,1.1681081546477401e-07,1.1019888335184191e-09
1993,5.096070587740087e-07,1.7559287529556045e-07,1.661762283333701e-09
1994,5.158878160216318e-07,8.176136379045573e-08,3.164955852952289e-09
1995,4.6643922235745094e-06,3.079952095030869e-07,1.626735190995987e-09
1996,5.355173959387116e-06,2.7758080078932323e-07,1.067618438099771e-09
1997,8.108166813514117e-07,7.815678149114547e-08,2.876936688878118e-09
1998,6.298698425055704e-07,2.3363832757361536e-08,4.768129224785866e-10
1999,2.541031962621787e-07,2.2851005282431558e-08,3.656160929565999e-09
2000,1.1619423068154333e-07,1.7672126206846883e-08,8.836062992401139e-10
2001,1.248645428719719e-07,6.1336965784253294e-09,2.6287270138425356e-09
2002,9.68249977972846e-08,1.927737441898003e-08,8.76244299341522e-10
2003,6.042038336318001e-08,1.8751153851859215e-08,1.6667691671301554e-09
2004,4.625030919358508e-08,8.809582507929292e-10,2.2023955992267474e-09
2005,4.77397463782836e-08,9.007499190971657e-10,3.1526248278623825e-09
2006,7.041591593148766e-08,1.6471559671771274e-09,1.2353669198716943e-09
2007,5.4324919340764666e-08,1.5977917877663117e-09,1.1983438685803094e-09
2008,6.641605665436146e-08,3.4059516873519158e-09,8.514879357157668e-10
2009,6.24633198498259e-08,1.430457752249481e-09,9.53638501499654e-10
2010,3.7317965606575854e-08,1.417137907022692e-09,1.4171379625338432e-09
2011,2.982698177333987e-08,7.64794394481072e-10,1.911985902935953e-09
2012,2.825529665795301e-08,6.808505426114664e-10,3.063827413996023e-09
2013,3.988448682434864e-08,0.0,3.6258624991347688e-09
2014,7.470786203556123e-08,2.1654451842767486e-10,2.5985342766432495e-09
2015,6.139913502622996e-08,6.649726186358507e-10,1.10828768384863e-09
2016,5.799752172963579e-08,8.285360175719347e-10,1.6570720351438695e-09
2017,4.125602615090429e-08,5.031222660711876e-10,1.2578056374223934e-09
2018,4.543381471044938e-08,0.0,2.323319980845895e-09
2019,4.1070904621687276e-08,1.275493877184175e-09,1.2754939326953263e-09
