year,en_ADP antenne_NOUN,en_ADP centaines_NOUN
1903,1.6200660812870638e-09,4.104167317109386e-08
1904,1.6123875568041512e-09,5.320878759818015e-08
1905,1.5482277126999122e-09,2.477164412484356e-08
1906,6.687439824126784e-09,3.549487459508782e-08
1907,1.4914246171393586e-08,5.6056993713582415e-08
1908,3.437972351250096e-09,2.0136695866312948e-08
1909,3.850688434781091e-09,3.300590023513905e-08
1910,2.137660271017694e-09,4.008112952647025e-08
1911,0.0,3.0326132494096214e-08
1912,2.8130874241139026e-08,2.7609932118366487e-08
1913,3.712092910834741e-09,4.295421618394357e-08
1914,3.348371913070025e-09,2.4777952134513725e-08
1915,0.0,8.246533045319637e-08
1916,6.592477008737774e-09,9.998590799753515e-08
1917,3.2899273305631027e-09,6.579854527899442e-08
1918,1.1486376294556067e-08,6.317507228459363e-08
1919,9.207848372660976e-09,4.6960025201769895e-08
1920,8.329454903588385e-09,3.331781828208591e-08
1921,3.0290989716519334e-09,1.5145495524393482e-08
1922,2.951174193910333e-09,4.131644004701229e-08
1923,2.1231896241147297e-09,4.989495483442852e-08
1924,7.734974438733389e-09,4.2542360745301266e-08
1925,0.0,4.3992713472107425e-08
1926,0.0,3.9011485264417445e-08
1927,5.574612327308159e-09,3.790736535780326e-08
1928,6.8556245125250825e-09,2.399468712610542e-08
1929,1.0026365959703298e-08,3.0079096546842266e-08
1930,5.251801771244402e-09,4.621585425468311e-08
1931,3.4216069977333063e-09,2.167017854048936e-08
1932,1.53433514782364e-08,3.287861005674131e-08
1933,3.211785282175583e-08,3.785318369864399e-08
1934,5.990790086229936e-09,5.511526879331541e-08
1935,4.787313656606784e-09,2.6330224223158893e-08
1936,1.091224355320719e-08,4.243650053581405e-08
1937,1.2591118370153254e-08,5.288269644410093e-08
1938,2.5930428915188486e-09,4.2785206488815675e-08
1939,6.117620188206274e-09,3.8235125288110794e-08
1940,5.0715658339584024e-09,4.564409294971483e-08
1941,2.9515025978810172e-09,5.312704587367989e-08
1942,9.102635312174812e-09,3.034211815133858e-08
1943,8.709705845433291e-09,2.9032351633873077e-08
1944,3.855823393905666e-08,3.534504600111177e-08
1945,2.832055301382752e-08,3.485606470121638e-08
1946,6.960552134671616e-09,5.0115975369635635e-08
1947,3.5762612871081956e-09,5.722018192599876e-08
1948,7.610321262063735e-09,6.849289646559953e-08
1949,6.871905600114303e-09,8.540797025169411e-08
1950,5.317680518146517e-09,6.806631636102622e-08
1951,2.5587364338441887e-08,5.117472801074996e-08
1952,2.7416489856157966e-08,4.5342655297098133e-08
1953,1.0773827163745864e-08,4.740483916521043e-08
1954,7.818028890937967e-09,5.1794440736330216e-08
1955,1.783265446420046e-08,4.598947977996204e-08
1956,2.616342520411763e-08,6.279221764771137e-08
1957,1.767007518083119e-08,7.333081131211117e-08
1958,3.391619785020339e-08,9.016745361467571e-08
1959,3.1778064624177205e-08,2.332975057584008e-07
1960,1.52258331498345e-08,3.9448749333814703e-07
1961,1.876002997391879e-08,7.45537519719619e-07
1962,1.4586499841318101e-08,6.58295057576197e-07
1963,2.71574245314099e-08,4.54563533480723e-07
1964,1.46015243229769e-08,3.8207319619232294e-07
1965,2.134096988015699e-08,6.949495423569374e-08
1966,2.8249281580627894e-08,6.868452695485416e-08
1967,1.0846738118797106e-08,7.642020211084954e-08
1968,1.392338955241712e-08,7.545578822876209e-08
1969,8.175163657142548e-09,6.540131403109939e-08
1970,9.197449912790034e-09,7.403947394069021e-08
1971,1.6442872063926472e-08,7.604828078378034e-08
1972,8.208234980600082e-09,1.1850639508592664e-07
1973,1.5436970424165253e-08,9.813502388489326e-08
1974,2.3627400480563665e-08,9.901006015056169e-08
1975,3.255543745694922e-08,8.909908855159188e-08
1976,5.142174241967723e-09,1.5369386646701955e-07
1977,9.990529292736028e-09,9.814225415682998e-08
1978,7.72276909088987e-09,9.089104502368883e-08
1979,8.777960247563499e-09,9.597236216851712e-08
1980,1.0801786132219604e-08,9.0393896812202e-08
1981,8.223214220670627e-09,9.741346218561375e-08
1982,1.0552753892945077e-08,7.262777512728746e-08
1983,8.209910418166544e-09,1.1367569052733728e-07
1984,5.219107812592938e-09,1.409159011700467e-07
1985,6.617113634810323e-09,9.384270394097172e-08
1986,1.7384007122700496e-08,8.692003916621616e-08
1987,1.1610551631235921e-08,8.43292724539424e-08
1988,1.2592763276586538e-08,7.375761157391025e-08
1989,8.232182935330457e-09,1.1305531444349981e-07
1990,1.4166492978695544e-08,1.0897301905288259e-07
1991,1.5825955934634095e-08,1.0374793157907902e-07
1992,1.6529832724820892e-08,1.0468893762993758e-07
1993,7.20096987594232e-09,1.0081357260105506e-07
1994,1.1604838645595805e-08,1.0391605087534117e-07
1995,8.133675954979935e-09,8.404798723660178e-08
1996,1.9750941993024185e-08,9.71532749804993e-08
1997,8.630810288678958e-09,1.1315950843027167e-07
1998,5.72175506974304e-09,1.082365305160593e-07
1999,1.1882523409667556e-08,1.1562608970283605e-07
2000,7.510653543540968e-09,1.1310160297206551e-07
2001,7.886181485616817e-09,8.762423675534592e-08
2002,1.270554239596322e-08,1.1215927209207166e-07
2003,3.7502307925763034e-09,1.062565360143708e-07
2004,1.4095332012686868e-08,1.1496505170072169e-07
2005,9.457874483587148e-09,1.2160123674664902e-07
2006,4.529678854225949e-09,1.2394848381003243e-07
2007,5.991719120856942e-09,1.0745149481294902e-07
2008,1.1920831433087642e-08,1.3070340321164053e-07
2009,7.152288761247405e-09,1.2492664325236547e-07
2010,8.030448306328708e-09,1.483271034885547e-07
2011,1.0324724186716594e-08,1.4110456514337955e-07
2012,1.6340413466764403e-08,1.5455307078582337e-07
2013,1.059867482666732e-08,1.1797998983320568e-07
2014,8.87832563023494e-09,1.3512378221891552e-07
2015,5.763095958788433e-09,1.2656644798880734e-07
2016,5.3854840587064245e-09,1.259374687312409e-07
2017,9.559322805552384e-09,1.360945702799654e-07
2018,1.2649186587054828e-08,1.2623372680486966e-07
2019,7.90806176098613e-09,1.3239626506234004e-07
