year,en_ADP orties_NOUN,en_ADP sorties_NOUN
1889,5.6386229019267375e-09,1.2530273707511697e-08
1890,1.9663159989136147e-09,3.277193122430688e-08
1891,1.0198752065093686e-08,1.9122660788184476e-08
1892,1.2537024751679837e-09,8.149066088591894e-09
1893,2.463366621796581e-09,6.774258043407144e-09
1894,1.8904617871129403e-09,8.822155450616265e-09
1895,0.0,1.023164486468886e-08
1896,2.358811590497112e-09,7.666137835649067e-09
1897,1.1653427112179315e-09,9.322741911788057e-09
1898,1.13167097914868e-09,7.3558613644664206e-09
1899,2.2110313580014918e-09,1.0502398950507086e-08
1900,5.191053142894475e-10,2.5955265714472375e-08
1901,5.029864968975062e-09,7.824234593556412e-09
1902,1.9641135384773634e-09,1.3257766440233354e-08
1903,1.0800440541913758e-09,1.674068350610014e-08
1904,4.299700151477737e-09,5.374625189347171e-09
1905,5.160759042333041e-10,6.708986699521802e-09
1906,6.6874399351490865e-09,9.773950260250075e-09
1907,4.114274698707732e-09,8.228549119859707e-09
1908,9.822778146428846e-10,1.7680999775393502e-08
1909,1.1001967115120692e-09,7.701377036095636e-09
1910,4.275320542035388e-09,2.778958385629693e-08
1911,4.788336838146279e-09,7.980561100850991e-09
1912,5.209421227725386e-10,8.856016087133156e-09
1913,1.060597942803554e-09,2.0151361079800978e-08
1914,1.0714789944188396e-08,1.6072185360371805e-08
1915,0.0,4.712304768617059e-09
1916,3.2962386153911893e-09,4.394984820521586e-09
1917,2.1932848870420685e-09,8.773139548168274e-09
1918,2.2972752589112133e-08,3.44591288836682e-09
1919,3.6831393490643904e-09,1.3811772170413406e-08
1920,1.514446346106979e-09,1.1358347151713133e-08
1921,0.0,7.572747762196741e-09
1922,1.4755870969551665e-09,4.426761179843197e-09
1923,1.0615948120573648e-09,0.0
1924,1.289162443462999e-09,6.445812328337297e-09
1925,1.0998177923937646e-09,5.499089184013428e-09
1926,4.458455382660986e-09,1.89484357093761e-08
1927,3.3447675740205796e-09,1.7838759802657478e-08
1928,0.0,4.570416489713125e-09
1929,2.2280812750352652e-09,3.342121912552898e-09
1930,2.100720708497761e-09,3.1510810627466412e-09
1931,0.0,9.124285327288817e-09
1932,0.0,7.6716757391182e-09
1933,1.1470662197865522e-09,9.176529758292418e-09
1934,2.3963160344919743e-09,5.990790086229936e-09
1935,0.0,7.180970484910176e-09
1936,0.0,1.33371855781661e-08
1937,0.0,7.554670666820584e-09
1938,3.8895642262559704e-09,1.2965214679638848e-08
1939,1.5294050470515685e-09,3.058810094103137e-09
1940,2.5357829169792012e-09,0.0
1941,0.0,0.0
1942,3.034211770724937e-09,9.102635090130207e-09
1943,5.806470415592457e-09,0.0
1944,3.2131861615880553e-09,0.0
1945,0.0,8.714016175304096e-09
1946,0.0,1.2528993842408909e-08
1947,1.1920870957027319e-09,5.960435700558264e-09
1948,0.0,1.0871887834440486e-09
1949,2.945102384188658e-09,5.890205101444224e-09
1950,0.0,9.571825110299415e-09
1951,1.0661401761424827e-09,9.595261474260042e-09
1952,1.0544803918932644e-09,5.272402070488624e-09
1953,0.0,5.386913692895234e-09
1954,1.9545072227344917e-09,7.818028890937967e-09
1955,9.385607846468247e-10,7.508486277174597e-09
1956,0.0,1.3953826538681824e-08
1957,8.835037701437898e-10,7.951533653738352e-09
1958,1.6544486891589827e-09,4.1361216673863055e-09
1959,3.100299128533379e-09,5.425523585955716e-09
1960,1.3841666701708277e-09,2.145458388724819e-08
1961,1.3896318540318475e-09,1.737039845295385e-08
1962,0.0,1.5854891455280296e-08
1963,0.0,1.61651322327927e-08
1964,3.041984220075733e-09,1.2776333713215848e-08
1965,4.377634699181954e-09,7.11365660821528e-09
1966,7.200797291773142e-09,1.8278945912442168e-08
1967,2.9582012395223956e-09,1.0353704948951048e-08
1968,4.940557296606585e-09,1.5719955531734442e-08
1969,4.5417578031781147e-10,2.8158898157659706e-08
1970,4.5987250119061684e-10,2.8512095129329396e-08
1971,0.0,1.5415192677892264e-08
1972,2.0520587451500205e-09,1.9494558411992102e-08
1973,1.102640756478479e-09,1.7642251326499547e-08
1974,1.1251143350321513e-09,2.362740070260827e-08
1975,2.2845920710778955e-09,2.056132863970106e-08
1976,1.142705374768127e-09,2.0568696967870892e-08
1977,0.0,2.409480548415388e-08
1978,5.940591352171509e-10,2.5544542481270582e-08
1979,2.925986564150662e-09,2.984506408676424e-08
1980,5.685150683554241e-10,3.2405358507681115e-08
1981,6.325549528618524e-10,2.8464973600428323e-08
1982,1.8622506869903077e-09,2.4209259152918605e-08
1983,0.0,1.5788289786655696e-08
1984,5.799008384599347e-09,2.0296528902008504e-08
1985,2.4062232206745193e-09,4.271046349924035e-08
1986,5.994485463567401e-10,2.577628693822831e-08
1987,4.888653482026939e-09,3.177624918748734e-08
1988,1.1993107618124554e-09,2.818380367974882e-08
1989,1.6464366536794728e-09,2.1952487827547884e-08
1990,2.179460389939436e-09,1.8525414091641323e-08
1991,1.7584396161396398e-09,1.8170542681605895e-08
1992,2.7549720282848966e-09,1.1019888224161889e-08
1993,5.539207426075166e-10,3.0465642453236796e-08
1994,0.0,1.7934750518033837e-08
1995,0.0,1.6809597269684673e-08
1996,5.338092190498855e-10,1.5480466686312866e-08
1997,2.876936688878118e-09,1.8220599584672925e-08
1998,9.536258449571733e-10,1.2873949017944142e-08
1999,4.570201106446348e-09,2.0565904534919355e-08
2000,0.0,2.385736941334926e-08
2001,8.762423564512289e-10,1.4896119893137438e-08
2002,0.0,1.5334274905409728e-08
2003,2.5001538617175356e-09,1.7084383685528337e-08
2004,4.404791253964646e-10,1.938108110111081e-08
2005,9.007499190971657e-10,1.6213499098860495e-08
2006,2.0589450144825605e-09,2.4707338730500794e-08
2007,3.994479469415779e-10,2.6363563776499177e-08
2008,0.0,1.915847844258245e-08
2009,2.860915504498962e-09,2.527142117791925e-08
2010,5.196172381261022e-09,3.212179305878138e-08
2011,1.1471915639660324e-09,3.671013260042599e-08
2012,1.3617010852229328e-09,2.5531894820574053e-08
2013,3.0680376017500066e-09,1.812931316180766e-08
2014,8.661780737106994e-10,3.1832044070090326e-08
2015,6.649726325136385e-10,2.216575385738384e-08
2016,2.0713399884186856e-09,2.6306018835464684e-08
2017,2.5156112748447867e-09,2.8677969610146903e-08
2018,1.8070267504555204e-09,3.046130692130333e-08
2019,5.1019755087367e-10,3.0356754221472215e-08
