year,un_DET homme_NOUN,un_DET somme_NOUN
1800,0.00013901922648074105,6.917161821107243e-08
1801,0.000139527777719195,8.334138801302515e-08
1802,0.00014774667943129316,1.1636768704192946e-07
1803,0.00012224531383253634,4.290746380419819e-08
1804,0.0001688422444203752,4.2021465418429216e-08
1805,0.000143897936141002,7.107194477384837e-08
1806,0.00012791729477612535,1.2103009794373065e-07
1807,0.00011498851381475106,9.110256549149653e-08
1808,0.00013995953395351535,1.4049658947357102e-07
1809,0.00011911641922779381,1.3780085539316644e-07
1810,0.00014578520949726226,1.0530570593303423e-07
1811,0.00016704150402802043,1.1532553179094407e-07
1812,0.000124988043353369,1.1735716043403954e-07
1813,0.00016421923282905482,9.777521370324394e-08
1814,0.00014427199857891537,3.776012702516596e-08
1815,0.00011407637157390127,2.9669459555847766e-08
1816,0.00012444374260667246,1.2051540032587127e-07
1817,0.0001413080581187387,1.027536417064212e-07
1818,0.00016071296340669505,8.821671571013212e-08
1819,0.00014375952196132857,7.659777223611997e-08
1820,0.00014996265417721588,7.594547657419071e-08
1821,0.00017504733386886073,1.0255947557880063e-07
1822,0.00015808691296115285,1.2832788343075663e-07
1823,0.00014409550749405753,9.981513859891322e-08
1824,0.00014037320488569094,4.884245186076441e-08
1825,0.00014201066096575232,9.15766094067294e-08
1826,0.00013329034754860913,1.0921900894800274e-07
1827,0.00012569595128297806,6.820782222360933e-08
1828,0.00013360924185690237,5.4116576109208836e-08
1829,0.00014698281393066281,1.0373543091191095e-07
1830,0.0001390812749377801,1.0228099256437417e-07
1831,0.00014224013284547254,7.795603096383275e-08
1832,0.0001448559041818953,1.0282776941039629e-07
1833,0.00013712235522689298,9.846083948161777e-08
1834,0.00013851044423063286,4.947301235347368e-08
1835,0.00016683491685398621,1.4974913398191347e-07
1836,0.00013791381752525922,5.107770162382508e-08
1837,0.0001318478580287774,9.114836840851126e-08
1838,0.0001252692736670724,8.142688856516145e-08
1839,0.00011773504411394242,5.2436064379435265e-08
1840,0.0001348545865766937,7.261444778805526e-08
1841,0.00012181321744719753,8.475123713935773e-08
1842,0.0001268251162400702,5.9032732480091e-08
1843,0.00013204958941059886,7.088292997003975e-08
1844,0.0001250760797120165,5.54344694592146e-08
1845,0.00012925984447065275,5.5802278353667134e-08
1846,0.00012550587507575983,8.079211610834136e-08
1847,0.0001148643368651392,7.2808517437295e-08
1848,0.00011090579482697649,9.573813741781123e-08
1849,0.00010278022546117427,8.882179747260466e-08
1850,0.000107727108115796,9.097254860535031e-08
1851,0.00011445754626038251,8.835730858081092e-08
1852,0.00011509276919241529,7.617338426690878e-08
1853,0.00012206150859128684,5.85249320117498e-08
1854,0.0001229091585628339,6.546537517637674e-08
1855,0.00012870967930211918,9.658625188535552e-08
1856,0.00011914421065739589,8.594134087713812e-08
1857,0.00013100017531542107,1.337533419576431e-07
1858,0.0001290002392124734,1.3898039957771502e-07
1859,0.0001232443401022465,1.130462476961469e-07
1860,0.00012589681955432752,1.2221080947227847e-07
1861,0.0001273314937861869,9.903524178511702e-08
1862,0.00012439416695997352,1.4231656586538577e-07
1863,0.00012566815530590247,1.0189026644624732e-07
1864,0.00012596901342476485,1.4000605252917353e-07
1865,0.0001264187794731697,8.754730551618906e-08
1866,0.0001238765553353005,1.1239565900211801e-07
1867,0.0001140352442234871,1.1840859848177843e-07
1868,0.00011058154905185802,1.1312311842814893e-07
1869,0.0001252608026334201,1.6701634864002557e-07
1870,0.00012041043646604521,7.396922629965275e-08
1871,0.00010585383552097483,2.209204932324127e-07
1872,0.00011271756375208497,1.390888025865067e-07
1873,0.00010478141712155775,9.876907147710057e-08
1874,0.00010503183330001775,9.260644373565441e-08
1875,0.00011421255021559773,1.2530144988254222e-07
1876,0.00011377571900084149,8.948102125927448e-08
1877,0.00010840683444257593,1.2926265080537291e-07
1878,0.00010672881398932077,1.2682085648307861e-07
1879,0.00011955949321418302,1.2279744066034937e-07
1880,0.00010738147693700739,1.135958820341898e-07
1881,0.00010032532009063289,1.2411063665673794e-07
1882,0.00010490883641978144,1.2844893149122072e-07
1883,9.789667183213169e-05,1.0869263000756746e-07
1884,0.00010421900969959097,1.2411190120076299e-07
1885,9.246199988410808e-05,1.1988882603342077e-07
1886,9.2833079634147e-05,8.518572414129011e-08
1887,9.269309839510242e-05,1.266611429073805e-07
1888,9.235358584192e-05,1.5217475235473898e-07
1889,9.234686604031594e-05,1.0274824435718699e-07
1890,8.624524161859881e-05,1.009375492078135e-07
1891,8.586329340687371e-05,1.2365987256401922e-07
1892,8.53539445415663e-05,1.1722118342660792e-07
1893,8.573932200306444e-05,9.11445647844289e-08
1894,8.355399677384412e-05,1.0586586118854768e-07
1895,8.703759249328868e-05,1.1615925932240145e-07
1896,8.532824267604155e-05,9.435246206557224e-08
1897,8.0105075994652e-05,1.0662885907564146e-07
1898,8.363218603335554e-05,9.223118535572894e-08
1899,8.556304737794562e-05,1.0060192678906787e-07
1900,8.357336128028692e-05,9.447717008725931e-08
1901,8.034930306166643e-05,9.724405819477866e-08
1902,6.964648173379828e-05,8.494791359225928e-08
1903,7.590657560285763e-05,8.802359285908778e-08
1904,7.391507188003743e-05,7.900698939522499e-08
1905,7.662024381716037e-05,1.3366365370082178e-07
1906,7.735618601145688e-05,9.156648284047719e-08
1907,7.688653704462922e-05,8.845690357972558e-08
1908,8.147257949531195e-05,1.1885561379543219e-07
1909,8.118021196423797e-05,1.0726917842873718e-07
1910,8.616000195615925e-05,1.7796022389049426e-07
1911,8.059249876168906e-05,9.789488375488986e-08
1912,8.098514217635966e-05,1.3075647409266367e-07
1913,8.263065819846815e-05,1.1242338171513211e-07
1914,7.886018238423276e-05,9.844213444409888e-08
1915,6.467756111305789e-05,8.128725426104211e-08
1916,7.008133252384141e-05,1.1976333369467795e-07
1917,7.309560578505625e-05,1.0308439257755708e-07
1918,7.272140010172734e-05,9.189100680373485e-08
1919,7.362042788372491e-05,1.169396721678595e-07
1920,7.743970172668924e-05,1.0525402416305951e-07
1921,7.642643913641223e-05,1.0526119043063886e-07
1922,8.069690966294729e-05,1.1066903216061519e-07
1923,8.338190082213259e-05,1.2845297403529798e-07
1924,8.336239898198983e-05,1.456753575546088e-07
1925,8.982212193586747e-05,1.4407612525246805e-07
1926,8.687077342983685e-05,1.259513577878124e-07
1927,9.836737854129751e-05,1.1372209329785221e-07
1928,8.137397753671394e-05,1.1883082939867506e-07
1929,8.687289255249198e-05,1.3925507746925803e-07
1930,8.18619382698671e-05,1.396979314449709e-07
1931,7.609197609781404e-05,9.01023193833339e-08
1932,7.753433419566136e-05,9.863583061431314e-08
1933,7.517298763559666e-05,8.71770298171981e-08
1934,7.634423445779248e-05,1.2940106408620977e-07
1935,7.835157157387584e-05,1.22076498243473e-07
1936,7.290833400475094e-05,7.759817455266216e-08
1937,7.048759471217636e-05,6.925115225708822e-08
1938,7.68538998272561e-05,9.85356320981623e-08
1939,7.058357414280181e-05,6.729382295844744e-08
1940,7.123268051145715e-05,7.100192389586368e-08
1941,7.801411584296147e-05,1.0035108788386538e-07
1942,7.95418650341162e-05,6.675266206457309e-08
1943,8.883318923835759e-05,1.3645205854118103e-07
1944,8.789028424871503e-05,1.1567470181716999e-07
1945,9.098304280996672e-05,1.198177215222529e-07
1946,9.025052122524357e-05,1.2528994552951644e-07
1947,9.739470988279209e-05,9.655905142125221e-08
1948,8.69544473971473e-05,1.1306763680885012e-07
1949,8.076158565017977e-05,1.1682239620114387e-07
1950,8.889353966878843e-05,1.233701922842556e-07
1951,9.002061142382445e-05,1.1727542270634217e-07
1952,8.345052447111811e-05,7.592258999267187e-08
1953,7.9303991242341e-05,1.0558351093425955e-07
1954,8.301671869048732e-05,1.0358888302697267e-07
1955,7.977860332175624e-05,1.1825865930958912e-07
1956,8.948414324549958e-05,8.895564684863189e-08
1957,7.64425094530452e-05,9.806891654307037e-08
1958,8.046824723351165e-05,1.0340304168465764e-07
1959,8.090462870313786e-05,8.525822359217727e-08
1960,8.490478603562224e-05,1.1488583240293337e-07
1961,8.76218473422341e-05,1.0005349543318331e-07
1962,9.15645314307767e-05,9.830032121627141e-08
1963,8.778636947681662e-05,7.823924530470094e-08
1964,9.286143495046417e-05,1.3384730435106462e-07
1965,9.067778091775835e-05,9.083591923086942e-08
1966,8.87575765773363e-05,1.268448051039428e-07
1967,9.389626666234108e-05,1.0304401687477593e-07
1968,9.426717997484957e-05,9.746372639507506e-08
1969,8.05108293207013e-05,9.991867411240918e-08
1970,8.134684549077065e-05,6.944074615322648e-08
1971,8.31305383144354e-05,9.403267542396065e-08
1972,7.87775102253363e-05,6.874397084910555e-08
1973,7.53627405174484e-05,1.0530219429760734e-07
1974,6.795972058171174e-05,6.188128898187983e-08
1975,6.90249548824795e-05,1.0452008591954609e-07
1976,6.956733250262914e-05,5.4849857766825494e-08
1977,6.856617892481154e-05,7.228441312179257e-08
1978,7.677442317799432e-05,8.673263474090476e-08
1979,7.810043689460144e-05,1.1703946545260635e-07
1980,7.306839597731596e-05,7.788656497531576e-08
1981,7.475091661035549e-05,7.780426181103195e-08
1982,7.452417185049853e-05,6.704102750720864e-08
1983,7.344839150391635e-05,7.388919609496725e-08
1984,7.518530674133217e-05,8.408562379713658e-08
1985,7.345237145273131e-05,8.361625836172948e-08
1986,7.771910486553679e-05,8.39227960458544e-08
1987,7.422687122016214e-05,7.27187221549741e-08
1988,7.395010197797092e-05,8.934865286525095e-08
1989,7.539362695752061e-05,6.969915422594397e-08
