year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP sages_NOUN
1800,1.2576657937302116e-08,3.144164484325529e-09,0.0
1801,2.8574191901498125e-08,0.0,0.0
1802,1.1189200677108602e-08,0.0,4.0281122437590966e-08
1803,3.900678446910888e-09,0.0,7.801356893821776e-09
1804,7.4155526164076946e-09,0.0,1.730295728918918e-08
1805,0.0,2.842877711017877e-09,5.685755422035754e-09
1806,2.305335300434308e-08,0.0,2.0171682990621775e-08
1807,5.693910232196231e-09,0.0,8.540865792383556e-09
1808,3.3991110370834576e-08,0.0,2.945896149242344e-08
1809,0.0,0.0,3.388545621874073e-08
1810,0.0,0.0,1.1700633351097167e-08
1811,5.0141535368197765e-09,0.0,5.0141536256376185e-08
1812,5.067695596494559e-08,0.0,1.3336041604361526e-08
1813,2.8757416448144113e-09,0.0,2.8757416448144113e-09
1814,0.0,0.0,6.293354282149721e-09
1815,0.0,0.0,4.5852800667489646e-08
1816,6.952811659743929e-09,0.0,4.6352077731626196e-09
1817,1.8682481339737933e-08,0.0,3.580808893843823e-08
1818,2.384235475716423e-09,0.0,9.536941680821087e-09
1819,1.035105001712111e-09,0.0,2.173720581311045e-08
1820,1.779972080839798e-08,3.5599443393152796e-09,1.3053129244156025e-08
1821,1.8736827200882544e-08,0.0,2.2681422962023134e-08
1822,1.2030739071633434e-08,0.0,2.606660132187244e-08
1823,4.941343334508019e-09,0.0,1.1859224713361982e-08
1824,1.0105335235266466e-08,8.421112696055388e-10,3.2000230021367315e-08
1825,2.641632912414593e-09,8.805443041381977e-10,4.4027217427355936e-09
1826,1.6735169694470642e-08,0.0,2.290075862276808e-08
1827,1.6591091167583727e-08,0.0,1.474763688946723e-08
1828,5.503380862137419e-09,9.172301251858528e-10,1.0089530988466322e-08
1829,1.457439946506156e-08,8.57317605795771e-10,1.1145129263923081e-08
1830,1.2524203008013046e-08,0.0,3.5485243188304594e-08
1831,1.5591206548037917e-08,0.0,5.301009919911337e-08
1832,1.2176972319366541e-08,0.0,3.788391467196561e-08
1833,1.9692167896323554e-08,0.0,1.6217079790159517e-08
1834,2.5203233278148218e-08,9.334530925997342e-10,2.6136685704614138e-08
1835,1.663879345414898e-08,0.0,1.3613558280667348e-08
1836,1.8818100855355624e-08,0.0,3.36037508930076e-08
1837,1.3219993100221927e-08,0.0,1.530736071231331e-08
1838,1.2624323808552163e-09,1.2624323808552163e-09,2.3354999711955315e-08
1839,6.9914749545318955e-09,6.9914751765765e-10,3.076248944466897e-08
1840,1.2102408852854296e-08,0.0,2.0383003729307347e-08
1841,2.8250413564023802e-08,6.420548537278137e-10,2.5040138851295524e-08
1842,2.683306021822318e-09,0.0,8.049918065466954e-09
1843,2.3627644285539873e-09,0.0,5.906911015873817e-09
1844,8.232841963717874e-09,5.488561272137815e-10,2.1954245588151622e-08
1845,1.1160455670733427e-08,0.0,8.37034175305007e-09
1846,1.8148954339380907e-08,5.854501328173001e-10,7.025401593807601e-09
1847,2.1572894581822766e-09,0.0,1.0786447290911383e-08
1848,6.43617736884039e-09,0.0,1.850401076808339e-08
1849,5.02764896381791e-09,0.0,2.513824481908955e-09
1850,6.788996032014438e-09,0.0,1.2220192857625989e-08
1851,1.6768540334055615e-08,0.0,4.514607354622058e-09
1852,6.510545436100301e-09,0.0,2.408901877970493e-08
1853,9.555090940693844e-09,0.0,2.9262466227919504e-08
1854,5.195664343204953e-09,0.0,3.117398694740814e-08
1855,5.837630823180007e-09,0.0,1.1675261646360013e-08
1856,7.765783571755946e-09,0.0,2.3815070526733706e-08
1857,1.4644527812635033e-09,1.4644527812635033e-09,1.6597130780837688e-08
1858,8.31924928945682e-09,4.893676019968041e-10,1.0766087576996597e-08
1859,2.036869339860914e-09,0.0,1.018434669930457e-08
1860,2.288591982591015e-09,4.577183909670879e-10,1.5104706818647173e-08
1861,9.431927239234028e-09,4.715963730639317e-10,1.839225838295988e-08
1862,9.939570055905733e-09,4.517986262886353e-10,8.132375661773494e-09
1863,1.4983863039219614e-09,0.0,1.897955925755923e-08
1864,8.151037178549814e-09,0.0,1.5343129433631475e-08
1865,1.694463946932956e-08,0.0,1.5061901947888146e-08
1866,2.2868380966656332e-08,1.4596839292835284e-09,2.238181906477621e-08
1867,1.844068364675877e-08,0.0,1.6984840200962026e-08
1868,2.321740844024589e-08,0.0,2.0253484223076157e-08
1869,2.6859355628516823e-08,2.4417595723136287e-09,1.1720445947105418e-08
1870,1.8922360567330543e-08,5.734048791339319e-10,9.747882501187632e-09
1871,7.434824311758348e-09,0.0,2.1242354542039266e-09
1872,1.7537283625301825e-08,6.047339295989218e-10,1.69325495846806e-08
1873,3.591602570907071e-09,5.986004469882289e-10,8.979006871356887e-09
1874,1.7326366119618797e-08,5.974609140757536e-10,1.6728906260254917e-08
1875,2.2886108563824337e-09,0.0,1.5448122780981066e-08
1876,1.0278225381910033e-08,0.0,2.6602464231473277e-08
1877,1.1751150275074451e-08,6.184815992682502e-10,1.6699003069220453e-08
1878,1.0266450800600069e-08,0.0,5.435179861734696e-09
1879,9.774920428640144e-09,1.221865053580018e-09,1.710611030603104e-08
1880,1.4119262203848848e-08,6.417846254436199e-10,2.3746030919369332e-08
1881,6.2752567586699115e-09,0.0,1.1156011725521608e-08
1882,4.6587693702804245e-09,6.655385131892899e-10,1.3310770263785798e-08
1883,2.7173157945981075e-08,0.0,2.1485751844352308e-08
1884,2.1125430293977843e-08,0.0,9.242375753615306e-09
1885,1.6114089618213256e-08,6.445635691854079e-10,2.127059778311846e-08
1886,2.5813855497602844e-09,6.453463874400711e-10,1.2261581083805595e-08
1887,4.570247291724172e-09,0.0,7.834709769838355e-09
1888,1.1413106904001324e-08,1.268122939990235e-09,1.1413106904001324e-08
1889,8.14467782106476e-09,0.0,3.132568426877924e-09
1890,2.6217545912032847e-09,0.0,7.865263995654459e-09
1891,1.0836173736095134e-08,6.374220040683554e-10,4.461953917456185e-09
1892,7.522214851007902e-09,0.0,2.1312942521944933e-08
1893,6.774258043407144e-09,0.0,3.695050043717174e-09
1894,8.822155450616265e-09,0.0,5.671385139294216e-09
1895,7.22233739480771e-09,0.0,7.824199066419624e-09
1896,8.845543852942228e-09,5.89702897624278e-10,1.8870493112554954e-08
1897,6.409385022720926e-09,5.826713556089658e-10,1.922815473509587e-08
1898,5.092519295146758e-09,0.0,7.921697076085366e-09
1899,1.0502398950507086e-08,5.527578395003729e-10,6.080336234504102e-09
1900,9.863001082521805e-09,0.0,1.038210584169974e-08
1901,7.824234593556412e-09,5.588738916095792e-10,9.500856101851696e-09
1902,4.419255628107521e-09,1.4730851538580225e-09,6.874397495693074e-09
1903,8.640352433531007e-09,1.6200660812870638e-09,7.560307935250421e-09
1904,1.3436562973367927e-08,0.0,1.289910045443321e-08
1905,1.3417973399043603e-08,0.0,1.2901897328276846e-08
1906,1.5432553013283723e-09,0.0,9.259531807970234e-09
1907,8.742834012309686e-09,0.0,9.257118349648152e-09
1908,4.4202499438483756e-09,4.911389073214423e-10,8.840500109741356e-09
1909,7.151278680339601e-09,5.500983557560346e-10,1.320236009405562e-08
1910,1.1222716089775986e-08,5.344150677544235e-10,6.412980813053082e-09
1911,9.576673676292558e-09,0.0,1.276889793899727e-08
1912,4.167536982180309e-09,2.0837684910901544e-09,1.041884239993962e-08
1913,7.954484182448596e-09,0.0,5.833288518886093e-09
1914,7.366418142140674e-09,1.3393487430235496e-09,8.705767051697677e-09
1915,1.0602685840410686e-08,0.0,3.534228465440492e-09
1916,4.394984820521586e-09,1.0987462051303964e-09,0.0
1917,1.2063066989753679e-08,1.0966424435210342e-09,2.1932848870420685e-09
1918,8.040463406189247e-09,0.0,1.033773866510046e-08
1919,6.4454939163738345e-09,9.207848372660976e-10,1.8415696745321952e-09
1920,7.572231730534895e-09,7.572231730534895e-10,9.086678076641874e-09
1921,6.058197943303867e-09,1.5145494858259667e-09,1.1359120755116692e-08
1922,9.591316185719734e-09,0.0,7.377935595798135e-09
1923,1.2739137744688378e-08,0.0,7.431163684401554e-09
1924,1.289162443462999e-09,0.0,6.445812328337297e-09
1925,1.8696901804560184e-08,0.0,8.798542339150117e-09
1926,1.2260752413340015e-08,0.0,1.0031524944054127e-08
1927,8.919379901328739e-09,1.1149224876660924e-09,1.6723836537835268e-08
1928,3.4278122562625413e-09,0.0,7.998228745975666e-09
1929,3.342121912552898e-09,1.1140406375176326e-09,1.3368487650211591e-08
1930,8.402882833991043e-09,0.0,6.302162347537887e-09
1931,1.0264820993199919e-08,0.0,6.843213995466613e-09
1932,1.2055489939655217e-08,1.0959536611565568e-09,1.2055489939655217e-08
1933,9.176529758292418e-09,0.0,9.176529536247813e-09
1934,1.9170528275935794e-08,0.0,9.585264137967897e-09
1935,4.787313656606784e-09,1.196828414151696e-09,1.3165112555668657e-08
1936,1.576212937948185e-08,1.2124714565686645e-09,1.8187071404440758e-08
1937,1.1332006444320086e-08,0.0,8.813782592653752e-09
1938,2.5930428915188486e-09,0.0,1.2965214457594243e-09
1939,1.070583532936098e-08,0.0,7.647025235257843e-09
1940,5.0715658339584024e-09,2.5357829169792012e-09,2.5357829169792012e-09
1941,1.1806010391524069e-08,0.0,5.9030051957620344e-09
1942,3.034211770724937e-09,0.0,1.2136847082899749e-08
1943,2.9032352077962287e-09,0.0,1.4516175816936538e-08
1944,1.2852744646352221e-08,3.2131861615880553e-09,2.2492303131116387e-08
1945,4.357008087652048e-09,2.178504043826024e-09,6.535512131478072e-09
1946,4.1763312808029696e-09,0.0,5.568441707737293e-09
1947,9.536696765621855e-09,1.1920870957027319e-09,2.3841741914054637e-09
1948,3.2615663503321457e-09,0.0,8.697510045507784e-09
1949,2.3560819073509265e-08,1.9634016634739737e-09,1.0798709482173763e-08
1950,1.595304155443955e-08,0.0,1.4889505850490536e-08
1951,1.2793682557799002e-08,0.0,1.1727541715522705e-08
1952,6.326882129314981e-09,0.0,1.0544804140977249e-08
1953,6.464296653518886e-09,0.0,5.386913692895234e-09
1954,7.818028890937967e-09,3.9090144454689835e-09,9.772536557761669e-09
1955,1.3139850985055546e-08,9.385607846468247e-10,1.0324168187025862e-08
1956,9.593255967388359e-09,1.744228317335228e-09,9.593255967388359e-09
