year,en_ADP heure_NOUN,en_ADP soeurs_NOUN
1855,1.2678273151323083e-06,5.306937111981824e-10
1856,1.252362039849686e-06,1.0354378465748937e-09
1857,1.2101261290808907e-06,0.0
1858,1.2870367527284543e-06,9.787352039936081e-10
1859,1.3448429854179267e-06,0.0
1860,1.6262733879557345e-06,4.577183909670879e-10
1861,1.4449713034991873e-06,0.0
1862,1.2939512998855207e-06,0.0
1863,1.196211655951629e-06,0.0
1864,1.0754574759630486e-06,4.794727948009836e-10
1865,1.3113268551023793e-06,4.706844358715045e-10
1866,1.2056989362463355e-06,9.731225825149181e-10
1867,1.2801716593457968e-06,1.455843445796745e-09
1868,1.0823264346981887e-06,3.951899252285784e-09
1869,1.321968625234149e-06,4.883519144627257e-10
1870,1.2884407851743163e-06,5.734048791339319e-10
1871,1.8204698335466674e-06,0.0
1872,1.5892408100626199e-06,1.2094678591978436e-09
1873,1.4647753232566174e-06,0.0
1874,1.4828980283709825e-06,0.0
1875,1.3571462886829977e-06,5.721527140956084e-10
1876,1.0320546834918787e-06,0.0
1877,1.2784014415956335e-06,0.0
1878,1.082808580576966e-06,3.0195443923020093e-09
1879,1.071575638889044e-06,2.443730107160036e-09
1880,1.0550938895903528e-06,0.0
1881,1.0758578810055042e-06,0.0
1882,1.0795034768307232e-06,1.3310770263785798e-09
1883,1.0900860161200399e-06,1.2638677882037541e-09
1884,1.2067902162016253e-06,6.601696966868076e-10
1885,1.0693310059650685e-06,1.933690763067375e-09
1886,9.660835758040776e-07,0.0
1887,9.780328582564835e-07,6.528924623161458e-10
1888,9.827953135754797e-07,1.268122939990235e-09
1889,9.228546673512028e-07,0.0
1890,8.854976272232307e-07,1.3108772956016423e-09
1891,1.043459860738949e-06,0.0
1892,9.208444566866092e-07,6.268512375839919e-10
1893,8.788060199549363e-07,0.0
1894,9.004899652609311e-07,6.301539290376468e-10
1895,9.635801916374476e-07,1.2037228991346183e-09
1896,8.804263984529825e-07,0.0
1897,8.862431286615902e-07,5.826713556089658e-10
1898,9.132584750659589e-07,1.13167097914868e-09
1899,9.336079642707773e-07,0.0
1900,9.349086553811503e-07,5.191053142894475e-10
1901,8.338398629348376e-07,1.1177477832191585e-09
1902,6.506126055683126e-07,0.0
1903,8.213734759010549e-07,1.6200660812870638e-09
1904,7.330988864850951e-07,1.0749250378694342e-09
1905,7.219902045108029e-07,1.0321518084666081e-09
1906,7.520797566940018e-07,0.0
1907,6.881124363644631e-07,1.028568674676933e-09
1908,7.735437748124241e-07,1.4734167219643268e-09
1909,7.442830565196346e-07,1.1001967115120692e-09
1910,7.711609555371979e-07,1.068830135508847e-09
1911,8.512598697052454e-07,1.0640748282497725e-09
1912,7.933948609206709e-07,1.5628263128064646e-09
1913,8.044635251280852e-07,0.0
1914,8.692373398844211e-07,1.3393487430235496e-09
1915,1.3430068293018849e-06,0.0
1916,1.1657697314149118e-06,2.197492410260793e-09
1917,1.1777939334933762e-06,2.1932848870420685e-09
1918,1.2049208635289688e-06,0.0
1919,9.907645335260895e-07,4.603924352863942e-09
1920,8.98066673471476e-07,7.572231730534895e-10
1921,8.451186204183614e-07,0.0
1922,8.705964091859641e-07,2.2133805899215986e-09
1923,7.781490012348513e-07,1.0615948120573648e-09
1924,6.961477083677892e-07,0.0
1925,8.303624099426088e-07,1.0998177923937646e-09
1926,8.036365670704981e-07,1.1146138456652466e-09
1927,9.16466262879112e-07,1.1149224876660924e-09
1928,8.055359330683132e-07,1.1426041224282812e-09
1929,7.742582397440856e-07,1.1140406375176326e-09
1930,7.972234925546218e-07,1.0503603542488804e-09
1931,7.219590543172671e-07,1.1405356659111021e-09
1932,7.244253765747999e-07,1.0959536611565568e-09
1933,7.857403829802934e-07,0.0
1934,7.344708592427196e-07,3.5944740517379614e-09
1935,6.893731665513769e-07,1.196828414151696e-09
1936,6.911087098160351e-07,0.0
1937,7.453941748281068e-07,1.2591118148108649e-09
1938,8.271806564152939e-07,0.0
1939,7.279967917384056e-07,4.588215141154706e-09
1940,7.176265626185341e-07,0.0
1941,8.824992505651608e-07,5.9030051957620344e-09
1942,7.464161058123864e-07,0.0
1943,9.783902896742802e-07,0.0
1944,7.96870153862983e-07,3.2131861615880553e-09
1945,9.476492550675175e-07,0.0
1946,8.310899488606083e-07,2.7842208538686464e-09
1947,1.0085057056130609e-06,3.5762612871081956e-09
1948,7.816887546141515e-07,2.174377566888097e-09
1949,7.647449251635408e-07,9.817008317369869e-10
1950,6.498206062133249e-07,0.0
1951,6.642053449468222e-07,3.1984206394497505e-09
1952,6.769764127056987e-07,0.0
1953,6.625903665735677e-07,2.1547654771580937e-09
1954,6.058972417122277e-07,9.772536113672459e-10
1955,6.128801715021837e-07,0.0
1956,6.72400005896634e-07,0.0
1957,5.88413513469277e-07,0.0
1958,5.707847776648123e-07,8.272243445794913e-10
1959,5.968075811324525e-07,0.0
1960,5.813499797113764e-07,6.920833350854139e-10
1961,5.405668161984067e-07,0.0
1962,6.544898951688083e-07,0.0
1963,5.599601990979863e-07,6.466053248388448e-10
1964,6.090052124818612e-07,0.0
1965,5.537708034353273e-07,0.0
1966,6.203763973644527e-07,5.539074754423723e-10
1967,6.611580261051131e-07,4.930335584241163e-10
1968,6.027480026205012e-07,0.0
1969,5.718073339266994e-07,9.083515606356229e-10
1970,5.173565682525805e-07,0.0
1971,5.025352720622323e-07,1.0276794970565106e-09
1972,5.57133944312227e-07,1.0260293725750103e-09
1973,4.4987743308411154e-07,1.6539611902288698e-09
1974,4.348567017586902e-07,5.625571675160757e-10
1975,4.1408230799788726e-07,1.7134440533084216e-09
1976,4.0794580513647816e-07,3.4281160132820787e-09
1977,4.4310934299574e-07,1.7630346071939584e-09
1978,4.425740485203278e-07,5.940591352171509e-10
1979,4.125641339669528e-07,1.1703946700691858e-09
1980,3.78631028752352e-07,0.0
1981,4.0989561966853216e-07,1.8976649140967083e-09
1982,4.438364271663886e-07,4.345251713999687e-09
1983,4.1049554511118913e-07,4.4207211225000265e-09
1984,4.494231689022854e-07,2.3196033982486597e-09
1985,4.156750605943671e-07,1.2031116103372597e-09
1986,4.2500900576669665e-07,1.1988970927134801e-09
1987,4.033139191506052e-07,1.8332451112712533e-09
1988,4.1376222270628205e-07,1.798966087207532e-09
1989,4.390497849726671e-07,0.0
1990,3.873990976899222e-07,4.358920779878872e-09
1991,3.727891737526079e-07,1.7584396161396398e-09
1992,3.906550318788504e-07,2.2039776670368383e-09
1993,4.1045527154892625e-07,1.1078414852150331e-09
1994,4.383464045076835e-07,1.5824779264761446e-09
1995,4.1264851802225166e-07,2.1689803286761844e-09
1996,4.270473823453358e-07,2.6690460952494277e-09
1997,4.003736933100299e-07,9.58978896292706e-10
1998,4.2627075913515e-07,0.0
1999,4.1177511889145535e-07,2.285100553223174e-09
2000,3.998318618414487e-07,0.0
2001,3.85984748163537e-07,8.762423564512289e-10
2002,4.333028016390017e-07,0.0
2003,3.7710651668021455e-07,0.0
2004,4.739555379273952e-07,8.809582507929292e-10
2005,4.2110059439437464e-07,4.5037495954858286e-10
2006,4.348491700056911e-07,0.0
2007,5.112933649797924e-07,0.0
2008,5.951900448053493e-07,1.7029758714315335e-09
2009,6.155736400614842e-07,0.0
2010,6.783366757190379e-07,0.0
2011,8.102996389425243e-07,0.0
2012,8.936163453654444e-07,6.808505426114664e-10
2013,9.817720183491474e-07,0.0
2014,9.857106988420128e-07,1.8839372728507442e-08
2015,1.0404604608993395e-06,2.2165753954528356e-10
2016,1.074611191143049e-06,4.1426800878596737e-10
2017,9.174434580927482e-07,2.515611330355938e-10
2018,1.0718249541241676e-06,1.0325866828253538e-09
2019,1.0527926406211918e-06,1.989770481714004e-08
