year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP sage_NOUN
1842,2.683306021822318e-09,0.0,1.0800306871061593e-07
1843,2.3627644285539873e-09,0.0,1.2168237117915481e-07
1844,8.232841963717874e-09,5.488561272137815e-10,1.3501861273468307e-07
1845,1.1160455670733427e-08,0.0,1.177428100573863e-07
1846,1.8148954339380907e-08,5.854501328173001e-10,1.1474822358970016e-07
1847,2.1572894581822766e-09,0.0,1.4399907222184538e-07
1848,6.43617736884039e-09,0.0,8.608387247477367e-08
1849,5.02764896381791e-09,0.0,7.625267528510449e-08
1850,6.788996032014438e-09,0.0,1.0998173394227706e-07
1851,1.6768540334055615e-08,0.0,1.322134897119298e-07
1852,6.510545436100301e-09,0.0,1.3802356613190625e-07
1853,9.555090940693844e-09,0.0,1.4392355929260248e-07
1854,5.195664343204953e-09,0.0,1.2781334018940882e-07
1855,5.837630823180007e-09,0.0,1.639843532075247e-07
1856,7.765783571755946e-09,0.0,1.0820325702098899e-07
1857,1.4644527812635033e-09,1.4644527812635033e-09,1.147154666814032e-07
1858,8.31924928945682e-09,4.893676019968041e-10,1.7715107469840063e-07
1859,2.036869339860914e-09,0.0,1.3799789799762152e-07
1860,2.288591982591015e-09,4.577183909670879e-10,1.2221080836205545e-07
1861,9.431927239234028e-09,4.715963730639317e-10,1.452516878441834e-07
1862,9.939570055905733e-09,4.517986262886353e-10,1.1204605998571537e-07
1863,1.4983863039219614e-09,0.0,9.289994817862635e-08
1864,8.151037178549814e-09,0.0,1.3952658972637977e-07
1865,1.694463946932956e-08,0.0,1.5108969741994827e-07
1866,2.2868380966656332e-08,1.4596839292835284e-09,9.293320479830669e-08
1867,1.844068364675877e-08,0.0,8.97770089380856e-08
1868,2.321740844024589e-08,0.0,8.941172247034501e-08
1869,2.6859355628516823e-08,2.4417595723136287e-09,1.2111127190017612e-07
1870,1.8922360567330543e-08,5.734048791339319e-10,1.2500225965439427e-07
1871,7.434824311758348e-09,0.0,5.735435792963983e-08
1872,1.7537283625301825e-08,6.047339295989218e-10,8.829115660802245e-08
1873,3.591602570907071e-09,5.986004469882289e-10,7.542365398904849e-08
1874,1.7326366119618797e-08,5.974609140757536e-10,1.15309956250087e-07
1875,2.2886108563824337e-09,0.0,1.0470394817829742e-07
1876,1.0278225381910033e-08,0.0,9.673623369010897e-08
1877,1.1751150275074451e-08,6.184815992682502e-10,1.5462040503511076e-07
1878,1.0266450800600069e-08,0.0,1.5762021682297345e-07
1879,9.774920428640144e-09,1.221865053580018e-09,1.3196142045757142e-07
1880,1.4119262203848848e-08,6.417846254436199e-10,1.2386443337675246e-07
1881,6.2752567586699115e-09,0.0,1.3247764202306556e-07
1882,4.6587693702804245e-09,6.655385131892899e-10,1.0582062581754315e-07
1883,2.7173157945981075e-08,0.0,7.330432866270442e-08
1884,2.1125430293977843e-08,0.0,8.38415532555814e-08
1885,1.6114089618213256e-08,6.445635691854079e-10,9.7329096893084e-08
1886,2.5813855497602844e-09,6.453463874400711e-10,8.002295109887925e-08
1887,4.570247291724172e-09,0.0,6.7900813083277e-08
1888,1.1413106904001324e-08,1.268122939990235e-09,9.574328441175339e-08
1889,8.14467782106476e-09,0.0,6.828999232766364e-08
1890,2.6217545912032847e-09,0.0,8.389614541970403e-08
1891,1.0836173736095134e-08,6.374220040683554e-10,7.776548593962929e-08
1892,7.522214851007902e-09,0.0,8.023695663439412e-08
1893,6.774258043407144e-09,0.0,5.850495576886772e-08
1894,8.822155450616265e-09,0.0,7.057724138448407e-08
1895,7.22233739480771e-09,0.0,8.004757368063053e-08
1896,8.845543852942228e-09,5.89702897624278e-10,6.781583017367865e-08
1897,6.409385022720926e-09,5.826713556089658e-10,4.836172073918732e-08
1898,5.092519295146758e-09,0.0,6.111023220789491e-08
1899,1.0502398950507086e-08,5.527578395003729e-10,7.462231010890719e-08
1900,9.863001082521805e-09,0.0,9.188163974105379e-08
1901,7.824234593556412e-09,5.588738916095792e-10,7.377135041730654e-08
1902,4.419255628107521e-09,1.4730851538580225e-09,6.874397595613146e-08
1903,8.640352433531007e-09,1.6200660812870638e-09,8.910363225034246e-08
1904,1.3436562973367927e-08,0.0,7.363236509405624e-08
1905,1.3417973399043603e-08,0.0,4.2318223258952514e-08
1906,1.5432553013283723e-09,0.0,5.144184339611613e-08
1907,8.742834012309686e-09,0.0,7.405694313344924e-08
1908,4.4202499438483756e-09,4.911389073214423e-10,6.384806039427815e-08
1909,7.151278680339601e-09,5.500983557560346e-10,7.371318289095541e-08
1910,1.1222716089775986e-08,5.344150677544235e-10,7.749018282598996e-08
1911,9.576673676292558e-09,0.0,7.501727805614422e-08
1912,4.167536982180309e-09,2.0837684910901544e-09,4.5842907581139514e-08
1913,7.954484182448596e-09,0.0,7.583275013489654e-08
1914,7.366418142140674e-09,1.3393487430235496e-09,6.964613330495695e-08
1915,1.0602685840410686e-08,0.0,4.2410743361642744e-08
1916,4.394984820521586e-09,1.0987462051303964e-09,4.504859507648007e-08
1917,1.2063066989753679e-08,1.0966424435210342e-09,2.631941853348252e-08
1918,8.040463406189247e-09,0.0,9.303964798590414e-08
1919,6.4454939163738345e-09,9.207848372660976e-10,6.997964718813421e-08
1920,7.572231730534895e-09,7.572231730534895e-10,5.3005623890101106e-08
1921,6.058197943303867e-09,1.5145494858259667e-09,6.891199838543471e-08
1922,9.591316185719734e-09,0.0,5.8285689774617566e-08
1923,1.2739137744688378e-08,0.0,7.325004380831501e-08
1924,1.289162443462999e-09,0.0,9.024137082036532e-08
1925,1.8696901804560184e-08,0.0,8.028670039905705e-08
1926,1.2260752413340015e-08,0.0,7.467912710446001e-08
1927,8.919379901328739e-09,1.1149224876660924e-09,8.807887752482202e-08
1928,3.4278122562625413e-09,0.0,6.627103932288492e-08
1929,3.342121912552898e-09,1.1140406375176326e-09,7.909688237717205e-08
1930,8.402882833991043e-09,0.0,8.087774938658754e-08
1931,1.0264820993199919e-08,0.0,3.5356607419601005e-08
1932,1.2055489939655217e-08,1.0959536611565568e-09,7.562080439615926e-08
1933,9.176529758292418e-09,0.0,5.505917965997753e-08
1934,1.9170528275935794e-08,0.0,5.751158482780738e-08
1935,4.787313656606784e-09,1.196828414151696e-09,4.906996586839796e-08
1936,1.576212937948185e-08,1.2124714565686645e-09,4.4861444781219006e-08
1937,1.1332006444320086e-08,0.0,7.176937044661713e-08
1938,2.5930428915188486e-09,0.0,4.2785206488815675e-08
1939,1.070583532936098e-08,0.0,4.894096239382861e-08
1940,5.0715658339584024e-09,2.5357829169792012e-09,4.81798743123818e-08
1941,1.1806010391524069e-08,0.0,9.739958750643041e-08
1942,3.034211770724937e-09,0.0,7.585529493425724e-08
1943,2.9032352077962287e-09,0.0,8.709705756615449e-08
1944,1.2852744646352221e-08,3.2131861615880553e-09,4.819779242382083e-08
1945,4.357008087652048e-09,2.178504043826024e-09,3.703456741277478e-08
1946,4.1763312808029696e-09,0.0,5.290019622350428e-08
1947,9.536696765621855e-09,1.1920870957027319e-09,6.079644254697314e-08
1948,3.2615663503321457e-09,0.0,4.674911902036172e-08
1949,2.3560819073509265e-08,1.9634016634739737e-09,4.4176538649409736e-08
1950,1.595304155443955e-08,0.0,7.338399554690511e-08
1951,1.2793682557799002e-08,0.0,6.929911378072973e-08
1952,6.326882129314981e-09,0.0,4.323369695580226e-08
1953,6.464296653518886e-09,0.0,5.063698949037132e-08
1954,7.818028890937967e-09,3.9090144454689835e-09,6.449873968250586e-08
1955,1.3139850985055546e-08,9.385607846468247e-10,3.191106756617046e-08
1956,9.593255967388359e-09,1.744228317335228e-09,5.6687418759082675e-08
1957,1.767007518083119e-08,8.835037701437898e-10,8.12823488516301e-08
1958,2.2335056470978998e-08,0.0,7.362296594592976e-08
1959,1.705164542897819e-08,0.0,4.960478694471249e-08
1960,1.4533750203327145e-08,6.920833350854139e-10,6.713208267061788e-08
1961,1.945484662257968e-08,0.0,5.905935251959704e-08
1962,1.4586500007851555e-08,1.2683912808952869e-09,4.883306276015631e-08
1963,2.133797494252576e-08,6.466053248388448e-10,5.496145349948023e-08
1964,1.7035111099517053e-08,3.0419841645645818e-09,7.604960705620556e-08
1965,2.134096988015699e-08,1.0944086747954884e-09,4.705957207251643e-08
1966,2.215629990587331e-08,2.215629901769489e-09,5.5390748210371044e-08
1967,1.7256175155466735e-08,0.0,6.853166312215109e-08
1968,1.3474247495537384e-08,8.982831700699023e-10,7.09643698526552e-08
1969,1.3625273354023193e-08,1.8167030935156703e-09,6.040537958718062e-08
1970,9.197449912790034e-09,9.197450023812337e-10,4.9206359126197086e-08
1971,2.1581270104320538e-08,1.0276794970565106e-09,6.011924902349364e-08
1972,1.3851396474251487e-08,2.0520586896388693e-09,5.797065999457729e-08
1973,1.2129047988196362e-08,0.0,4.1900347913514935e-08
1974,1.7439271360331077e-08,1.687671502548227e-09,3.544110277475809e-08
1975,1.8847885030481848e-08,0.0,2.9128548018064748e-08
1976,1.4855169538918744e-08,1.7140580621521906e-09,4.742227166509849e-08
1977,2.1744092748576804e-08,1.1753563677885381e-09,3.408533583160178e-08
1978,2.0792070287711795e-08,0.0,4.099008188429565e-08
1979,1.7555919384903973e-08,1.1703946700691858e-09,5.091216925823261e-08
1980,3.0699812469947574e-08,3.979605422976817e-09,3.524793279474636e-08
1981,2.5302197670384885e-08,0.0,2.7832417925921504e-08
1982,2.2347007799794483e-08,0.0,3.2279012573965815e-08
1983,1.9577479193344516e-08,5.052252838311233e-09,4.547027532275649e-08
1984,1.3917620833581168e-08,5.799008495621649e-10,4.175286005825285e-08
1985,1.4437339324047116e-08,6.015558051686298e-10,4.331201897134207e-08
1986,1.7983456501724504e-08,5.994485463567401e-10,3.8964154180920474e-08
1987,2.749867533680117e-08,1.2221633705067347e-09,4.766436989545042e-08
1988,2.6384837426007834e-08,5.396898261622596e-09,4.377484297268808e-08
1989,1.7013178421620978e-08,2.7440609784434855e-09,4.116091578687531e-08
1990,1.5256222951620657e-08,3.269190584909154e-09,4.086488381016551e-08
1991,1.4653663171770859e-08,2.344586080837985e-09,5.216704163091279e-08
1992,1.4325855168806356e-08,1.1019888335184191e-09,4.1324579813650786e-08
1993,1.827938511667071e-08,1.661762283333701e-09,3.9882291802406655e-08
1994,1.4242301560329906e-08,0.0,6.435410404570518e-08
1995,1.4640617607142303e-08,5.422450821690461e-10,4.554858556993224e-08
1996,1.4412848692302305e-08,6.4057106285986265e-09,6.032044086445865e-08
1997,2.157702461147437e-08,5.27438381858758e-09,3.787966806889642e-08
1998,2.0026142522056034e-08,4.768129224785866e-10,4.148272447768164e-08
1999,2.102292562256025e-08,4.570201161957499e-10,4.250287105600492e-08
2000,1.590491294223284e-08,1.3254094488601709e-09,5.566719618599336e-08
2001,1.8839211080035057e-08,0.0,4.731708835858939e-08
2002,1.7086764003693133e-08,0.0,4.6440946865899946e-08
2003,2.0001230893740285e-08,8.333845835650777e-10,4.4169384094683295e-08
2004,1.5857247959161214e-08,0.0,4.05240786760519e-08
2005,2.522099862289906e-08,9.007499190971657e-10,4.458712177246582e-08
2006,1.8942293067425453e-08,8.235779835885637e-10,4.200247682994984e-08
2007,1.677681460421354e-08,0.0,6.111553432774919e-08
2008,1.9158479247494142e-08,0.0,3.235654266742216e-08
2009,2.4317781566196572e-08,0.0,4.386736951467185e-08
2010,1.8895171649546683e-08,4.723793023408973e-10,4.9599828355617603e-08
2011,1.5295887223487625e-08,3.82397197240536e-10,4.932923725053939e-08
2012,1.2936160587173617e-08,0.0,4.0510606924559767e-08
2013,1.1435412616833673e-08,0.0,3.765318762338765e-08
2014,1.2126492698882885e-08,0.0,5.132105213023763e-08
2015,1.1304534197620342e-08,0.0,5.1867865558108406e-08
2016,1.2428039930512114e-08,0.0,5.489051213558582e-08
2017,1.3081178806828575e-08,0.0,3.6224802602013995e-08
2018,8.26069346260283e-09,0.0,3.7431267196907925e-08
2019,1.3775333762566788e-08,5.1019755087367e-10,3.72444206586664e-08
