year,en_ADP iles_NOUN,en_ADP cils_NOUN
1905,5.676834835544042e-09,7.741138396966107e-09
1906,3.0865107691901983e-09,1.4918134283448126e-08
1907,3.08570607954195e-09,5.142843484406967e-09
1908,3.929111258571538e-09,2.4556945366072114e-09
1909,7.151278569317299e-09,1.265226234892225e-08
1910,3.740905585303267e-09,1.1757131268552712e-08
1911,3.1922244847493175e-09,5.852411444351446e-09
1912,6.251305251225858e-09,3.125652625612929e-09
1913,6.893886572711949e-09,7.954484182448596e-09
1914,6.696743715117748e-10,5.357394972094198e-09
1915,2.3561523843085297e-09,1.8849219074468238e-08
1916,0.0,5.493730803607377e-09
1917,2.1932848870420685e-09,2.1932848870420685e-09
1918,1.1486376294556067e-09,5.743188147278033e-09
1919,4.603924241841639e-09,1.3811772170413406e-08
1920,1.514446346106979e-09,2.2716695191604686e-09
1921,4.543648624011354e-09,1.2873671018098776e-08
1922,5.902348387820666e-09,5.164555005876537e-09
1923,4.246379248229459e-09,7.431163684401554e-09
1924,3.867487330388997e-09,6.445812328337297e-09
1925,2.1996355847875293e-09,3.299453377181294e-09
1926,8.916910765321973e-09,1.1146138456652466e-09
1927,5.574612549352764e-09,5.574612327308159e-09
1928,3.4278123672848437e-09,1.2568645679778001e-08
1929,2.2280812750352652e-09,0.0
1930,4.201441416995522e-09,1.0503603542488804e-09
1931,2.2810713318222042e-09,2.2810713318222042e-09
1932,3.2878609834696704e-09,3.287861094491973e-09
1933,4.588264879146209e-09,6.882397318719313e-09
1934,1.1981580172459871e-09,4.7926320689839486e-09
1935,3.590485242455088e-09,1.196828414151696e-09
1936,8.487300195980652e-09,1.091224355320719e-08
1937,6.295558963032022e-09,8.813782592653752e-09
1938,3.8895642262559704e-09,2.5930428915188486e-09
1939,7.647025235257843e-09,4.588215141154706e-09
1940,2.5357829169792012e-09,2.028626333583361e-08
1941,2.9515025978810172e-09,5.9030051957620344e-09
1942,0.0,1.517105907566929e-08
1943,5.806470415592457e-09,2.9032352077962287e-09
1944,6.4263723231761105e-09,9.639558484764166e-09
1945,0.0,4.357008087652048e-09
1946,6.960552134671616e-09,4.1763312808029696e-09
1947,4.7683483828109274e-09,1.1920870957027319e-09
1948,3.2615663503321457e-09,2.0656587551570738e-08
1949,0.0,1.9634016634739737e-09
1950,3.190608444114673e-09,3.190608444114673e-09
1951,2.1322803522849654e-09,2.1322803522849654e-09
1952,7.381362521208246e-09,6.326882129314981e-09
1953,1.0773827385790469e-08,2.1547654771580937e-09
1954,2.9317608341017376e-09,1.9545072227344917e-09
1955,2.815682353940474e-09,0.0
1956,3.488456634670456e-09,3.488456634670456e-09
1957,5.301022620862739e-09,2.6505113659425206e-09
1958,1.6544486891589827e-09,6.617794756635931e-09
1959,2.325224457422337e-09,3.100299128533379e-09
1960,4.152500121534786e-09,3.460416619915918e-09
1961,5.558527305105088e-09,0.0
1962,1.2683912808952869e-09,0.0
1963,3.2330265131719216e-09,2.5864212993553792e-09
1964,3.650380997477498e-09,6.083968329129164e-10
1965,3.2832260243864653e-09,8.20806533852192e-09
1966,5.539074976468328e-09,4.431259803538978e-09
1967,3.944268467392931e-09,9.860671168482327e-10
1968,5.838840522187638e-09,8.982831700699023e-10
1969,2.725054681906869e-09,4.5417578031781147e-10
1970,1.8394900047624674e-09,5.058597540852361e-09
1971,2.0553589941130213e-09,5.138397485282553e-10
1972,5.130146751852749e-09,0.0
1973,4.961883570686609e-09,4.9618833486420044e-09
1974,4.500457340128605e-09,1.1251143350321513e-09
1975,2.8557400888473694e-09,1.1422960355389478e-09
1976,3.9994687561772935e-09,5.142174241967723e-09
1977,2.9383909194713453e-09,1.7630346071939584e-09
1978,5.940591352171509e-10,1.7821774056514528e-09
1979,2.3407893401383717e-09,3.5111840102075575e-09
1980,2.2740603289328476e-09,3.411090521154847e-09
1981,3.162774819820413e-09,1.8976649140967083e-09
1982,1.2415004579935385e-09,3.7245013739806154e-09
1983,4.4207211225000265e-09,2.5261264191556165e-09
1984,4.639206796497319e-09,2.3196033982486597e-09
1985,1.2031116103372597e-09,1.8046674155058895e-09
1986,1.1988970927134801e-09,1.1988970927134801e-09
1987,1.8332450557601021e-09,1.8332451112712533e-09
1988,1.7989661427186832e-09,4.797243047249822e-09
1989,1.6464366536794728e-09,3.2928733073589456e-09
1990,2.724325487424295e-09,3.2691906959314565e-09
1991,1.1722930404189924e-09,5.861465202094962e-10
1992,1.65298330578878e-09,4.4079553340736766e-09
1993,1.6617622278225497e-09,0.0
1994,2.637463358823311e-09,3.164955852952289e-09
1995,1.6267352465071383e-09,5.422450821690461e-10
1996,2.135236876199542e-09,1.067618438099771e-09
1997,2.3974471297094624e-09,9.58978896292706e-10
1998,4.768129224785866e-10,1.43043876743576e-09
1999,1.8280804925385752e-09,0.0
2000,1.3254094488601709e-09,1.3254094488601709e-09
2001,3.06684819206815e-09,1.4896119893137438e-08
2002,8.76244299341522e-10,3.504977197366088e-09
2003,2.500153750695233e-09,8.333845835650777e-10
2004,8.809582507929292e-10,4.404791253964646e-10
2005,9.007499190971657e-10,9.007499190971657e-10
2006,1.6471559671771274e-09,8.235779835885637e-10
2007,7.988958938831558e-10,1.5977917877663117e-09
2008,8.514879357157668e-10,2.554463751636149e-09
2009,4.76819250749827e-10,0.0
2010,1.8895172648747405e-09,9.447586046817946e-10
2011,3.82397197240536e-10,5.353560705856353e-09
2012,1.0212758139171996e-09,3.063827413996023e-09
2013,1.1156500168141292e-09,3.0680376017500066e-09
2014,4.330890368553497e-10,4.547434873103384e-09
2015,0.0,3.32486305154589e-09
2016,6.214020409345267e-10,2.899876117012923e-09
2017,2.515611330355938e-10,2.0124890642847504e-09
2018,5.162933414126769e-10,4.130346731301415e-09
2019,2.55098775436835e-10,2.2958890344426663e-09
