year,en_ADP eau_NOUN,en_ADP seaux_NOUN
1876,2.4728200003210077e-06,8.464420275799966e-09
1877,2.013776033038539e-06,1.8554447978047506e-09
1878,2.335919546680998e-06,3.6234530931267273e-09
1879,2.146816937553808e-06,3.665595160740054e-09
1880,2.432363761073475e-06,1.9253538763308597e-09
1881,2.5191669088542312e-06,6.2752567586699115e-09
1882,2.059841768264903e-06,4.6587693702804245e-09
1883,2.4588548654946862e-06,1.8958017378167824e-09
1884,2.280226148343445e-06,3.9610181801208455e-09
1885,2.480925262560163e-06,4.511945039809007e-09
1886,2.509752055068759e-06,1.936039106809062e-09
1887,2.944544934990745e-06,1.3057849246322917e-09
1888,2.8526426163466567e-06,1.268122939990235e-08
1889,2.7836001859071757e-06,1.8795409673089125e-09
1890,2.89048454860108e-06,3.2771931834929546e-09
1891,2.7166926770405553e-06,5.099376032546843e-09
1892,3.2270301826287096e-06,5.641661360300532e-09
1893,3.2183885432246484e-06,3.079208221734575e-09
1894,3.520670052381547e-06,5.041231432301174e-09
1895,3.2428293863517865e-06,2.4074457982692365e-09
1896,3.2221366303986088e-06,2.948514543632541e-09
1897,3.4051314283800593e-06,4.661370844871726e-09
1898,3.4408455000800586e-06,1.1316709347397591e-08
1899,3.4834797926208694e-06,1.0502398950507086e-08
1900,3.6404855165983463e-06,5.710158235139318e-09
1901,4.084809301474479e-06,1.620734302321125e-08
1902,4.2861866802468285e-06,4.910283735171106e-09
1903,4.779194757276173e-06,4.3201759947208984e-09
1904,4.806527314826781e-06,1.666133897515465e-08
1905,4.8232454261665225e-06,2.5803796099843623e-08
1906,5.007863460804174e-06,1.6975809202790515e-08
1907,4.5509021333600685e-06,9.257118183114699e-09
1908,4.656979236017378e-06,9.331639461152008e-09
1909,4.872221001761545e-06,2.3104130164597336e-08
1910,5.38262861482508e-06,5.34415089958884e-09
1911,4.311099131015794e-06,1.5429085564733214e-08
1912,4.8046492082676195e-06,1.5628263461131553e-08
1913,5.361322720887074e-06,9.015082902408267e-09
1914,5.214084865201585e-06,2.47779509132684e-08
1915,4.38362137167303e-06,7.068457286152352e-08
1916,4.108212152686974e-06,7.69122365795738e-09
1917,4.176014220647062e-06,8.773139548168274e-09
1918,4.414214593850829e-06,1.4932290071101306e-08
1919,5.395798947205321e-06,2.2098835761319435e-08
1920,4.749303581519371e-06,3.63467123065675e-08
1921,5.319854864183071e-06,1.817459427400081e-08
1922,5.671419106789699e-06,2.1396012073182646e-08
1923,5.074423363282676e-06,1.4862327368803108e-08
1924,5.249469680279617e-06,1.804827398643738e-08
1925,5.724551691344004e-06,2.859526304632709e-08
1926,6.046779901680566e-06,2.1177662290483568e-08
1927,5.221181787362639e-06,4.1252132376712325e-08
1928,5.745013311297953e-06,1.1426041335305115e-08
1929,6.141706258233626e-06,8.912325100141061e-09
1930,6.183471313647715e-06,3.046045193855207e-08
1931,7.438573604190424e-06,2.167017854048936e-08
1932,7.076572863695674e-06,3.8358378695591e-08
1933,7.257488171319437e-06,6.53827758601011e-08
1934,6.84747317336587e-06,9.10600128634087e-08
1935,8.338303565835758e-06,3.351119559624749e-08
1936,8.8195175464989e-06,2.3036957230715416e-08
1937,8.696685426912154e-06,7.554670666820584e-09
1938,7.62354610372995e-06,9.075650453382877e-09
1939,8.986784109765722e-06,1.070583532936098e-08
1940,8.90566941080806e-06,1.0143131667916805e-08
1941,8.515085184512827e-06,2.3612020783048138e-08
1942,9.093532824522299e-06,1.517105907566929e-08
1943,9.513901794377944e-06,1.1612940831184915e-08
1944,8.685242278261285e-06,6.4263723231761105e-09
1945,7.61169307139653e-06,1.742803235060819e-08
1946,6.964728676450704e-06,2.645009899993056e-08
1947,7.451736657060337e-06,1.6689218895749036e-08
1948,8.904076075566536e-06,3.2615663503321457e-09
1949,1.0255828883032336e-05,7.853606653895895e-09
1950,1.000255775096548e-05,9.571825110299415e-09
1951,9.75518294410449e-06,7.462981455041984e-09
1952,1.1146911987225394e-05,1.0544803918932644e-09
1953,1.0788910842052246e-05,9.69644453618912e-09
1954,1.1238416121273076e-05,2.9317608341017376e-09
1955,1.0398314707060763e-05,5.631364707880948e-09
1956,1.0689503376681841e-05,1.2209598665435806e-08
1957,1.202006853873172e-05,7.068030161150318e-09
1958,1.2178396730178065e-05,8.272243445794913e-10
1959,1.144552912535346e-05,3.8753737996444215e-09
1960,1.12657321125198e-05,7.612916519406099e-09
1961,1.199738642299053e-05,5.55852741612739e-09
1962,1.1731351079902197e-05,8.244543714397423e-09
1963,1.2621735876905404e-05,7.1126584622049904e-09
1964,1.2107096566182918e-05,4.867174663303331e-09
1965,1.113451425283074e-05,7.1136563306595235e-09
1966,1.1951107566687824e-05,4.985167390003653e-09
1967,1.2112848139622656e-05,8.874604162656397e-09
1968,1.1193955401722633e-05,7.635406973349745e-09
1969,1.2181448965975505e-05,9.537691053607134e-09
1970,1.1858732534619776e-05,2.7592350626548523e-09
1971,1.1779776514231344e-05,4.624557625731995e-09
1972,1.1121132260427657e-05,7.69522046084603e-09
1973,1.302163599348205e-05,4.410563025913916e-09
1974,1.202128431998517e-05,6.750686232237513e-09
1975,1.197583124223911e-05,1.7134439644905797e-08
1976,1.2197808473501937e-05,9.712995741040231e-09
1977,1.330797223886293e-05,4.7014254711541525e-09
1978,1.1307915684710679e-05,3.5643548113029055e-09
1979,1.2330693010653704e-05,9.363157360553487e-09
1980,1.1343581405753866e-05,1.1370301367108482e-09
1981,1.1329692057415741e-05,6.325549417596221e-09
1982,1.2385828924266207e-05,3.724501262958313e-09
1983,1.1197686518471528e-05,3.157658134966823e-09
1984,1.1788224739461839e-05,9.858314165001048e-09
1985,1.2007053783236188e-05,2.1054452847835137e-08
1986,1.1037047073614303e-05,5.395036861699509e-09
1987,1.193320315451274e-05,9.166225112267057e-09
1988,1.1320294731831382e-05,7.195864348830128e-09
1989,1.021778618337521e-05,1.2073869015694072e-08
1990,1.128688012386192e-05,8.717841559757744e-09
1991,1.1207707771632158e-05,5.2753188484189195e-09
1992,1.0600581731523562e-05,6.61193322315512e-09
1993,1.0196573356324734e-05,5.539207315052863e-09
1994,1.0445936752034868e-05,1.1077346095955676e-08
1995,1.04306267019183e-05,8.675921314704738e-09
1996,9.974224809639054e-06,1.0142375606037035e-08
1997,1.0570824201749929e-05,5.753873377756236e-09
1998,1.0249570138398667e-05,1.144351013948608e-08
1999,9.188846185281818e-06,2.7421207526856506e-09
2000,9.242522168051437e-06,3.5344251969604557e-09
2001,9.386308008174638e-06,3.5049694258049158e-09
2002,8.724764299472554e-06,4.819343757400674e-09
2003,1.0066451999080073e-05,3.75023062604285e-09
2004,8.588902609574234e-06,1.1011977996133737e-08
2005,9.093971073070861e-06,1.170974872621855e-08
2006,9.61403758381607e-06,4.529678854225949e-09
2007,8.219840257339683e-06,4.7933754743212376e-09
2008,9.740596006224678e-06,1.2772318758180745e-09
2009,9.427669930062166e-06,1.430457752249481e-09
2010,8.433387488793187e-06,8.9752067999882e-09
2011,8.046019292606843e-06,4.206369003112442e-09
2012,7.813440756621048e-06,3.744677901096338e-09
2013,6.205802995040699e-06,5.020424964641279e-09
2014,4.880263917428351e-06,4.547434831470021e-09
2015,4.7656369064341675e-06,4.433150652127793e-09
2016,4.501021731329047e-06,4.349814286541687e-09
2017,4.617656377270407e-06,4.024978128569501e-09
2018,5.414368375866729e-06,3.3559066636712487e-09
2019,4.471881438483649e-06,3.5713827450933877e-09
