year,en_ADP eau_NOUN,en_ADP sceau_NOUN
1870,2.1290523042338805e-06,5.734048791339319e-10
1871,2.2368199523725707e-06,1.0621177271019633e-09
1872,1.9557096111455508e-06,0.0
1873,2.254329380946274e-06,1.7958012854535355e-09
1874,2.2464530360366552e-06,5.974609140757536e-10
1875,1.9190002786828586e-06,0.0
1876,2.4728200003210077e-06,6.04601479992084e-10
1877,2.013776033038539e-06,6.184815992682502e-10
1878,2.335919546680998e-06,3.623453259660181e-09
1879,2.146816937553808e-06,4.887460103297769e-09
1880,2.432363761073475e-06,7.059631101924424e-09
1881,2.5191669088542312e-06,8.36700908557475e-09
1882,2.059841768264903e-06,6.655385131892899e-10
1883,2.4588548654946862e-06,4.423537203201988e-09
1884,2.280226148343445e-06,3.300848483434038e-09
1885,2.480925262560163e-06,5.801072289202125e-09
1886,2.509752055068759e-06,1.2906927748801422e-09
1887,2.944544934990745e-06,1.3057849246322917e-09
1888,2.8526426163466567e-06,1.9021844099853524e-09
1889,2.7836001859071757e-06,3.1325683158556217e-09
1890,2.89048454860108e-06,1.3108772956016423e-09
1891,2.7166926770405553e-06,2.5496880162734215e-09
1892,3.2270301826287096e-06,1.2537024751679837e-09
1893,3.2183885432246484e-06,7.390099754367441e-09
1894,3.520670052381547e-06,3.780923574225881e-09
1895,3.2428293863517865e-06,1.8055843487019274e-09
1896,3.2221366303986088e-06,5.89702897624278e-10
1897,3.4051314283800593e-06,0.0
1898,3.4408455000800586e-06,1.6975064687230201e-09
1899,3.4834797926208694e-06,1.1055156790007459e-09
1900,3.6404855165983463e-06,3.6337372000261325e-09
1901,4.084809301474479e-06,6.706486921359556e-09
1902,4.2861866802468285e-06,9.820567692386817e-10
1903,4.779194757276173e-06,4.860198465905796e-09
1904,4.806527314826781e-06,7.524475265086039e-09
1905,4.8232454261665225e-06,3.6125313851442797e-09
1906,5.007863460804174e-06,1.0288369045596824e-09
1907,4.5509021333600685e-06,1.5428529565042481e-09
1908,4.656979236017378e-06,1.964555629285769e-09
1909,4.872221001761545e-06,1.1001967115120692e-09
1910,5.38262861482508e-06,8.550641084070776e-09
1911,4.311099131015794e-06,1.5961122423746588e-09
1912,4.8046492082676195e-06,2.0837684910901544e-09
1913,5.361322720887074e-06,1.060597942803554e-09
1914,5.214084865201585e-06,2.6786975415582504e-09
1915,4.38362137167303e-06,0.0
1916,4.108212152686974e-06,0.0
1917,4.176014220647062e-06,0.0
1918,4.414214593850829e-06,0.0
1919,5.395798947205321e-06,9.207848372660976e-10
1920,4.749303581519371e-06,3.786115865267448e-09
1921,5.319854864183071e-06,4.543648568500203e-09
1922,5.671419106789699e-06,5.164555005876537e-09
1923,5.074423363282676e-06,1.0615948120573648e-09
1924,5.249469680279617e-06,2.578324886925998e-09
1925,5.724551691344004e-06,2.1996355847875293e-09
1926,6.046779901680566e-06,5.57306911730393e-09
1927,5.221181787362639e-06,1.1149224876660924e-09
1928,5.745013311297953e-06,2.2852082448565625e-09
1929,6.141706258233626e-06,0.0
1930,6.183471313647715e-06,1.0503603542488804e-09
1931,7.438573604190424e-06,0.0
1932,7.076572863695674e-06,0.0
1933,7.257488171319437e-06,0.0
1934,6.84747317336587e-06,2.3963160344919743e-09
1935,8.338303565835758e-06,2.393656828303392e-09
1936,8.8195175464989e-06,2.424942913137329e-09
1937,8.696685426912154e-06,3.777335333410292e-09
1938,7.62354610372995e-06,2.5930428915188486e-09
1939,8.986784109765722e-06,0.0
1940,8.90566941080806e-06,0.0
1941,8.515085184512827e-06,0.0
1942,9.093532824522299e-06,0.0
1943,9.513901794377944e-06,0.0
1944,8.685242278261285e-06,0.0
1945,7.61169307139653e-06,0.0
1946,6.964728676450704e-06,0.0
1947,7.451736657060337e-06,0.0
1948,8.904076075566536e-06,0.0
1949,1.0255828883032336e-05,0.0
1950,1.000255775096548e-05,1.0635361480382244e-09
1951,9.75518294410449e-06,0.0
1952,1.1146911987225394e-05,0.0
1953,1.0788910842052246e-05,0.0
1954,1.1238416121273076e-05,0.0
1955,1.0398314707060763e-05,0.0
1956,1.0689503376681841e-05,8.72114158667614e-10
1957,1.202006853873172e-05,0.0
1958,1.2178396730178065e-05,1.6544486891589827e-09
1959,1.144552912535346e-05,2.325224457422337e-09
1960,1.12657321125198e-05,0.0
1961,1.199738642299053e-05,6.948159270159238e-10
1962,1.1731351079902197e-05,6.341956404476434e-10
1963,1.2621735876905404e-05,2.5864212993553792e-09
1964,1.2107096566182918e-05,2.4335873316516654e-09
1965,1.113451425283074e-05,2.73602163147757e-09
1966,1.1951107566687824e-05,5.539074754423723e-10
1967,1.2112848139622656e-05,4.930335584241163e-10
1968,1.1193955401722633e-05,8.982831700699023e-10
1969,1.2181448965975505e-05,3.1792304344691047e-09
1970,1.1858732534619776e-05,9.197450023812337e-10
1971,1.1779776514231344e-05,1.541519245584766e-09
1972,1.1121132260427657e-05,1.0260293725750103e-09
1973,1.302163599348205e-05,4.410563136936219e-09
1974,1.202128431998517e-05,2.8127858375803783e-09
1975,1.197583124223911e-05,2.2845920710778955e-09
1976,1.2197808473501937e-05,1.7140580621521906e-09
1977,1.330797223886293e-05,5.876781838942691e-10
1978,1.1307915684710679e-05,2.9702956760857546e-09
1979,1.2330693010653704e-05,5.851973350345929e-10
1980,1.1343581405753866e-05,1.7055452605774235e-09
1981,1.1329692057415741e-05,1.8976649140967083e-09
1982,1.2385828924266207e-05,6.207502289967692e-10
1983,1.1197686518471528e-05,3.789189628733425e-09
1984,1.1788224739461839e-05,4.059305780401701e-09
1985,1.2007053783236188e-05,3.0077789148208467e-09
1986,1.1037047073614303e-05,5.3950369172106605e-09
1987,1.193320315451274e-05,0.0
1988,1.1320294731831382e-05,5.996553809062277e-10
1989,1.021778618337521e-05,2.744061089465788e-09
1990,1.128688012386192e-05,5.44865097484859e-10
1991,1.1207707771632158e-05,1.1722930404189924e-09
1992,1.0600581731523562e-05,1.6529832502776287e-09
1993,1.0196573356324734e-05,2.7696037130375828e-09
1994,1.0445936752034868e-05,3.692448680148175e-09
1995,1.04306267019183e-05,4.337960657352369e-09
1996,9.974224809639054e-06,1.067618438099771e-09
1997,1.0570824201749929e-05,8.151320729510303e-09
1998,1.0249570138398667e-05,1.9072516899143466e-09
1999,9.188846185281818e-06,2.7421206694189237e-09
2000,9.242522168051437e-06,3.5344251969604557e-09
2001,9.386308008174638e-06,0.0
2002,8.724764299472554e-06,2.6287327870022636e-09
2003,1.0066451999080073e-05,1.6667691671301554e-09
2004,8.588902609574234e-06,4.404791253964646e-10
2005,9.093971073070861e-06,3.1526248278623825e-09
2006,9.61403758381607e-06,3.294311934354255e-09
2007,8.219840257339683e-06,3.595031605740928e-09
2008,9.740596006224678e-06,8.514879357157668e-10
2009,9.427669930062166e-06,2.384096253749135e-09
2010,8.433387488793187e-06,9.447586046817946e-10
2011,8.046019292606843e-06,2.2943831279320648e-09
2012,7.813440756621048e-06,2.7234021704458655e-09
2013,6.205802995040699e-06,1.6734750252211938e-09
2014,4.880263917428351e-06,2.598534235009886e-09
2015,4.7656369064341675e-06,2.438232948875907e-09
2016,4.501021731329047e-06,1.2428039986023265e-09
2017,4.617656377270407e-06,1.2578056374223934e-09
2018,5.414368375866729e-06,2.323319980845895e-09
2019,4.471881438483649e-06,2.5509878653906526e-09
