year,en_ADP édition_NOUN,en_ADP edition_NOUN,en_ADP sédition_NOUN
1800,6.288328968651058e-09,0.0,3.144164484325529e-09
1801,2.3811825844433088e-09,0.0,1.904946067554647e-08
1802,4.923248297927785e-08,0.0,1.5664880947952042e-08
1803,3.900678446910888e-09,0.0,1.5602713787643552e-08
1804,2.4718509461507665e-09,0.0,3.9549615138412264e-08
1805,5.685755422035754e-09,0.0,3.4114531644036106e-08
1806,2.305335300434308e-08,0.0,2.881669125542885e-08
1807,2.2775640928784924e-08,0.0,5.693910232196231e-09
1808,2.2660739062985158e-08,9.064295980465431e-09,4.5321479902327155e-09
1809,0.0,0.0,3.162642769893864e-08
1810,9.360507036149102e-09,0.0,8.658469141664682e-08
1811,1.0028307073639553e-08,0.0,8.022645658911642e-08
1812,1.600324850414836e-08,0.0,2.6672083208723052e-08
1813,5.751483289628823e-09,0.0,5.463909147351842e-08
1814,3.1466771410748606e-09,0.0,2.2026739543434815e-08
1815,0.0,0.0,9.979726911524267e-08
1816,9.270415546325239e-09,0.0,3.244645441213834e-08
1817,1.2454987263765815e-08,0.0,2.490997452753163e-08
1818,2.1458118837358597e-08,0.0,4.887682791832049e-08
1819,1.1386155129855524e-08,2.070210003424222e-09,5.4860564091541164e-08
1820,1.1866481131050932e-08,0.0,5.93324074316115e-08
1821,4.930744257336528e-09,9.86148829262845e-10,1.2819934447350079e-08
1822,2.105379337535851e-08,0.0,3.5089655625597516e-08
1823,7.906149512848515e-09,0.0,1.087095569118901e-08
1824,1.0947446504872005e-08,1.6842225392110777e-09,3.2842340402794434e-08
1825,2.0252519661312363e-08,0.0,3.258013947515792e-08
1826,9.688783109140786e-09,0.0,4.315912249808207e-08
1827,1.013900075008678e-08,0.0,2.7651818612639545e-08
1828,8.255071293206129e-09,0.0,4.3109814384934e-08
1829,5.143905745796928e-09,0.0,4.543783305166471e-08
1830,9.39315203396518e-09,2.0873671680021744e-09,3.1310506187764986e-08
1831,3.1182412207897414e-09,0.0,4.053713453799901e-08
1832,9.470978667991403e-09,0.0,6.900284432731496e-08
1833,5.791814139399776e-09,1.1583628500844156e-09,3.359252431778259e-08
1834,1.5868701908061666e-08,0.0,3.267085801894609e-08
1835,1.2100940693926532e-08,0.0,6.504255622985511e-08
1836,1.2769424795333606e-08,0.0,6.85516496901073e-08
1837,6.957890930081589e-10,6.957890930081589e-10,5.148839221646995e-08
1838,1.009945904684173e-08,0.0,3.66105403770689e-08
1839,3.8453112694014635e-08,0.0,3.775396706373613e-08
1840,1.0828470564661075e-08,0.0,3.121147429396842e-08
1841,1.5409316489467528e-08,0.0,2.3756030032018316e-08
1842,9.391571076378114e-09,0.0,5.1653639587811995e-08
1843,1.9492807368237663e-08,0.0,2.4809025944705354e-08
1844,1.251391972267868e-07,1.097712254427563e-09,5.927646284931143e-08
1845,1.9530798311961917e-08,0.0,4.185170965342877e-08
1846,1.2879903366069811e-08,5.854501328173001e-10,1.9319854160926297e-08
1847,1.3483059113639229e-08,0.0,4.7999691332734074e-08
1848,3.218088551193432e-08,8.045221711050488e-10,3.137636639394259e-08
1849,2.6814127807028854e-08,0.0,1.1228416241237937e-07
1850,3.530277936647508e-08,0.0,5.0238568860550004e-08
1851,1.5478653025979838e-08,6.449438760824933e-10,3.8696633453128015e-08
1852,2.6042181744401205e-08,0.0,3.971432604998881e-08
1853,2.6873692604567623e-08,0.0,5.1955808544335014e-08
1854,4.052618152172727e-08,0.0,3.117398605922972e-08
1855,1.1675261646360013e-08,0.0,4.404757802944914e-08
1856,3.520488789376941e-08,0.0,3.1063134287023786e-08
1857,2.782460128969433e-08,4.881509085841174e-10,4.29572786231347e-08
1858,3.670256987220455e-08,4.893676019968041e-10,3.866004050223637e-08
1859,3.360834410770508e-08,0.0,3.7172863898149444e-08
1860,2.6089947979812678e-08,1.8308735638683515e-09,5.080674014834585e-08
1861,4.7631232291678316e-08,1.4147891747029462e-09,2.0278644541349422e-08
1862,2.1234535907410645e-08,0.0,4.337266901188741e-08
1863,3.696019490462277e-08,0.0,3.1965573299430616e-08
1864,3.1165733105353866e-08,0.0,2.685047562067666e-08
1865,3.859612363044107e-08,0.0,1.694463946932956e-08
1866,2.8707116683790446e-08,4.865612912574591e-10,2.4814625021463144e-08
1867,4.610171089325377e-08,4.85281148598915e-10,2.523461972714358e-08
1868,4.544684273355415e-08,3.951899252285784e-09,1.333765986544222e-08
1869,2.7347706321734222e-08,0.0,2.3929244363785074e-08
1870,1.7202147262196377e-08,5.734048791339319e-10,3.841812556970581e-08
1871,3.504988654867702e-08,0.0,2.0180236148803488e-08
1872,5.503078881474721e-08,2.4189357183956872e-09,3.5679303067581714e-08
1873,3.6514627765882324e-08,1.7958013409646867e-09,2.993002112816612e-08
1874,2.0313670745508716e-08,0.0,1.6728906260254917e-08
1875,5.034943839632433e-08,0.0,1.6592428764283795e-08
1876,4.836811839936672e-08,6.04601479992084e-10,2.3579458385825092e-08
1877,4.9478529717816855e-08,0.0,2.5976227391311113e-08
1878,6.03908887342186e-08,6.0390887290928674e-09,2.8987624745013818e-08
1879,5.987138684826476e-08,6.10932526790009e-10,1.3440515367335593e-08
1880,7.123809653286628e-08,2.5671385017744797e-09,2.1178893305773272e-08
1881,8.506459181489845e-08,1.3945015142624584e-09,1.743126887276958e-08
1882,5.723631346654656e-08,0.0,1.9966154951589488e-08
1883,5.8769852984141835e-08,0.0,2.5277355319985872e-08
1884,8.38415532555814e-08,0.0,1.0562715146988921e-08
1885,5.02759576193057e-08,0.0,1.6758653131887513e-08
1886,7.937760670984062e-08,0.0,1.8069698626277386e-08
1887,9.205783868537765e-08,0.0,1.9586773092328258e-08
1888,1.1096075680505635e-07,0.0,2.3460273723685532e-08
1889,6.202485253181678e-08,0.0,2.0048437576747347e-08
1890,7.472000879138463e-08,0.0,1.4419650362640368e-08
1891,6.310477829174488e-08,6.374220040683554e-10,3.378336543846672e-08
1892,5.7043461509920235e-08,0.0,1.817868522380195e-08
1893,8.190693995269172e-08,0.0,6.774258043407144e-09
1894,4.9152005354713424e-08,0.0,9.452309157609307e-09
1895,5.115822387935509e-08,1.2037228991346183e-09,1.444467478961542e-08
1896,7.194375106767126e-08,1.179405795248556e-09,1.6511680911435178e-08
1897,4.952706622596281e-08,0.0,1.3984112534615178e-08
1898,7.129526835569777e-08,1.13167097914868e-09,1.3580051749784161e-08
1899,7.6833337914195e-08,0.0,8.291367592505594e-09
1900,8.253774363975452e-08,0.0,9.34389543516545e-09
1901,6.930035945096336e-08,0.0,1.676621730339889e-09
1902,5.548620762851897e-08,1.4730852093691738e-09,4.419255628107521e-09
1903,6.156250975664079e-08,5.400220270956879e-10,2.6461078661554893e-08
1904,1.0964235386268228e-07,1.0749250378694342e-09,1.2361637935498493e-08
1905,8.979720755863951e-08,0.0,2.37394921498435e-08
1906,8.179253541129583e-08,1.5432553568395235e-09,1.2860461140462576e-08
1907,7.405694252282657e-08,0.0,7.199980611716228e-09
1908,8.791386107986909e-08,0.0,6.384805573134145e-09
1909,7.15127862482845e-08,1.6502950672681038e-09,3.300590023513905e-09
1910,7.1077202790093e-08,5.344150677544235e-10,2.67207544979442e-09
1911,7.66133866347829e-08,0.0,8.51259862599818e-09
1912,1.0991878696131607e-07,1.0418842455450772e-09,6.772247651554153e-09
1913,1.0128710631329696e-07,5.30298971401777e-10,2.6514948014977335e-09
1914,1.3460454795222176e-07,0.0,1.6072185360371805e-08
1915,4.476689596799588e-08,3.534228465440492e-09,3.534228465440492e-09
1916,8.789969285771804e-08,0.0,3.2962386153911893e-09
1917,8.882803825827068e-08,0.0,5.483212106582869e-09
1918,1.3324196856956405e-07,0.0,5.743188147278033e-09
1919,9.392005673181103e-08,0.0,2.5781975665495338e-08
1920,1.173695927114693e-07,7.572231730534895e-10,5.300562211374427e-09
1921,1.8553231662110647e-07,7.572747429129834e-10,1.060184651180407e-08
1922,9.222419544707705e-08,7.377935484775833e-10,5.164555005876537e-09
1923,1.698551752582489e-07,1.0615948120573648e-09,1.0615948120573648e-08
1924,3.197122988574108e-07,1.289162443462999e-09,3.867487219366694e-09
1925,2.8705243804161285e-07,2.1996355847875293e-09,3.299453377181294e-09
1926,2.5747579268653453e-07,1.1146138456652466e-09,4.458455382660986e-09
1927,3.199827669497779e-07,2.2298449753321847e-09,3.3447675740205796e-09
1928,3.70203739663566e-07,0.0,5.713020723163709e-09
1929,3.9325633238718183e-07,3.342121912552898e-09,7.798284684668033e-09
1930,3.06705210562086e-07,2.100720708497761e-09,1.575540586884472e-08
1931,2.942582089104917e-07,1.1405356659111021e-09,9.124285327288817e-09
1932,2.707005402058371e-07,8.767629400274757e-09,6.575722188983946e-09
1933,2.535016243587762e-07,1.1470662197865522e-09,4.588264879146209e-09
1934,3.2470082800273303e-07,2.3963160344919743e-09,7.188948103475923e-09
1935,2.8604198565318484e-07,0.0,4.787313656606784e-09
1936,2.6068137159995786e-07,0.0,2.424942913137329e-09
1937,2.2160367707524387e-07,2.5182236296217297e-09,6.295559185076627e-09
1938,2.787521242719748e-07,1.2965214457594243e-09,7.779128452511941e-09
1939,2.3246956359912474e-07,0.0,7.647025235257843e-09
1940,1.927194972495272e-07,0.0,5.0715658339584024e-09
1941,1.9479917812148528e-07,0.0,5.9030051957620344e-09
1942,2.4880536875215853e-07,0.0,3.034211770724937e-09
1943,1.8871028850675486e-07,0.0,5.806470415592457e-09
1944,1.5423293930894033e-07,0.0,0.0
1945,2.5924199409388393e-07,0.0,1.089252066321933e-08
1946,2.6728518864871376e-07,2.7842208538686464e-09,1.1136883415474585e-08
1947,2.7656419465671433e-07,2.3841741914054637e-09,7.152522574216391e-09
1948,3.044128717988315e-07,1.0871887834440486e-09,6.523132700664291e-09
1949,2.886200425322727e-07,9.817008317369869e-10,1.0798709482173763e-08
1950,3.052348649390524e-07,4.2541445921528975e-09,2.1270722960764488e-09
1951,3.4542941884652123e-07,0.0,6.396841278899501e-09
1952,2.6783802820062874e-07,1.0544803918932644e-09,1.1599284199803606e-08
1953,4.169471170545336e-07,1.0773827385790469e-09,2.1547654771580937e-09
1954,3.9383321204233823e-07,3.9090144454689835e-09,9.772536557761669e-09
1955,4.242294759926324e-07,1.8771215692936494e-09,1.8771215692936494e-09
1956,3.453572186007392e-07,1.744228317335228e-09,8.72114158667614e-10
1957,3.7283859288805843e-07,3.5340151360863103e-09,7.951533653738352e-09
1958,3.0855468668988806e-07,1.6544486891589827e-09,7.445019267748876e-09
1959,3.4723350150756005e-07,1.5501495642666896e-09,6.975672928177801e-09
1960,3.9656375250274323e-07,3.4604166754270693e-09,1.3841666701708277e-09
1961,4.078569484367023e-07,1.5285950061283415e-08,9.72742331128984e-09
1962,3.4056306597030073e-07,1.2683912808952869e-09,3.170978146727066e-09
1963,4.112409963674679e-07,1.2932106496776896e-09,9.052474325699222e-09
1964,3.5591213443098013e-07,6.083968440151466e-09,1.3993127545575135e-08
1965,3.863262669767664e-07,2.188817349590977e-09,4.924839203113152e-09
1966,3.279132202438362e-07,4.431259803538978e-09,1.3293779410616935e-08
1967,3.278673146311917e-07,2.9582012950335468e-09,1.429797347185513e-08
1968,3.916514734192411e-07,1.1228539265051296e-08,9.88111459321317e-09
1969,3.1428964736290865e-07,3.1792304344691047e-09,1.4987801222332564e-08
1970,3.117935478691436e-07,2.1154135609879887e-08,7.817832603507213e-09
1971,3.329681685926289e-07,1.0276794970565106e-09,8.735275613958038e-09
1972,3.65779476041439e-07,6.669191032759869e-09,6.156176013405457e-09
1973,4.3333781163390483e-07,9.372446596600525e-09,1.268036875501366e-08
1974,3.4541011123545573e-07,3.375343005096454e-09,6.1881286761433785e-09
1975,3.432599631203459e-07,2.8557400888473694e-09,9.709516746170266e-09
1976,4.233723527313771e-07,6.856232193097611e-09,6.2848797277581525e-09
1977,3.714126020071262e-07,3.526069214387917e-09,8.815172591880582e-09
1978,4.657423741116773e-07,8.910887028257264e-09,1.4257419245211622e-08
1979,4.23097668567074e-07,4.0963813452421505e-09,1.462993370893173e-08
1980,4.7471009262389785e-07,2.8425753972882717e-09,2.2740602734216964e-09
1981,4.908626674016148e-07,5.692994742290125e-09,7.590659656386833e-09
1982,4.69287165572041e-07,5.586752060970923e-09,1.3656505259973528e-08
1983,4.888054714324852e-07,5.683784443100137e-09,8.841442245000053e-09
1984,5.016142434755011e-07,5.219107646059484e-09,1.1018116197192285e-08
1985,5.083146401574368e-07,7.2186697730458604e-09,7.820225356169885e-09
1986,6.773768463919083e-07,8.392279815527814e-09,4.7955883708539204e-09
1987,5.291967497544903e-07,5.499735167280306e-09,1.2221633483022742e-08
1988,5.139046370672418e-07,4.7972429917386705e-09,8.994830658082265e-09
1989,5.263109379427533e-07,4.390497743145261e-09,9.329808037250586e-09
1990,5.421407429651026e-07,8.71784139322429e-09,7.628111475810329e-09
1991,7.150987659798602e-07,5.861465368628416e-09,8.7921980806982e-09
1992,6.204196859038724e-07,7.713921834628934e-09,1.0468894195980738e-08
1993,5.805089132171481e-07,3.877445142741465e-09,1.1078414630105726e-08
1994,5.533397871015922e-07,5.2749266066243194e-09,9.494868002946077e-09
1995,5.43329565672046e-07,6.506940763983948e-09,6.506940763983948e-09
1996,6.19218718966863e-07,5.871901409548741e-09,9.074756945892659e-09
1997,5.072998190414069e-07,4.315405144339479e-09,6.233362714880286e-09
1998,4.844419343452699e-07,6.6753808036779105e-09,9.059445638115449e-09
1999,4.5199290843456197e-07,2.285100608734325e-09,1.1425503210205079e-08
2000,4.5461543818348105e-07,2.1206551625851944e-08,4.859834756842929e-09
2001,4.0219523267381874e-07,2.6287270415981112e-09,1.3143635513301888e-08
2002,4.613426192179304e-07,3.943099347036849e-09,1.0953053575235572e-08
2003,4.4127714282637953e-07,5.416999959706459e-09,4.583615265119079e-09
2004,4.2418139045707903e-07,1.0571499231559756e-08,1.0571499231559756e-08
2005,4.467719652012647e-07,3.15262471684008e-09,9.457874483587148e-09
2006,3.837873414624937e-07,7.412201963319376e-09,1.0294725072412803e-08
