ortho_1,phon_1,lemme_1,cgram_1,genre_1,nombre_1,infover_1,cgramortho_1,freqfilms2_1,islem_1,p_cvcv_1,ortho_2,phon_2,lemme_2,cgram_2,genre_2,nombre_2,infover_2,cgramortho_2,freqfilms2_2,islem_2,p_cvcv_2
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,ta,ta,ta,ADJ:pos,,,,ADJ:pos,1265.97,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,tas,ta,tas,NOM,m,,,NOM,65.28,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,gars,ga,gars,NOM,m,,,NOM,289.63,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,pas,pa,pas,ADV,,,,"ADV,NOM",18188.15,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,pas,pa,pas,NOM,,s,,"ADV,NOM",127.06,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,ras,Ra,ras,ADJ,m,,,"ADJ,ADV,NOM",5.92,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,rat,Ra,rat,NOM,m,s,,NOM,24.21,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,rats,Ra,rat,NOM,m,p,,NOM,21.39,0.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,bas,ba,bas,ADJ,m,,,"ADJ,ADV,NOM",73.86,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,bas,ba,bas,ADV,,,,"ADJ,ADV,NOM",26.18,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,bas,ba,bas,NOM,m,p,,"ADJ,ADV,NOM",71.78,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,bat,ba,battre,VER,,,ind:pre:3s;,VER,27.36,0.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,bats,ba,battre,VER,,,imp:pre:2s;ind:pre:1s;ind:pre:2s;,VER,13.72,0.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,cas,ka,cas,NOM,m,,,NOM,280.59,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,fa,fa,fa,NOM,m,,,NOM,5.23,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,va,va,aller,VER,,,imp:pre:2s;ind:pre:3s;,"VER,NOM",3382.55,0.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,vas,va,aller,VER,,,imp:pre:2s;ind:pre:2s;,VER,1009.22,0.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,sa,sa,sa,ADJ:pos,,,,"ADJ:pos,NOM",1276.29,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,sas,sa,sas,NOM,m,,,NOM,3.26,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,ça,sa,ça,PRO:dem,,s,,"NOM,PRO:dem",8933.66,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,çà,sa,çà,ADV,,,,ADV,7.78,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,chat,Sa,chat,NOM,m,s,,NOM,57.71,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,chats,Sa,chat,NOM,m,p,,NOM,16.0,0.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,ma,ma,ma,ADJ:pos,,,,"ADJ:pos,NOM",2346.9,1.0,CV
a,a,avoir,AUX,,,ind:pre:3s;,"NOM,AUX,VER",6350.91,0,V,mât,ma,mât,NOM,m,s,,NOM,1.47,1.0,CV
