year,match_count,page_count,volume_count
1472,253978,1212,1
1478,52618,206,1
1479,123501,822,1
1482,40643,639,1
1486,7690,35,1
1488,131,8,1
1489,22807,344,1
1491,106,2,1
1493,12368,107,1
1496,50960,478,1
1497,201621,926,1
1500,45724,412,3
1501,8206,99,1
1502,273,3,1
1503,3035,19,1
1504,1578,10,2
1505,824968,1490,1
1506,70422,490,4
1508,3841,39,1
1509,6,2,1
1512,9068,137,2
1513,570265,1243,1
1514,325160,1352,4
1515,5666,48,2
1516,34,2,2
1517,23,2,1
1519,2435,23,2
1520,23,2,1
1521,10182,63,2
1522,234,4,1
1523,166,4,1
1524,78,3,1
1525,45,4,2
1526,343520,1520,3
1527,233152,1725,3
1528,149,8,3
1529,750868,1576,2
1530,4139,74,6
1531,2250,13,3
1532,3159,71,3
1533,16,2,1
1534,25232,171,1
1535,427,9,1
1536,124947,610,2
1537,57399,604,5
1538,796,20,5
1539,55586,701,6
1540,106829,1107,11
1541,31038,183,8
1542,214374,1350,10
1543,483678,2289,17
1544,467961,2207,22
1545,66417,648,19
1546,89443,457,18
1547,253324,1419,21
1548,143346,961,18
1549,302132,2037,33
1550,81639,902,30
1551,242244,1456,18
1552,1060257,6696,33
1553,682730,3021,27
1554,212430,1378,34
1555,325526,2923,53
1556,1878529,8027,46
1557,112562,664,19
1558,203731,1682,25
1559,1474135,6482,38
1560,314624,2998,60
1561,975302,5230,59
1562,363304,2635,43
1563,57679,356,14
1564,41961,341,7
1565,126626,776,10
1566,1048836,3711,27
1567,692230,2401,23
1568,393643,3311,33
1569,1120973,3407,13
1570,856171,3005,33
1571,840869,3593,26
1572,1670055,5697,37
1573,751906,3631,36
1574,864157,3679,37
1575,1783364,6282,33
1576,311931,2248,31
1577,286596,2970,52
1578,927395,6738,73
1579,864174,4573,57
1580,1418242,6494,49
1581,3625092,13384,62
1582,557310,4363,45
1583,218383,1301,23
1584,801422,5557,38
1585,839900,4537,35
1586,903475,7793,44
1587,1046974,7818,37
1588,1300753,6120,49
1589,917260,4105,19
1590,310578,2591,19
1591,169723,1005,13
1592,322156,3265,29
1593,1212867,5524,22
1594,208105,1710,43
1595,2046879,8096,30
1596,1153410,5321,28
1597,779210,3904,33
1598,168204,1390,30
1599,1439963,10329,40
1600,784755,6564,71
1601,1087346,6929,56
1602,919346,7904,68
1603,1171114,11347,75
1604,753143,5393,79
1605,1164276,9793,76
1606,1044083,8571,101
1607,1376581,9374,116
1608,1692807,10792,137
1609,3420163,19994,123
1610,3214649,24375,197
1611,5152875,31752,165
1612,3340559,27080,154
1613,2911449,19391,130
1614,5414428,24843,156
1615,5751224,31128,234
1616,3160288,16673,121
1617,4327528,27565,152
1618,3631790,17140,120
1619,4163645,29197,192
1620,3269075,24820,202
1621,5879141,33070,138
1622,3209048,24362,136
1623,5711988,41795,196
1624,5832641,40173,172
1625,6532261,48812,219
1626,5440005,35885,185
1627,6865980,38923,169
1628,5195289,41797,219
1629,3558567,30167,161
1630,5766797,38352,154
1631,7202066,47578,236
1632,5479126,46560,198
1633,7543556,49491,215
1634,5346108,37511,206
1635,6072102,36864,199
1636,4229312,32023,170
1637,3613624,34632,170
1638,4474683,26563,172
1639,3972315,29581,160
1640,7198568,39752,203
1641,6327010,35731,189
1642,6655436,51788,221
1643,12634979,78286,312
1644,12865857,90778,389
1645,9374807,59370,258
1646,9659498,65621,258
1647,11907109,78847,278
1648,15287922,83117,317
1649,11755694,73215,1395
1650,11703346,72007,420
1651,14443554,81269,460
1652,11838254,73411,740
1653,9170804,59027,265
1654,9239030,61163,288
1655,12878341,80150,324
1656,7587590,55588,272
1657,9884310,62862,290
1658,13982559,89888,377
1659,12463906,67857,327
1660,17536971,103685,465
1661,12389109,88416,343
1662,17638092,104000,419
1663,14013610,91597,413
1664,19422438,111374,465
1665,18390008,111116,497
1666,25500264,149701,575
1667,20366980,141359,594
1668,13931028,98272,543
1669,19958620,123547,540
1670,17465632,113847,512
1671,21130559,152985,553
1672,18659472,133333,448
1673,16601922,117739,476
1674,18772364,136775,463
1675,14461481,94706,426
1676,16642036,123572,455
1677,16127090,102764,451
1678,16312864,120804,530
1679,19356315,138821,618
1680,20285723,138680,647
1681,22733607,153694,669
1682,20063689,155926,803
1683,27832350,186086,819
1684,24415838,182517,805
1685,31632933,193973,894
1686,29657400,210267,945
1687,19774010,153147,865
1688,25431606,201326,947
1689,29932040,204991,841
1690,30108267,200471,844
1691,24749797,192316,861
1692,20817019,162981,876
1693,35122106,237263,971
1694,22974205,163920,896
1695,20368848,156280,969
1696,23352318,174488,900
1697,26109879,210982,1051
1698,21437027,166964,888
1699,28886257,222637,1077
1700,30804579,222457,1287
1701,26789256,211623,1089
1702,20927012,163886,968
1703,25330590,154156,841
1704,27577996,179755,805
1705,14768685,113652,656
1706,19711841,149491,776
1707,21013655,150772,935
1708,29156966,189463,897
1709,18313479,141846,931
1710,21500357,163036,949
1711,19534399,149981,882
1712,18440960,144395,956
1713,31531142,198849,1110
1714,31782284,231836,1369
1715,43019235,242501,1313
1716,25366605,173374,1230
1717,27754877,191466,1126
1718,33342101,226283,1291
1719,41635548,238845,1267
1720,37685351,251493,1257
1721,37155885,237810,1268
1722,45873314,278176,1380
1723,40807444,272381,1355
1724,46307141,291886,1466
1725,66790949,361782,1702
1726,56018323,312716,1434
1727,61755602,381613,1704
1728,50765437,315977,1530
1729,47994612,289056,1542
1730,74150563,450733,1840
1731,61103670,391144,1902
