year,avons_VERB attrapé_VERB,avons_VERB rattrapé_VERB
1908,7.858222517143076e-09,1.964555629285769e-09
1909,6.60118004702781e-09,1.6502950117569526e-09
1910,1.2291546447329438e-08,3.206490406526541e-09
1911,2.6601871816467337e-09,2.128149656499545e-09
1912,2.6047106693738442e-09,5.209421227725386e-10
1913,5.302989602995467e-09,1.060597942803554e-09
1914,4.68772043404897e-09,2.0090231700464756e-09
1915,1.5314990164938536e-08,2.3561523843085297e-09
1916,0.0,9.888715624128963e-09
1917,1.5352993543160665e-08,1.0966424213165737e-08
1918,8.040463406189247e-09,8.040463406189247e-09
1919,4.603924352863942e-09,9.207848705727883e-09
1920,1.514446346106979e-09,8.329454459499175e-09
1921,2.2718242842501013e-09,7.572747429129834e-10
1922,1.4755870969551665e-09,7.377935484775833e-10
1923,2.1231896241147297e-09,3.1847844361720945e-09
1924,1.289162443462999e-09,6.445812328337297e-09
1925,1.0998177923937646e-09,0.0
1926,3.343841648018042e-09,0.0
1927,5.574612327308159e-09,2.2298449753321847e-09
1928,5.713020723163709e-09,1.1426041224282812e-09
1929,6.684243825105796e-09,7.798284684668033e-09
1930,7.352522590764465e-09,0.0
1931,1.2545892325022123e-08,2.2810713318222042e-09
1932,6.575722188983946e-09,7.6716757391182e-09
1933,1.1470662641954732e-08,3.4411986593596566e-09
1934,7.188948103475923e-09,5.990790086229936e-09
1935,1.196828414151696e-09,7.180970484910176e-09
1936,7.274828739411987e-09,2.424942913137329e-09
1937,3.777335333410292e-09,1.2591118148108649e-09
1938,3.8895642262559704e-09,1.2965214457594243e-09
1939,6.117620188206274e-09,1.5294050470515685e-09
1940,0.0,0.0
1941,2.9515025978810172e-09,2.9515025978810172e-09
1942,9.102635090130207e-09,9.102635090130207e-09
1943,2.9032352077962287e-09,2.9032352077962287e-09
1944,0.0,9.639558484764166e-09
1945,1.9606536838523425e-08,1.089252066321933e-08
1946,1.3921104269343232e-09,5.568441707737293e-09
1947,4.7683483828109274e-09,1.1920870957027319e-09
1948,7.610321262063735e-09,1.195907639583993e-08
1949,8.835307596655184e-09,9.817008539414473e-09
1950,5.317680518146517e-09,5.317680518146517e-09
1951,8.529121409139861e-09,8.529121409139861e-09
1952,8.435843135146115e-09,7.381362632230548e-09
1953,4.3095309543161875e-09,1.0773827385790469e-09
1954,5.863521668203475e-09,7.818028890937967e-09
1955,1.8771215692936494e-09,4.6928039232341234e-09
1956,6.104799332717903e-09,2.616342476002842e-09
1957,7.951533653738352e-09,2.6505113659425206e-09
1958,9.099467845885556e-09,9.099467845885556e-09
1959,8.525822714489095e-09,1.0851047171911432e-08
1960,7.612916519406099e-09,7.612916519406099e-09
1961,1.3896318540318475e-09,2.779263708063695e-09
1962,1.0147130247162295e-08,7.610347907416326e-09
1963,1.0345685197421517e-08,8.405868889838075e-09
1964,9.734349326606662e-09,4.258777774879263e-09
1965,7.1136563306595235e-09,4.924839203113152e-09
1966,5.539074976468328e-09,5.539074976468328e-09
1967,3.944268467392931e-09,1.9721342336964653e-09
1968,5.3896989093971115e-09,4.940557296606585e-09
1969,3.6334062425424918e-09,4.541757636644661e-09
1970,7.817832603507213e-09,4.598724956395017e-09
1971,1.0276794526475896e-08,4.624557625731995e-09
1972,9.234264020108185e-09,4.104117490300041e-09
1973,5.513203671370093e-09,3.3079223804577396e-09
1974,5.06301445213353e-09,7.875800456247362e-09
1975,1.0851811893530794e-08,2.8557400888473694e-09
1976,7.998937512354587e-09,3.4281160132820787e-09
1977,4.11374712072643e-09,7.639816779203557e-09
1978,5.940591130126904e-09,1.0693064211864112e-08
1979,9.363157360553487e-09,7.022368020415115e-09
1980,9.096241093686785e-09,4.548120546843393e-09
1981,6.958104314946922e-09,5.69299452024552e-09
1982,1.0552754226011984e-08,4.966001831974154e-09
1983,6.315316269933646e-09,3.78918940668882e-09
1984,6.378909400694965e-09,1.0438215625185876e-08
1985,2.4062232206745193e-09,1.0226449020933615e-08
1986,6.593933843390687e-09,4.196139880008332e-09
1987,1.2832715334809564e-08,3.0554083707556856e-09
1988,1.139345240375178e-08,6.596209356501959e-09
1989,1.4269117443177493e-08,1.0976243913773942e-08
1990,7.628111475810329e-09,4.90378582185258e-09
1991,8.20605094986604e-09,4.68917216167597e-09
1992,3.30596661157756e-09,1.0468894195980738e-08
1993,6.093128224193833e-09,7.754890063438324e-09
1994,6.329911705904578e-09,8.967375286772494e-09
1995,7.0491861237087505e-09,2.7112254663563817e-09
1996,6.939520069693117e-09,3.736664311304594e-09
1997,1.006927874414032e-08,4.315404922294874e-09
1998,9.059445638115449e-09,7.629006759657386e-09
1999,8.683382013430219e-09,5.0272213059088244e-09
2000,1.1486881668076876e-08,7.068850393920911e-09
2001,1.1391150245287918e-08,6.133696661692056e-09
2002,1.445803121669087e-08,1.270554239596322e-08
2003,1.583430631058036e-08,6.667076668520622e-09
2004,1.1011977996133737e-08,4.845270407116686e-09
2005,1.0808999029165989e-08,1.261049931144953e-08
2006,9.059357708451898e-09,1.0294725072412803e-08
2007,1.6377365241737607e-08,1.078509459517818e-08
2008,8.940623352771127e-09,8.089135583588813e-09
2009,1.192048149079028e-08,5.721831008997924e-09
2010,1.2754241218715379e-08,1.2754241218715379e-08
2011,2.103184648660772e-08,9.55992973672437e-09
2012,3.4042528795907856e-08,8.510632198976964e-09
2013,3.653753921639691e-08,1.9802786965783525e-08
2014,3.031623307947484e-08,1.9272462736807938e-08
2015,3.0588740429493555e-08,1.4629397249166232e-08
2016,3.6662719082869444e-08,1.6156452176119274e-08
2017,3.647636503956164e-08,1.6603035390971854e-08
2018,3.407535942301365e-08,1.9619147195726327e-08
2019,3.647912549809007e-08,1.4540630033366142e-08
