year,premières_ADJ âmes_NOUN,premières_ADJ ames_NOUN,premières_ADJ rames_NOUN
1976,2.285410749536254e-09,5.713526873840635e-10,3.9994687561772935e-09
1977,5.876781838942691e-10,0.0,5.876781727920388e-09
1978,4.158414057542359e-09,0.0,1.0693064211864112e-08
1979,1.1703946700691858e-09,0.0,7.022368020415115e-09
1980,2.2740602734216964e-09,0.0,5.6851505725319385e-09
1981,1.2651099057237047e-09,0.0,4.427884725544118e-09
1982,3.1037510339615437e-09,0.0,8.690503427999374e-09
1983,0.0,0.0,5.052252838311233e-09
1984,1.739702604197646e-09,0.0,4.059305780401701e-09
1985,1.2031116103372597e-09,0.0,4.210890747202711e-09
1986,1.7983456945813714e-09,0.0,5.395036861699509e-09
1987,0.0,0.0,8.555143260480236e-09
1988,1.798966087207532e-09,0.0,2.99827696004229e-09
1989,3.841685636274406e-09,5.488122178931576e-10,7.134558721588746e-09
1990,1.6345953479657283e-09,0.0,5.993515905799995e-09
1991,2.344586080837985e-09,0.0,2.9307325455363298e-09
1992,1.1019888335184191e-09,0.0,4.4079553340736766e-09
1993,1.661762283333701e-09,0.0,4.4313659408601325e-09
1994,2.637463358823311e-09,5.274926606624319e-10,1.002236071911966e-08
1995,1.0844901643380922e-09,0.0,2.1689803286761844e-09
1996,2.6690460952494277e-09,0.0,6.939520069693117e-09
1997,9.58978896292706e-10,4.79489448146353e-10,6.233362714880286e-09
1998,4.768129224785866e-10,0.0,3.337690568372409e-09
1999,1.8280804647829996e-09,0.0,6.398281460207045e-09
2000,8.836062992401139e-10,0.0,1.7672125984802278e-09
2001,2.190605918883648e-09,4.3812117822561447e-10,8.762423564512289e-10
2002,2.1906108038649563e-09,1.3143663935011318e-09,2.6287327870022636e-09
2003,2.9168460979889232e-09,0.0,4.583615265119079e-09
2004,3.523833003171717e-09,0.0,4.845270407116686e-09
2005,2.702249757291497e-09,0.0,2.702249757291497e-09
2006,2.4707338397433887e-09,0.0,2.0589450144825605e-09
2007,3.1955835755326234e-09,3.994479469415779e-10,7.988958827809256e-09
2008,2.9802078582719105e-09,0.0,2.554463751636149e-09
2009,1.907277002999308e-09,0.0,5.721831008997924e-09
2010,1.8895172093635892e-09,0.0,1.4171379625338432e-09
2011,1.911985902935953e-09,0.0,4.5887662558641296e-09
2012,3.4042526575461807e-09,0.0,7.829781267787439e-09
2013,2.7891249310130206e-09,0.0,4.741512515948898e-09
2014,5.413613113347537e-09,0.0,3.2481677347817595e-09
2015,1.10828768384863e-09,0.0,2.659890530054554e-09
2016,4.556948152156792e-09,0.0,2.899876117012923e-09
2017,4.024978128569501e-09,0.0,2.0124890642847504e-09
2018,5.6792268665617485e-09,0.0,3.0977600484760615e-09
2019,7.90806176098613e-09,0.0,2.04079020349468e-09
