year,trois_DET aides_NOUN,trois_DET raids_NOUN
1855,7.8542669257331e-08,0.0
1856,2.847454050325382e-08,0.0
1857,2.245494234998091e-08,0.0
1858,2.838332058274773e-08,0.0
1859,3.768208278742691e-08,0.0
1860,3.5702033662765587e-08,0.0
1861,5.234719635538454e-08,0.0
1862,2.7559716397895784e-08,0.0
1863,1.648224867700776e-08,0.0
1864,1.8699439108260663e-08,0.0
1865,4.0949546864510467e-08,0.0
1866,2.773399421229783e-08,0.0
1867,4.561642796829801e-08,0.0
1868,3.951899385512547e-08,0.0
1869,3.4672985371742016e-08,0.0
1870,4.759260452402714e-08,0.0
1871,8.603153744957126e-08,0.0
1872,5.926392443456052e-08,0.0
1873,6.764185123131483e-08,0.0
1874,5.914862910572083e-08,0.0
1875,4.63443683429432e-08,0.0
1876,3.4462283249325765e-08,0.0
1877,3.216104360603822e-08,0.0
1878,5.31439803275191e-08,0.0
1879,7.881029606693346e-08,0.0
1880,4.556670862854162e-08,0.0
1881,3.416528798760865e-08,0.0
1882,3.0614771162618126e-08,0.0
1883,2.085381933802921e-08,0.0
1884,3.3668655419205606e-08,0.0
1885,1.933690724209569e-08,0.0
1886,4.1947515683204983e-08,0.0
1887,4.766114813925526e-08,0.0
1888,3.4239318491557924e-08,1.9021844099853524e-09
1889,3.759082023435667e-08,0.0
1890,5.767860233873989e-08,0.0
1891,7.521579359348607e-08,0.0
1892,4.576014145385443e-08,0.0
1893,3.879802479289651e-08,0.0
1894,7.372801125171691e-08,0.0
1895,7.764012455169222e-08,0.0
1896,7.430256609985975e-08,0.0
1897,4.020432498030857e-08,0.0
1898,4.187182556236735e-08,0.0
1899,2.819064981451902e-08,0.0
1900,5.294874094730062e-08,0.0
1901,4.4151036715511793e-08,0.0
1902,3.1425816615637814e-08,0.0
1903,4.428180666593562e-08,0.0
1904,3.7622378101787035e-08,3.2247751136083025e-09
1905,4.231822492428705e-08,0.0
1906,5.5557194122979325e-08,0.0
1907,4.525702301805268e-08,0.0
1908,3.1432890068572306e-08,9.822778146428846e-10
1909,3.960708250261291e-08,1.1001967115120692e-09
1910,4.3287621043219815e-08,0.0
1911,3.937076753501856e-08,1.5961122423746588e-09
1912,4.063348474359074e-08,1.5628263683176158e-09
1913,4.931780317463108e-08,0.0
1914,3.8841114324839054e-08,6.696743715117748e-10
1915,3.652036273393833e-08,1.4136913861761968e-08
1916,3.515987700986045e-08,1.867868548721674e-08
1917,4.0575771187434384e-08,5.044555173583376e-08
1918,2.756730221875614e-08,5.743188147278033e-09
1919,4.4197670856505056e-08,0.0
1920,1.514446346106979e-08,7.572231730534895e-10
1921,3.937828552125211e-08,0.0
1922,2.4347187377316004e-08,6.640141769764796e-09
1923,1.3800732290292217e-07,0.0
1924,3.609654797287476e-08,5.156649662829693e-09
1925,1.5397448649423495e-08,0.0
1926,2.3406890647947876e-08,0.0
1927,1.672383753703599e-08,0.0
1928,4.1133750183774964e-08,0.0
1929,2.2280811862174232e-08,0.0
1930,3.0460449496061415e-08,1.0503603542488804e-09
1931,2.3951249872311564e-08,2.2810713318222042e-09
1932,2.4110979879310435e-08,1.0959536611565568e-09
1933,3.555905436769535e-08,4.588264879146209e-09
1934,3.1152108448395666e-08,2.3963160344919743e-09
1935,2.6330224223158893e-08,1.196828414151696e-09
1936,2.182448666232517e-08,0.0
1937,2.3923124703451037e-08,0.0
1938,2.0744343798284604e-08,1.1668692678767911e-08
1939,3.058810094103137e-08,1.5294050470515685e-09
1940,3.296517903095264e-08,5.0715658339584024e-09
1941,5.017554549624492e-08,5.9030051957620344e-09
1942,3.034211815133858e-08,3.034211770724937e-09
1943,1.4516175816936538e-08,0.0
1944,2.2492303131116387e-08,3.2131861615880553e-09
1945,1.9606536838523425e-08,1.3071024707045353e-08
1946,3.062643028073353e-08,1.3921104269343232e-09
1947,1.4305044926388177e-08,5.960435700558264e-09
1948,1.8482209318548826e-08,1.0871887834440486e-09
1949,2.2579118574839185e-08,3.926803215925645e-09
1950,1.808011518278363e-08,2.1270722960764488e-09
1951,2.1322804077961166e-08,2.1322803522849654e-09
1952,1.7926166329118587e-08,0.0
1953,2.154765532669245e-08,1.0773827385790469e-09
1954,1.759056522665503e-08,9.772536113672459e-10
1955,3.2849626130371234e-08,1.8771215692936494e-09
1956,3.488456457034772e-08,8.72114158667614e-10
1957,3.092263228809955e-08,0.0
1958,9.099467845885556e-09,3.3088973783179654e-09
1959,1.7826719656000023e-08,7.750747821333448e-10
1960,2.3530832615747954e-08,0.0
1961,2.570818891101112e-08,1.3896318540318475e-09
1962,2.4099435003144265e-08,3.805173953708163e-09
1963,1.6165133676082633e-08,6.466053248388448e-10
1964,2.190228598486499e-08,1.2167936658258327e-09
1965,2.4076990401411535e-08,3.830430195250756e-09
1966,1.440159436150168e-08,5.5390746434014204e-09
1967,2.317257696837771e-08,4.437302081328198e-09
1968,1.4372530665607286e-08,4.491415683816058e-09
1969,2.8613074798400362e-08,1.044604303057639e-08
1970,2.7592350182459313e-08,4.138852510715552e-09
1971,2.209510829853656e-08,2.0553589941130213e-09
1972,1.59034548863346e-08,1.0260293725750103e-09
1973,2.3706776985932265e-08,4.410563025913916e-09
1974,1.7439272692598706e-08,1.1251143350321513e-09
1975,2.056132819561185e-08,2.2845920710778955e-09
1976,1.599787491368687e-08,6.856232359631065e-09
1977,1.23412418062685e-08,0.0
1978,1.3663360332039076e-08,4.75247319275951e-09
1979,1.8141116719938566e-08,1.7555920051037788e-09
1980,2.330911752501663e-08,4.548120546843393e-09
1981,1.5181319090729062e-08,5.060439622894819e-09
1982,2.0484757001781873e-08,0.0
1983,1.4525227243211702e-08,3.78918940668882e-09
1984,1.3917620833581168e-08,3.4794050973729895e-09
1985,1.8046674266081197e-08,0.0
1986,1.1988970705090196e-08,5.395037083744114e-09
1987,1.2221633483022742e-08,2.4443267410134695e-09
1988,8.99483043603766e-09,9.594485983477341e-09
1989,2.4147737587298934e-08,6.585746503695589e-09
1990,1.2531897297662908e-08,2.179460389939436e-09
1991,7.033758298025106e-09,1.7584396161396398e-09
1992,2.2039777558546803e-08,3.856960972825618e-09
1993,1.4401939474328884e-08,6.647049133334804e-09
1994,1.1077346040444525e-08,2.6374632478010085e-09
1995,1.952082295808566e-08,1.626735190995987e-09
1996,1.921713099761746e-08,1.6014276571496566e-09
1997,1.6302641459020606e-08,4.315405033317177e-09
1998,1.8118890832141687e-08,6.198567992221626e-09
1999,1.6452724183046996e-08,5.941261538300324e-09
2000,1.590491383041126e-08,5.743441056083043e-09
2001,2.2344179395616948e-08,3.066848330846028e-09
2002,2.102986229601811e-08,5.257465796049132e-09
2003,1.7917768158071112e-08,3.3335384452826133e-09
2004,2.1142997935763574e-08,5.7262286579096155e-09
2005,2.1167623653894907e-08,3.1526248278623825e-09
2006,1.5647981577160408e-08,1.2353669753828456e-09
2007,8.388407135573317e-09,3.9944795249269305e-09
2008,1.2772318647158443e-08,1.7029758436759579e-09
2009,2.1933685090402832e-08,1.430457752249481e-09
2010,1.369899971237487e-08,3.77903447423833e-09
2011,2.6003010189512565e-08,4.20636914189032e-09
2012,1.3276585275612263e-08,2.0425516833455504e-09
2013,2.0639525644128298e-08,6.1360752590111645e-09
2014,1.7540106367341934e-08,6.063246349441442e-09
2015,1.4851055274434088e-08,3.54652054945781e-09
2016,1.802065902056782e-08,6.21402013178951e-10
2017,1.2074934163663897e-08,2.7671724078803805e-09
2018,1.5488800242380307e-08,1.290733298020541e-09
2019,1.4285531646507366e-08,3.3162841361900064e-09
