year,mes_DET âmes_NOUN,mes_DET ames_NOUN,mes_DET rames_NOUN
1840,0.0,0.0,1.1465439264668476e-08
1841,4.494383976094696e-09,1.926164561183441e-09,1.7977535904378783e-08
1842,0.0,0.0,6.708265054555795e-09
1843,5.906911182407271e-09,7.088293507706567e-09,1.1813821920725331e-08
1844,5.488561161115513e-09,0.0,5.488561161115513e-09
1845,7.812319235966925e-09,1.674068439427856e-09,1.2276501593078137e-08
1846,5.854501328173001e-09,0.0,3.5127007969038004e-09
1847,2.1572894581822766e-09,0.0,1.1865092020002521e-08
1848,8.045221711050488e-10,0.0,8.045221711050488e-10
1849,0.0,0.0,0.0
1850,0.0,0.0,6.1100964288129944e-09
1851,1.9348316282474798e-09,0.0,1.483370937194195e-08
1852,1.9531636308300904e-09,0.0,1.0416872697760482e-08
1853,2.9859659189668264e-09,1.7915795513800958e-09,1.3138249599364826e-08
1854,1.0391328908454511e-09,0.0,3.63696517347023e-09
1855,4.776243400783642e-09,5.306937111981824e-10,7.960405667972736e-09
1856,6.212626857404757e-09,5.177189232874468e-10,1.1907535402144731e-08
1857,5.857810903009408e-09,1.4644527812635033e-09,7.322263684272912e-09
1858,0.0,0.0,6.8511463169329545e-09
1859,6.619825576592575e-09,2.036869339860914e-09,5.092173349652285e-09
1860,4.577183909670879e-10,1.373155145145688e-09,9.612086238064421e-09
1861,1.8863854922557266e-09,0.0,4.715963841661619e-09
1862,6.325180934574348e-09,4.517986262886353e-10,3.6143890103090826e-09
1863,1.9978483312144135e-09,2.9967726078439227e-09,4.9946209945694875e-09
1864,0.0,0.0,1.3425238476472146e-08
1865,1.4120533631256649e-09,0.0,7.530951195988678e-09
1866,1.9462451650298362e-09,0.0,1.3137154475373336e-08
1867,4.85281148598915e-09,0.0,4.367530337390235e-09
1868,1.4819622196071691e-09,0.0,1.3337659643397615e-08
1869,2.4417595723136287e-09,0.0,1.12320943657096e-08
1870,5.734048791339319e-10,0.0,1.4335121534259088e-08
1871,1.0621177271019633e-09,0.0,0.0
1872,1.0885210954825197e-08,2.4189357183956872e-09,1.4513614199351821e-08
1873,7.183205141814142e-09,0.0,4.788803575905831e-09
1874,9.559374958278966e-09,0.0,4.182226287507973e-09
1875,4.005068943158108e-09,0.0,8.010138330405425e-09
1876,9.673623679873344e-09,1.209202959984168e-09,7.859819461941697e-09
1877,6.80329748092845e-09,0.0,8.040260901509555e-09
1878,6.039088673581716e-10,6.039088673581716e-10,2.4156354694326865e-09
1879,3.054662633950045e-09,0.0,9.774920428640144e-09
1880,4.492492378105339e-09,0.0,7.059631101924424e-09
1881,9.064259787194828e-09,0.0,8.367009307619355e-09
1882,1.1314154946262533e-08,0.0,7.986462158271479e-09
1883,1.0742876366265364e-08,0.0,6.319338829996468e-09
1884,1.9805090900604227e-09,0.0,9.242375753615306e-09
1885,4.511945039809007e-09,0.0,6.445635580831777e-09
1886,5.808117542471791e-09,0.0,1.936039106809062e-09
1887,5.223139698529167e-09,6.528924623161458e-10,5.876032105334161e-09
1888,1.2681229177857745e-08,6.340614699951175e-10,8.87686080197625e-09
1889,3.759082101151279e-09,0.0,3.759081934617825e-09
1890,6.554386478008212e-10,6.554386478008212e-10,3.9326319978272295e-09
1891,5.736798036615198e-09,0.0,2.5496880162734215e-09
1892,1.8805537127519756e-09,0.0,1.1283322054467249e-08
1893,8.005941465327737e-09,6.158416554491453e-10,1.539604133071748e-08
1894,8.192000855444803e-09,0.0,4.411077725308132e-09
1895,1.2037228991346183e-09,6.018614495673091e-10,1.2037228991346183e-09
1896,7.076434771491336e-09,0.0,3.5382172747233653e-09
1897,1.9810826090704836e-08,0.0,6.992056267307589e-09
1898,7.921696743018458e-09,0.0,3.960848538042683e-09
1899,2.7637891975018647e-09,0.0,1.1607914629507832e-08
1900,5.710158568206225e-09,0.0,1.038210584169974e-08
1901,0.0,0.0,5.58873880507349e-09
1902,1.4730851538580225e-09,4.910283846193408e-10,2.455141867585553e-09
1903,6.480264325148255e-09,1.0800440541913758e-09,3.2401321625741275e-09
1904,6.987012746151322e-09,0.0,0.0
1905,3.612531440655431e-09,0.0,1.0321518084666081e-09
1906,1.18316245689698e-08,2.0576738091193647e-09,2.572092261399206e-09
1907,2.0571372938427146e-09,1.028568674676933e-09,3.599990305858114e-09
1908,1.964555629285769e-09,4.911389073214423e-10,6.875944702500192e-09
1909,0.0,0.0,4.400786846048277e-09
1910,3.740905585303267e-09,1.068830135508847e-09,2.137660359835536e-08
1911,7.980561544940201e-09,1.5961122423746588e-09,4.25629931299909e-09
1912,8.335073964360618e-09,0.0,6.772247651554153e-09
1913,3.1817938284106617e-09,0.0,7.42418571064718e-09
1914,6.027069510139427e-09,0.0,6.696743715117748e-10
1915,1.0602685840410686e-08,1.1780761921542648e-09,5.890381071793627e-09
1916,1.0987462051303964e-09,0.0,3.2962386153911893e-09
1917,1.2063066989753679e-08,0.0,1.0966424435210342e-09
1918,6.89182577673364e-09,0.0,1.2635013924011673e-08
1919,1.0128633265438225e-08,0.0,1.8415696745321952e-09
1920,6.815008557481406e-09,0.0,1.1358348039891553e-08
1921,1.5902769878728407e-08,0.0,3.0290990271630847e-09
1922,1.1066902949607993e-08,0.0,3.6889677978990676e-09
1923,8.492758496458919e-09,0.0,2.1231896241147297e-09
1924,2.3204924204378585e-08,0.0,1.804827443052659e-08
1925,1.5397448649423495e-08,2.1996355847875293e-09,8.798542339150117e-09
1926,6.687682962969177e-09,4.458455382660986e-09,3.343841648018042e-09
1927,5.574612327308159e-09,0.0,1.6723836537835268e-08
1928,9.140832868403947e-09,0.0,1.1426041446327417e-08
1929,1.1140406597220931e-08,0.0,1.0026365515614089e-08
1930,1.3654684938302353e-08,1.0503603542488804e-09,1.3654685049324655e-08
1931,5.7026783295555106e-09,0.0,6.843213995466613e-09
1932,8.767629400274757e-09,0.0,7.6716757391182e-09
1933,0.0,0.0,6.882397318719313e-09
1934,1.1981580172459871e-09,0.0,2.3963160344919743e-09
1935,7.180970484910176e-09,0.0,9.574627313213568e-09
1936,9.699771652549316e-09,0.0,1.33371855781661e-08
1937,1.3850229851897211e-08,0.0,8.813782592653752e-09
1938,3.8895642262559704e-09,0.0,1.0372171566075394e-08
1939,4.588215141154706e-09,0.0,9.176430282309411e-09
1940,2.5357829169792012e-09,0.0,1.0143131667916805e-08
1941,1.1806010835613279e-08,0.0,2.3612020783048138e-08
1942,9.102635312174812e-09,0.0,1.2136847082899749e-08
1943,1.161294105322952e-08,0.0,8.709705845433291e-09
1944,5.1410976809052045e-08,2.3777577951022977e-07,9.639558484764166e-09
1945,1.742803235060819e-08,0.0,1.089252066321933e-08
1946,1.3921104269343232e-08,1.3921104269343232e-09,2.0881657292193267e-08
1947,9.536696765621855e-09,1.4305045148432782e-08,1.4305045148432782e-08
1948,1.0871887834440486e-08,0.0,2.174377655705939e-08
1949,8.83530737461058e-09,1.9634016634739737e-09,4.908504047662632e-09
1950,2.9779011256891863e-08,1.0635361480382244e-09,1.914365110877725e-08
1951,8.529121409139861e-09,1.0661401761424827e-09,7.462981344019681e-09
1952,1.7926166107073982e-08,2.1089607837865287e-09,1.3708244650523227e-08
1953,1.185120990232491e-08,0.0,9.69644453618912e-09
1954,2.3454086006680086e-08,9.772536113672459e-10,7.818028890937967e-09
1955,4.6928039232341234e-09,0.0,3.754243138587299e-09
1956,2.180285396669035e-08,0.0,1.1337483840634377e-08
1957,6.184526224473075e-09,0.0,1.8553578673419224e-08
1958,1.2408365446248126e-08,8.272243445794913e-10,4.9633461784992505e-09
1959,7.750748043378053e-09,3.100299128533379e-09,6.200598257066758e-09
1960,1.3149583255600561e-08,0.0,3.4604166754270693e-09
1961,8.337791235213388e-09,0.0,9.03260666262895e-09
1962,2.0928455413127267e-08,6.341956404476434e-10,9.51293499529271e-09
1963,1.422531736849919e-08,0.0,9.69907976156037e-09
1964,8.517555494247375e-09,6.083968329129164e-10,8.517555549758526e-09
1965,8.755269398363907e-09,2.188817349590977e-09,8.20806533852192e-09
1966,8.862519940144864e-09,1.1078149508847446e-09,1.0524241922382771e-08
1967,5.916402479044791e-09,1.4791006197611978e-09,7.3955032653394426e-09
1968,9.881114482190867e-09,0.0,1.122853987567396e-08
1969,8.175163990209455e-09,1.3625273409534344e-09,7.2668124850849836e-09
1970,9.657322774803134e-09,0.0,8.27770510469783e-09
1971,1.747055189404989e-08,5.138397485282553e-10,6.166076982339064e-09
1972,8.208234758555477e-09,1.5390440588625154e-09,9.234264020108185e-09
1973,1.0475087020012097e-08,1.6539611347177186e-09,8.821126051827832e-09
1974,1.237625746330906e-08,0.0,8.438357568252286e-09
1975,3.4268881066168433e-09,0.0,8.567220266542108e-09
1976,1.0855701004786056e-08,0.0,1.142705374768127e-09
1977,4.11374712072643e-09,0.0,5.289103821581875e-09
1978,1.5445537515645924e-08,0.0,7.722768757822962e-09
1979,5.851973128301324e-09,0.0,8.192762801506603e-09
1980,2.2740602734216964e-09,0.0,5.116635559687666e-09
1981,1.2018543993352893e-08,6.325549528618524e-10,8.855769451088236e-09
1982,6.2075020679230875e-09,0.0,2.483000915987077e-09
1983,5.052252727288931e-09,6.315316047889041e-10,6.946847541655643e-09
1984,4.059305780401701e-09,0.0,1.739702604197646e-09
1985,1.1429560631270874e-08,0.0,2.4062232206745193e-09
1986,6.593933843390687e-09,0.0,2.997242676272549e-09
1987,4.888653315493485e-09,1.2221633705067347e-09,4.277571907795874e-09
1988,1.0194141530917022e-08,0.0,2.398621523624911e-09
1989,9.329807704183679e-09,0.0,3.292873196336643e-09
1990,9.807571754727462e-09,1.089730194969718e-09,7.628111475810329e-09
1991,5.861465202094962e-10,0.0,4.10302547493302e-09
1992,5.5099441120809445e-09,5.509944167592096e-10,5.509944056569793e-09
1993,1.2186256448387667e-08,5.539207426075166e-10,5.539207315052863e-09
1994,6.857404422078162e-09,0.0,5.802419322797903e-09
1995,7.591431205877797e-09,0.0,5.964695848348356e-09
1996,4.270473752399084e-09,2.135236876199542e-09,5.871901187504136e-09
1997,7.192341833217597e-09,0.0,5.274383707565278e-09
1998,3.814503490850996e-09,9.536258449571733e-10,6.198567881199324e-09
1999,4.570201023179621e-09,4.570201161957499e-10,1.3710603763428253e-09
2000,7.068850615965516e-09,0.0,1.7672125984802278e-09
2001,4.2935874411398345e-08,8.762423564512289e-10,2.628727069353687e-09
2002,3.066854992184176e-09,1.7524885431718928e-09,3.9430991805033955e-09
2003,5.8336921959778465e-09,0.0,7.91715315529018e-09
2004,9.690540814233373e-09,1.1011977996133737e-08,4.404791115186768e-09
2005,8.106749382896794e-09,0.0,3.602999676388663e-09
2006,5.765045940631097e-09,4.1178899179428186e-10,6.58862386870851e-09
2007,6.391167262087549e-09,0.0,5.192823504529542e-09
2008,4.6831836186811415e-09,0.0,1.1069342997771514e-08
2009,4.768192729542875e-09,0.0,4.76819250749827e-10
2010,1.2281861749841028e-08,0.0,3.3066551718974324e-09
2011,1.4531093439629217e-08,0.0,3.823971805871906e-09
2012,1.906381574823257e-08,3.404252713057332e-10,1.0212758083660844e-08
2013,1.617692513278257e-08,0.0,1.171432528757066e-08
2014,1.5591205215770287e-08,6.496335691608124e-10,1.342575983720451e-08
2015,1.3299452539250467e-08,4.433150790905671e-10,1.0639562120218216e-08
2016,1.9470596246407013e-08,0.0,1.2842308688698623e-08
2017,2.5659236513320138e-08,1.2578056929335446e-09,9.056200789281377e-09
2018,2.6072813019695218e-08,2.5814667070633845e-10,1.4714360674350502e-08
2019,2.2958889456248244e-08,0.0,1.3775333762566788e-08
