year,toutes_DET ondes_NOUN,toutes_DET rondes_NOUN
1854,0.0,1.9743524148907454e-08
1855,0.0,9.552486801567284e-09
1856,0.0,8.801221973442352e-09
1857,0.0,8.298565390418844e-09
1858,0.0,1.2723557318849998e-08
1859,0.0,2.5970084749360467e-08
1860,0.0,2.3801355553132453e-08
1861,0.0,1.4619487842537637e-08
1862,0.0,1.0843167252971853e-08
1863,0.0,3.995696662428827e-09
1864,0.0,1.102787461348953e-08
1865,0.0,1.2237795665726026e-08
1866,0.0,4.865612801552288e-09
1867,5.82337378318698e-09,6.308654931785895e-09
1868,0.0,1.877152122631287e-08
1869,0.0,1.0743741896135361e-08
1870,0.0,1.3761717099214366e-08
1871,0.0,1.805600113868877e-08
1872,1.8142017887967654e-09,1.9351485747165498e-08
1873,4.788803575905831e-09,7.183205141814142e-09
1874,0.0,1.3144139998644278e-08
1875,5.721527140956084e-10,2.1169650921137873e-08
1876,0.0,1.753344314181504e-08
1877,0.0,1.9791411176584006e-08
1878,0.0,3.0195443923020093e-09
1879,2.443730107160036e-09,1.221865097988939e-08
1880,0.0,2.759673911612026e-08
1881,0.0,6.9725074602899895e-09
1882,0.0,1.1979693681496428e-08
1883,0.0,8.21514056781325e-09
1884,0.0,7.2618666635548834e-09
1885,3.2228177904158883e-09,1.8047780159236027e-08
1886,0.0,2.6459201052375647e-08
1887,0.0,1.1099172247952538e-08
1888,0.0,1.4583413587843097e-08
1889,0.0,2.0674951528576457e-08
1890,0.0,9.831579994568074e-09
1891,0.0,2.358461337337303e-08
1892,3.1342561879199593e-09,1.8805536683430546e-08
1893,0.0,1.970693297437265e-08
1894,0.0,2.3315696040526745e-08
1895,6.018614495673091e-10,1.444467478961542e-08
1896,5.89702897624278e-10,1.3563166589847242e-08
1897,0.0,1.3401440845939305e-08
1898,0.0,8.487532454637403e-09
1899,0.0,3.3165470370022376e-08
1900,0.0,1.2977633190303095e-08
1901,0.0,7.824234593556412e-09
1902,4.419255628107521e-09,5.892340837476695e-09
1903,4.320176216765503e-09,1.9980815224585058e-08
1904,0.0,6.987012746151322e-09
1905,1.5482277682110634e-09,1.7030505006232488e-08
1906,0.0,1.2860461140462576e-08
1907,0.0,2.2114226894132116e-08
1908,0.0,1.8663278922304016e-08
1909,3.300590023513905e-09,1.2102163715610459e-08
1910,0.0,2.4583092894658876e-08
1911,0.0,2.181353409014264e-08
1912,4.688478938419394e-09,1.7712032729377825e-08
1913,5.30298971401777e-10,1.6969567084856862e-08
1914,0.0,2.678697441638178e-08
1915,0.0,2.4739600590351074e-08
1916,0.0,1.7579939282086343e-08
1917,0.0,1.864292187292449e-08
1918,0.0,1.1486376294556067e-08
1919,0.0,1.5653341733923298e-08
1920,2.2716695191604686e-09,2.2716694303426266e-08
1921,7.572747429129834e-10,3.937828552125211e-08
1922,0.0,1.475587119159627e-08
1923,3.1847844361720945e-09,1.4862327368803108e-08
1924,1.0313299547703991e-08,3.609654797287476e-08
1925,6.598906754362588e-09,1.3197813508725176e-08
1926,5.57306911730393e-09,3.1209186346359274e-08
1927,7.804457524684949e-09,2.1183527820767267e-08
1928,5.713020723163709e-09,3.1992914983902665e-08
1929,1.0026365515614089e-08,1.3368487650211591e-08
1930,5.2518016602221e-09,1.3654684494213143e-08
1931,9.124285327288817e-09,2.2810713318222042e-08
1932,6.575722188983946e-09,2.7398842306070037e-08
1933,2.867665571670841e-08,1.8353059516584835e-08
1934,8.38710612072191e-09,1.3179738189705859e-08
1935,2.5133395809007197e-08,9.574627313213568e-09
1936,3.031178508194898e-08,2.182448710641438e-08
1937,3.399602022113868e-08,1.3850230295986421e-08
1938,5.0564334941327616e-08,3.8895642262559704e-09
1939,4.129393715857077e-08,1.8352860564618823e-08
1940,1.0143131667916805e-08,7.607348528892999e-09
1941,2.9515025978810172e-09,1.7709016475464523e-08
1942,3.034211770724937e-09,2.730790527039062e-08
1943,1.1612940831184915e-08,1.1612940831184915e-08
1944,1.2852744646352221e-08,1.927911696952833e-08
1945,4.357008087652048e-09,2.3963544037997053e-08
1946,5.568441707737293e-09,1.5313215584455975e-08
1947,1.0728784083369192e-08,2.5033829231801974e-08
1948,9.784699273041042e-09,1.848220954059343e-08
1949,9.817008539414473e-09,1.3743811422273211e-08
1950,5.317680518146517e-09,1.595304155443955e-08
1951,2.1322803522849654e-09,2.1322803078760444e-08
1952,1.2653764258629963e-08,8.435843135146115e-09
1953,6.464296653518886e-09,1.2928593307037772e-08
1954,3.9090144454689835e-09,2.5408594339637602e-08
1955,3.754243138587299e-09,1.6894095011821264e-08
1956,7.849027205963921e-09,1.3953826538681824e-08
1957,4.417518795207798e-09,1.3252556385623393e-08
1958,5.790570245522986e-09,1.1581140491045971e-08
1959,6.975672928177801e-09,1.3176271629333769e-08
1960,1.1073333361366622e-08,1.4533750203327145e-08
1961,8.33779090214648e-09,1.737039845295385e-08
1962,3.805173953708163e-09,8.244543714397423e-09
1963,1.2932106496776896e-09,1.4871922360271128e-08
1964,3.6503808864551957e-09,2.1902286206909594e-08
1965,6.0192477668863376e-09,1.3132904541635071e-08
1966,5.539074976468328e-09,1.2185964237687585e-08
1967,2.9582012395223956e-09,1.873527466500491e-08
1968,0.0,1.7067380397861598e-08
1969,4.087581828571274e-09,1.4987801222332564e-08
1970,9.197450023812337e-10,1.7935027685211935e-08
1971,3.083038491169532e-09,2.3122789016838396e-08
1972,3.0780880067027283e-09,2.0007572487656944e-08
1973,5.513203782392395e-10,1.4885650045926013e-08
1974,1.1251143350321513e-09,1.800182936051442e-08
1975,2.8557400888473694e-09,9.709516746170266e-09
1976,1.7140580066410394e-09,1.085570122683066e-08
1977,1.7630346071939584e-09,1.9981058585472056e-08
1978,0.0,1.0693064211864112e-08
1979,2.3407893401383717e-09,1.6970723493159312e-08
1980,3.411090521154847e-09,1.8760998088396263e-08
1981,1.8976649140967083e-09,1.8976647808699454e-08
1982,3.1037510339615437e-09,1.8001756529884005e-08
1983,8.209910973278056e-09,1.2630632539867293e-08
1984,2.8995041922996734e-09,1.3917620833581168e-08
1985,1.8046674155058895e-09,1.3835783185811579e-08
1986,1.7983456945813714e-09,1.498621315931814e-08
1987,6.110816852533674e-10,7.944062296871834e-09
1988,5.996553809062277e-10,1.3792074149421296e-08
1989,1.5366742545097622e-08,8.780995486290522e-09
1990,1.089730194969718e-09,8.172976073694826e-09
1991,1.1722930404189924e-09,9.37834432335194e-09
1992,1.1019888335184191e-09,1.322386644631024e-08
1993,2.2156829704300662e-09,8.308811416668505e-09
1994,1.5824779264761446e-09,1.160483886764041e-08
1995,2.1689803286761844e-09,1.3013881527967897e-08
1996,1.067618438099771e-09,2.028474987980644e-08
1997,2.3974471297094624e-09,1.2946214766884623e-08
1998,1.43043876743576e-09,1.0013071261028017e-08
1999,1.8280804647829996e-09,1.1425503210205079e-08
2000,1.3254094488601709e-09,1.1486881668076876e-08
2001,2.190605918883648e-09,1.0514908055370142e-08
2002,0.0,1.4019908789464353e-08
2003,4.1669229178253886e-10,1.3750845795357236e-08
2004,1.3214374039449694e-09,1.5416770082765652e-08
2005,2.251874686720612e-09,1.6213498099659773e-08
2006,1.2353669198716943e-09,1.5647982465338828e-08
2007,7.988958938831558e-10,8.787854888225866e-09
2008,1.2772318758180745e-09,9.79211112195344e-09
2009,1.907277002999308e-09,2.145686650578682e-08
2010,0.0,2.739800031292816e-08
2011,4.971163480860241e-09,2.0267052036615496e-08
2012,3.404252713057332e-10,2.6893596682953103e-08
2013,2.2313000336282585e-09,2.370756213565528e-08
2014,8.661780737106994e-10,3.009968807532459e-08
2015,1.7732603163622684e-09,2.9702110992957387e-08
2016,1.86420612280358e-09,2.754882189037744e-08
2017,5.031222660711876e-10,2.4652990759932436e-08
2018,7.744400121190154e-10,3.304277385041132e-08
2019,2.5509878653906526e-09,3.3417940414892655e-08
