year,certaines_DET âmes_NOUN,certaines_DET ames_NOUN,certaines_DET rames_NOUN
1870,2.9587691230403834e-07,4.587239033071455e-09,0.0
1871,2.5065978803695543e-07,5.3105884134652115e-09,0.0
1872,3.1143796963561954e-07,7.256807155187062e-09,0.0
1873,2.9331421913525446e-07,1.7958012854535355e-09,0.0
1874,2.5750565768589695e-07,3.5847653734322193e-09,5.974609140757536e-10
1875,3.1582829329579454e-07,1.888104017577774e-08,0.0
1876,1.9951849417054746e-07,5.441413319928756e-09,0.0
1877,2.715134331809921e-07,4.947852683123699e-09,0.0
1878,2.5062217456905955e-07,3.0195443923020093e-09,0.0
1879,2.694212368758997e-07,3.665595160740054e-09,0.0
1880,2.387438842177403e-07,1.2835692508872398e-09,0.0
1881,2.1475323208619557e-07,2.0917522713936876e-09,0.0
1882,2.435870953831909e-07,4.658769592325029e-09,0.0
1883,2.3318360575785846e-07,3.791603364611262e-09,0.0
1884,2.0135175482494105e-07,2.6406787867472303e-09,0.0
1885,2.2559724666137981e-07,1.933690763067375e-09,0.0
1886,2.278072770423023e-07,5.1627709884982664e-09,0.0
1887,1.8933881085203552e-07,8.4876022321545e-09,0.0
1888,2.193852619569725e-07,4.438430289965822e-09,0.0
1889,2.606296982676781e-07,6.265136742733546e-10,0.0
1890,2.2809264965673037e-07,1.9663159434024635e-09,0.0
1891,2.224602786426999e-07,3.187110020341777e-09,0.0
1892,2.3757662415135883e-07,1.8805537127519756e-09,0.0
1893,2.315564566757189e-07,2.4633666773077323e-09,2.463366621796581e-09
1894,2.375680381305756e-07,3.150769645188234e-09,0.0
1895,2.906990665962894e-07,4.814891596538473e-09,0.0
1896,2.4767521811241977e-07,5.3073260231073505e-09,1.7691086373616827e-09
1897,2.4588731140084974e-07,6.992056045262984e-09,0.0
1898,2.3934841797412787e-07,1.2448380548590876e-08,3.3950129374460403e-09
1899,2.542686043938147e-07,2.2110313580014918e-09,0.0
1900,2.3307828378449358e-07,1.038210628578895e-09,5.191053142894475e-10
1901,2.637884906064869e-07,4.470991132876634e-09,0.0
1902,2.6122709329001736e-07,1.4730852093691738e-09,0.0
1903,2.6083062465431794e-07,2.7001101354784396e-09,0.0
1904,2.91304681709903e-07,1.6123875568041512e-09,5.374625189347171e-10
1905,2.446199776073854e-07,1.0321518084666081e-09,0.0
1906,3.1276642520339237e-07,5.144184411776109e-09,0.0
1907,3.1371344544339763e-07,5.142843262362362e-09,0.0
1908,3.0647066751043894e-07,6.875944702500192e-09,9.822778146428846e-10
1909,2.8385074735126636e-07,2.750491723269022e-09,0.0
1910,3.163737156697266e-07,2.6720753387721174e-09,0.0
1911,3.676378437234007e-07,2.128149656499545e-09,1.0640748282497725e-09
1912,3.177746883409327e-07,2.6047105583515417e-09,0.0
1913,3.431034416578882e-07,1.5908969142053309e-09,0.0
1914,2.852812794884585e-07,2.0090231145353243e-09,2.678697486047099e-09
1915,2.7449176398519626e-07,1.6493066468115103e-08,2.3561523843085297e-09
1916,3.8675866420589955e-07,2.197492410260793e-09,7.69122365795738e-09
1917,2.9609345197911807e-07,1.4256351654751143e-08,0.0
1918,3.5837492973200824e-07,1.1486376294556067e-09,0.0
1919,2.863640844452675e-07,0.0,0.0
1920,2.7638644795047185e-07,3.028892692213958e-09,0.0
1921,2.8700714072016353e-07,1.5145494858259667e-09,0.0
1922,3.172512217375356e-07,2.21338064543275e-09,0.0
1923,3.322791766180444e-07,3.1847844361720945e-09,0.0
1924,3.132664714300404e-07,5.156649662829693e-09,0.0
1925,3.5304150713955096e-07,7.698724546756353e-09,3.299453377181294e-09
1926,2.9871650930601845e-07,4.458455382660986e-09,1.1146138456652466e-09
1927,3.6903934663712334e-07,2.2298449753321847e-09,0.0
1928,3.4735166387633853e-07,2.2852082448565625e-09,0.0
1929,3.0970331010848895e-07,4.4561625500705304e-09,0.0
1930,2.33180005082545e-07,2.100720708497761e-09,0.0
1931,2.1670177030586046e-07,5.7026783295555106e-09,0.0
1932,2.9371558696311695e-07,3.2878609834696704e-09,0.0
1933,2.6153110432858284e-07,3.4411986593596566e-09,0.0
1934,2.6838738875767376e-07,2.3963160344919743e-09,1.1981580172459871e-09
1935,2.728768775384083e-07,5.98414207075848e-09,1.196828414151696e-09
1936,2.485566419352381e-07,2.424942913137329e-09,0.0
1937,2.7700458460344635e-07,1.2591118148108649e-09,0.0
1938,2.969034085253952e-07,3.889564337278273e-09,5.186085783037697e-09
1939,2.462342019171615e-07,3.058810094103137e-09,1.5294050470515685e-09
1940,1.825763655816104e-07,0.0,2.5357829169792012e-09
1941,1.977506762784742e-07,0.0,2.9515025978810172e-09
1942,3.550027827259328e-07,3.034211770724937e-09,0.0
1943,2.6709764799903724e-07,2.9032352077962287e-09,5.806470415592457e-09
1944,2.570548911506876e-07,0.0,0.0
1945,2.832055390200594e-07,2.178504043826024e-09,4.357008087652048e-09
1946,3.062642850437669e-07,0.0,1.3921104269343232e-09
1947,3.957729255432696e-07,0.0,0.0
1948,3.23982254357702e-07,0.0,1.0871887834440486e-09
1949,2.6407753672685885e-07,5.890204768377316e-09,4.908504269707237e-09
1950,2.839641517482505e-07,1.0635361480382244e-09,1.0635361480382244e-09
1951,2.590720686868053e-07,1.0661401761424827e-09,2.1322803522849654e-09
1952,2.3620360778409122e-07,2.1089607837865287e-09,3.1634410646574906e-09
1953,1.9069674328520136e-07,1.0773827385790469e-09,3.232148326759443e-09
1954,1.993597429361671e-07,1.9545072227344917e-09,1.9545072227344917e-09
1955,1.7175661692903077e-07,0.0,1.8771215692936494e-09
1956,2.1366796243427189e-07,1.744228317335228e-09,0.0
1957,1.6521520684875668e-07,0.0,0.0
1958,1.3566479006854593e-07,8.272243445794913e-10,0.0
1959,1.743918218721774e-07,7.750747821333448e-10,1.5501495642666896e-09
1960,2.069329223530758e-07,6.920833350854139e-10,1.3841666701708277e-09
1961,2.1191885224425278e-07,2.779263652552544e-09,3.47407969059077e-09
1962,1.5601212632887496e-07,0.0,0.0
1963,1.6682417758318024e-07,0.0,1.939815863494232e-09
1964,2.1415567896809762e-07,6.083968329129164e-10,0.0
1965,2.0301281011825267e-07,1.0944086747954884e-08,5.472043373977442e-10
1966,1.6894177434778612e-07,3.3234448526542337e-09,0.0
1967,1.8045028538082875e-07,1.4791006197611978e-09,1.9721342336964653e-09
1968,2.2097765306483552e-07,3.5931326525240337e-09,1.3474247273492779e-09
1969,1.312568009836923e-07,3.1792304344691047e-09,4.5417578031781147e-10
1970,1.6233499522400052e-07,5.518469958776251e-09,1.8394900047624674e-09
1971,1.5004121234341028e-07,4.1107178105903586e-08,1.541519245584766e-09
1972,1.282536770119691e-07,8.721249500354133e-09,3.0780880067027283e-09
1973,1.0971275576920902e-07,3.3079223804577396e-09,0.0
1974,9.282193280668594e-08,2.2502286700643026e-09,0.0
1975,7.767613130482687e-08,1.7134440533084216e-09,1.7134440533084216e-09
1976,1.0512889203617704e-07,5.713526873840635e-10,2.285410749536254e-09
1977,1.0284368157087442e-07,5.289103655048422e-09,0.0
1978,9.029699077345299e-08,2.3762365408686037e-09,0.0
1979,6.846808719984665e-08,6.437170463335917e-09,1.1703946700691858e-09
1980,8.641429261047051e-08,5.685150683554241e-10,5.685150683554241e-10
1981,8.476236512677815e-08,2.5302198114474095e-09,1.8976649140967083e-09
1982,1.0366528480076909e-07,1.2415004579935385e-09,0.0
1983,8.967749032251504e-08,3.1576580239445207e-09,1.2630632095778083e-09
1984,8.81449260248246e-08,4.639206796497319e-09,1.1598016991243298e-09
1985,8.54209272205253e-08,6.015558051686298e-10,3.0077789148208467e-09
1986,1.0790073989852544e-07,5.994485463567401e-10,5.994485463567401e-10
1987,8.066278534002436e-08,2.4443267410134695e-09,1.2221633705067347e-09
1988,8.0353820486323e-08,0.0,1.1993107618124554e-09
1989,7.408964730615253e-08,0.0,5.488122178931576e-10
1990,9.153733682154552e-08,0.0,5.44865097484859e-10
1991,6.09592376576984e-08,0.0,5.861465202094962e-10
1992,9.366904896168649e-08,2.7549720282848966e-09,1.65298330578878e-09
1993,7.588714190376322e-08,1.1078414852150331e-09,4.985286850001103e-09
1994,1.2501575863410608e-07,1.0549853213248639e-09,1.5824779264761446e-09
1995,8.73014593949506e-08,5.422450821690461e-10,0.0
1996,9.074756501803449e-08,5.338092190498855e-10,5.338092190498855e-10
1997,8.295167575056439e-08,4.79489448146353e-10,1.917957792585412e-09
1998,9.58393968630844e-08,9.536258449571733e-10,4.768129224785866e-10
1999,8.68338254633727e-08,4.570201161957499e-10,1.3710603763428253e-09
2000,8.482620472705094e-08,1.3254094488601709e-09,1.7672125984802278e-09
2001,7.579496585918832e-08,8.762423564512289e-10,0.0
2002,8.718631061555016e-08,2.6287327870022636e-09,1.3143663935011318e-09
2003,8.70886900372625e-08,2.9168460979889232e-09,8.333845835650777e-10
2004,8.148863583912203e-08,4.8452703238499595e-09,8.809582507929292e-10
2005,7.476224439528778e-08,9.007499190971657e-10,4.5037495954858286e-10
2006,9.100536590977981e-08,2.8825228870488218e-09,1.2353669198716943e-09
2007,8.308517518429426e-08,7.988958938831558e-10,1.997239706952314e-09
2008,8.21685830487695e-08,0.0,1.2772318758180745e-09
2009,1.1014524403663017e-07,1.430457752249481e-09,4.76819250749827e-10
2010,8.502827508749533e-08,0.0,4.723793023408973e-10
2011,7.494984899381052e-08,3.82397197240536e-10,1.1471915639660324e-09
2012,7.795738898863647e-08,1.7021263287730903e-09,1.7021263287730903e-09
2013,9.706155168487385e-08,0.0,1.9523875849358774e-09
2014,1.4421864946712049e-07,0.0,1.2992671383216248e-09
2015,1.6735144292567838e-07,0.0,2.659890530054554e-09
2016,1.940845653081169e-07,1.2428039986023265e-09,2.4856081637381067e-09
2017,1.129509517028282e-07,5.031222660711876e-10,2.5156112748447867e-09
2018,1.7037680066778194e-07,5.162933414126769e-10,2.5814667070633845e-10
2019,2.1479317524608632e-07,0.0,2.806086474294034e-09
