year,seuls_ADJ ans_NOUN,seuls_ADJ rangs_NOUN
2007,0.0,4.7933754743212376e-09
2008,0.0,4.257439734089985e-09
2009,0.0,2.860915504498962e-09
2010,0.0,2.8342759250676863e-09
2011,0.0,2.2943831279320648e-09
2012,0.0,1.0212758416727752e-09
2013,0.0,3.3469500504423877e-09
2014,0.0,4.114345752981308e-09
2015,0.0,2.438232948875907e-09
2016,0.0,2.0713399884186856e-09
2017,0.0,1.509366853724714e-09
2018,0.0,1.290733298020541e-09
2019,0.0,2.2958890344426663e-09
