year,bonnes_ADJ âmes_NOUN,bonnes_ADJ ames_NOUN,bonnes_ADJ rames_NOUN
1886,2.9750469821010483e-07,1.548831346509516e-08,0.0
1887,3.421156407057424e-07,6.528924734183761e-09,0.0
1888,3.975565334712883e-07,7.608737861986015e-09,0.0
1889,3.051121666430845e-07,1.7542383046187382e-08,1.8795409673089125e-09
1890,3.0805617257101403e-07,1.2453334363726754e-08,1.9663159989136147e-09
1891,2.970386674405745e-07,4.461953806433883e-09,1.2748440081367107e-09
1892,2.664117744188843e-07,1.1283322720601063e-08,0.0
1893,2.9929904599157453e-07,4.1261390970603884e-08,2.463366621796581e-09
1894,2.898707975873549e-07,1.1342770944722247e-08,0.0
1895,3.581075702641101e-07,7.824199066419624e-09,4.213029924926559e-09
1896,3.090043207976123e-07,1.2383760461531779e-08,4.717623180994224e-09
1897,3.105638199940586e-07,1.1070755534525745e-08,1.1653427112179315e-09
1898,3.428962997986673e-07,2.4330926717830437e-08,0.0
1899,2.7914271072404517e-07,7.185851913504848e-09,5.527578395003729e-10
1900,2.507278793473233e-07,7.78657960331941e-09,0.0
1901,2.3025604889426177e-07,8.383108651699445e-09,4.470991132876634e-09
1902,2.3569361928821309e-07,1.0311595854961553e-08,9.820567692386817e-10
1903,2.700110144360224e-07,9.720396487722383e-09,4.320176216765503e-09
1904,2.504575320472213e-07,2.956043854140944e-08,2.6873125946735854e-09
1905,2.384270771926822e-07,2.5803795211665204e-09,2.580379465655369e-09
1906,2.839589967607026e-07,1.1317205839134203e-08,0.0
1907,3.0959915875428123e-07,8.742833790265081e-09,0.0
1908,3.2267826099996455e-07,1.5716444812241548e-08,1.964555629285769e-09
1909,2.656975084391888e-07,1.0451868703853506e-08,0.0
1910,2.923250406183797e-07,1.5498037075900584e-08,1.068830135508847e-09
1911,2.596342483229819e-07,2.181353364605343e-08,2.6601871816467337e-09
1912,2.6932707442028914e-07,1.354449502555255e-08,5.209421227725386e-10
1913,2.7310397854307666e-07,2.6514948014977335e-09,5.30298971401777e-10
1914,2.337163493848493e-07,4.687720545071272e-09,2.0090231700464756e-09
1915,3.0865595590512385e-07,1.0602685840410686e-08,0.0
1916,3.8785739775448747e-07,5.493731025651982e-09,0.0
1917,2.2261841081672173e-07,1.0966424213165737e-08,0.0
1918,3.101321510712296e-07,2.756730221875614e-08,1.1486376294556067e-09
1919,2.430871859360195e-07,6.445493971884986e-09,9.207848372660976e-10
1920,2.3776807722697413e-07,7.572231730534895e-09,0.0
1921,2.415706319425226e-07,3.0290989716519334e-09,0.0
1922,2.670812762062269e-07,1.9182631483261048e-08,7.377935484775833e-10
1923,2.95123356863769e-07,9.554353308516284e-09,0.0
1924,2.707241151256312e-07,0.0,0.0
1925,2.2986192504959035e-07,2.1996355847875293e-09,4.399271169575059e-09
1926,2.2515199304962152e-07,5.573069228326233e-09,2.229227691330493e-09
1927,2.530873928208166e-07,3.344767462998277e-09,2.2298449753321847e-09
1928,2.2623561335421982e-07,1.0283436879809926e-08,0.0
1929,2.406327723747381e-07,1.1140406375176326e-08,2.2280812750352652e-09
1930,2.4893540739867603e-07,7.352522479742163e-09,0.0
1931,2.395125022758293e-07,2.8513391647777553e-08,2.2810713318222042e-09
1932,2.6302888045393047e-07,3.287861094491973e-09,0.0
1933,1.6403046743107552e-07,6.882397318719313e-09,3.4411986593596566e-09
1934,2.4202790882554837e-07,2.3963160344919743e-09,1.1981580172459871e-09
1935,1.8909888410689746e-07,1.196828414151696e-09,3.590485242455088e-09
1936,1.5519634644078906e-07,2.424942913137329e-09,1.2124714565686645e-09
1937,2.0649433452035737e-07,5.036447148221157e-09,0.0
1938,2.0355386709525192e-07,6.482607339819424e-09,2.5930428915188486e-09
1939,2.477636087405699e-07,3.211750509990452e-08,1.5294050470515685e-09
1940,2.408993680091953e-07,7.607348750937604e-09,0.0
1941,1.9184767552360427e-07,5.9030051957620344e-09,0.0
1942,3.0948959306442703e-07,9.102635090130207e-09,0.0
1943,2.3806528304248786e-07,2.9032352077962287e-09,0.0
1944,2.1849666609341512e-07,0.0,0.0
1945,2.1349339363041508e-07,0.0,0.0
1946,2.5893254473885463e-07,1.3921104269343232e-09,1.3921104269343232e-09
1947,2.6106707196049683e-07,8.344609447874518e-09,1.1920870957027319e-09
1948,1.9895554714821628e-07,4.348755133776194e-09,2.174377566888097e-09
1949,1.5805383668521245e-07,6.871905600114303e-09,9.817008317369869e-10
1950,2.5631220523791853e-07,2.1270722960764488e-09,1.0635361480382244e-09
1951,2.281539934756438e-07,1.0661401761424827e-09,1.0661401761424827e-09
1952,2.066781519260985e-07,1.0544803918932644e-09,0.0
1953,1.885419749214634e-07,1.0773827385790469e-09,2.1547654771580937e-09
1954,2.0522325883121084e-07,4.886268056836229e-09,9.772536113672459e-10
1955,1.8865071638174413e-07,1.8771215692936494e-09,2.815682353940474e-09
1956,2.3459871556497092e-07,1.744228317335228e-08,1.3081712602058815e-08
1957,2.129244052184731e-07,9.718541527092839e-09,8.835037701437898e-10
1958,2.0266996614282107e-07,3.3088974338291166e-09,1.6544486891589827e-09
1959,1.991942184531581e-07,1.240119618106661e-08,4.650448914844674e-09
1960,2.0070416439921246e-07,2.0762500052562416e-09,0.0
1961,2.2928925602627714e-07,1.0422239238305764e-08,4.16889545107324e-09
1962,2.4226272898886236e-07,3.805173898197012e-09,0.0
1963,2.508828629288473e-07,5.1728425987107585e-09,6.466053248388448e-10
1964,2.610022420412861e-07,5.5364111239963876e-08,0.0
1965,2.1614570755446039e-07,3.611548510251694e-08,5.472043373977442e-10
1966,2.5368962042193743e-07,8.308612242657887e-09,0.0
1967,2.3764216905419744e-07,5.1768524467199484e-08,1.4791006197611978e-09
1968,2.780186321160727e-07,6.737123581235238e-09,1.3474247273492779e-09
1969,1.8984547978107003e-07,1.2262745846536305e-08,9.083515606356229e-10
1970,2.0740249340178707e-07,1.7475154490131928e-08,4.5987250119061684e-10
1971,2.194095714003197e-07,4.00794997190701e-08,0.0
1972,2.2367440521975368e-07,4.360624766830412e-08,0.0
1973,2.0895042496249516e-07,7.718485461882807e-09,1.102640756478479e-09
1974,1.9464478384634276e-07,8.438357679274588e-09,1.6876715580593782e-09
1975,1.8962114722853585e-07,9.138367840222372e-09,0.0
1976,2.0168749870208558e-07,6.28487961673585e-09,0.0
1977,1.8629398823577503e-07,1.6454989204550685e-08,1.7630346071939584e-09
1978,2.2039593261524715e-07,1.5445537626668226e-08,1.7821774056514528e-09
1979,1.7614439684621175e-07,5.266776015311336e-09,0.0
1980,2.131931466919923e-07,3.979605422976817e-09,1.1370301367108482e-09
1981,2.422685554392956e-07,6.958104314946922e-09,0.0
1982,2.222285786501743e-07,9.311253101884631e-09,6.207502289967692e-10
1983,1.8693334880026669e-07,2.5261264191556165e-09,6.315316047889041e-10
1984,2.29060830747585e-07,1.0438215514163574e-08,5.799008495621649e-10
1985,1.979118593453677e-07,1.2031115881327992e-08,6.015558051686298e-10
1986,2.2539265387422347e-07,7.792831269171074e-09,1.1988970927134801e-09
1987,2.4504376483491797e-07,4.277571907795874e-09,6.110816852533674e-10
1988,2.0688111135314102e-07,5.396898483667201e-09,5.996553809062277e-10
1989,2.337940117058679e-07,3.841685414229801e-09,2.1952488715726304e-09
1990,1.9560657449346763e-07,1.0897302060719483e-08,0.0
1991,2.2918328568266588e-07,5.275318681885466e-09,0.0
1992,2.336216340381725e-07,3.8569610283367695e-09,1.1019888335184191e-09
1993,2.481564820300264e-07,1.1078415185217239e-08,0.0
1994,2.4528409880986146e-07,1.0022360497075056e-08,0.0
1995,2.3099640600321436e-07,6.506940930517402e-09,0.0
1996,2.508903378384275e-07,5.871901187504136e-09,0.0
1997,2.349498231524194e-07,3.835915696193126e-09,0.0
1998,2.3649920422030846e-07,1.6688452730839742e-08,0.0
1999,2.294241028266697e-07,1.8280804092718483e-08,4.570201161957499e-10
2000,2.1869256272566417e-07,6.627047355323157e-09,0.0
2001,2.2212743999716622e-07,7.0099388516098315e-09,4.3812117822561447e-10
2002,2.0679365775322367e-07,2.628732898024566e-09,8.76244299341522e-10
2003,2.2418045375616202e-07,6.667076668520622e-09,8.333845835650777e-10
2004,2.453468823659932e-07,2.642874807889939e-09,0.0
2005,2.346453555901462e-07,9.007498746882447e-09,2.251874686720612e-09
2006,2.6930999297292146e-07,1.400082560998328e-08,1.2353669198716943e-09
2007,2.716246001455147e-07,7.190062878414949e-09,0.0
2008,2.7588208695306093e-07,9.792111205220166e-09,1.2772318758180745e-09
2009,2.851379008461663e-07,4.291373478793048e-09,9.53638501499654e-10
2010,2.8295519882703957e-07,3.77903447423833e-09,0.0
2011,2.711196032123553e-07,3.059177577924288e-09,3.82397197240536e-10
2012,3.15914661541683e-07,2.7234021704458655e-09,1.0212758416727752e-09
2013,2.7668119173540617e-07,2.789125042035323e-10,5.578250084070646e-10
2014,3.525344709487399e-07,1.2992671383216248e-09,8.661780737106994e-10
2015,3.0544407536581275e-07,1.3299452372717013e-09,2.2165753954528356e-10
2016,3.4736373777377594e-07,3.1070100381391796e-09,1.86420612280358e-09
2017,2.671579295565607e-07,7.54683426862357e-10,5.031222660711876e-10
2018,2.6718180379248224e-07,2.323319980845895e-09,7.744400121190154e-10
2019,2.8392494755280495e-07,1.275493877184175e-09,0.0
