year,moins_ADV établi_VERB,moins_ADV etabli_VERB,moins_ADV rétabli_VERB
1840,5.032054062326097e-08,0.0,1.9109065441114126e-09
1841,8.282507479862034e-08,0.0,1.926164561183441e-09
1842,8.385331540239349e-08,0.0,1.341653010911159e-09
1843,7.797122947295065e-08,1.1813822142769936e-09,5.906911071384968e-10
1844,7.299786375369877e-08,0.0,2.195424508855126e-09
1845,9.988607985178533e-08,0.0,5.580227946389016e-10
1846,1.0186832355429942e-07,0.0,1.2294452567118697e-08
1847,1.0462854049819725e-07,5.393223645455691e-10,7.011190739092399e-09
1848,6.194820656446609e-08,0.0,0.0
1849,1.8015741432009236e-07,8.379414939696517e-10,6.703531951757213e-09
1850,9.572484316322516e-08,0.0,3.394498016007219e-09
1851,1.4640225742823532e-07,6.449438760824933e-10,3.8696632564949596e-09
1852,9.375185072713066e-08,0.0,3.906327261660181e-09
1853,1.1585547810000207e-07,0.0,1.1943863675867306e-09
1854,1.4547860871516605e-07,5.195664454227256e-10,4.1565315633818045e-09
1855,1.5443187351138477e-07,0.0,3.1841622671890946e-09
1856,1.0716781417841048e-07,5.177189232874468e-10,9.836659486950339e-09
1857,1.0202354161492622e-07,0.0,7.322263684272912e-09
1858,1.0325656063514543e-07,0.0,5.3830437884982985e-09
1859,1.1610155326025051e-07,0.0,3.055304009791371e-09
1860,1.510470752918991e-07,0.0,2.746310290291376e-09
1861,1.3487655792232545e-07,0.0,4.715963619617014e-09
1862,1.4322016284040728e-07,0.0,5.421583626485926e-09
1863,1.218687515347483e-07,0.0,1.9978483312144135e-09
1864,1.328139660472516e-07,9.589455896019672e-10,0.0
1865,1.2002453786408296e-07,0.0,1.4120533631256649e-09
1866,1.0315099530089356e-07,0.0,5.352174259343201e-09
1867,1.620839071847513e-07,0.0,5.338092634588065e-09
1868,1.373284987948864e-07,0.0,2.9639244392143382e-09
1869,1.2648314395846683e-07,1.953407657850903e-09,5.371870948067681e-09
1870,1.4564483308276976e-07,0.0,2.8670243956696595e-09
1871,1.4763436695375276e-07,0.0,1.0621177271019633e-09
1872,1.4695034167289123e-07,0.0,1.8142017887967654e-09
1873,1.3109350049944624e-07,5.986004469882289e-10,0.0
1874,1.2845409003148234e-07,0.0,0.0
1875,1.813724139765327e-07,0.0,4.005069165202713e-09
1876,1.2092029066934629e-07,0.0,5.441413541973361e-09
1877,1.4781710433453554e-07,0.0,6.184815992682502e-10
1878,1.4010686300025554e-07,0.0,6.039088784604019e-09
1879,1.6617364906323928e-07,0.0,5.498392852132383e-09
1880,1.4375976320479822e-07,0.0,5.134277003548959e-09
1881,1.694319280431955e-07,0.0,6.2752567586699115e-09
1882,1.8036094218132348e-07,0.0,7.320923423037584e-09
1883,1.819969668304111e-07,0.0,3.791603475633565e-09
1884,1.624017471613115e-07,6.601696966868076e-10,8.582206056928499e-09
1885,1.5340613401804148e-07,0.0,5.80107206715752e-09
1886,1.4713897655838082e-07,0.0,0.0
1887,2.1088426649384928e-07,0.0,3.264462256069578e-09
1888,1.661241100237021e-07,0.0,2.53624587998047e-09
1889,1.8294198866897204e-07,0.0,1.8795409673089125e-09
1890,1.6451510020942806e-07,6.554386478008212e-10,3.2771931834929546e-09
1891,1.7656589079706464e-07,6.374220040683554e-10,7.0116419337296065e-09
1892,1.498174526659568e-07,6.268512375839919e-10,6.8953633913793055e-09
1893,1.983010093908888e-07,0.0,6.158416554491453e-10
1894,1.669907874202181e-07,6.301539290376468e-10,5.041231432301174e-09
1895,2.1606825839626254e-07,0.0,3.0093072478365457e-09
1896,1.645271083816624e-07,0.0,2.948514543632541e-09
1897,1.7480140002135158e-07,0.0,1.1070755867592652e-08
1898,2.0087159668946697e-07,0.0,5.092519295146758e-09
1899,1.8738491291969694e-07,5.527578395003729e-10,5.527578395003729e-10
1900,1.4171574491683714e-07,0.0,2.07642125715779e-09
1901,2.0398897504492197e-07,0.0,1.676621730339889e-09
1902,1.6547656400689448e-07,0.0,9.329538919189417e-09
1903,1.5930649510664807e-07,0.0,4.860198465905796e-09
1904,1.467272738864267e-07,0.0,5.374625189347171e-10
1905,1.4708163575960498e-07,0.0,2.0643036169332163e-09
1906,1.2448926156594098e-07,0.0,3.0865106026567446e-09
1907,1.6457099150102295e-07,0.0,1.0285686968813934e-08
1908,1.8515936517360387e-07,0.0,9.331639461152008e-09
1909,1.5842832112866745e-07,0.0,5.5009836685826485e-09
1910,1.7154724218926276e-07,0.0,3.740905363258662e-09
1911,1.7131604579390114e-07,0.0,5.852411444351446e-09
1912,1.802459763666775e-07,1.5628263128064646e-09,4.688478938419394e-09
1913,1.5749878912174609e-07,5.30298971401777e-10,1.060597942803554e-09
1914,1.4331031650272053e-07,0.0,6.696743715117748e-10
1915,1.6728681373479048e-07,0.0,1.1780761921542648e-09
1916,8.350470892537487e-08,0.0,2.197492410260793e-09
1917,8.55381117048637e-08,0.0,0.0
1918,8.729645628591243e-08,0.0,0.0
1919,1.0773182879120213e-07,0.0,1.8415696745321952e-09
1920,1.1282624967634547e-07,0.0,3.028892692213958e-09
1921,1.3858127090315975e-07,0.0,1.1359120755116692e-08
1922,1.0033992481339737e-07,0.0,1.1804696775641332e-08
1923,9.448194049355152e-08,0.0,3.1847844361720945e-09
1924,1.2891624123767542e-07,0.0,2.578324886925998e-09
1925,1.2207976851641433e-07,0.0,2.1996355847875293e-09
1926,8.025219955243301e-08,0.0,2.229227691330493e-09
1927,9.476841000832792e-08,0.0,4.4596899506643695e-09
1928,8.455270261720216e-08,0.0,7.998228745975666e-09
1929,8.689517017046455e-08,0.0,0.0
1930,9.348207186121726e-08,0.0,3.1510811737689437e-09
1931,8.439963750106472e-08,1.1405356659111021e-09,6.843213995466613e-09
1932,6.575722011348262e-08,0.0,1.0959536611565568e-09
1933,6.997103696448903e-08,0.0,2.2941324395731044e-09
1934,7.907843269094883e-08,0.0,2.3963160344919743e-09
1935,9.095896302824258e-08,0.0,1.196828414151696e-09
1936,5.2136272188363364e-08,0.0,6.0623572828433225e-09
1937,7.554670844456268e-08,0.0,6.295559185076627e-09
1938,5.186085871855539e-08,0.0,6.482607339819424e-09
1939,6.423501019980904e-08,0.0,4.588215141154706e-09
1940,6.593035806190528e-08,0.0,0.0
1941,4.427253941230447e-08,0.0,2.9515025978810172e-09
1942,6.978687139280737e-08,0.0,3.034211770724937e-09
1943,6.096794180621146e-08,0.0,0.0
1944,8.996921252446555e-08,0.0,3.2131861615880553e-09
1945,4.1391576388605245e-08,0.0,6.535512131478072e-09
1946,7.9350293447078e-08,0.0,0.0
1947,5.8412268799656886e-08,0.0,4.7683483828109274e-09
1948,6.088257009650988e-08,0.0,0.0
1949,4.123143426681963e-08,0.0,5.890204768377316e-09
1950,6.168509969484148e-08,1.0635361480382244e-09,5.317680518146517e-09
1951,7.249753508631329e-08,0.0,0.0
1952,4.956057964022875e-08,0.0,5.272402070488624e-09
1953,4.417269394707546e-08,0.0,7.54167928107563e-09
1954,3.615838295445428e-08,0.0,2.9317608341017376e-09
1955,4.974372203037092e-08,0.0,1.8771215692936494e-09
1956,3.750090726839517e-08,0.0,6.976913269340912e-09
1957,4.50586910005768e-08,0.0,6.184526224473075e-09
1958,3.6397871383542224e-08,0.0,4.1361216673863055e-09
1959,2.7902691712711203e-08,0.0,3.8753737996444215e-09
1960,3.460416664324839e-08,0.0,1.3841666701708277e-09
1961,4.446821932901912e-08,0.0,2.08444772553662e-09
1962,3.6783347923119436e-08,0.0,2.5367825617905737e-09
1963,3.620989730279689e-08,0.0,1.2932106496776896e-09
1964,3.832900219435942e-08,0.0,3.041984220075733e-09
1965,4.54179591713455e-08,5.472043373977442e-10,5.472043373977442e-10
1966,4.652822838124848e-08,0.0,3.3234448526542337e-09
1967,4.7824254778561226e-08,0.0,1.4791006197611978e-09
1968,2.649935382237345e-08,0.0,2.245707841908029e-09
1969,4.405504938631566e-08,4.5417578031781147e-10,4.087581828571274e-09
1970,4.736686776141141e-08,0.0,3.219107425067591e-09
1971,4.881477622120656e-08,0.0,3.5968783507200897e-09
1972,3.1293897251316594e-08,0.0,3.5911027485013847e-09
1973,4.079770832277063e-08,0.0,2.205281512956958e-09
1974,3.54411007208455e-08,0.0,3.3753431161187564e-09
1975,3.940921189382607e-08,0.0,1.1422960355389478e-09
1976,2.1140049710766107e-08,0.0,3.4281160132820787e-09
1977,2.8208553715103335e-08,0.0,5.876781838942691e-10
1978,2.1386128423728223e-08,0.0,4.158414057542359e-09
1979,3.2185852205657284e-08,1.1703946700691858e-09,7.022368020415115e-09
1980,2.615169236719339e-08,0.0,2.2740602734216964e-09
1981,2.1506869174459098e-08,6.325549528618524e-10,6.325549528618524e-10
1982,2.7313010519947056e-08,0.0,1.8622506869903077e-09
1983,2.1472073896688926e-08,0.0,3.157658134966823e-09
1984,2.7835241667162336e-08,0.0,1.1598016991243298e-09
1985,1.6843562988810845e-08,0.0,0.0
1986,1.7983456501724504e-08,0.0,2.3977941854269602e-09
1987,2.3221103262471843e-08,0.0,6.110816852533674e-10
1988,2.5185526553173077e-08,0.0,1.798966087207532e-09
1989,1.7013178421620978e-08,0.0,2.1952488715726304e-09
1990,2.2339468941368068e-08,5.44865097484859e-10,3.2691906959314565e-09
1991,2.8135033858234237e-08,0.0,3.5168792322792797e-09
1992,2.2039776226279173e-08,0.0,2.7549720282848966e-09
1993,2.3818591543545153e-08,0.0,0.0
1994,1.9517228722065738e-08,0.0,3.164955852952289e-09
1995,1.843633334885908e-08,0.0,1.0844901643380922e-09
1996,2.7224270837677977e-08,0.0,1.6014276571496566e-09
1997,2.4933450859521145e-08,0.0,3.835915585170824e-09
1998,2.0979769033147022e-08,0.0,4.7681290027412615e-09
1999,1.7366764026860437e-08,0.0,9.140402323914998e-10
2000,3.092621980727017e-08,0.0,4.859834756842929e-09
2001,2.716351232834313e-08,4.3812117822561447e-10,2.190605918883648e-09
2002,1.8839251936242363e-08,0.0,4.81934359086722e-09
2003,2.6251614215766494e-08,0.0,2.083461403401543e-09
2004,2.070251881036711e-08,0.0,1.7619165015858584e-09
2005,1.8014997493764895e-08,0.0,2.251874686720612e-09
2006,2.800165077587735e-08,4.1178899179428186e-10,4.941467679486777e-09
2007,2.676301313897511e-08,0.0,0.0
2008,2.7673358715674112e-08,8.514879357157668e-10,2.554463751636149e-09
2009,2.145686650578682e-08,0.0,1.907277002999308e-09
2010,1.795041271179798e-08,0.0,2.3618964561933353e-09
2011,1.4913490886669933e-08,0.0,3.82397197240536e-10
2012,2.0765941854961056e-08,0.0,1.0212758416727752e-09
2013,2.2312999448104165e-08,0.0,2.2313000336282585e-09
2014,1.7540106256319632e-08,0.0,1.9489005964601347e-09
2015,2.0614150386677466e-08,0.0,3.989835573037226e-09
2016,3.04486995617026e-08,0.0,2.4856081637381067e-09
2017,1.4087423672037858e-08,0.0,1.0062445321423752e-09
2018,2.2716907466246994e-08,0.0,1.5488800242380307e-09
2019,1.7346716063570966e-08,0.0,2.2958890344426663e-09
