year,anciennes_ADJ âmes_NOUN,anciennes_ADJ ames_NOUN,anciennes_ADJ rames_NOUN
2010,4.723793023408973e-10,0.0,0.0
2011,3.82397197240536e-10,0.0,3.82397197240536e-10
2012,6.808505426114664e-10,0.0,4.085103366691101e-09
2013,3.0680376017500066e-09,0.0,1.3945624655065103e-09
2014,1.7323561474213989e-09,0.0,2.3819897165822113e-09
2015,1.10828768384863e-09,0.0,1.994917786518613e-09
2016,1.86420612280358e-09,0.0,1.4499380585064614e-09
2017,2.7671724911471074e-09,0.0,2.264050280587071e-09
2018,4.904786798931582e-09,0.0,1.0325866828253538e-09
2019,6.632568272380013e-09,0.0,1.7856913725466939e-09
