year,mais_CONJ ajouter_VERB,mais_CONJ rajouter_VERB
1872,1.814201722183384e-08,0.0
1873,1.556361117760474e-08,0.0
1874,1.2546679417635431e-08,0.0
1875,2.803548326824057e-08,0.0
1876,5.441413319928756e-09,0.0
1877,9.277224100046055e-09,0.0
1878,2.5968080574756414e-08,0.0
1879,4.887460214320072e-09,0.0
1880,3.4656370218044685e-08,0.0
1881,2.022027167924989e-08,0.0
1882,1.7969539412021618e-08,0.0
1883,2.274962040971218e-08,0.0
1884,1.1222884843675729e-08,0.0
1885,1.8047779493102212e-08,0.0
1886,1.5488312854472497e-08,0.0
1887,1.3710741653127911e-08,0.0
1888,1.0779045211961602e-08,0.0
1889,1.6915869316402876e-08,0.0
1890,1.3764211104216884e-08,0.0
1891,2.2309769587280925e-08,0.0
1892,2.8835157372952835e-08,0.0
1893,1.5396040997650573e-08,0.0
1894,7.561847370496366e-09,0.0
1895,7.222337172763105e-09,0.0
1896,1.35631669784253e-08,0.0
1897,4.661370844871726e-09,0.0
1898,9.05336783318944e-09,0.0
1899,7.738609753005221e-09,0.0
1900,1.142031669232324e-08,0.0
1901,9.500856101851696e-09,0.0
1902,9.329539363278627e-09,0.0
1903,1.9440793419533975e-08,0.0
1904,2.203596238814498e-08,0.0
1905,1.3417973621088208e-08,0.0
1906,1.6461390472954918e-08,0.0
1907,1.7999951751335175e-08,0.0
1908,1.915441782962546e-08,0.0
1909,1.4852655993990993e-08,0.0
1910,2.3514263869373053e-08,0.0
1911,2.0217421736745678e-08,0.0
1912,1.9795800554334164e-08,0.0
1913,2.2272556909896934e-08,0.0
1914,4.68772043404897e-09,0.0
1915,5.890381071793627e-09,0.0
1916,8.789969418998567e-09,0.0
1917,1.4256351654751143e-08,0.0
1918,1.2635013924011673e-08,0.0
1919,1.74949117415224e-08,0.0
1920,8.329454459499175e-09,0.0
1921,1.5145494636215062e-08,0.0
1922,1.549366501762961e-08,0.0
1923,1.2739137744688378e-08,0.0
1924,1.1602462102189293e-08,0.0
1925,1.3197813508725176e-08,0.0
1926,1.89484357093761e-08,0.0
1927,8.919380012351041e-09,0.0
1928,9.14083297942625e-09,0.0
1929,1.1140406375176326e-08,0.0
1930,3.466189113510154e-08,0.0
1931,7.983749661377715e-09,0.0
1932,1.4247397484012936e-08,0.0
1933,1.1470662197865522e-08,0.0
1934,2.156684431042777e-08,0.0
1935,2.154291234290895e-08,0.0
1936,1.576212893539264e-08,0.0
1937,1.510934177773038e-08,0.0
1938,2.463390824658518e-08,0.0
1939,1.3764645423464117e-08,0.0
1940,2.5357829169792012e-09,0.0
1941,2.9515025978810172e-09,0.0
1942,2.1239482173029955e-08,0.0
1943,1.4516176038981143e-08,0.0
1944,3.213186161588055e-08,0.0
1945,1.742803235060819e-08,0.0
1946,1.3921104269343232e-08,0.0
1947,1.668921911779364e-08,0.0
1948,1.4133454406817236e-08,0.0
1949,6.8719057111366055e-09,0.0
1950,1.0635361258337639e-08,0.0
1951,1.7058243040324328e-08,0.0
1952,2.5307528517259925e-08,0.0
1953,2.5857185836919427e-08,0.0
1954,1.661331094915397e-08,0.0
1955,2.0648338150408563e-08,0.0
1956,2.0930738919844316e-08,0.0
1957,1.4136060155767183e-08,0.0
1958,7.445019267748876e-09,0.0
1959,1.2401196958222727e-08,0.0
1960,1.52258331498345e-08,0.0
1961,1.459113407875634e-08,0.0
1962,2.02942609384138e-08,0.0
1963,2.198458037838691e-08,0.0
1964,2.5552667426431697e-08,0.0
1965,2.5718604135249734e-08,0.0
1966,1.7725039214155913e-08,0.0
1967,1.5777074091616328e-08,0.0
1968,1.661823878507107e-08,0.0
1969,1.8621207464875056e-08,4.5417578031781147e-10
1970,1.4715920038099739e-08,0.0
1971,1.644287195290417e-08,1.0276794970565106e-09
1972,1.128632298730281e-08,0.0
1973,8.821126273872437e-09,5.513203782392395e-10
1974,1.5751601023517026e-08,0.0
1975,1.4278700000147637e-08,0.0
1976,1.142705374768127e-08,0.0
1977,1.5279633114317903e-08,0.0
1978,8.316827893040113e-09,0.0
1979,7.0223681314374176e-09,1.1703946700691858e-09
1980,1.3644361640530178e-08,0.0
1981,1.644642866338586e-08,0.0
1982,8.690503094932467e-09,0.0
1983,1.326216381158929e-08,0.0
1984,1.797692661398287e-08,5.799008495621649e-10
1985,1.5038895462282653e-08,6.015558051686298e-10
1986,1.2588419640024995e-08,0.0
1987,1.711028696504968e-08,0.0
1988,1.2592762832497328e-08,1.1993107618124554e-09
1989,1.7561990972581043e-08,0.0
1990,1.3621627825699534e-08,0.0
1991,1.1136783939491579e-08,5.861465202094962e-10
1992,1.4325854724717146e-08,1.65298330578878e-09
1993,1.4955860550003308e-08,0.0
1994,1.6352272314001937e-08,0.0
1995,1.3556126665648094e-08,5.422450821690461e-10
1996,1.3879039695297024e-08,0.0
1997,1.6782130352055447e-08,4.79489448146353e-10
1998,1.4304387452312994e-08,4.768129224785866e-10
1999,1.0968482788697997e-08,9.140402323914998e-10
2000,1.3695897305154858e-08,1.3254094488601709e-09
2001,1.7524846906979974e-08,4.3812117822561447e-10
2002,2.0153618773832704e-08,1.3143663935011318e-09
2003,1.583430719875878e-08,4.1669229178253886e-10
2004,1.0131020022896564e-08,4.404791253964646e-10
2005,9.908248777001916e-09,9.007499190971657e-10
2006,1.317724729332781e-08,4.1178899179428186e-10
2007,1.5578470069499417e-08,7.988958938831558e-10
2008,1.3623806527363058e-08,1.7029758714315335e-09
2009,1.192048104670107e-08,4.76819250749827e-10
2010,9.919965515692297e-09,1.8895172093635892e-09
2011,8.795135508776752e-09,0.0
2012,1.1234033703289015e-08,1.0212758416727752e-09
2013,1.4224537325802089e-08,8.367375126105969e-10
2014,7.362513709807672e-09,8.661780737106994e-10
2015,1.0417904094950359e-08,8.866301581811342e-10
2016,1.304944241553585e-08,2.0713399884186856e-09
2017,1.4087423227948648e-08,7.54683426862357e-10
2018,1.4714359952705536e-08,1.290733298020541e-09
2019,9.94885196448081e-09,5.1019755087367e-10
