year,premiers_ADJ aides_NOUN,premiers_ADJ raids_NOUN
1858,1.9085335978274998e-08,0.0
1859,1.0693564256314403e-08,0.0
1860,7.323494255473406e-09,0.0
1861,5.659156698811785e-09,0.0
1862,4.9697850279528666e-09,0.0
1863,5.9935452156878455e-09,0.0
1864,5.753673537611803e-09,0.0
1865,0.0,0.0
1866,6.3252967308358166e-09,0.0
1867,2.91168689159349e-09,0.0
1868,4.939874287401835e-09,0.0
1869,8.30198221279943e-09,0.0
1870,3.4404292748035914e-09,0.0
1871,3.18635318130589e-09,0.0
1872,1.2094679036067646e-08,0.0
1873,1.2570609442263958e-08,0.0
1874,2.2106053876314036e-08,0.0
1875,2.2886108563824337e-09,0.0
1876,5.441413541973361e-09,0.0
1877,6.184815992682502e-10,6.184815992682502e-10
1878,2.4156354694326865e-09,0.0
1879,1.4051448005147904e-08,0.0
1880,1.1552122813895949e-08,0.0
1881,3.4862537301449947e-09,0.0
1882,3.9932310791357395e-09,1.3310770263785798e-09
1883,1.8958017378167824e-09,1.2638677882037541e-09
1884,1.1883054540362536e-08,0.0
1885,4.511945039809007e-09,0.0
1886,6.453463874400711e-10,0.0
1887,6.528924623161458e-10,0.0
1888,9.510921827882157e-09,0.0
1889,1.8795409673089125e-09,0.0
1890,6.554386366985909e-09,0.0
1891,2.5496880162734215e-09,0.0
1892,9.402768341715273e-09,0.0
1893,1.539604177480669e-08,0.0
1894,1.5753848003896564e-08,0.0
1895,9.027921521465032e-09,0.0
1896,6.486732040400511e-09,0.0
1897,6.992056267307589e-09,0.0
1898,6.224190496340043e-09,0.0
1899,3.8693048765026106e-09,2.2110313580014918e-09
1900,3.114631885736685e-09,5.191053142894475e-10
1901,3.353243460679778e-09,0.0
1902,5.892340837476695e-09,4.910283846193408e-10
1903,7.560307935250421e-09,0.0
1904,0.0,5.374625189347171e-10
1905,3.6125313851442797e-09,1.5482277682110634e-09
1906,2.0576738091193647e-09,0.0
1907,8.228549397415463e-09,0.0
1908,4.911389073214423e-09,0.0
1909,7.151278680339601e-09,1.1001967115120692e-09
1910,9.619471441624228e-09,5.344150677544235e-10
1911,1.5961122423746588e-09,1.5961122423746588e-09
1912,7.293189607793238e-09,9.897900277167082e-09
1913,5.833288518886093e-09,3.181793939432964e-09
1914,6.696743715117748e-10,1.3393487430235496e-09
1915,1.1780761921542648e-09,2.3561523843085297e-09
1916,0.0,2.8567400889301098e-08
1917,7.676496771580332e-09,1.5352993543160665e-08
1918,2.2972752589112133e-09,9.189101035644853e-09
1919,0.0,2.1178051312631396e-08
1920,5.300562211374427e-09,6.057785384427916e-09
1921,7.572747429129834e-10,6.815472630705699e-09
1922,5.902348387820666e-09,1.4755870969551665e-09
1923,2.1231896241147297e-09,2.1231896241147297e-09
1924,1.289162443462999e-09,9.02413699321869e-09
1925,6.598906754362588e-09,8.798542339150117e-09
1926,4.458455382660986e-09,3.343841648018042e-09
1927,3.3447675740205796e-09,4.4596899506643695e-09
1928,1.1426041224282812e-09,3.4278122562625413e-09
1929,1.1140406375176326e-09,4.4561625500705304e-09
1930,0.0,8.402882833991043e-09
1931,1.1405356659111021e-09,1.1405356659111021e-09
1932,4.383814644626227e-09,3.287861094491973e-09
1933,2.2941324395731044e-09,2.2941324395731044e-09
1934,7.188948103475923e-09,8.38710612072191e-09
1935,3.590485242455088e-09,4.787313656606784e-09
1936,0.0,1.2124714565686645e-09
1937,0.0,1.2591118148108649e-09
1938,1.2965214457594243e-09,1.2965214679638848e-08
1939,4.588215141154706e-09,7.647025235257843e-09
1940,0.0,1.0143131667916805e-08
1941,0.0,2.9515025978810172e-09
1942,0.0,0.0
1943,5.806470415592457e-09,8.709705845433291e-09
1944,0.0,1.927911696952833e-08
1945,0.0,1.9606536838523425e-08
1946,1.3921104269343232e-09,2.3665877257883494e-08
1947,0.0,1.549713246618012e-08
1948,2.174377566888097e-09,1.6307831973705333e-08
1949,1.9634016634739737e-09,1.668891380646187e-08
1950,6.381216888229346e-09,1.5953042664662576e-08
1951,3.1984206394497505e-09,1.4925962688039363e-08
1952,2.1089607837865287e-09,6.326882129314981e-09
1953,0.0,1.508335856215126e-08
1954,1.9545072227344917e-09,8.795282724349818e-09
1955,9.385607846468247e-10,1.220129064449793e-08
1956,4.360570571293465e-09,7.849027428008526e-09
1957,0.0,1.855357933955304e-08
1958,1.6544486891589827e-09,1.0753916868111446e-08
1959,1.5501495642666896e-09,1.007597205671118e-08
1960,4.152500121534786e-09,6.920833239831836e-09
1961,2.08444772553662e-09,1.042223907177231e-08
1962,2.5367825617905737e-09,1.2049716779927166e-08
1963,0.0,6.466053248388448e-10
1964,2.4335873316516654e-09,6.692365106530929e-09
1965,0.0,1.8604947360501e-08
1966,1.1078149508847446e-09,8.308612464702492e-09
1967,1.9721342336964653e-09,1.3804939635875257e-08
1968,8.982831700699023e-10,2.4253645758420816e-08
1969,2.7250546263957176e-09,1.544197647529444e-08
1970,1.3796175313274261e-09,2.2073879391015794e-08
1971,5.138397485282553e-10,2.5178147899929115e-08
1972,1.0260293725750103e-09,1.6416469239555198e-08
1973,2.7566018356850464e-09,2.6463377489349682e-08
1974,1.6876715580593782e-09,5.625571564138454e-09
1975,1.1422960355389478e-09,1.4278700888326057e-08
1976,5.713526873840635e-10,1.085570122683066e-08
1977,0.0,1.1753563899929986e-08
1978,0.0,1.128712323605896e-08
1979,0.0,8.192762912528906e-09
1980,0.0,1.4781392110307934e-08
1981,0.0,1.5813873543990553e-08
1982,0.0,1.862250609274696e-08
1983,1.2630632095778083e-09,1.6419820836333088e-08
1984,5.799008495621649e-10,1.0438215625185876e-08
1985,3.0077789148208467e-09,2.1656008986070674e-08
1986,1.1988970927134801e-09,1.618511108469889e-08
1987,0.0,1.1610552186347434e-08
1988,5.996553809062277e-10,1.5591039514983862e-08
1989,1.0976244357863152e-09,1.5915554096856965e-08
1990,5.44865097484859e-10,2.1794603066727092e-08
1991,5.861465202094962e-10,2.813503263698891e-08
1992,3.856960972825618e-09,1.652983172562017e-08
1993,2.2156829704300662e-09,3.212740173896833e-08
1994,5.274926606624319e-10,2.1099706648541883e-08
1995,0.0,2.2232048535464344e-08
1996,0.0,2.1886177759000702e-08
1997,4.79489448146353e-10,1.7261619689179497e-08
1998,2.86087753487152e-09,1.6688452952884347e-08
1999,3.1991407301035224e-09,2.422206579755226e-08
2000,8.836062992401139e-10,2.297376366922066e-08
2001,2.190605918883648e-09,2.0591695987226544e-08
2002,3.066854992184176e-09,1.6210518871684343e-08
2003,1.6667691671301554e-09,3.4168769147413514e-08
2004,1.7619165015858584e-09,3.083353861121907e-08
2005,9.007499190971657e-10,1.6663873836364473e-08
2006,4.1178899179428186e-10,2.1001238081908014e-08
2007,1.5977917877663117e-09,2.7961355897332396e-08
2008,1.7029758714315335e-09,1.830699147831183e-08
2009,1.907277002999308e-09,1.764231316592202e-08
2010,0.0,1.2281861583307574e-08
2011,1.529588788962144e-09,2.0649449150589305e-08
2012,6.808505426114664e-10,2.51914709370471e-08
2013,2.789125042035323e-10,1.8966050063795592e-08
2014,4.330890368553497e-10,2.7717699024876197e-08
2015,4.433150790905671e-10,1.7954260481123363e-08
2016,1.86420612280358e-09,1.3256576558706712e-08
2017,0.0,1.3081179084384331e-08
2018,5.162933414126769e-10,1.3165480261534412e-08
2019,5.1019755087367e-10,2.1683396411731337e-08
