year,sont_VERB à_ADP,sont_VERB a_ADP,sont_VERB çà_ADJ,sont_VERB cà_ADJ
1850,2.594414763734676e-05,3.0618371127388855e-07,1.3577992064028876e-08,0.0
1851,2.4925146135501564e-05,3.10218000620921e-07,9.674158363282004e-09,0.0
1852,2.5815614208113402e-05,3.391994087831307e-07,3.7761164861649377e-08,0.0
1853,2.6564945073914714e-05,3.284562475336372e-07,3.1651239851271384e-08,3.5831591027601917e-09
1854,2.592532655398827e-05,3.585008463424799e-07,1.454786069388092e-08,0.0
1855,2.5869725504890084e-05,3.231924559088384e-07,1.0613874223963649e-08,0.0
1856,2.583003333711531e-05,3.2771608537984775e-07,9.836659486950339e-09,0.0
1857,2.5520528652123176e-05,3.3487152428790523e-07,5.857811125054013e-09,0.0
1858,2.5801416995818727e-05,2.877481368734891e-07,9.787352261980686e-09,4.893676019968041e-10
1859,2.6055124180857092e-05,3.3761108220176084e-07,1.2221216039165483e-08,0.0
1860,2.695274815778248e-05,3.263532120101331e-07,1.7393299245327398e-08,0.0
1861,2.7516232876223512e-05,3.0040689180665936e-07,1.0846716413936974e-08,0.0
1862,2.744224912021309e-05,4.364374643905933e-07,2.2589931703009825e-08,2.2589932147099034e-09
1863,2.6880050427280366e-05,3.396342069805769e-07,1.548332484446746e-08,4.994620717013731e-09
1864,2.6905136110144667e-05,3.202878158248268e-07,1.726102105692462e-08,1.4384183844029508e-09
1865,2.719661824812647e-05,3.0265010431129724e-07,2.871175119878444e-08,4.706844358715045e-10
1866,2.633026451803744e-05,3.756253210696059e-07,1.9462451206209153e-08,9.731225825149181e-10
1867,2.8654396373894997e-05,3.460054536219559e-07,1.6984840200962026e-08,0.0
1868,2.931914059445262e-05,3.141759786773335e-07,2.7169306804353255e-08,0.0
1869,2.6716756110545248e-05,3.682173559393931e-07,3.076617005604021e-08,0.0
1870,2.5845651180134155e-05,3.7558019361227934e-07,1.490852596930381e-08,0.0
1871,2.7067007977166213e-05,4.3121978610116685e-07,1.911811864374613e-08,0.0
1872,2.616623169160448e-05,3.471172669300415e-07,6.047339518033823e-09,0.0
1873,2.7649353796732612e-05,3.250400273380194e-07,3.112722168907567e-08,1.1972008939764578e-09
1874,2.6825397071661428e-05,3.280060546506647e-07,2.1508592240593316e-08,0.0
1875,2.7225887606618926e-05,3.587397546800375e-07,1.94531928343622e-08,0.0
1876,2.9764531063847244e-05,4.468004854984997e-07,1.6928840551599933e-08,6.04601479992084e-10
1877,2.7430894988356158e-05,3.6490414989653885e-07,2.4739264858908427e-08,6.184815992682502e-10
1878,2.6766449082060717e-05,3.949564111316306e-07,3.140326043649111e-08,6.039088673581716e-10
1879,2.8644182748394087e-05,4.679743037527828e-07,2.8102896010295808e-08,1.221865053580018e-09
1880,2.6995387088391e-05,4.1908536219104064e-07,2.9522093214495726e-08,0.0
1881,2.7898397092940286e-05,4.4902947626823675e-07,2.8587281875047665e-08,0.0
1882,2.6642172088031657e-05,4.259446475529671e-07,1.8635077481121698e-08,0.0
1883,2.6818643164006062e-05,4.480411410767715e-07,1.3270612164717477e-08,6.319338941018771e-10
1884,2.7233319997321814e-05,4.5155606720470587e-07,1.4523733327109767e-08,6.601696966868076e-10
1885,2.7948275601374917e-05,6.200701430092437e-07,1.0957580620640783e-08,0.0
1886,2.6720566893345676e-05,6.014628119999088e-07,2.9040586824180536e-08,0.0
1887,2.809396210068371e-05,5.373305240752302e-07,6.528924512139156e-09,1.3057849246322917e-09
1888,2.656273682077881e-05,5.237347799891268e-07,1.4583413587843097e-08,1.9021844099853524e-09
1889,2.8780159482266754e-05,5.131147116088641e-07,2.5060547415023393e-08,0.0
1890,2.757495894911699e-05,5.027214364794474e-07,8.520702365899524e-09,6.554386478008212e-10
1891,2.8420097805792466e-05,5.194989318724197e-07,1.466070642663908e-08,0.0
1892,2.8409525839379057e-05,5.516291150531316e-07,8.149066310636499e-09,1.2537024751679837e-09
1893,2.7315039915265515e-05,4.932891526365779e-07,2.0322774574310642e-08,0.0
1894,2.8622851459658705e-05,4.915200744193271e-07,2.5836310868498913e-08,0.0
1895,2.802868766593747e-05,5.723702392046448e-07,1.0833506536300774e-08,0.0
1896,2.809108809742611e-05,5.348605367494486e-07,1.9460195233023114e-08,5.89702897624278e-10
1897,2.9560083930846304e-05,1.1612640644642624e-06,2.0976168357833558e-08,0.0
1898,2.8894955903524533e-05,8.312123593867682e-07,1.640922953072277e-08,5.6583548957434e-10
1899,2.8830190785811283e-05,6.284856741700651e-07,1.1055156790007459e-08,5.527578395003729e-10
1900,2.8596474294317886e-05,6.317511824782684e-07,9.863001082521805e-09,5.191053142894475e-10
1901,2.9249782528495416e-05,6.013483018207921e-07,1.5648469187112823e-08,0.0
1902,3.0288103516795672e-05,5.745032156667662e-07,9.820567470342212e-09,0.0
1903,3.0369219530257396e-05,6.285856515297894e-07,1.0260418292773466e-08,0.0
1904,3.0236566090025008e-05,5.283256632182542e-07,1.0749250378694342e-09,0.0
1905,2.9627917683683336e-05,6.151624569739056e-07,5.676835002077496e-09,0.0
1906,3.0436081942752935e-05,5.756342760232513e-07,3.0865106026567446e-09,1.0288369045596824e-09
1907,2.9843920856365003e-05,6.377126062773186e-07,2.7771354993433306e-08,5.142843373384665e-10
1908,3.0394621717277914e-05,5.407439349625065e-07,1.1787333775714615e-08,1.4734167219643268e-09
1909,2.9722914405283518e-05,5.737526045379582e-07,8.251475058784763e-09,1.1001967115120692e-09
1910,3.016345544892829e-05,5.793059405512224e-07,9.085056262847502e-09,0.0
1911,3.0315492040244862e-05,6.166313823996461e-07,1.8621308939259507e-08,5.320374141248863e-10
1912,3.0520437576342374e-05,5.798085664920904e-07,1.4586379215586476e-08,5.209421227725386e-10
1913,3.167263639625162e-05,6.045408325050516e-07,1.1666577037772186e-08,0.0
1914,3.0232449717004783e-05,6.51593149214591e-07,6.696743604095445e-09,6.696743715117748e-10
1915,3.066532372031361e-05,5.442711978886905e-07,3.180805663305364e-08,0.0
1916,2.957605101983063e-05,6.240878325236565e-07,8.789969641043172e-09,0.0
1917,3.110187753918581e-05,6.064432938046593e-07,3.289927441585405e-09,0.0
1918,2.9730188543908298e-05,4.95062806749047e-07,1.8378202071289707e-08,0.0
1919,3.0769868317293e-05,5.625995576075127e-07,8.287063479883727e-09,9.207848372660976e-10
1920,3.101434776908718e-05,4.7402170721966286e-07,9.843901693784574e-09,7.572231730534895e-10
1921,3.066053977818228e-05,4.7481127385395894e-07,5.300923255902035e-09,0.0
1922,3.1708153983345255e-05,4.5005407089959704e-07,8.853522359686394e-09,0.0
1923,2.935840529971756e-05,3.290943877409802e-07,4.246379248229459e-09,0.0
1924,3.120288602076471e-05,4.060861638066626e-07,2.578324886925998e-09,0.0
1925,3.0585932108806446e-05,3.7283823317579845e-07,8.798542339150117e-09,0.0
1926,3.002435369126033e-05,2.7865344842670225e-07,1.1146138456652466e-09,0.0
1927,3.057563299080357e-05,3.1886782458911966e-07,5.574612327308159e-09,0.0
1928,3.0472108846879564e-05,3.5649248530944533e-07,1.1426041446327417e-08,1.1426041224282812e-09
1929,2.91098822344793e-05,2.818522784053812e-07,4.4561625500705304e-09,0.0
1930,3.088794619543478e-05,3.214102548554365e-07,8.402882833991043e-09,1.0503603542488804e-09
1931,3.189508061041124e-05,2.9767981857276027e-07,2.2810713318222042e-09,0.0
1932,3.019023461092729e-05,3.934473609135125e-07,2.1919073223131136e-09,0.0
1933,3.1536292226519436e-05,3.785318423155104e-07,1.605892663292252e-08,0.0
1934,3.184823799529113e-05,2.7437818950204473e-07,3.5944740517379614e-09,0.0
1935,3.1639356166124344e-05,3.482770569718241e-07,4.787313656606784e-09,0.0
1936,3.248696157243103e-05,3.5404165643626584e-07,4.849885826274658e-09,0.0
1937,3.15029792545829e-05,3.575877451922338e-07,1.2591118370153254e-08,0.0
1938,3.1641604437027127e-05,3.409851272451192e-07,3.8895642262559704e-09,0.0
1939,3.228880086680874e-05,4.2517460219215764e-07,3.058810094103137e-09,0.0
1940,3.146906601614319e-05,5.274428502843875e-07,5.0715658339584024e-09,0.0
1941,3.16342047881335e-05,5.578339994372072e-07,5.9030051957620344e-09,0.0
1942,3.212320007150993e-05,3.7927647511537543e-07,1.2136847082899749e-08,0.0
1943,3.277752693975344e-05,3.919367443927513e-07,5.806470415592457e-09,0.0
1944,3.219612699467689e-05,3.8236914789990806e-07,1.2852744646352221e-08,0.0
1945,3.0851973860990256e-05,3.6163166683422787e-07,6.535512131478072e-09,0.0
1946,3.129324977635406e-05,3.8839880467378407e-07,4.1763312808029696e-09,0.0
1947,3.157719402224757e-05,3.850441316899378e-07,1.1920870957027319e-09,2.3841741914054637e-09
1948,3.234169344068505e-05,3.8051608086675515e-07,6.523132700664291e-09,0.0
1949,3.4022807085420936e-05,4.0053393135508486e-07,9.817008317369869e-10,0.0
1950,3.28505047946237e-05,3.5522106855978564e-07,3.190608444114673e-09,1.0635361480382244e-09
1951,3.2627089240122586e-05,3.9340572755008907e-07,0.0,0.0
1952,3.421999645070173e-05,3.9437566634603627e-07,2.1089607837865287e-09,0.0
1953,3.3478590921731666e-05,3.997090054497221e-07,1.0773827385790469e-09,0.0
1954,3.261779420427047e-05,3.9481045632783207e-07,3.9090144454689835e-09,0.0
1955,3.3485033782199025e-05,4.364307741866469e-07,5.631364707880948e-09,0.0
1956,3.366099190316163e-05,4.0117251742799453e-07,7.849027205963921e-09,0.0
1957,3.3886786695802584e-05,3.737220879429515e-07,7.951533653738352e-09,0.0
1958,3.376481618033722e-05,3.2179027797951676e-07,2.4816730892496253e-09,0.0
1959,3.300810931250453e-05,4.541938238844523e-07,3.8753737996444215e-09,7.750747821333448e-10
1960,3.2941090466920286e-05,4.0902126130504257e-07,8.997083078554624e-09,0.0
1961,3.413352897041477e-05,3.9743470381381485e-07,4.16889545107324e-09,0.0
1962,3.333776112413034e-05,4.122271519690912e-07,7.610347907416326e-09,6.341956404476434e-10
1963,3.3798060030676425e-05,3.5046008051153876e-07,5.1728425987107585e-09,0.0
1964,3.2506643037777394e-05,4.7150753346159036e-07,3.6503808864551957e-09,0.0
1965,3.2638548873364925e-05,7.009687479353488e-07,2.188817349590977e-09,0.0
1966,3.272485264460556e-05,4.475572445983289e-07,4.431259803538978e-09,0.0
1967,3.160739652230404e-05,3.2836034336014563e-07,4.437302081328198e-09,0.0
1968,3.25443506881129e-05,3.8536348867523884e-07,2.245707841908029e-09,0.0
1969,3.4196258638985455e-05,3.447194067973669e-07,1.2716921737876419e-08,0.0
1970,3.271257082815282e-05,4.1986360521661936e-07,6.438214850135182e-09,0.0
1971,3.359432957950048e-05,3.6636775391230003e-07,3.5968783507200897e-09,5.138397485282553e-10
1972,3.3312095183646306e-05,3.863000532788874e-07,6.669190977248718e-09,0.0
1973,3.2693849789211527e-05,3.2858694964943425e-07,3.3079223804577396e-09,0.0
1974,3.368986290297471e-05,4.821114956143902e-07,6.750686232237513e-09,0.0
1975,3.274391565355472e-05,3.701039119619054e-07,4.569184142155791e-09,5.711480177694739e-10
1976,3.2305422791978344e-05,3.565240760394772e-07,6.8562320265641574e-09,0.0
1977,3.279596785432659e-05,4.143131313583126e-07,3.526069214387917e-09,0.0
1978,3.2398202165495604e-05,4.6990077962050236e-07,5.346532105932056e-09,5.940591352171509e-10
1979,3.288106745458208e-05,3.6574832051883277e-07,1.7555920051037788e-09,0.0
1980,3.338775422889739e-05,5.207598157142002e-07,3.411090521154847e-09,0.0
1981,3.337233283673413e-05,3.687795242512948e-07,5.060439622894819e-09,0.0
1982,3.412946898606606e-05,4.214893962739552e-07,3.1037510339615437e-09,0.0
1983,3.4223328839289024e-05,3.1639732434030066e-07,1.89459470334441e-09,0.0
1984,3.352232670295052e-05,3.444611103020634e-07,3.479405208395292e-09,0.0
1985,3.377856046427041e-05,3.4890237898821397e-07,3.609334831011779e-09,0.0
1986,3.3730371796991676e-05,3.266994639261611e-07,2.3977941854269602e-09,0.0
1987,3.3948643249459565e-05,3.794817367008818e-07,1.8332451112712533e-09,0.0
1988,3.453175304457545e-05,3.442022009636503e-07,2.99827696004229e-09,0.0
1989,3.375414598849602e-05,3.4355645794903467e-07,3.2928733073589456e-09,0.0
1990,3.445999391260557e-05,3.639698800128599e-07,4.90378582185258e-09,0.0
1991,3.285702769062482e-05,2.983485867247282e-07,5.861465202094962e-10,0.0
1992,3.354784712428227e-05,2.9863897132997863e-07,3.30596661157756e-09,5.509944167592096e-10
1993,3.3484509913250804e-05,3.029946453736443e-07,2.2156829704300662e-09,0.0
1994,3.321779513498768e-05,2.758786585843609e-07,5.274926606624319e-10,0.0
1995,3.3836637157946825e-05,2.510594772076047e-07,3.253470381991974e-09,0.0
1996,3.374634979991242e-05,3.4003648075042747e-07,2.6690460952494277e-09,0.0
1997,3.39627185894642e-05,3.164630477670016e-07,3.835915585170824e-09,0.0
1998,3.3953372621908784e-05,2.698761134567462e-07,5.72175506974304e-09,0.0
1999,3.4148084523621947e-05,2.8380949856909865e-07,1.3710603763428253e-09,0.0
2000,3.519227175274864e-05,2.474097637872319e-07,2.2090156370779823e-09,0.0
2001,3.361528433742933e-05,2.251942818887187e-07,5.695575122643959e-09,0.0
2002,3.420770008233376e-05,2.8828437859118594e-07,3.9430991805033955e-09,0.0
2003,3.477963764453307e-05,2.4709852741722216e-07,2.5001538617175356e-09,0.0
2004,3.4666147257667035e-05,2.3829921147466848e-07,2.642874807889939e-09,0.0
2005,3.447440030868165e-05,2.913926113734533e-07,9.007499190971657e-10,0.0
2006,3.4435030102031305e-05,2.97723439679487e-07,4.941467679486777e-09,0.0
2007,3.33315329044126e-05,1.8254771338988007e-07,2.3966877371606188e-09,0.0
2008,3.447334165684879e-05,2.66089981160178e-07,8.514879357157668e-10,0.0
2009,3.3929503842955455e-05,2.455619141361609e-07,1.907277002999308e-09,0.0
2010,3.3965017792070284e-05,1.9367552028803914e-07,1.8895172093635892e-09,0.0
2011,3.521839971654117e-05,1.8049148386989344e-07,2.6767803529281764e-09,0.0
2012,3.374397419975139e-05,1.2697862900035162e-07,2.0425516833455504e-09,0.0
2013,2.9585922675323673e-05,1.285786670468525e-07,1.9523875849358774e-09,0.0
2014,2.8350874345051125e-05,5.326995111687438e-08,1.9489005964601347e-09,0.0
2015,2.8538408514577895e-05,4.6769742079177945e-08,4.654808538617772e-09,0.0
2016,2.7851237973663956e-05,5.240490463798153e-08,3.314144070287739e-09,2.0713400439298368e-10
2017,2.786920049402397e-05,5.7607501269263395e-08,2.264050280587071e-09,0.0
2018,2.678297460079193e-05,4.69826940685536e-08,1.5488800242380307e-09,0.0
2019,2.6464456823305227e-05,4.617288040797973e-08,3.06118530524202e-09,0.0
