year,acceptant_VERB en_ADP,acceptant_VERB cent_DET
1901,4.135666742399735e-08,0.0
1902,4.2228439411928775e-08,0.0
1903,4.374178264043849e-08,0.0
1904,4.2997001514777367e-08,5.374625189347171e-10
1905,3.8705692873008957e-08,0.0
1906,3.035068729673185e-08,0.0
1907,4.371417006154843e-08,0.0
1908,2.6521500773313278e-08,0.0
1909,4.125737590454648e-08,2.7504918342913243e-09
1910,3.366815093386322e-08,0.0
1911,3.1390207766435196e-08,0.0
1912,5.938740055277947e-08,0.0
1913,4.401481379368022e-08,0.0
1914,3.817143784390353e-08,0.0
1915,6.125996065975414e-08,0.0
1916,3.625862321499085e-08,0.0
1917,4.276905585243185e-08,0.0
1918,7.695872028534723e-08,0.0
1919,2.762354434082681e-08,0.0
1920,4.240449769099541e-08,0.0
1921,3.256281289054641e-08,0.0
1922,4.3529817694842876e-08,2.2133805899215986e-09
1923,3.290944006195673e-08,0.0
1924,3.996403552530836e-08,0.0
1925,3.6293987148994233e-08,0.0
1926,4.458455293843144e-08,1.1146138456652466e-09
1927,4.1252132376712325e-08,0.0
1928,2.2852082892654835e-08,0.0
1929,3.78773812315103e-08,0.0
1930,2.520864939015155e-08,0.0
1931,3.307553431142196e-08,0.0
1932,3.9454333577992884e-08,1.0959536611565568e-09
1933,5.73533105452384e-08,1.1470662197865522e-09
1934,6.589868917217245e-08,2.3963160344919743e-09
1935,3.7101681726881e-08,0.0
1936,4.607391446143083e-08,0.0
1937,3.777335588761588e-08,0.0
1938,3.3709559033034964e-08,0.0
1939,3.364691281149135e-08,0.0
1940,3.803674530900025e-08,0.0
1941,5.312704587367989e-08,0.0
1942,1.8205270180260413e-08,0.0
1943,6.387117679196308e-08,0.0
1944,4.4984606262232774e-08,0.0
1945,6.317661416233022e-08,0.0
1946,4.5939643200654245e-08,0.0
1947,3.695470018882929e-08,0.0
1948,2.2830963786191205e-08,1.0871887834440486e-09
1949,3.3377827501901436e-08,0.0
1950,2.1270723182809093e-08,0.0
1951,2.8785784422780125e-08,0.0
1952,3.5852332658237174e-08,0.0
1953,5.171437322815109e-08,0.0
1954,3.029486150829541e-08,0.0
1955,3.2849628350817284e-08,0.0
1956,2.6163424537983815e-08,0.0
1957,3.0922631233387676e-08,0.0
1958,4.715178913983209e-08,0.0
1959,3.2553140627555877e-08,0.0
1960,3.460416664324839e-08,0.0
1961,3.7520061002549454e-08,0.0
1962,3.551495586506803e-08,0.0
1963,5.8841084449312575e-08,2.5864212993553792e-09
1964,5.1713731907820915e-08,0.0
1965,4.049311996823235e-08,1.0944086747954884e-09
1966,2.5479743759326823e-08,0.0
1967,3.007504684182649e-08,0.0
1968,2.3804503673785504e-08,0.0
1969,3.951329152762639e-08,0.0
1970,4.7366869204701345e-08,0.0
1971,3.23719049344362e-08,0.0
1972,4.001514497531389e-08,0.0
1973,2.866866033457427e-08,0.0
1974,3.881644539127649e-08,0.0
1975,2.7415104408845536e-08,0.0
1976,2.913898788925451e-08,0.0
1977,4.231283101674421e-08,0.0
1978,4.277225640336724e-08,0.0
1979,4.2719406012636796e-08,0.0
1980,3.2973872521324665e-08,0.0
1981,3.4157967787606935e-08,0.0
1982,3.662426206751945e-08,6.207502289967692e-10
1983,3.410270599246701e-08,0.0
1984,4.523226704300498e-08,0.0
1985,3.549179372619449e-08,0.0
1986,4.076250204043674e-08,1.1988970927134801e-09
1987,2.5054348651298852e-08,0.0
1988,4.077656612366809e-08,0.0
1989,4.225854155492925e-08,0.0
1990,3.432650036439e-08,0.0
1991,5.0408600849038976e-08,1.7584396161396398e-09
1992,3.6365632061219344e-08,0.0
1993,3.7112689144080946e-08,0.0
1994,3.1122066590505426e-08,0.0
1995,4.1210625467691386e-08,0.0
1996,3.416378979714807e-08,0.0
1997,3.9318132971644104e-08,0.0
1998,3.719140906355278e-08,0.0
1999,3.610458743086298e-08,0.0
2000,4.4180314517916486e-08,0.0
2001,3.6364058209059635e-08,0.0
2002,3.724038410979347e-08,0.0
2003,3.041853702256958e-08,0.0
2004,2.0262039879259675e-08,0.0
2005,2.7472871977352042e-08,4.5037495954858286e-10
2006,3.3354906725513445e-08,0.0
2007,3.954534766315021e-08,0.0
2008,3.576249180126112e-08,0.0
2009,3.766872014310252e-08,0.0
2010,3.0704655484825594e-08,0.0
2011,2.982698085740587e-08,0.0
2012,2.4170194734551842e-08,0.0
2013,2.091843853690989e-08,0.0
2014,2.8150787395597732e-08,0.0
2015,2.5933932890076505e-08,0.0
2016,2.5477483234226384e-08,0.0
2017,2.4904551310100942e-08,0.0
2018,2.0393587263356494e-08,0.0
2019,2.2193593962605007e-08,0.0
