year,étant_VERB avant_ADP,étant_VERB savants_ADJ,etant_VERB avant_ADP
1883,4.486730631469982e-08,0.0,0.0
1884,5.0833065756705764e-08,0.0,0.0
1885,6.703461252755005e-08,0.0,0.0
1886,6.001721430948237e-08,0.0,1.2906927748801422e-09
1887,4.6355363991779086e-08,0.0,0.0
1888,5.199304098368884e-08,0.0,6.974675947901687e-09
1889,5.262714708464955e-08,0.0,2.5060546970934183e-09
1890,6.88210590737981e-08,0.0,0.0
1891,7.457837614133211e-08,0.0,0.0
1892,5.767031252545962e-08,0.0,0.0
1893,6.34316919545519e-08,1.2316833108982905e-09,0.0
1894,8.002954587915667e-08,0.0,6.301539290376468e-10
1895,8.305688226073471e-08,0.0,0.0
1896,5.602177499675065e-08,0.0,0.0
1897,6.75898803592645e-08,1.7480140668268973e-09,0.0
1898,6.563691812289107e-08,0.0,5.6583548957434e-10
1899,7.40695469403363e-08,0.0,5.527578395003729e-10
1900,7.00792170960085e-08,0.0,2.07642125715779e-09
1901,6.371162442064815e-08,0.0,0.0
1902,7.561837450653641e-08,0.0,4.910283846193408e-10
1903,7.722314876446035e-08,5.400220270956879e-10,1.0800440541913758e-09
1904,8.11568368064286e-08,0.0,5.374625189347171e-10
1905,5.883265430384199e-08,0.0,1.0321518084666081e-09
1906,8.179253541129583e-08,3.0865106026567446e-09,1.5432553013283723e-09
1907,8.537119872142895e-08,0.0,2.0571372938427146e-09
1908,9.626322849953795e-08,0.0,9.822778146428846e-10
1909,8.361494907571654e-08,5.500983557560346e-10,1.1001967115120692e-09
1910,7.481810870846317e-08,0.0,5.344150677544235e-10
1911,9.683080726130555e-08,0.0,1.0640748282497725e-09
1912,9.793711797101423e-08,4.688478938419394e-09,3.125652625612929e-09
1913,9.810531015341795e-08,5.302989602995467e-09,1.060597942803554e-09
1914,7.366418230958516e-08,1.3393487430235496e-09,6.696743715117748e-10
1915,7.304072369151982e-08,0.0,3.534228465440492e-09
1916,9.998590400073226e-08,0.0,3.2962386153911893e-09
1917,7.566833204464274e-08,0.0,4.386569774084137e-09
1918,7.121553124989077e-08,1.1486376294556067e-09,2.2972752589112133e-09
1919,7.826670866961649e-08,2.762354567309444e-09,9.207848372660976e-10
1920,1.0373957337606043e-07,0.0,0.0
1921,9.39020710077898e-08,0.0,7.572747429129834e-10
1922,7.230377052636072e-08,0.0,1.4755870969551665e-09
1923,9.235874598445548e-08,0.0,1.0615948120573648e-09
1924,7.734974616369072e-08,0.0,2.578324886925998e-09
1925,8.35861513337477e-08,0.0,5.499089184013428e-09
1926,8.359603498320212e-08,0.0,0.0
1927,7.135503921062991e-08,0.0,3.3447675740205796e-09
1928,8.569530840496498e-08,1.1426041224282812e-09,3.4278122562625413e-09
1929,1.04719816818033e-07,0.0,0.0
1930,6.407198438473927e-08,5.2518016602221e-09,0.0
1931,9.694552804973e-08,1.1405356659111021e-09,1.1405356659111021e-09
1932,8.658034122976943e-08,1.0959536611565568e-09,2.1919073223131136e-09
1933,1.0323596200123575e-07,3.4411986593596566e-09,1.1470662197865522e-09
1934,8.506921922446509e-08,1.1981580172459871e-09,0.0
1935,1.3045429092528593e-07,0.0,3.590485242455088e-09
1936,1.2124714032779593e-07,0.0,0.0
1937,9.821071955684602e-08,0.0,0.0
1938,1.335417039172171e-07,0.0,3.8895642262559704e-09
1939,1.1164656577022924e-07,0.0,0.0
1940,7.60734906180005e-08,0.0,0.0
1941,6.788455664263893e-08,0.0,0.0
1942,1.274368912618229e-07,0.0,6.068423541449874e-09
1943,9.870999662098257e-08,0.0,2.9032352077962287e-09
1944,5.7837350908584995e-08,0.0,0.0
1945,8.496165548876888e-08,0.0,0.0
1946,1.0023195073927127e-07,1.3921104269343232e-09,1.3921104269343232e-09
1947,1.1444036118746226e-07,0.0,2.3841741914054637e-09
1948,1.0219574320124991e-07,4.348755133776194e-09,3.2615663503321457e-09
1949,8.14811684790584e-08,0.0,1.9634016634739737e-09
1950,1.0848068399127442e-07,1.0635361480382244e-09,3.190608444114673e-09
1951,1.1407699762600032e-07,1.0661401761424827e-09,6.396841278899501e-09
1952,1.1704732560957609e-07,0.0,2.1089607837865287e-09
1953,1.0881565826181827e-07,0.0,0.0
1954,8.208930224462563e-08,0.0,3.9090144454689835e-09
1955,1.1356585627453342e-07,9.385607846468247e-10,3.754243138587299e-09
1956,1.2122387116342281e-07,0.0,8.72114158667614e-10
1957,1.0248643961263681e-07,8.835037701437898e-10,1.7670075402875796e-09
1958,9.926691968420442e-08,0.0,1.6544486891589827e-09
1959,1.2246181535502387e-07,0.0,7.750747821333448e-10
1960,1.0035208219960623e-07,0.0,2.7683333403416555e-09
1961,1.1186536352791876e-07,6.948159270159238e-10,2.0844477810477713e-09
1962,1.1732619009663381e-07,2.5367825617905737e-09,2.536782617301725e-09
1963,8.987814226202318e-08,3.2330267352165265e-09,1.2932106496776896e-09
1964,9.24763216558766e-08,0.0,6.083968329129164e-10
1965,1.0725205257244852e-07,1.0944086747954884e-09,5.472043373977442e-10
1966,1.008111580880211e-07,0.0,3.8773522170743036e-09
1967,9.121120786437231e-08,0.0,2.4651677921205817e-09
1968,1.0644655767944045e-07,3.1439910674890825e-09,4.4914158503495116e-10
1969,8.947262841729753e-08,4.5417578031781147e-10,1.8167030935156703e-09
1970,9.979233228651907e-08,0.0,4.1388523719376735e-09
1971,9.403267142715777e-08,1.541519245584766e-09,0.0
1972,9.080359858470999e-08,0.0,1.5390440588625154e-09
1973,1.1191803711563253e-07,5.513203782392395e-10,2.756601946707349e-09
1974,9.282193169646291e-08,5.625571675160757e-10,3.937900228123681e-09
1975,1.0166434760705556e-07,0.0,5.711480177694739e-10
1976,1.0798565597269771e-07,5.713526873840635e-10,3.9994687561772935e-09
1977,9.050243721109297e-08,1.1753563677885381e-09,2.938390863960194e-09
1978,1.247524181735571e-07,0.0,8.910887250301869e-09
1979,1.1118749654315252e-07,0.0,5.851973350345929e-10
1980,1.0574380399086536e-07,0.0,4.548120546843393e-09
1981,1.138598904049104e-07,0.0,1.2651099057237047e-09
1982,1.2042554198288258e-07,6.207502289967692e-10,1.8622506869903077e-09
1983,1.2188559261883114e-07,0.0,2.5261264191556165e-09
1984,9.510374204824146e-08,0.0,1.739702604197646e-09
1985,1.209127123980025e-07,6.015558051686298e-10,0.0
1986,1.1149742734639645e-07,0.0,1.7983456390702202e-09
1987,1.1060578231081308e-07,0.0,6.110816852533674e-10
1988,1.0493969421210281e-07,0.0,1.1993107618124554e-09
1989,1.0482313550497224e-07,0.0,3.2928733073589456e-09
1990,1.2913302782635583e-07,0.0,2.179460389939436e-09
1991,1.3129681475376742e-07,0.0,1.1722930404189924e-09
1992,1.3003468624095404e-07,0.0,5.509944167592096e-10
1993,1.035831787565833e-07,0.0,1.6617622278225497e-09
1994,1.0655351423416448e-07,0.0,1.0549853213248639e-09
1995,1.1495595531041403e-07,0.0,1.626735190995987e-09
1996,1.3879039650888103e-07,0.0,8.007137841659073e-09
1997,1.3425705192027237e-07,0.0,1.438468344439059e-09
1998,1.2826267237198152e-07,0.0,1.9072516899143466e-09
1999,1.4259027994456552e-07,4.570201161957499e-10,1.8280804647829996e-09
2000,1.4977126827631082e-07,0.0,1.3254094488601709e-09
2001,1.642954445824074e-07,0.0,4.3812117822561447e-10
2002,1.5465711855622288e-07,0.0,3.066854992184176e-09
2003,1.3834184020566909e-07,0.0,1.2500769308587678e-09
2004,1.5504865147342173e-07,0.0,4.404791253964646e-10
2005,1.6753948051118073e-07,0.0,2.2518747977429143e-09
2006,1.2888995326587604e-07,4.1178899179428186e-10,1.6471559116659762e-09
2007,1.3381505895027068e-07,0.0,7.988958938831558e-10
2008,1.4815890203578874e-07,4.257439678578834e-10,1.7029758714315335e-09
2009,1.3970804069174392e-07,9.53638501499654e-10,9.53638501499654e-10
2010,1.412414136758855e-07,0.0,9.447586046817946e-10
2011,1.2313189889923137e-07,0.0,1.9119859584471044e-09
2012,8.987227173573586e-08,0.0,1.7021263287730903e-09
2013,1.0068741418400862e-07,0.0,1.1156500168141292e-09
2014,8.098764947561676e-08,0.0,8.661780737106994e-10
2015,8.090500203117301e-08,4.433150790905671e-10,8.86630172058922e-10
2016,8.927475758646608e-08,0.0,6.214020409345267e-10
2017,8.376985971558781e-08,0.0,2.515611330355938e-10
2018,7.692770798151116e-08,2.5814667070633845e-10,7.744400121190154e-10
2019,7.984591665621821e-08,0.0,0.0
