year,plongeant_VERB en_ADP,plongeant_VERB sans_ADP
1853,3.881755716861335e-08,6.569124799682413e-09
1854,2.1302223984775992e-08,4.1565315633818045e-09
1855,4.404757802944914e-08,0.0
1856,6.523258377910679e-08,2.0708756931497874e-09
1857,8.78671624349181e-09,1.9526036343364694e-09
1858,1.419166006932926e-08,1.9574704079872163e-09
1859,2.64793023063703e-08,1.5276520048956854e-09
1860,2.1512764902809067e-08,1.373155189554609e-08
1861,3.489813238388706e-08,1.8863854922557266e-09
1862,4.246907187033244e-08,2.2589931314431766e-09
1863,1.4983863039219614e-08,9.989241434027463e-09
1864,2.6371003158942585e-08,9.589456340108882e-09
1865,3.247722446531043e-08,7.060266649094871e-09
1866,2.7247432754506917e-08,7.298419202328432e-09
1867,4.367530337390235e-08,6.79393608038481e-09
1868,4.149494292615685e-08,3.4579118457500613e-09
1869,2.3440891894210836e-08,9.767038289254515e-10
1870,3.7844721134661086e-08,0.0
1871,1.5931766128574054e-08,2.1242354542039266e-09
1872,5.019291648977742e-08,4.23313739617015e-09
1873,3.95076291681562e-08,9.577607151811662e-09
1874,4.899179373296647e-08,4.182226565063729e-09
1875,2.803548326824057e-08,0.0
1876,3.6276088577480436e-08,4.232210137899983e-09
1877,1.2369632207409609e-08,4.9478527941460015e-09
1878,2.8383716710322915e-08,3.6234530931267273e-09
1879,4.032154521382836e-08,0.0
1880,4.2357786611546544e-08,1.0268554451187129e-08
1881,1.3945014920579979e-08,2.091752326904839e-09
1882,2.4624924321869912e-08,1.5972924316542958e-08
1883,2.5909288936531993e-08,3.791603475633565e-09
1884,4.885255577846692e-08,1.3203393933736152e-09
1885,1.6114089618213256e-08,1.2891271383708158e-09
1886,3.484870347847391e-08,6.453463874400711e-10
1887,4.309090329002174e-08,3.9173548849191775e-09
1888,4.5018364147608736e-08,1.9021844099853524e-09
1889,2.6313573542324775e-08,4.385595886446936e-09
1890,3.5393686204088226e-08,0.0
1891,3.6970476458009216e-08,6.374220040683554e-10
1892,5.140180192597654e-08,5.014809900671935e-09
1893,4.3724757148311255e-08,1.2316833108982905e-09
1894,3.150769600779313e-08,2.520615716150587e-09
1895,3.009307292245467e-08,1.2037228991346183e-09
1896,3.597187614445829e-08,3.538217385745668e-09
1897,2.2141510735984582e-08,3.4960281336537946e-09
1898,3.6779305601086776e-08,1.6975064687230201e-09
1899,1.713549302451156e-08,2.2110313580014918e-09
1900,3.9971109089265155e-08,2.07642125715779e-09
1901,1.956058609531297e-08,1.676621730339889e-09
1902,4.1737412470599367e-08,3.928227076954727e-09
1903,4.5361850276037785e-08,2.7001101354784396e-09
1904,2.418581246388385e-08,0.0
1905,3.251278357652154e-08,1.5482277682110634e-09
1906,4.423998589686562e-08,1.5432553013283723e-09
1907,3.959989314239465e-08,0.0
1908,2.7503778587956162e-08,9.822778146428846e-09
1909,2.640472107628966e-08,2.2003934230241384e-09
1910,3.4202564336283103e-08,5.344150677544235e-10
1911,3.8838732119295116e-08,0.0
1912,3.2298409891051705e-08,5.209421227725386e-10
1913,2.0151361079800978e-08,7.42418571064718e-09
1914,3.415339178136634e-08,1.3393487430235496e-09
1915,9.424609537234119e-09,1.1780761921542648e-09
1916,2.8567401555434913e-08,0.0
1917,6.57985488317081e-09,2.1932848870420685e-09
1918,1.2635013924011673e-08,1.1486376294556067e-09
1919,1.6574126959767455e-08,2.762354567309444e-09
1920,2.1959472462640406e-08,0.0
1921,3.180553775905537e-08,2.2718242842501013e-09
1922,3.024953487695825e-08,5.902348387820666e-09
1923,2.3355085421172816e-08,8.492758496458919e-09
1924,3.480738541838946e-08,1.289162443462999e-09
1925,3.849362140151413e-08,3.299453377181294e-09
1926,2.1177663400706592e-08,2.229227691330493e-09
1927,4.236705486437842e-08,3.3447675740205796e-09
1928,3.085031252680892e-08,2.2852082448565625e-09
1929,2.0052731031228177e-08,0.0
1930,1.1553964007759987e-08,1.0503603542488804e-09
1931,2.9653927313688655e-08,0.0
1932,1.753525857850491e-08,2.1919073223131136e-09
1933,6.53827711971644e-08,0.0
1934,2.3963160344919743e-08,1.1981580172459871e-09
1935,3.8298509252854274e-08,2.393656828303392e-09
1936,5.334874364493203e-08,3.6374143697059935e-09
1937,1.76275650742852e-08,2.5182236296217297e-09
1938,1.9447821797413667e-08,5.186085783037697e-09
1939,2.7529290846928234e-08,4.588215141154706e-09
1940,2.5357829613881222e-08,2.5357829169792012e-09
1941,2.6563522936839945e-08,0.0
1942,5.158160121254696e-08,3.034211770724937e-09
1943,5.516146828199453e-08,2.9032352077962287e-09
1944,2.2492303131116387e-08,3.2131861615880553e-09
1945,2.832055301382752e-08,2.178504043826024e-09
1946,3.897909284233947e-08,6.960552134671616e-09
1947,2.7418003867296648e-08,9.536696765621855e-09
1948,2.391815279167986e-08,9.784699273041042e-09
1949,2.3560819073509265e-08,5.890204768377316e-09
1950,1.4889505850490536e-08,2.1270722960764488e-09
1951,2.132280330080505e-08,6.396841278899501e-09
1952,4.007025411478793e-08,1.0544803918932644e-09
1953,2.2625038065271497e-08,7.54167928107563e-09
1954,3.0294863506696856e-08,7.818028890937967e-09
1955,4.411235821066839e-08,1.8771215692936494e-09
1956,4.186147961604547e-08,3.488456634670456e-09
1957,3.26896383850972e-08,2.6505113659425206e-09
1958,2.6471179914722143e-08,4.9633461784992505e-09
1959,3.100299039715537e-08,5.425523585955716e-09
1960,3.114374941270981e-08,2.076250060767393e-09
1961,2.431855783413539e-08,3.47407969059077e-09
1962,3.0441391629665304e-08,5.0735651235811474e-09
1963,3.750310795247458e-08,3.2330267352165265e-09
1964,2.981144553437787e-08,3.6503808864551957e-09
1965,1.8057743744748223e-08,2.188817349590977e-09
1966,2.2156299128717194e-08,3.3234448526542337e-09
1967,1.8735275053582967e-08,5.916402479044791e-09
1968,2.3355362505084187e-08,1.3474247273492779e-09
1969,1.8167030546578644e-08,3.6334062425424918e-09
1970,2.3453497283165703e-08,1.839490032518043e-09
1971,1.849823050292798e-08,2.0553589941130213e-09
1972,1.539044092169206e-08,2.0520587451500205e-09
1973,1.268036875501366e-08,2.2052815684681093e-09
1974,2.1377172976233538e-08,5.06301445213353e-09
1975,2.1703624675240007e-08,5.711480177694739e-10
1976,1.3712464885795583e-08,5.142174019923118e-09
1977,2.7033196681180982e-08,2.3507127355770763e-09
1978,1.900989232694883e-08,4.752473081737207e-09
1979,1.5215131043966323e-08,7.02236779837051e-09
1980,2.2740603233817325e-08,2.2740602734216964e-09
1981,2.6567307243041682e-08,9.488324403950088e-09
1982,1.862250609274696e-08,8.069752865935698e-09
1983,1.894594836571173e-08,1.2630632095778083e-09
1984,1.3917620222958504e-08,4.059305780401701e-09
1985,2.346067662362117e-08,6.617113967877231e-09
1986,1.4386765556650971e-08,3.596691222629289e-09
1987,1.3443797020062931e-08,3.6664902225425067e-09
1988,1.7390005768724848e-08,4.1975875553212916e-09
1989,2.798942233539492e-08,2.7440609784434855e-09
1990,3.0512445015062895e-08,7.083246433836621e-09
1991,2.05151273746651e-08,4.68917216167597e-09
1992,2.2039777225479895e-08,1.1570882529898796e-08
1993,1.7725463097306715e-08,3.323524566667402e-09
1994,1.687976503017552e-08,2.6374633033121597e-09
1995,2.4943273224664608e-08,3.795715741716776e-09
1996,1.9217132107840484e-08,5.338092190498855e-10
1997,2.3494982404059783e-08,1.438468344439059e-09
1998,2.1933394878104195e-08,5.244942036242151e-09
1999,2.010888425219015e-08,4.570201023179621e-09
2000,1.590491294223284e-08,6.185243983658495e-09
2001,1.9715453047908227e-08,5.695575344688564e-09
2002,1.7963007747923143e-08,1.752488598683044e-09
2003,1.7084383518994883e-08,1.6667691671301554e-09
2004,1.7178685862706544e-08,5.285749532513151e-09
2005,1.3961624190095279e-08,4.503749373441224e-09
2006,2.5119129165585008e-08,3.706100981659688e-09
2007,2.1570189551178842e-08,3.595031605740928e-09
2008,3.363377326648376e-08,3.405951742863067e-09
2009,3.4807805082692767e-08,9.059566208335923e-09
2010,3.495606937242712e-08,6.140930985942816e-09
2011,4.168129619230854e-08,8.41273803398046e-09
2012,5.004251513174296e-08,1.2936160587173617e-08
2013,6.052401246847694e-08,8.088462510880134e-09
2014,6.193173174295907e-08,1.7323562057081077e-08
2015,7.226035836360722e-08,9.087959190745565e-09
2016,6.110453254493109e-08,1.4499380501797887e-08
2017,7.244960631425101e-08,1.4338984444250968e-08
2018,6.479481484689131e-08,7.48625367252842e-09
2019,6.122370566075119e-08,1.0459050070465992e-08
