year,ait_VERB ôté_VERB,ait_VERB oté_VERB,ait_VERB sauté_VERB
1863,4.5950510951797696e-08,0.0,5.494082966350788e-09
1864,3.1165733105353866e-08,4.794727948009836e-10,4.315255264231155e-09
1865,5.036323358353911e-08,0.0,3.765475486972036e-09
1866,2.3354942868536455e-08,0.0,5.352174259343201e-09
1867,1.844068364675877e-08,4.85281148598915e-10,2.426405742994575e-09
1868,1.7289560005906424e-08,0.0,1.975949626142892e-09
1869,2.24641887314192e-08,4.883519144627257e-10,5.371870948067681e-09
1870,2.465641024684828e-08,5.734048791339319e-10,2.2936195165357276e-09
1871,1.3807530230280918e-08,0.0,3.18635318130589e-09
1872,2.53988243770209e-08,6.047339295989218e-10,3.0236697590169115e-09
1873,1.2570609442263958e-08,0.0,5.9860045809045914e-09
1874,1.5533982988813477e-08,5.974609140757536e-10,2.9873046258899194e-09
1875,1.8881038954532414e-08,0.0,5.721527140956084e-10
1876,1.874264654588842e-08,0.0,1.0882827083946722e-08
1877,1.5462040536817767e-08,0.0,1.5462040536817767e-08
1878,2.3552445327368332e-08,7.2469061862534545e-09,1.2078177347163432e-09
1879,1.4662380642960215e-08,0.0,1.0385853066452455e-08
1880,2.4387816210946767e-08,0.0,1.5402831010646878e-08
1881,1.673401861523871e-08,0.0,1.8128519130300447e-08
1882,1.9966154951589488e-08,1.3310770263785798e-09,1.9966155395678697e-09
1883,2.1485751844352308e-08,0.0,3.791603475633565e-09
1884,4.621187876807653e-09,0.0,8.582206056928499e-09
1885,2.8360796378024133e-08,0.0,5.156508553483263e-09
1886,1.097088819790315e-08,0.0,9.034849313138693e-09
1887,1.697520346510828e-08,1.3057849246322917e-09,1.1752064210668323e-08
1888,1.4583413587843097e-08,0.0,1.0779045211961602e-08
1889,2.5060546970934183e-09,0.0,6.265136853755848e-09
1890,8.520702365899524e-09,6.554386478008212e-10,6.554386366985909e-09
1891,9.561330394092238e-09,0.0,1.9122659011827636e-09
1892,7.522214851007902e-09,6.268512375839919e-10,3.1342561879199593e-09
1893,1.0469308087124318e-08,6.158416554491453e-10,7.390100087434348e-09
1894,8.192000855444803e-09,0.0,7.561847148451761e-09
1895,6.6204757231957956e-09,0.0,1.1435367319734269e-08
1896,1.47425724961181e-08,0.0,4.717623180994224e-09
1897,1.4566784223291052e-08,0.0,9.905413378419325e-09
1898,1.4711722506888236e-08,0.0,9.05336783318944e-09
1899,7.185851913504848e-09,3.8693048765026106e-09,7.185851913504848e-09
1900,6.748368974740515e-09,5.191053142894475e-10,4.15284251431558e-09
1901,7.265360757457984e-09,5.588738916095792e-10,3.912117296778206e-09
1902,7.365425602756659e-09,4.910283846193408e-10,9.820567692386817e-10
1903,7.560307935250421e-09,5.400220270956879e-10,2.1600881083827517e-09
1904,4.837162670412454e-09,1.0749250378694342e-09,5.374625189347171e-09
1905,1.857873321853276e-08,5.160759042333041e-10,6.192911072844254e-09
1906,6.6874399351490865e-09,1.0288369045596824e-09,5.144184633820714e-09
1907,5.142843484406967e-09,1.028568674676933e-09,6.1714118260169926e-09
1908,1.4734167663732478e-08,0.0,3.929111258571538e-09
1909,9.901770070541716e-09,0.0,1.1552065082298668e-08
1910,4.809735720812114e-09,5.344150677544235e-10,4.809735720812114e-09
1911,2.500575924102577e-08,0.0,3.1922244847493175e-09
1912,1.1981668990301841e-08,0.0,2.0837684910901544e-09
1913,1.4318072061314524e-08,5.30298971401777e-10,1.3257474229533273e-08
1914,1.4732836284281348e-08,6.696743715117748e-10,8.705766774141921e-09
1915,2.3561523843085297e-09,1.1780761921542648e-09,5.890381071793627e-09
1916,1.0987462051303964e-09,0.0,4.394984820521586e-09
1917,1.5352993543160665e-08,0.0,1.4256351654751143e-08
1918,5.743188147278033e-09,0.0,1.378365155346728e-08
1919,1.5653341733923298e-08,0.0,2.762354567309444e-09
1920,6.057785384427916e-09,0.0,4.543339038320937e-09
1921,8.330022005509363e-09,0.0,3.7863738810983705e-09
1922,1.696925089333945e-08,0.0,0.0
1923,7.431163684401554e-09,0.0,4.246379248229459e-09
1924,1.0313299547703991e-08,0.0,5.156649773851996e-09
1925,4.399271169575059e-09,1.0998177923937646e-09,7.698724324711748e-09
1926,5.57306911730393e-09,1.1146138456652466e-09,8.916910765321973e-09
1927,5.574612327308159e-09,0.0,3.3447675740205796e-09
1928,3.4278122562625413e-09,0.0,6.8556245125250825e-09
1929,1.5596569369336066e-08,0.0,1.2254447234738564e-08
1930,1.3654684494213143e-08,0.0,4.201441416995522e-09
1931,6.843213995466613e-09,0.0,1.1405356659111021e-08
1932,2.1919073223131136e-09,0.0,1.4247397928102146e-08
1933,6.882397318719313e-09,0.0,8.02946331646126e-09
1934,9.585264137967897e-09,0.0,5.990790086229936e-09
1935,1.4361940969820353e-08,0.0,2.992070946561398e-08
1936,4.849885826274658e-09,0.0,2.3036957230715416e-08
1937,5.0364472592434595e-09,1.2591118148108649e-09,1.0072894518486919e-08
1938,1.2965214457594243e-09,0.0,1.0372171566075394e-08
1939,1.5294050470515685e-09,0.0,3.058810094103137e-09
1940,2.5357829169792012e-09,0.0,3.550096039361961e-08
1941,2.066051862925633e-08,0.0,2.6563522936839945e-08
1942,1.517105907566929e-08,0.0,6.068423541449874e-09
1943,1.7419411690866582e-08,0.0,5.806470415592457e-09
1944,1.6065930807940276e-08,0.0,6.4263723231761105e-09
1945,2.178504043826024e-09,0.0,1.5249527862692958e-08
1946,1.3921104269343232e-08,0.0,1.3921104269343232e-08
1947,9.536696765621855e-09,0.0,7.152522574216391e-09
1948,5.435944139264848e-09,0.0,1.195907639583993e-08
1949,1.9634017078828947e-08,9.817008317369869e-10,9.817008539414473e-09
1950,2.3397795700930146e-08,5.317680518146517e-09,4.2541445921528975e-09
1951,1.2793682557799002e-08,0.0,1.1727541604500402e-08
1952,4.2179215675730575e-09,0.0,8.435843135146115e-09
1953,6.464296653518886e-09,0.0,1.6160740301529586e-08
1954,1.9545072227344917e-09,0.0,1.07497895029951e-08
1955,1.407841132561316e-08,1.8771215692936494e-09,6.569925492527773e-09
1956,7.849027205963921e-09,0.0,1.3081712602058815e-08
1957,1.9437083054185678e-08,0.0,7.951533653738352e-09
1958,6.617794756635931e-09,0.0,2.4816730892496253e-09
1959,6.200598257066758e-09,1.5501495642666896e-09,1.2401196514133517e-08
1960,4.844583401109048e-09,0.0,1.1765417085030094e-08
1961,1.042223907177231e-08,0.0,2.223410966450956e-08
1962,1.7123282347597524e-08,6.341956404476434e-10,1.585489073363533e-08
1963,9.69907976156037e-09,6.466053248388448e-10,7.759263453976928e-09
1964,1.520992043424485e-08,6.083968329129164e-10,1.1559539991878864e-08
1965,1.860494691641179e-08,0.0,9.849678406226303e-09
1966,1.38476865529924e-08,1.1078149508847446e-09,1.8278946356531378e-08
1967,1.2818872185960117e-08,1.9721342336964653e-09,8.874604162656397e-09
1968,1.3474247495537384e-08,0.0,1.122853987567396e-08
1969,1.1808570121729645e-08,4.5417578031781147e-10,8.175163657142548e-09
1970,5.518470125309705e-09,0.0,5.058597540852361e-09
1971,9.24911525146399e-09,1.541519245584766e-09,1.0276794526475896e-08
1972,8.721249500354133e-09,0.0,8.721249500354133e-09
1973,7.718485406371656e-09,0.0,1.1577728109557484e-08
1974,6.1881286761433785e-09,0.0,7.313243344242437e-09
1975,1.4278700888326057e-08,0.0,1.4278700888326057e-08
1976,9.141642998145016e-09,0.0,1.199840671262109e-08
1977,7.052138428775834e-09,0.0,1.4104276857551667e-08
1978,8.316828115084718e-09,0.0,1.4257419245211622e-08
1979,1.521513048885481e-08,5.851973350345929e-10,9.948355028654987e-09
1980,1.0233271119375331e-08,5.685150683554241e-10,8.527726080842513e-09
1981,1.0120879245789638e-08,1.2651099057237047e-09,1.2651098835192442e-08
1982,7.449002747961231e-09,0.0,1.2415004135846175e-08
1983,4.4207211225000265e-09,0.0,1.705135410645653e-08
1984,6.958810416790584e-09,0.0,9.858314165001048e-09
1985,9.624892882698077e-09,0.0,8.421781494405423e-09
1986,8.991728250862252e-09,5.994485463567401e-10,1.1988970705090196e-08
1987,7.332980445085013e-09,0.0,1.649920555735207e-08
1988,5.99655392008458e-09,0.0,1.139345240375178e-08
1989,1.0976244357863152e-09,0.0,7.134558721588746e-09
1990,5.993515905799995e-09,0.0,8.172976073694826e-09
1991,7.6199047072123e-09,0.0,8.20605094986604e-09
1992,8.815910668147353e-09,0.0,1.322386644631024e-08
1993,7.200969598386564e-09,0.0,6.093128224193833e-09
1994,7.912389854425328e-09,0.0,1.1077346151466827e-08
1995,1.0302656505700725e-08,0.0,7.0491861237087505e-09
1996,6.4057106285986265e-09,0.0,1.0676184380997711e-08
1997,8.151320507465698e-09,0.0,6.233362714880286e-09
1998,4.7681290027412615e-09,0.0,5.72175506974304e-09
1999,8.683382013430219e-09,0.0,1.1882523409667556e-08
2000,3.97622823555821e-09,0.0,1.4579503826439577e-08
2001,1.4019877703219663e-08,0.0,1.664860427297299e-08
2002,1.270554239596322e-08,0.0,8.762443215459825e-09
2003,7.500461585152607e-09,0.0,1.5000923170305214e-08
2004,7.488145215006625e-09,0.0,6.607186797680242e-09
2005,9.457874483587148e-09,0.0,9.457874483587148e-09
2006,1.1941880373456115e-08,0.0,7.000412693969338e-09
2007,1.078509459517818e-08,0.0,6.7906151812735516e-09
2008,1.4049550856043425e-08,0.0,9.366367237362283e-09
2009,5.245011536203492e-09,0.0,1.5735034608610476e-08
2010,2.0312310056169736e-08,0.0,1.2281861749841028e-08
2011,1.1089518636708817e-08,0.0,1.7207874236646603e-08
2012,1.4297861561374248e-08,0.0,2.4510619311968185e-08
2013,1.5061274893923837e-08,0.0,2.5381037715987986e-08
2014,1.8839372728507442e-08,0.0,2.555225364631042e-08
2015,1.2412821881468972e-08,0.0,2.349569960813369e-08
2016,1.4085112631789798e-08,0.0,1.4499380363020009e-08
2017,1.282961736848165e-08,0.0,2.616235761365715e-08
2018,9.551427204712581e-09,0.0,2.0135439982027492e-08
2019,1.1734544003161318e-08,2.55098775436835e-10,2.1428297358738746e-08
