year,aurait_VERB ôté_VERB,aurait_VERB oté_VERB,aurait_VERB sauté_VERB
1843,4.961805188941071e-08,5.906911071384968e-10,1.5357969118667825e-08
1844,7.354672248993666e-08,0.0,1.756339607084101e-08
1845,5.133809821700197e-08,0.0,2.3436957263811564e-08
1846,3.102885770545072e-08,0.0,1.8734404250153602e-08
1847,5.662884916546318e-08,1.6179670936367074e-09,1.240441438454809e-08
1848,3.700802153616678e-08,8.045221711050488e-10,5.63165514222419e-09
1849,4.273501730267526e-08,0.0,1.005529792763582e-08
1850,5.4311968256115506e-08,0.0,1.0862393651223101e-08
1851,5.804495017969202e-08,6.449438760824933e-10,3.8696632564949596e-09
1852,4.7526981461487594e-08,6.510545436100301e-10,1.1067927019325907e-08
1853,2.9262466227919504e-08,2.9859659189668264e-09,5.971931837933653e-09
1854,4.1565314745639625e-08,1.558699391779328e-09,1.1950028522278444e-08
1855,4.7231740296638236e-08,1.5920811335945473e-09,3.714855978387277e-09
1856,3.882891874695815e-08,1.0354378465748937e-09,1.2425253714809514e-08
1857,6.101886640408338e-08,0.0,9.763017949637742e-09
1858,3.034079298913639e-08,0.0,9.787352261980686e-09
1859,6.416138376152958e-08,5.092173349652285e-10,7.638259802433822e-09
1860,5.813023662426531e-08,0.0,1.6477862629926676e-08
1861,3.1125360067107977e-08,4.715963730639317e-10,1.6034276129062164e-08
1862,5.1956842384015545e-08,1.8071945051545413e-09,1.445755604123633e-08
1863,3.5461809488879226e-08,0.0,9.989241434027463e-09
1864,3.548098703731739e-08,4.794727948009836e-10,1.3904711160250827e-08
1865,3.4830648587558244e-08,4.706844358715045e-10,1.6003271596787272e-08
1866,3.795178216137174e-08,9.731225825149181e-10,1.1677471434268227e-08
1867,3.34843974769683e-08,9.7056229719783e-10,1.552899675516528e-08
1868,2.9639243948054173e-08,0.0,1.2843672791973404e-08
1869,3.2231227464762924e-08,4.883519144627257e-10,1.8069020057964735e-08
1870,3.383088653663435e-08,1.1468097582678638e-09,1.2614907340946502e-08
1871,2.442870794538976e-08,1.0621177271019633e-09,4.0360472297606975e-08
1872,2.53988243770209e-08,0.0,3.3260366905096816e-08
1873,1.7958013742713774e-08,0.0,1.4366410283628284e-08
1874,3.2860349108432274e-08,0.0,1.3144139998644278e-08
1875,2.2886109007913547e-08,2.2886108563824337e-09,2.803548326824057e-08
1876,3.023007266733657e-08,0.0,8.464420275799966e-09
1877,4.4530676035492434e-08,6.184815992682502e-10,2.6594708657512456e-08
1878,3.2611080058586595e-08,6.039088673581716e-10,1.268208649207736e-08
1879,2.871382953628654e-08,3.0546627449723474e-09,1.710611030603104e-08
1880,2.0537108014195837e-08,0.0,1.7969970400599777e-08
1881,1.1156012114099667e-08,0.0,3.2073533162702006e-08
1882,2.861815673327328e-08,6.655385131892899e-10,3.3276925659464496e-09
1883,2.9700892412165558e-08,0.0,1.1374810426900694e-08
1884,2.970763546272792e-08,6.601696966868076e-10,1.0562715146988921e-08
1885,2.6427105837001363e-08,6.445635691854079e-10,9.66845359329227e-09
1886,2.19417763958063e-08,0.0,1.2906927970846027e-08
1887,1.828098916689669e-08,0.0,2.7421483750345033e-08
1888,2.2192152115962926e-08,6.340614699951175e-10,1.9021843655764314e-08
1889,1.628935564212952e-08,1.2530273485467092e-09,9.397704836544563e-09
1890,1.6385966361553983e-08,0.0,7.865263995654459e-09
1891,1.4023283867459213e-08,6.374220040683554e-10,2.995883363610119e-08
1892,1.1283322720601063e-08,2.5074049503359674e-09,2.5074049503359674e-08
1893,2.771287377356657e-08,6.158416554491453e-10,3.263960834942736e-08
1894,1.827446460822557e-08,3.780923574225881e-09,1.827446460822557e-08
1895,1.6852119699706236e-08,1.2037228991346183e-09,1.5648398132839247e-08
1896,2.6536630670648265e-08,1.179405795248556e-09,1.1794058174530164e-08
1897,1.8645483379486905e-08,0.0,1.806281169081103e-08
1898,1.640922953072277e-08,1.13167097914868e-09,1.1882545614128048e-08
1899,1.492446166651007e-08,0.0,2.1004797901014172e-08
1900,1.5054054003371675e-08,0.0,8.824790675987515e-09
1901,1.1736351446245408e-08,0.0,1.397184767881754e-08
1902,6.874397495693074e-09,4.910283846193408e-10,1.4730851205513318e-08
1903,1.5120615870500842e-08,1.0800440541913758e-09,1.83607493653426e-08
1904,9.674325340824907e-09,5.374625189347171e-10,2.2573425795258117e-08
1905,7.2250627702885595e-09,0.0,2.7352022868853965e-08
1906,1.9033482345776065e-08,5.144184522798412e-10,1.8519063615940468e-08
1907,6.1714118260169926e-09,0.0,1.337139288182243e-08
1908,1.080505640516094e-08,4.911389073214423e-10,1.5716445034286153e-08
1909,9.901770070541716e-09,5.500983557560346e-10,1.6502950117569526e-08
1910,1.0153886620400954e-08,0.0,4.008112952647025e-08
1911,1.4897047151407605e-08,0.0,1.3300935464144459e-08
1912,1.614920641657136e-08,0.0,1.0939784189645252e-08
1913,7.954484182448596e-09,0.0,1.5378670781274195e-08
1914,1.2054139020278853e-08,0.0,1.5402511266415786e-08
1915,1.5314990164938536e-08,0.0,4.830112487752558e-08
1916,1.0987461607214755e-08,0.0,2.5271162940043723e-08
1917,8.773139548168274e-09,0.0,2.3029491202919417e-08
1918,1.9526840588923733e-08,0.0,1.378365155346728e-08
1919,1.1970202606903513e-08,0.0,3.4069039145379065e-08
1920,9.843901693784574e-09,7.572231730534895e-10,1.665890891899835e-08
1921,1.2873671018098776e-08,0.0,2.196096815509918e-08
1922,1.1804696775641332e-08,0.0,2.5084981203349344e-08
1923,1.3800733000834953e-08,0.0,2.7601466001669905e-08
1924,1.2891624656674594e-08,0.0,3.867487219366694e-09
1925,1.6497267552040284e-08,0.0,1.7597084678300234e-08
1926,7.802296586589819e-09,0.0,3.343841470382358e-08
1927,8.919379901328739e-09,0.0,5.0171511389862644e-08
1928,9.14083297942625e-09,0.0,2.742249805010033e-08
1929,1.4482528065684619e-08,0.0,2.4508894469477127e-08
1930,1.6805765667982087e-08,0.0,1.7856125467119455e-08
1931,6.843213995466613e-09,0.0,2.2810713318222042e-08
1932,6.575722188983946e-09,0.0,3.06867029564728e-08
1933,1.1470662641954732e-08,1.1470662197865522e-09,2.7529589274877253e-08
1934,9.585264137967897e-09,0.0,2.875579241390369e-08
1935,2.154291145473053e-08,1.196828414151696e-09,2.154291145473053e-08
1936,1.6974599503782883e-08,0.0,1.33371855781661e-08
1937,7.554670666820584e-09,0.0,1.1332006444320086e-08
1938,1.9447821131279852e-08,0.0,6.482607339819424e-09
1939,1.2235240376412548e-08,0.0,1.3764645423464117e-08
1940,1.0143131667916805e-08,0.0,1.0143131667916805e-08
1941,1.1806010391524069e-08,0.0,3.5418032950929046e-08
1942,1.2136847082899749e-08,0.0,3.034211770724937e-09
1943,0.0,0.0,4.645176332473966e-08
1944,2.5705489292704442e-08,0.0,9.639558484764166e-09
1945,1.3071024262956144e-08,0.0,2.6142048525912287e-08
1946,1.1136883415474585e-08,1.3921104269343232e-09,2.3665876369705074e-08
1947,1.1920871401116528e-08,0.0,2.8610090296865565e-08
1948,1.6307831529616124e-08,0.0,9.784699273041042e-09
1949,1.9634017078828947e-08,0.0,7.853606653895895e-09
1950,1.2762433776458693e-08,0.0,7.444753258312176e-09
1951,1.2793682557799002e-08,0.0,2.8785784422780125e-08
1952,1.2653764258629963e-08,0.0,3.374337254058446e-08
1953,1.6160740301529586e-08,0.0,2.693456835345387e-08
1954,2.443134050622575e-08,0.0,1.3681550115052232e-08
1955,1.220129064449793e-08,0.0,2.0648336374051723e-08
1956,1.2209598665435806e-08,0.0,1.9186511934776718e-08
1957,1.1485549400447326e-08,0.0,1.9437083054185678e-08
1958,9.926692356998501e-09,0.0,2.5643954515430778e-08
1959,8.525822714489095e-09,0.0,2.8677767716089875e-08
1960,2.0070416439921246e-08,0.0,3.5296249478733444e-08
1961,1.737039845295385e-08,0.0,2.36237411854745e-08
1962,1.331810839388936e-08,6.341956404476434e-10,2.7904608401740916e-08
1963,1.939815952312074e-08,6.466053248388448e-10,2.198458126656533e-08
1964,1.3993127545575135e-08,0.0,2.9203047091641565e-08
1965,1.0396882466068291e-08,1.0944086747954884e-09,2.0246559984116175e-08
1966,1.495550172592175e-08,5.539074754423723e-10,3.26805427164345e-08
1967,1.5777073869571723e-08,0.0,3.64844829903177e-08
1968,1.7067380397861598e-08,1.7965663401398047e-09,2.8295920273535557e-08
1969,1.407944960618579e-08,0.0,2.3162964879475112e-08
1970,2.0694262303777577e-08,0.0,1.977451802304131e-08
1971,1.0276794526475896e-08,0.0,2.4664307929356255e-08
1972,1.7442499000708267e-08,1.0260293725750103e-09,3.026786643545165e-08
1973,1.7090931336838366e-08,0.0,2.591205827684462e-08
1974,9.563471792262135e-09,0.0,2.2502286256553816e-08
1975,1.6563292959403952e-08,0.0,2.1703623787061588e-08
1976,1.428381679602353e-08,5.713526873840635e-10,2.9138986334942274e-08
1977,1.2928920156696222e-08,0.0,2.4682483612537e-08
1978,2.4950484345254154e-08,0.0,2.4950484345254154e-08
1979,2.5163485517509798e-08,0.0,2.808947208166046e-08
1980,7.390696055153967e-09,0.0,2.9562784220615868e-08
1981,1.644642821929665e-08,0.0,3.28928564385933e-08
1982,1.0552754226011984e-08,0.0,2.1726258125909226e-08
1983,1.6419821946556112e-08,6.315316047889041e-10,3.34711742766558e-08
1984,8.118611560803402e-09,0.0,2.8995042811175153e-08
1985,1.6242006850575308e-08,0.0,2.2257564680217e-08
1986,2.2779044428489215e-08,0.0,1.9182353483415682e-08
1987,1.2832715334809564e-08,6.110816852533674e-10,3.5442738521851425e-08
1988,1.199310784016916e-08,5.996553809062277e-10,2.998276826815527e-08
1989,1.8110803523541108e-08,0.0,1.3720305780395847e-08
1990,1.7980548605578406e-08,0.0,3.214704236143007e-08
1991,1.992898113201136e-08,5.861465202094962e-10,2.4032006606944378e-08
1992,1.5427843891302473e-08,0.0,2.2039776226279173e-08
1993,1.883330469354405e-08,0.0,2.7696037463442735e-08
1994,1.635227242502424e-08,0.0,2.320967773528082e-08
1995,1.572510655023507e-08,1.626735190995987e-09,2.8738989854559804e-08
1996,1.7081895009596337e-08,0.0,2.5089033073300016e-08
1997,2.061804593722627e-08,0.0,2.8769367332870388e-08
1998,2.288702027897216e-08,0.0,3.194646680526603e-08
1999,1.7823785114501334e-08,0.0,2.5136106529544122e-08
2000,1.899753598877396e-08,0.0,2.6508189421292627e-08
2001,2.541102794850758e-08,0.0,2.541102794850758e-08
2002,1.4019908789464353e-08,4.38122149670761e-10,3.023042793870445e-08
2003,2.083461403401543e-08,0.0,2.7918384049030465e-08
2004,2.026203915761471e-08,0.0,2.2023955992267474e-08
2005,1.7114247796712334e-08,0.0,3.693074646093919e-08
2006,1.3589036562677848e-08,0.0,3.253132874192488e-08
2007,2.5165221018141892e-08,0.0,6.511001515718817e-08
2008,2.299017509699297e-08,0.0,5.7901178962538324e-08
2009,2.4794601927169424e-08,0.0,5.435739325321265e-08
2010,3.023227534981743e-08,0.0,8.077685720309091e-08
2011,2.6385405860196443e-08,0.0,9.636409714630645e-08
2012,2.2127641940983267e-08,0.0,1.1268076605119859e-07
2013,2.8449075983871808e-08,0.0,1.2104803204238124e-07
2014,3.551330252093976e-08,0.0,1.1671749433617151e-07
2015,3.901172718201451e-08,0.0,1.3698435452624835e-07
2016,3.3762841411544287e-08,0.0,1.228304711275996e-07
2017,3.496699818583693e-08,0.0,1.393648716430107e-07
2018,3.6914972412205316e-08,0.0,1.538554101898626e-07
2019,2.8571061960747102e-08,0.0,1.2805958249373361e-07
