year,grand_ADJ honneur_NOUN,grand_ADJ sonneur_NOUN
1902,3.3591252304177033e-06,4.910283846193408e-10
1903,3.5247237519797636e-06,5.400220270956879e-10
1904,3.475232688288088e-06,2.1498500757388683e-09
1905,3.4246797895320924e-06,0.0
1906,3.5016464607906528e-06,5.144184522798412e-10
1907,3.4482764021959156e-06,0.0
1908,3.4404281450406415e-06,1.4734167219643268e-09
1909,3.4705706184468e-06,5.500983557560346e-10
1910,3.5399655189394252e-06,5.344150677544235e-10
1911,3.509850785121671e-06,6.916486494645824e-09
1912,3.3428855203965213e-06,1.5628263128064646e-09
1913,3.5116397612000583e-06,3.181793672979438e-08
1914,3.4079728266078746e-06,1.6072185360371805e-08
1915,3.4128868264815537e-06,7.068456930880984e-09
1916,3.2577825095359003e-06,2.197492410260793e-09
1917,2.9071991320961388e-06,1.0966424435210342e-09
1918,3.1047675292938948e-06,2.2972752589112133e-09
1919,3.328637149024871e-06,1.8415696745321952e-09
1920,3.156863385811448e-06,0.0
1921,2.8458384804253e-06,3.7863738810983705e-09
1922,2.984374987136107e-06,2.2133805899215986e-09
1923,3.2187554097617976e-06,3.1847844361720945e-09
1924,3.1030140235088766e-06,0.0
1925,2.905718702095328e-06,0.0
1926,2.9682166768907337e-06,0.0
1927,2.9824177545378916e-06,0.0
1928,2.8233748707862105e-06,3.4278122562625413e-09
1929,2.668127308425028e-06,1.1140406375176326e-09
1930,2.8380736694089137e-06,3.1510811737689437e-09
1931,2.8433553325157845e-06,1.1405356659111021e-09
1932,2.7453638722363394e-06,4.383814644626227e-09
1933,2.530427991587203e-06,5.735331320977366e-09
1934,2.5041501885425532e-06,4.7926320689839486e-09
1935,2.4211838081100723e-06,2.393656828303392e-09
1936,2.2709589302394306e-06,0.0
1937,2.357057383051142e-06,0.0
1938,2.223534238510183e-06,3.8895642262559704e-09
1939,2.1121084046171745e-06,0.0
1940,1.797870140762825e-06,0.0
1941,1.8122226492778282e-06,0.0
1942,1.8721086689765798e-06,0.0
1943,1.8174251863456448e-06,0.0
1944,1.7801050944399321e-06,0.0
1945,1.6665555904182838e-06,0.0
1946,1.630161364118976e-06,0.0
1947,1.723757918625779e-06,0.0
1948,1.5829468793526758e-06,1.0871887834440486e-09
1949,1.38517987124942e-06,0.0
1950,1.4315196494862903e-06,3.190608444114673e-09
1951,1.4798025631534983e-06,3.1984206394497505e-09
1952,1.4973621773606283e-06,0.0
1953,1.4253773770178668e-06,0.0
1954,1.4649031072622165e-06,0.0
1955,1.4453836456596036e-06,0.0
1956,1.195668460240995e-06,1.744228317335228e-09
1957,1.2748959079544875e-06,8.835037701437898e-10
1958,1.1920302540602279e-06,5.790570245522986e-09
1959,1.193615162264905e-06,0.0
1960,1.2312162880334654e-06,6.920833350854139e-10
1961,1.2603960612977971e-06,2.08444772553662e-09
1962,1.1707251132975216e-06,1.2683912808952869e-09
1963,1.1645362292256323e-06,3.2330267352165265e-09
1964,1.2040172805427574e-06,0.0
1965,1.3335369430933497e-06,2.188817405102128e-09
1966,1.1299712241452653e-06,1.6617224263271169e-09
1967,1.1970854529863573e-06,2.9582012395223956e-09
1968,1.470938741476857e-06,3.1439910119779313e-09
1969,1.1072805818912457e-06,9.083515606356229e-10
1970,1.3382290262597962e-06,1.8394900047624674e-09
1971,1.1844006166938925e-06,3.0830383801472294e-09
1972,1.6247174698946765e-06,1.0260293725750103e-09
1973,8.920363825382083e-07,5.513203782392395e-10
1974,8.157078923431982e-07,1.1251143350321513e-09
1975,7.71049826653325e-07,2.2845920710778955e-09
1976,7.83324537678709e-07,5.713526873840635e-10
1977,8.115835612443334e-07,1.1753563677885381e-09
1978,8.209897259803256e-07,5.940591352171509e-10
1979,8.415137813244655e-07,7.607565133405103e-09
1980,7.038216267574171e-07,1.7055452605774235e-09
1981,6.724059176121955e-07,6.325549528618524e-10
1982,7.113797551028256e-07,1.8622506869903077e-09
1983,6.915271342222695e-07,6.315316047889041e-10
1984,6.262929446165799e-07,1.1598016991243298e-09
1985,6.532895895361435e-07,0.0
1986,6.623906187996909e-07,0.0
1987,5.872494739378453e-07,2.4443267410134695e-09
1988,6.212429752849857e-07,1.1993107618124554e-09
1989,6.816247832830413e-07,5.488122178931576e-10
1990,5.75377555378509e-07,1.6345953479657283e-09
1991,5.855603717463964e-07,1.1722930404189924e-09
1992,6.005839168210514e-07,1.65298330578878e-09
1993,6.746754479536321e-07,5.539207426075166e-10
1994,6.767730837964336e-07,3.6924485691258724e-09
1995,8.030649496504338e-07,0.0
1996,6.790053248550976e-07,5.338092190498855e-10
1997,6.103900886955671e-07,9.58978896292706e-10
1998,6.856569711999327e-07,9.536258449571733e-10
1999,6.709055355713645e-07,4.570201161957499e-10
2000,6.176408078317763e-07,4.4180314962005696e-10
2001,6.694491503367317e-07,1.3143635069212678e-09
2002,6.304577482296736e-07,4.38122149670761e-10
2003,6.371225254042656e-07,2.083461403401543e-09
2004,6.413375785996323e-07,0.0
2005,5.863881824552664e-07,4.5037495954858286e-10
2006,6.24683877958887e-07,8.235779835885637e-10
2007,6.926427431608317e-07,0.0
2008,6.126455787125451e-07,1.7029758714315335e-09
2009,6.384609605447622e-07,0.0
2010,6.868394848424941e-07,0.0
2011,6.233074145711726e-07,0.0
2012,7.322547617150121e-07,0.0
2013,8.197238230422954e-07,2.789125042035323e-10
2014,8.938957876125642e-07,2.1654451842767486e-10
2015,9.996755352403852e-07,8.866301581811342e-10
2016,1.2742883654937032e-06,6.21402013178951e-10
2017,6.915415724506602e-07,2.515611330355938e-10
2018,9.117740660258278e-07,5.162933414126769e-10
2019,9.369778126711026e-07,0.0
