year,empêchant_VERB en_ADP,empêchant_VERB sans_ADP
1929,1.4482528065684619e-08,4.4561625500705304e-09
1930,1.3654684494213143e-08,0.0
1931,9.124285327288817e-09,0.0
1932,5.4797681947604815e-09,0.0
1933,6.882397318719313e-09,1.1470662197865522e-09
1934,2.3963160344919743e-09,0.0
1935,8.377798899061872e-09,0.0
1936,8.487299751891442e-09,0.0
1937,3.777335333410292e-09,0.0
1938,1.2965214457594243e-09,0.0
1939,6.117620188206274e-09,0.0
1940,7.607348528892999e-09,0.0
1941,8.854508237732261e-09,0.0
1942,3.034211770724937e-09,0.0
1943,5.806470415592457e-09,2.9032352077962287e-09
1944,1.2852744646352221e-08,6.4263723231761105e-09
1945,8.714016175304096e-09,4.357008087652048e-09
1946,8.352662561605939e-09,1.3921104269343232e-09
1947,8.344609447874518e-09,1.1920870957027319e-09
1948,3.2615663503321457e-09,0.0
1949,1.3743811422273211e-08,2.945102384188658e-09
1950,7.444753258312176e-09,0.0
1951,7.462981344019681e-09,0.0
1952,5.272402070488624e-09,0.0
1953,4.3095309543161875e-09,0.0
1954,1.3681550115052232e-08,3.9090144454689835e-09
1955,2.815682353940474e-09,0.0
1956,2.616342476002842e-09,3.488456634670456e-09
1957,1.501956425897788e-08,8.835037701437898e-10
1958,2.4816730892496253e-09,2.4816730892496253e-09
1959,1.705164542897819e-08,0.0
1960,7.612916519406099e-09,0.0
1961,9.72742331128984e-09,6.948159270159238e-10
1962,1.4586500007851555e-08,1.9025869768540815e-09
1963,9.052474325699222e-09,0.0
1964,5.475571551727398e-09,0.0
1965,8.755269398363907e-09,1.6416130677043839e-09
1966,7.200797291773142e-09,2.215629901769489e-09
1967,9.367637332502454e-09,4.930335584241163e-10
1968,1.3474247495537384e-08,0.0
1969,4.541757636644661e-09,0.0
1970,4.1388523719376735e-09,4.5987250119061684e-10
1971,1.1304474689666222e-08,1.0276794970565106e-09
1972,5.130146973897354e-09,5.130146862875051e-10
1973,7.718485406371656e-09,5.513203782392395e-10
1974,9.563471792262135e-09,5.625571675160757e-10
1975,9.138368284311582e-09,5.711480177694739e-10
1976,5.713526984862938e-09,0.0
1977,1.1165885105413054e-08,0.0
1978,1.128712323605896e-08,0.0
1979,4.096381456264453e-09,0.0
1980,2.2740602734216964e-09,1.7055452605774235e-09
1981,7.590659656386833e-09,1.2651099057237047e-09
1982,1.3656505259973528e-08,0.0
1983,3.78918940668882e-09,6.315316047889041e-10
1984,9.278413592994639e-09,5.799008495621649e-10
1985,7.218669662023558e-09,6.015558051686298e-10
1986,6.593933843390687e-09,1.7983456945813714e-09
1987,7.332980445085013e-09,1.8332451112712533e-09
1988,1.199310784016916e-08,4.797243047249822e-09
1989,8.232182935330457e-09,0.0
1990,9.80757164370516e-09,0.0
1991,5.8614650910726596e-09,5.861465202094962e-10
1992,8.264915862810085e-09,1.65298330578878e-09
1993,6.647049133334804e-09,1.1078414852150331e-09
1994,8.439882570598911e-09,1.5824779264761446e-09
1995,9.21816667442954e-09,0.0
1996,8.540947504798169e-09,2.135236876199542e-09
1997,9.58978851883785e-09,0.0
1998,8.10582001520288e-09,9.536258449571733e-10
1999,1.4624643718263997e-08,0.0
2000,3.97622823555821e-09,3.092622158362701e-09
2001,9.638665865452367e-09,0.0
2002,8.762443215459825e-09,1.752488598683044e-09
2003,1.0833999475323708e-08,8.333845835650777e-10
2004,7.047666006343434e-09,2.2023955992267474e-09
2005,6.305249655724765e-09,1.3511248786457486e-09
2006,1.2765458912156191e-08,1.2353669198716943e-09
2007,3.595031605740928e-09,1.1983438685803094e-09
2008,8.51487946817997e-09,0.0
2009,5.245011536203492e-09,9.53638501499654e-10
2010,8.502827775203059e-09,9.447586046817946e-10
2011,1.1089518636708817e-08,1.529588788962144e-09
2012,6.808505315092361e-09,2.7234021704458655e-09
2013,6.9728125495771565e-09,1.1156500168141292e-09
2014,5.846701789380404e-09,1.9489005964601347e-09
2015,8.201329393386914e-09,2.21657536769726e-09
2016,5.59261792432153e-09,1.6570720351438695e-09
2017,6.037467414898856e-09,2.0124890642847504e-09
2018,7.744399788123246e-09,1.8070267504555204e-09
2019,6.12237061048404e-09,5.1019755087367e-10
