year,valant_VERB en_ADP,valant_VERB sans_ADP
1866,5.5954547661940524e-08,0.0
1867,6.745408143160603e-08,0.0
1868,4.544684273355415e-08,0.0
1869,1.904572499711321e-08,4.883519144627257e-10
1870,2.752343464251794e-08,2.2936195165357276e-09
1871,2.442870794538976e-08,0.0
1872,1.015952975080836e-07,0.0
1873,6.285304721131979e-08,0.0
1874,3.764003864148435e-08,0.0
1875,6.236464855646773e-08,0.0
1876,5.380952994293864e-08,0.0
1877,3.030559869721117e-08,0.0
1878,5.737134145533673e-08,0.0
1879,3.8488748743681356e-08,0.0
1880,3.144744553651435e-08,0.0
1881,5.089930565915779e-08,0.0
1882,4.059785041476971e-08,0.0
1883,4.107570461542309e-08,0.0
1884,7.591951334262603e-08,6.601696966868076e-10
1885,4.18966337178972e-08,0.0
1886,7.550552538759803e-08,0.0
1887,4.6355363991779086e-08,0.0
1888,5.2627100899371726e-08,6.340614699951175e-10
1889,6.453090833913322e-08,0.0
1890,4.0637196274673215e-08,0.0
1891,5.035633898753389e-08,0.0
1892,5.328235630486233e-08,0.0
1893,4.618812354806323e-08,0.0
1894,5.1672621736997826e-08,0.0
1895,2.768562623600701e-08,2.4074457982692365e-09
1896,3.597187614445829e-08,0.0
1897,4.8361721405321134e-08,2.330685422435863e-09
1898,2.1501747937691107e-08,5.6583548957434e-10
1899,6.909473171390346e-08,4.4220627160029835e-09
1900,4.256663699298002e-08,1.038210628578895e-09
1901,4.191554126009578e-08,5.588738916095792e-10
1902,4.8611809688736685e-08,9.820567692386817e-10
1903,3.1321276905416084e-08,5.400220270956879e-10
1904,4.837162848048138e-08,0.0
1905,2.7868098273486908e-08,0.0
1906,2.41776678677752e-08,0.0
1907,3.5485619775954547e-08,0.0
1908,4.76404740101799e-08,0.0
1909,4.8408654862441836e-08,0.0
1910,3.473697773870299e-08,0.0
1911,3.777465806820146e-08,0.0
1912,4.7926675961207366e-08,5.209421227725386e-10
1913,4.2423916823963737e-08,0.0
1914,4.018046340092951e-08,2.0090231700464756e-09
1915,8.599955947374838e-08,0.0
1916,7.581348882013117e-08,0.0
1917,3.838248474608008e-08,0.0
1918,3.675640414257941e-08,0.0
1919,1.8415697411455767e-08,0.0
1920,4.921950491620919e-08,3.028892692213958e-09
1921,3.180553775905537e-08,0.0
1922,4.500540740082215e-08,0.0
1923,3.8217415010421973e-08,4.246379248229459e-09
1924,3.480738541838946e-08,0.0
1925,3.739380427525418e-08,0.0
1926,3.566764306128789e-08,1.1146138456652466e-09
1927,3.7907366134959375e-08,0.0
1928,2.5137291359556002e-08,0.0
1929,4.2333544891803854e-08,0.0
1930,3.466189113510154e-08,0.0
1931,3.5356607419601005e-08,0.0
1932,4.9317913419777426e-08,0.0
1933,3.555905392360614e-08,0.0
1934,4.7926318913482646e-08,1.1981580172459871e-09
1935,3.590485420090772e-08,1.196828414151696e-09
1936,3.031178508194898e-08,0.0
1937,3.777335588761588e-08,0.0
1938,2.7226949583791793e-08,0.0
1939,3.211750598808294e-08,0.0
1940,2.5357829613881222e-08,7.607348528892999e-09
1941,4.132103725851266e-08,2.9515025978810172e-09
1942,2.730790527039062e-08,0.0
1943,2.0322646676618206e-08,0.0
1944,3.855823393905666e-08,0.0
1945,3.485606603348401e-08,0.0
1946,1.3921104269343232e-08,0.0
1947,3.2186353138285995e-08,0.0
1948,2.0656587551570738e-08,1.0871887834440486e-09
1949,2.2579119018928395e-08,9.817008317369869e-10
1950,1.808011518278363e-08,1.0635361480382244e-09
1951,3.411648408224721e-08,0.0
1952,2.5307528517259925e-08,0.0
1953,1.939288907237824e-08,0.0
1954,2.052232517257835e-08,0.0
1955,4.6928040120519654e-08,0.0
1956,1.3081712602058815e-08,0.0
1957,3.3573144264664734e-08,0.0
1958,3.4743422361316334e-08,0.0
1959,3.720359131875739e-08,0.0
1960,2.0070416439921246e-08,0.0
1961,2.5013373761151314e-08,6.948159270159238e-10
1962,1.5220695814832652e-08,1.9025869768540815e-09
1963,1.8751554975438012e-08,0.0
1964,1.2776333768727e-08,6.083968329129164e-10
1965,8.755269398363907e-09,1.0944086747954884e-09
1966,1.9386762417639147e-08,2.769537488234164e-09
1967,1.2818872185960117e-08,0.0
1968,1.7516521566562915e-08,4.4914158503495116e-10
1969,3.769658801777709e-08,0.0
1970,2.207388050123882e-08,3.219107425067591e-09
1971,1.9012070140433934e-08,1.0276794970565106e-09
1972,1.6416469961200164e-08,5.130146862875051e-10
1973,1.8193572870472963e-08,1.6539611902288698e-09
1974,1.8564387360697765e-08,1.1251143350321513e-09
1975,2.2845920710778955e-08,5.711480177694739e-10
1976,3.828062844490887e-08,1.142705374768127e-09
1977,2.6445517775641747e-08,5.876781838942691e-10
1978,2.1386128423728223e-08,0.0
1979,2.808947208166046e-08,1.7555920051037788e-09
1980,2.8425754194927322e-08,1.1370301367108482e-09
1981,1.8976647808699454e-08,2.5302198114474095e-09
1982,1.551875572491923e-08,1.8622506869903077e-09
1983,1.515675762675528e-08,0.0
1984,9.278413592994639e-09,5.799008495621649e-10
1985,1.8648229627160617e-08,0.0
1986,1.6185110141009318e-08,1.7983456945813714e-09
1987,1.894353190978748e-08,1.8332451112712533e-09
1988,1.5591039570495013e-08,2.99827696004229e-09
1989,2.250130037850795e-08,0.0
1990,1.9070277801347402e-08,1.6345953479657283e-09
1991,2.05151273746651e-08,5.861465202094962e-10
1992,2.093778761480536e-08,3.30596661157756e-09
1993,3.3789166409281535e-08,5.539207426075166e-10
1994,1.635227242502424e-08,2.637463358823311e-09
1995,2.0063067651676647e-08,5.422450821690461e-10
1996,1.92171327739743e-08,0.0
1997,2.061804593722627e-08,1.438468344439059e-09
1998,3.051602670556264e-08,4.768129224785866e-10
1999,9.597422412355172e-09,1.8280804647829996e-09
2000,1.192868470667463e-08,3.97622823555821e-09
2001,1.621048362210331e-08,8.762423564512289e-10
2002,2.409671751024689e-08,2.6287327870022636e-09
2003,1.750107614384433e-08,5.000307723435071e-09
2004,2.3785872299564303e-08,2.2023955992267474e-09
2005,1.6213498099659773e-08,1.3511248786457486e-09
2006,1.729513776638214e-08,4.117890028965121e-09
2007,1.47795736760159e-08,2.3966877371606188e-09
2008,1.3623807137985722e-08,2.1287198670449925e-09
2009,1.7165492804949167e-08,5.245011536203492e-09
2010,1.2754241218715379e-08,1.8895172093635892e-09
2011,1.4913490886669933e-08,1.911985902935953e-09
2012,9.872333173177594e-09,2.7234021704458655e-09
2013,1.3945625099154313e-08,1.9523875849358774e-09
2014,7.362513709807672e-09,2.815078836704288e-09
2015,1.219116452233493e-08,4.433150790905671e-10
2016,1.3463710424321818e-08,2.0713399884186856e-09
2017,1.685459594114036e-08,1.7609279590047322e-09
2018,1.058401366549333e-08,1.0325866828253538e-09
2019,1.326513626720427e-08,3.5713827450933877e-09
