year,grand_ADJ appel_NOUN,grand_ADJ rappel_NOUN
1882,9.317539406694664e-09,1.3310770263785798e-09
1883,6.951272890631799e-09,0.0
1884,2.5086448474098688e-08,0.0
1885,2.2559724977000428e-08,2.5782542767416317e-09
1886,2.19417763958063e-08,0.0
1887,1.1752064210668323e-08,1.9586774424595887e-09
1888,6.974675947901687e-09,0.0
1889,2.944614330147033e-08,3.132568426877924e-09
1890,7.209825181320184e-09,1.3108772956016423e-09
1891,5.736798147637501e-09,1.2748440081367107e-09
1892,1.56712811616444e-08,1.2537024751679837e-09
1893,7.390100087434348e-09,2.463366621796581e-09
1894,1.1342770278588432e-08,0.0
1895,1.2639090662958097e-08,6.018614495673091e-10
1896,1.1204354777305525e-08,0.0
1897,1.5149455023788505e-08,5.826713556089658e-10
1898,1.584339415217073e-08,2.8291773368493978e-09
1899,1.0502398950507086e-08,0.0
1900,1.349673794948103e-08,1.038210628578895e-09
1901,1.4530720848782153e-08,1.1177477832191585e-09
1902,2.0623192042990013e-08,0.0
1903,2.5921057966726835e-08,5.400220270956879e-10
1904,2.5260737501753283e-08,2.1498500757388683e-09
1905,7.741138396966107e-09,0.0
1906,1.0802787442365513e-08,0.0
1907,1.8514235478050978e-08,0.0
1908,1.8663278922304016e-08,0.0
1909,2.640472018811124e-08,0.0
1910,2.3514263425283843e-08,0.0
1911,2.0217422402879492e-08,5.320374141248863e-10
1912,1.82329742415277e-08,0.0
1913,1.6439267724877027e-08,0.0
1914,1.2723813114234872e-08,0.0
1915,3.5342285320538736e-08,0.0
1916,3.955486249651585e-08,2.197492410260793e-09
1917,5.04455535121906e-08,2.1932848870420685e-09
1918,5.743188324913717e-08,2.2972752589112133e-09
1919,7.550436009751138e-08,9.207848372660976e-10
1920,6.133507701733265e-08,7.572231730534895e-10
1921,4.240738604721628e-08,7.572747429129834e-10
1922,4.05786438895106e-08,0.0
1923,3.3971034429924885e-08,0.0
1924,5.801231139912488e-08,0.0
1925,2.74954441437103e-08,0.0
1926,2.452150482668003e-08,3.343841648018042e-09
1927,2.0068604555945058e-08,0.0
1928,3.884854038460617e-08,0.0
1929,3.8991423423340166e-08,1.1140406375176326e-09
1930,2.2057568216382606e-08,1.0503603542488804e-09
1931,3.5356604755065746e-08,0.0
1932,2.9590749406338546e-08,0.0
1933,3.670611903316967e-08,0.0
1934,2.3963160344919743e-08,2.3963160344919743e-09
1935,4.547948151412129e-08,0.0
1936,5.33487423126644e-08,2.424942913137329e-09
1937,5.4141809147090214e-08,1.2591118148108649e-09
1938,4.4081729155820426e-08,0.0
1939,5.505857991749963e-08,0.0
1940,2.028626333583361e-08,2.5357829169792012e-09
1941,4.7224041566096275e-08,0.0
1942,4.5513175450651033e-08,0.0
1943,5.8064703267746154e-08,2.9032352077962287e-09
1944,6.426372145540427e-08,0.0
1945,9.803268152808187e-08,0.0
1946,5.707652928066409e-08,4.1763312808029696e-09
1947,6.914105443733831e-08,4.7683483828109274e-09
1948,5.762100485640076e-08,4.348755133776194e-09
1949,1.0504199110528134e-07,3.9268033269479474e-09
1950,4.785912821603233e-08,1.0635361480382244e-09
1951,6.183613088239781e-08,3.1984206394497505e-09
1952,6.432330224015459e-08,1.0544803918932644e-09
1953,3.878577958804641e-08,0.0
1954,3.9090146231046674e-08,0.0
1955,4.880516257799172e-08,0.0
1956,4.447782098182529e-08,6.104799332717903e-09
1957,6.537928243233182e-08,8.835037701437898e-10
1958,6.4523497655955e-08,2.4816730892496253e-09
1959,4.882971160746763e-08,0.0
1960,6.574791666658086e-08,2.7683333403416555e-09
1961,4.6552668164778765e-08,3.47407969059077e-09
1962,5.89801949502089e-08,3.170978146727066e-09
1963,5.6254663149957196e-08,6.466053248388448e-10
1964,5.840609590412882e-08,6.083968440151466e-09
1965,4.651237017760934e-08,0.0
1966,4.1543060880222527e-08,1.6617224263271169e-09
1967,5.028942173801454e-08,2.465167847631733e-09
1968,6.243068173539257e-08,4.4914158503495116e-10
1969,5.768032262931655e-08,4.541757636644661e-09
1970,4.690699473286486e-08,1.3796175313274261e-09
1971,3.391342329184255e-08,5.138397485282553e-10
1972,4.052816038324636e-08,2.0520587451500205e-09
1973,5.513203771290165e-08,2.7566018356850464e-09
1974,4.5004573012707993e-08,1.1251143350321513e-09
1975,3.655347224906791e-08,0.0
1976,3.770927736734819e-08,2.285410749536254e-09
1977,5.230335925476837e-08,1.7630346071939584e-09
1978,2.8514838490423244e-08,4.158414057542359e-09
1979,3.1015458312744215e-08,1.7555920051037788e-09
1980,3.4679419391725474e-08,5.685150683554241e-10
1981,3.6688188487232765e-08,1.2651099057237047e-09
1982,3.538276271974894e-08,0.0
1983,3.1576579684333694e-08,0.0
1984,2.4935737030773453e-08,1.1598016991243298e-09
1985,3.609334953136312e-08,1.2031116103372597e-09
1986,2.9372978826991414e-08,0.0
1987,2.566543033655222e-08,3.0554083707556856e-09
1988,3.418035621205462e-08,1.1993107618124554e-09
1989,3.402635617710814e-08,5.488122178931576e-10
1990,2.724325576242137e-08,2.179460389939436e-09
1991,3.3410350319673654e-08,1.7584396161396398e-09
1992,3.9120605144216114e-08,1.65298330578878e-09
1993,3.4897005563028216e-08,1.1078414852150331e-09
1994,3.0594573929842994e-08,5.274926606624319e-10
1995,3.253470476360931e-08,5.422450821690461e-10
1996,3.416378979714807e-08,0.0
1997,2.733089854434212e-08,1.438468344439059e-09
1998,2.6224709959166148e-08,2.86087753487152e-09
1999,3.244842769478673e-08,4.570201161957499e-10
2000,2.5182778973231734e-08,1.7672125984802278e-09
2001,2.5411029003219454e-08,2.6287270138425356e-09
2002,1.664864129891086e-08,2.6287327870022636e-09
2003,2.375146124222738e-08,4.1669229178253886e-10
2004,3.3916892600016624e-08,2.2023955992267474e-09
2005,2.6572122502344087e-08,1.3511248786457486e-09
2006,3.9943532370578794e-08,1.2353669198716943e-09
2007,2.8760252512860518e-08,1.1983438685803094e-09
2008,2.937633411526086e-08,2.1287198670449925e-09
2009,2.6701878041990312e-08,3.814554005998616e-09
2010,1.9839930587295385e-08,2.3618964561933353e-09
2011,1.7207874236646603e-08,1.529588788962144e-09
2012,2.4170194345973783e-08,2.0425516833455504e-09
2013,2.5659950053658065e-08,2.5102124823206395e-09
2014,3.13989554634464e-08,3.2481677347817595e-09
2015,1.9505864146118768e-08,1.10828768384863e-09
2016,2.2991875209266155e-08,1.6570720351438695e-09
2017,2.0628012437073906e-08,2.5156112748447867e-09
2018,2.194246612186035e-08,3.3559066636712487e-09
2019,2.2958890288915512e-08,2.806086474294034e-09
