year,peuvent_VERB égaler_VERB,peuvent_VERB egaler_VERB,peuvent_VERB régaler_VERB
1858,2.3489644007668176e-08,0.0,0.0
1859,3.513599722282379e-08,0.0,0.0
1860,2.7920821210614122e-08,0.0,0.0
1861,5.564837124438782e-08,4.715963730639317e-10,0.0
1862,6.099281790739042e-08,0.0,0.0
1863,4.4951587341302e-08,0.0,0.0
1864,2.6371003158942585e-08,4.794727948009836e-10,4.794727948009836e-10
1865,3.3418594114209554e-08,0.0,0.0
1866,2.432806489593986e-08,0.0,0.0
1867,3.34843974769683e-08,0.0,9.7056229719783e-10
1868,4.791677810089823e-08,0.0,0.0
1869,2.8324411260882698e-08,0.0,0.0
1870,5.447346396181274e-08,0.0,0.0
1871,3.292564798584863e-08,0.0,0.0
1872,3.265563108811875e-08,0.0,0.0
1873,3.7711828326791874e-08,0.0,0.0
1874,8.364453130127458e-09,0.0,0.0
1875,2.2313955128083762e-08,0.0,0.0
1876,1.3905833817773328e-08,0.0,0.0
1877,3.3398006138440905e-08,0.0,0.0
1878,3.563062378475479e-08,6.039088673581716e-10,0.0
1879,4.2765275765077604e-08,0.0,0.0
1880,1.9895322722618403e-08,0.0,0.0
1881,1.8825771164188154e-08,0.0,0.0
1882,2.5956001792337702e-08,0.0,0.0
1883,2.1485751844352308e-08,0.0,0.0
1884,1.650424152899177e-08,0.0,0.0
1885,2.127059772760731e-08,6.445635691854079e-10,0.0
1886,3.807543791367607e-08,0.0,0.0
1887,1.1752064210668323e-08,0.0,1.3057849246322917e-09
1888,2.9800888867725916e-08,0.0,0.0
1889,3.195219733242993e-08,0.0,0.0
1890,3.4082809463598096e-08,0.0,0.0
1891,2.7409146952095398e-08,0.0,0.0
1892,1.4417578242387208e-08,0.0,0.0
1893,1.6627724974682678e-08,4.310891643655168e-09,0.0
1894,2.2055386850183822e-08,0.0,0.0
1895,3.4306101071024386e-08,0.0,0.0
1896,2.4177818858106548e-08,0.0,0.0
1897,1.1070755867592652e-08,0.0,0.0
1898,2.1501747937691107e-08,0.0,0.0
1899,2.3768587098516036e-08,0.0,0.0
1900,2.3359739032002835e-08,0.0,5.191053142894475e-10
1901,1.7325090695408107e-08,0.0,0.0
1902,1.6203935970793282e-08,0.0,0.0
1903,2.6461078661554893e-08,0.0,0.0
1904,1.3974025492302644e-08,0.0,0.0
1905,1.8062657147766004e-08,0.0,0.0
1906,2.777859720026754e-08,0.0,0.0
1907,2.468564730406797e-08,1.5428529565042481e-09,0.0
1908,2.6030361865991836e-08,0.0,6.384805573134145e-09
1909,7.701377313651392e-09,0.0,0.0
1910,2.3514262537105424e-08,0.0,0.0
1911,1.4365010514438836e-08,5.320374141248863e-10,0.0
1912,3.229841283314272e-08,0.0,0.0
1913,2.969674284258872e-08,0.0,0.0
1914,2.209925398233281e-08,2.678697486047099e-09,6.696743715117748e-10
1915,1.8849219074468238e-08,0.0,1.1780761921542648e-09
1916,1.4283700444650549e-08,0.0,0.0
1917,2.1932848426331475e-08,0.0,0.0
1918,2.2972752589112133e-08,2.2972752589112133e-09,0.0
1919,1.749491218561161e-08,9.207848372660976e-10,0.0
1920,2.8017257847068322e-08,0.0,0.0
1921,2.6504615391331754e-08,0.0,3.0290989716519334e-09
1922,1.696925089333945e-08,0.0,0.0
1923,2.441668023323018e-08,0.0,0.0
1924,9.02413699321869e-09,0.0,0.0
1925,2.639562701745035e-08,0.0,0.0
1926,1.3375366592072169e-08,0.0,0.0
1927,5.574612327308159e-09,0.0,0.0
1928,2.5137291359556002e-08,0.0,0.0
1929,3.0079096546842266e-08,0.0,0.0
1930,2.4158287814657342e-08,0.0,0.0
1931,1.4826963656844327e-08,5.7026783295555106e-09,0.0
1932,1.753525857850491e-08,0.0,0.0
1933,1.4911860191091364e-08,0.0,0.0
1934,1.0783422155213884e-08,0.0,0.0
1935,1.6755597798123745e-08,0.0,0.0
1936,1.2124714565686645e-08,0.0,0.0
1937,1.510934133364117e-08,0.0,1.2591118148108649e-09
1938,5.186085783037697e-09,0.0,0.0
1939,2.4470480752825097e-08,0.0,0.0
1940,1.0143131667916805e-08,0.0,0.0
1941,1.1806010391524069e-08,0.0,0.0
1942,3.3376331032286544e-08,0.0,0.0
1943,1.7419411690866582e-08,0.0,0.0
1944,9.639558484764166e-09,0.0,0.0
1945,2.178504132643866e-08,0.0,0.0
1946,9.744772988540262e-09,0.0,0.0
1947,1.549713246618012e-08,1.1920870957027319e-09,0.0
1948,2.6092530802657166e-08,1.0871887834440486e-09,0.0
1949,1.47255123650325e-08,0.0,0.0
1950,1.2762433776458693e-08,0.0,0.0
1951,1.3859822622919182e-08,0.0,0.0
1952,1.4762725264461096e-08,0.0,0.0
1953,1.0773827163745864e-08,0.0,0.0
1954,2.9317607896928166e-08,9.772536113672459e-10,0.0
1955,1.5016972554349195e-08,0.0,0.0
1956,1.3953826538681824e-08,0.0,0.0
1957,1.236905244894615e-08,0.0,0.0
1958,3.9706769427994004e-08,0.0,0.0
1959,1.3951345856355601e-08,0.0,0.0
1960,2.4914999841030294e-08,0.0,2.076250060767393e-09
1961,2.223410966450956e-08,6.948159270159238e-10,0.0
1962,1.6489087428794846e-08,0.0,0.0
1963,1.939815952312074e-08,0.0,0.0
1964,2.1902286206909594e-08,0.0,0.0
1965,2.407699106754535e-08,1.0944086747954884e-09,0.0
1966,1.7725039214155913e-08,0.0,0.0
1967,2.6130779318123132e-08,0.0,0.0
1968,2.0211372131484495e-08,0.0,0.0
1969,1.862120768691966e-08,0.0,0.0
1970,1.977451802304131e-08,0.0,0.0
1971,1.7470551227916076e-08,0.0,0.0
1972,2.205963234302999e-08,0.0,0.0
1973,1.1026407342740185e-08,0.0,0.0
1974,6.1881286761433785e-09,5.625571675160757e-10,0.0
1975,1.599214449754527e-08,0.0,0.0
1976,1.428381679602353e-08,0.0,0.0
1977,1.8218024422367307e-08,0.0,0.0
1978,2.1386128423728223e-08,5.940591352171509e-10,0.0
1979,1.345953837272873e-08,0.0,0.0
1980,1.4212877097463661e-08,0.0,5.685150683554241e-10
1981,1.8344094243616382e-08,6.325549528618524e-10,0.0
1982,1.738100685599875e-08,0.0,0.0
1983,1.326216381158929e-08,0.0,6.315316047889041e-10
1984,1.797692661398287e-08,0.0,0.0
1985,9.624892882698077e-09,0.0,0.0
1986,1.6185110141009318e-08,0.0,0.0
1987,2.13878585952898e-08,0.0,0.0
1988,1.199310784016916e-08,0.0,0.0
1989,1.7561990972581043e-08,0.0,0.0
1990,1.1442167213715493e-08,0.0,0.0
1991,1.934283488935762e-08,5.861465202094962e-10,0.0
1992,1.652983172562017e-08,0.0,2.2039776670368383e-09
1993,1.2740176913439427e-08,0.0,0.0
1994,1.2659823411809157e-08,0.0,5.274926606624319e-10
1995,1.4098372247417501e-08,0.0,0.0
1996,2.1352368761995422e-08,5.338092190498855e-10,0.0
1997,1.5343662340683295e-08,0.0,0.0
1998,1.8118891276230897e-08,0.0,0.0
1999,1.279656292041409e-08,0.0,0.0
2000,1.767212509662386e-08,4.4180314962005696e-10,0.0
2001,7.448059946568719e-09,0.0,1.3143635069212678e-09
2002,1.4896152755738967e-08,0.0,0.0
2003,1.5417615628621206e-08,0.0,0.0
2004,1.2333415178034102e-08,4.404791253964646e-10,8.809582507929292e-10
2005,1.5763124139311913e-08,0.0,0.0
2006,1.523619275189958e-08,0.0,0.0
2007,1.997239706952314e-08,0.0,3.994479469415779e-10
2008,1.3198063086861112e-08,0.0,0.0
2009,1.8119131084404216e-08,0.0,0.0
2010,1.4643758206034363e-08,0.0,9.447586046817946e-10
2011,1.5295887223487625e-08,1.1471915639660324e-09,3.82397197240536e-10
2012,1.599998711299122e-08,0.0,0.0
2013,1.8687137171014e-08,0.0,5.578250084070646e-10
2014,1.1693403578760808e-08,0.0,4.330890368553497e-10
2015,1.1304534197620342e-08,0.0,0.0
2016,1.5120782848043746e-08,0.0,2.0713400439298368e-10
2017,8.553078245654433e-09,0.0,7.54683426862357e-10
2018,1.652138692520566e-08,0.0,0.0
2019,1.581612352197226e-08,0.0,0.0
