year,était_VERB à_ADP,était_VERB a_ADP,était_VERB ras_ADJ,etait_VERB à_ADP,etait_VERB a_ADP
1894,2.3492139007430524e-05,7.278277713851367e-07,6.301539290376468e-10,2.142523447545841e-08,1.2603078580752936e-08
1895,2.3978762328624725e-05,7.342709906765776e-07,1.2037228991346183e-09,2.166701218442313e-08,5.416753268150387e-09
1896,2.3677750505157746e-05,8.01995913235487e-07,1.7691086373616827e-09,2.5357223876198987e-08,6.486732040400511e-09
1897,2.2079748305259272e-05,6.601666573402554e-07,2.330685422435863e-09,1.5149454912766203e-08,1.1653426668090106e-08
1898,2.218188274127897e-05,7.542587301401227e-07,1.6975064687230201e-09,1.3580051527739556e-08,3.3950129374460403e-09
1899,2.2866486688144505e-05,7.722026769130252e-07,2.2110313580014918e-09,2.3768587098516036e-08,7.185851913504848e-09
1900,2.2044327124604024e-05,7.231137093555162e-07,0.0,1.349673839357024e-08,4.15284251431558e-09
1901,2.1312096578185447e-05,7.321247785796459e-07,2.794369402536745e-09,2.0678334156087885e-08,1.900171220370339e-08
1902,1.9765857359743677e-05,6.736909465843155e-07,4.910283846193408e-10,2.1605248257117182e-08,1.0311596021495006e-08
1903,2.146209590137005e-05,7.160692057084361e-07,5.400220270956879e-09,2.8081145408975772e-08,1.296052865029651e-08
1904,2.1027146431151778e-05,6.933266263331461e-07,3.2247751136083025e-09,1.827372564378038e-08,5.374625189347171e-09
1905,2.130206485162489e-05,7.849514753743847e-07,5.160759042333041e-10,2.477164318115399e-08,6.192911072844254e-09
1906,2.1174491848796606e-05,6.471384104145272e-07,5.144184522798412e-10,2.983627034325309e-08,4.629765903985117e-09
1907,2.0638744899770245e-05,6.325697103903849e-07,5.142843373384665e-10,2.7257070378539083e-08,4.114274698707732e-09
1908,2.129529275407549e-05,5.829818707780987e-07,2.9468334439286537e-09,1.9154418051670064e-08,7.367083831866239e-09
1909,2.1187588572502136e-05,6.887231549512762e-07,5.500983557560346e-10,1.980354147335106e-08,2.2003934230241384e-09
1910,2.080370904877782e-05,6.541240473723064e-07,5.344150677544235e-10,1.9238941995070036e-08,3.206490406526541e-09
1911,2.142674202332273e-05,6.038624782433999e-07,0.0,2.3941684190731394e-08,5.3203743632934675e-09
1912,2.0874151232419536e-05,6.756619121972562e-07,2.0837684910901544e-09,2.1879569267468923e-08,6.251305251225858e-09
1913,2.032689008046873e-05,5.859803895447158e-07,2.121195885607108e-09,1.7499866444836698e-08,5.833288518886093e-09
1914,2.0524850697256625e-05,6.522628153149412e-07,0.0,1.6741859454327823e-08,4.018046340092951e-09
1915,1.9922446881537326e-05,6.220242401155929e-07,5.890381071793627e-09,4.2410742473464325e-08,0.0
1916,2.004992165893782e-05,7.218762281269164e-07,0.0,1.4283700222605944e-08,4.394984820521586e-09
1917,2.05872693186393e-05,6.700485126742706e-07,0.0,3.3995915416085154e-08,1.4256351654751143e-08
1918,2.0767367459484376e-05,6.501289036009439e-07,1.1486376294556067e-09,3.445912799548978e-08,1.1486376294556067e-09
1919,2.0146771930740215e-05,5.506293589974121e-07,9.207848372660976e-10,1.7494911519477796e-08,4.603924352863942e-09
1920,2.0074743588338606e-05,4.90680617915018e-07,0.0,5.7548959375708364e-08,1.514446346106979e-09
1921,1.9997354684164748e-05,3.8166647264858966e-07,7.572747429129834e-10,1.9689143648804475e-08,7.572747762196741e-09
1922,2.0415485778357834e-05,4.1832895014692895e-07,1.4755870969551665e-09,1.5493664462518097e-08,4.426761179843197e-09
1923,1.9554576283553615e-05,2.515979726780415e-07,0.0,1.4862327368803108e-08,1.0615948120573648e-09
1924,2.0732310076709837e-05,2.475191944739663e-07,2.578324886925998e-09,1.160246199116699e-08,1.1602462102189293e-08
1925,1.9878107195836492e-05,2.177639188971625e-07,0.0,1.4297631079074336e-08,3.299453510408057e-08
1926,2.0614783352357335e-05,2.3629814194237042e-07,0.0,2.0063048999929833e-08,1.1146138456652466e-09
1927,2.2273921786108986e-05,1.7727266943268205e-07,0.0,1.2264147475349318e-08,1.4493992672726108e-08
1928,2.0092693375772797e-05,2.0109832199466382e-07,1.1426041224282812e-09,1.1426041002238208e-08,2.2852082448565625e-09
1929,2.0903858967358246e-05,1.8604478224659715e-07,2.2280812750352652e-09,1.8938691281888964e-08,1.4482528065684619e-08
1930,2.0131206838414073e-05,2.2477712180446474e-07,1.0503603542488804e-09,1.3654684938302353e-08,9.453243521306831e-09
1931,2.005289752560202e-05,1.9389106142853052e-07,0.0,2.623232031595535e-08,1.710803587684495e-08
1932,2.010307798627764e-05,2.443976736543618e-07,2.1919073223131136e-09,8.767629289252454e-09,1.0959536611565568e-09
1933,1.975248051167e-05,2.374427072737717e-07,0.0,1.7205993962932098e-08,2.064719240024715e-08
1934,1.9713294022949412e-05,2.1207397082889656e-07,5.990790086229936e-09,2.875579241390369e-08,4.7926320689839486e-09
1935,1.851254273788072e-05,1.879020663508868e-07,1.196828414151696e-09,2.0346083040578833e-08,5.98414207075848e-09
1936,1.8328930309507996e-05,1.6489612164605205e-07,0.0,2.182448666232517e-08,6.0623572828433225e-09
1937,1.883001641544979e-05,1.6494365162600388e-07,1.2591118148108649e-09,1.510934177773038e-08,2.1404900962807005e-08
1938,1.8150003597838804e-05,1.4261736236420575e-07,0.0,1.2965214235549638e-08,1.1668692678767911e-08
1939,1.8164742868975736e-05,1.804697919993714e-07,0.0,1.6823455517567254e-08,1.2235240376412548e-08
1940,1.7157106412923895e-05,2.865434716170512e-07,2.5357829169792012e-09,3.296517814277422e-08,7.607348528892999e-09
1941,1.8379007087787613e-05,3.0400477157854766e-07,0.0,2.9515025978810172e-08,3.5418032950929046e-08
1942,1.8341810573474504e-05,2.2453167058955614e-07,0.0,1.5171058853624686e-08,3.034211815133858e-08
1943,2.0732002667500637e-05,2.4387175479034795e-07,0.0,1.7419411246777372e-08,1.7419411690866582e-08
1944,2.0442290406208485e-05,2.056439125652787e-07,3.2131861615880553e-09,3.534504777746861e-08,6.4263723231761105e-09
1945,2.208785190305207e-05,1.6992331097753777e-07,0.0,8.714016175304096e-09,1.5249527862692958e-08
1946,1.9394881746848114e-05,2.046402283184534e-07,0.0,3.062642850437669e-08,2.3665876369705074e-08
1947,2.0385881725815125e-05,1.7046845002255395e-07,1.1920870957027319e-09,1.907339353124371e-08,4.7683483828109274e-09
1948,1.8240853023598902e-05,2.0112993226462095e-07,0.0,9.784699273041042e-09,4.348755133776194e-09
1949,1.7092394045903347e-05,1.7179764899566408e-07,0.0,9.817008539414473e-09,5.890204768377316e-09
1950,1.7406895494787022e-05,1.5846688583565083e-07,0.0,1.808011429460521e-08,1.1698897850465073e-08
1951,1.9034867364098318e-05,2.0469891204299984e-07,1.0661401761424827e-09,2.0256663013640264e-08,4.264560704569931e-09
1952,1.7930384274222888e-05,1.5079069015655477e-07,1.0544803918932644e-09,7.381362854275153e-09,1.0544804140977249e-08
1953,1.725967194943223e-05,1.6160740656800954e-07,2.1547654771580937e-09,1.939288951646745e-08,1.2928592529881655e-08
1954,1.7496748114353977e-05,1.8763269515886805e-07,9.772536113672459e-10,1.4658804170508688e-08,3.9090144454689835e-09
1955,1.6841535398270935e-05,1.5861677304940258e-07,2.815682353940474e-09,1.6894094123642844e-08,7.508486277174597e-09
1956,1.6950411009020172e-05,1.5610843728808277e-07,0.0,1.744228317335228e-08,1.4825940919394043e-08
1957,1.7230089724762365e-05,1.572636723068399e-07,8.835037701437898e-10,1.6786571244153947e-08,1.678657179926546e-08
1958,1.6877858797670342e-05,1.2325642817501148e-07,0.0,1.2408365002158916e-08,8.272243334772611e-09
1959,1.599134338903241e-05,1.5889033733174074e-07,7.750747821333448e-10,1.4726420971555854e-08,4.650448914844674e-09
1960,1.7315924196736887e-05,1.6610000486139143e-07,2.076250060767393e-09,1.5225833038812198e-08,8.997083078554624e-09
1961,1.7116790331783704e-05,1.7092471793489494e-07,0.0,3.682524418735511e-08,9.032606995695858e-09
1962,1.7928710803971626e-05,1.439624055521449e-07,0.0,1.9660064687343493e-08,8.244543714397423e-09
1963,1.79672224476235e-05,1.5389206708960046e-07,0.0,1.4871922360271128e-08,7.759263787043835e-09
1964,1.710203468974214e-05,1.74609889214139e-07,0.0,2.1902286206909594e-08,1.3993127545575135e-08
1965,1.6446772860945202e-05,2.3584507591323245e-07,5.472043373977442e-10,1.8604947360501e-08,8.755269398363907e-09
1966,1.7270835087401792e-05,1.6284879222894233e-07,5.539074754423723e-10,1.273987226824147e-08,1.4401594583546284e-08
1967,1.753276592353359e-05,1.5924984531068276e-07,0.0,1.7749207437134373e-08,7.395503320850594e-09
1968,1.7920749087352306e-05,2.3490105505175052e-07,4.4914158503495116e-10,2.1558796081677656e-08,2.1109654885220763e-08
1969,1.6570149455219507e-05,1.6350327847192148e-07,4.5417578031781147e-10,2.0892085395018967e-08,9.991866889436096e-09
1970,1.5578640159219503e-05,1.701528216102588e-07,4.5987250119061684e-10,2.115413577641334e-08,1.0577067222072856e-08
1971,1.5319617887143977e-05,1.870376671320173e-07,2.569198631618974e-09,1.7984391753600448e-08,1.2845993935250988e-08
1972,1.4956943232391495e-05,2.7907997779408333e-07,5.130146862875051e-10,1.898154300405963e-08,1.1799337507056862e-08
1973,1.5245662325469311e-05,1.4279197646516195e-07,1.6539611902288698e-09,1.8193571982294543e-08,1.2129047988196362e-08
1974,1.4327206372399814e-05,1.642666935808279e-07,5.625571675160757e-10,1.2938814908380891e-08,1.1813700462326437e-08
1975,1.411763696523849e-05,1.3536207355002716e-07,0.0,1.3707552870556583e-08,1.3707551982378163e-08
1976,1.468033588025719e-05,1.4683764248957232e-07,3.4281160132820787e-09,1.9425991037991253e-08,1.3141111976366915e-08
1977,1.4318778994493186e-05,1.5749774995299504e-07,1.1753563677885381e-09,1.1753563899929986e-08,1.1753563899929986e-08
1978,1.5937417629174888e-05,1.3841577839457386e-07,1.1881182704343018e-09,1.900989232694883e-08,1.7227715254364284e-08
1979,1.523502760392148e-05,1.4161775041543478e-07,1.1703946700691858e-09,2.1067104061245345e-08,1.462993370893173e-08
1980,1.4600035683542956e-05,1.3360103690018832e-07,1.1370301367108482e-09,1.8760996756128634e-08,1.3644361640530178e-08
1981,1.4748018656973727e-05,1.1385989129308882e-07,0.0,1.5181318868684457e-08,1.2018544381930951e-08
1982,1.5033328963909298e-05,1.2787455094809275e-07,6.207502289967692e-10,1.6760255849845862e-08,6.2075020679230875e-09
1983,1.4609851859859191e-05,1.1872793859168951e-07,5.052252838311233e-09,1.5788290674834116e-08,8.209910418166544e-09
1984,1.4866338460706174e-05,1.2873798738155529e-07,1.739702604197646e-09,2.8995041922996734e-08,1.5077422532705498e-08
1985,1.4967309653002303e-05,1.4858428709629834e-07,0.0,9.624892882698077e-09,1.5640450934384376e-08
1986,1.556168353999965e-05,1.3547537225377937e-07,0.0,2.038125046510686e-08,1.3787316177626963e-08
1987,1.4749067304364871e-05,1.2160525209026218e-07,1.8332451112712533e-09,1.7721369260925712e-08,1.588812459374367e-08
1988,1.5173679457802791e-05,1.5471108660847221e-07,5.996553809062277e-10,1.9788627181327456e-08,2.098793827620682e-08
1989,1.5612609786330722e-05,1.9043784149630483e-07,0.0,1.6464366758839333e-08,2.030605195102453e-08
1990,1.4693921912112273e-05,1.4438925255433332e-07,0.0,2.0704873815446945e-08,1.0352436741190019e-08
1991,1.5120821444725152e-05,1.2719379594017255e-07,5.861465202094962e-10,1.1136783939491579e-08,8.20605094986604e-09
1992,1.5418476323247887e-05,1.2948368866005922e-07,0.0,1.2672871640972971e-08,1.1570882918476855e-08
1993,1.5453835658263415e-05,1.5232821048982714e-07,5.539207426075166e-10,1.32940979336027e-08,1.1632335983335906e-08
1994,1.513745701231528e-05,1.2290578776941175e-07,5.274926606624319e-10,1.635227242502424e-08,1.160483886764041e-08
1995,1.5455610991921276e-05,1.2905432544840778e-07,2.1689803286761844e-09,1.4098372247417501e-08,9.21816667442954e-09
1996,1.474808141210815e-05,1.5427086186292627e-07,1.067618438099771e-09,1.5480466686312866e-08,1.1209993600047596e-08
1997,1.4934657883713953e-05,1.654238559467558e-07,9.58978896292706e-10,1.1987236092636522e-08,1.006927874414032e-08
1998,1.5232742043735925e-05,1.2444816999135355e-07,4.768129224785866e-10,9.059445638115449e-09,1.144351013948608e-08
1999,1.4969694348110352e-05,1.5904300276758931e-07,4.570201161957499e-10,1.3710603319339043e-08,9.597422412355172e-09
2000,1.5056651136546861e-05,1.4712045093290271e-07,4.4180314962005696e-10,1.590491294223284e-08,9.719669513685858e-09
2001,1.5299190636142157e-05,1.6692416249242115e-07,8.762423564512289e-10,8.762423675534592e-09,1.3143635152479405e-08
2002,1.5736472050775774e-05,1.918975049974847e-07,1.3143663935011318e-09,9.200565198597133e-09,5.6955880012310445e-09
2003,1.6409758245572448e-05,1.7084384484888915e-07,8.333845835650777e-10,5.000307501390466e-09,1.0417307017007715e-08
2004,1.6361156667699106e-05,1.1936984645188886e-07,5.285749615779878e-09,2.1583477671782703e-08,9.250061522303454e-09
2005,1.6133782992255874e-05,2.1257698357146637e-07,2.702249757291497e-09,1.306087415997581e-08,1.3060874270998113e-08
2006,1.6680747648933902e-05,1.9312903276613724e-07,1.2353669198716943e-09,1.1118302722934459e-08,1.0294724628323593e-08
2007,1.8323476979276165e-05,9.826419145042564e-08,7.988958938831558e-10,9.18730291843417e-09,6.39116706779852e-09
2008,1.896902176667936e-05,1.7327779566755908e-07,4.257439678578834e-10,8.940623130726522e-09,9.366367237362283e-09
2009,2.04874922928866e-05,2.522373696578484e-07,4.76819250749827e-10,9.059565986291318e-09,7.1522885392028e-09
2010,2.3687933207838796e-05,1.5777468354016833e-07,9.447586046817946e-10,1.0392344762522043e-08,9.447585824773341e-09
2011,2.5200357413268648e-05,1.0286484686261588e-07,7.64794394481072e-10,7.647943833788418e-09,8.795135286732148e-09
2012,3.0243721994338557e-05,9.90637571973707e-08,6.808505426114664e-10,1.599998800116964e-08,0.0
2013,3.311695400043391e-05,1.0905478919909228e-07,1.6734750252211938e-09,1.701366314499353e-08,2.2313000891394097e-09
2014,3.503777043079026e-05,4.027728017774734e-08,1.0827225782605865e-09,7.795602385840539e-09,1.5158116151159362e-09
2015,3.446065602474846e-05,2.3052384001687187e-08,2.438232948875907e-09,6.428068521913133e-09,1.329945265027277e-09
2016,3.5314689739607275e-05,3.08629668488436e-08,2.278474076078396e-09,5.178350193091319e-09,1.2428040818690533e-09
2017,3.2862186344573274e-05,2.9432652315364294e-08,2.515611330355938e-10,2.7671724911471074e-09,1.509366853724714e-09
2018,3.526077125570737e-05,2.942871990541107e-08,1.8070267504555204e-09,1.5488800242380307e-09,2.2716907466246994e-08
2019,3.413502054172568e-05,2.423438383303278e-08,2.806086474294034e-09,1.7856913725466939e-09,0.0
