year,tout_DET épi_NOUN,tout_DET répit_NOUN
1943,0.0,1.1612940831184915e-08
1944,0.0,1.6065930807940276e-08
1945,0.0,1.5249527862692958e-08
1946,1.3921104269343232e-09,4.1763312808029696e-09
1947,0.0,2.3841741914054637e-09
1948,2.174377566888097e-09,0.0
1949,1.9634016634739737e-09,3.926803215925645e-09
1950,2.1270722960764488e-09,3.190608444114673e-09
1951,0.0,3.1984206394497505e-09
1952,0.0,6.326882129314981e-09
1953,1.0773827385790469e-09,5.386913581872932e-09
1954,0.0,7.818028890937967e-09
1955,0.0,5.631364707880948e-09
1956,8.72114158667614e-10,5.232684952005684e-09
1957,3.534015080575159e-09,0.0
1958,0.0,2.481673033738474e-09
1959,7.750747821333448e-10,9.300897829689347e-09
1960,0.0,1.3841666701708277e-09
1961,6.948159270159238e-10,3.474079635079619e-09
1962,0.0,5.0735651235811474e-09
1963,2.5864212993553792e-09,4.526237162849611e-09
1964,1.2167936658258327e-09,4.258777774879263e-09
1965,5.472043373977442e-10,3.2832261354087677e-09
1966,0.0,2.215629901769489e-09
1967,0.0,3.944268467392931e-09
1968,0.0,8.982831700699023e-10
1969,0.0,1.3625273131978588e-09
1970,0.0,4.138852510715552e-09
1971,0.0,1.541519245584766e-09
1972,0.0,3.5911027485013847e-09
1973,5.513203782392395e-10,2.2052815684681093e-09
1974,5.625571675160757e-10,3.3753431161187564e-09
1975,5.711480177694739e-10,5.711480177694739e-10
1976,0.0,1.7140580066410394e-09
1977,1.1753563677885381e-09,1.1753563677885381e-09
1978,1.1881182704343018e-09,4.752473081737207e-09
1979,0.0,4.096381456264453e-09
1980,1.7055452605774235e-09,1.1370301367108482e-09
1981,0.0,5.69299452024552e-09
1982,6.207502289967692e-10,1.8622506869903077e-09
1983,6.315316047889041e-10,5.052252838311233e-09
1984,5.799008495621649e-10,6.378909400694965e-09
1985,0.0,1.8046674155058895e-09
1986,1.7983456945813714e-09,1.7983456945813714e-09
1987,0.0,7.332980445085013e-09
1988,0.0,2.9982768490199874e-09
1989,0.0,4.390497854167563e-09
1990,5.44865097484859e-10,6.538381391862913e-09
1991,5.861465202094962e-10,4.10302547493302e-09
1992,5.509944167592096e-10,3.30596661157756e-09
1993,5.539207426075166e-10,3.323524400133948e-09
1994,5.274926606624319e-10,5.802419378309054e-09
1995,0.0,3.795715741716776e-09
1996,5.338092190498855e-10,2.135236876199542e-09
1997,0.0,2.3974471297094624e-09
1998,1.43043876743576e-09,3.337690568372409e-09
1999,0.0,5.941261538300324e-09
2000,0.0,3.092622158362701e-09
2001,0.0,3.5049694258049158e-09
2002,0.0,3.9430991805033955e-09
2003,1.2500769308587678e-09,3.3335384452826133e-09
2004,8.809582507929292e-10,1.7619165015858584e-09
2005,1.3511248786457486e-09,1.8014998381943315e-09
2006,0.0,8.235779835885637e-10
2007,1.5977917877663117e-09,3.1955835755326234e-09
2008,8.514879357157668e-10,8.514879551446697e-09
2009,4.76819250749827e-10,3.337734755248789e-09
2010,0.0,5.668551628090768e-09
2011,0.0,3.441574691898097e-09
2012,3.404252713057332e-10,7.82978132329859e-09
2013,0.0,6.136074870433106e-09
2014,0.0,8.661780737106994e-09
2015,4.433150790905671e-10,7.314698804994357e-09
2016,0.0,2.48560808047138e-09
2017,0.0,4.2765392616050946e-09
2018,5.162933414126769e-10,5.162933303104467e-09
2019,0.0,4.336679348959649e-09
