year,petit_ADJ établissement_NOUN,petit_ADJ etablissement_NOUN,petit_ADJ rétablissement_NOUN
1898,1.2278629979434186e-07,1.13167097914868e-09,1.6975064687230201e-09
1899,8.788849470420246e-08,0.0,1.1055156790007459e-09
1900,1.0745479661622426e-07,5.191053142894475e-10,5.191053142894475e-10
1901,8.77431994283917e-08,0.0,0.0
1902,6.972602761834423e-08,2.455141867585553e-09,0.0
1903,1.269051779217989e-07,0.0,0.0
1904,1.2361638379587703e-07,0.0,5.374625189347171e-10
1905,9.237759002189705e-08,0.0,0.0
1906,1.0957113261156337e-07,0.0,1.0288369045596824e-09
1907,9.771402237346294e-08,1.028568674676933e-09,0.0
1908,1.2327586285110215e-07,0.0,3.437972351250096e-09
1909,1.0946957473834118e-07,1.6502950672681038e-09,0.0
1910,9.352263674600181e-08,5.344150677544235e-10,0.0
1911,1.0693951679741076e-07,2.128149656499545e-09,0.0
1912,9.481146889811498e-08,0.0,0.0
1913,8.85599280575633e-08,0.0,0.0
1914,7.768223042603495e-08,0.0,0.0
1915,6.479419312199752e-08,0.0,0.0
1916,5.493730981243061e-08,0.0,0.0
1917,8.77313937053259e-08,0.0,1.0966424435210342e-09
1918,5.283732917860107e-08,1.1486376294556067e-09,0.0
1919,6.905886312802423e-08,0.0,9.207848372660976e-10
1920,7.345064556574243e-08,0.0,7.572231730534895e-10
1921,7.042655131295206e-08,1.5145494858259667e-09,7.572747429129834e-10
1922,8.041949833836881e-08,0.0,0.0
1923,7.537322943562685e-08,3.1847844361720945e-09,0.0
1924,6.445812061883771e-08,0.0,0.0
1925,7.808706636858176e-08,0.0,3.299453377181294e-09
1926,6.910605743204457e-08,0.0,0.0
1927,8.250426475342465e-08,0.0,0.0
1928,7.541186874959749e-08,0.0,0.0
1929,1.0583386256257654e-07,0.0,0.0
1930,6.617270287279098e-08,2.100720708497761e-09,0.0
1931,7.299428350648896e-08,1.1405356659111021e-09,0.0
1932,8.877224311198972e-08,2.1919073223131136e-09,0.0
1933,8.602996515172379e-08,2.2941324395731044e-09,0.0
1934,9.106000931069502e-08,2.3963160344919743e-09,0.0
1935,5.2660450222674626e-08,0.0,0.0
1936,4.4861445669397426e-08,0.0,0.0
1937,6.295559273894469e-08,0.0,1.2591118148108649e-09
1938,6.61225966203105e-08,0.0,1.2965214457594243e-09
1939,4.435274547631707e-08,0.0,0.0
1940,8.368083825871508e-08,2.5357829169792012e-09,0.0
1941,1.0330259003765718e-07,0.0,0.0
1942,1.0923162352405313e-07,0.0,0.0
1943,5.2258233740332116e-08,0.0,0.0
1944,3.855823393905666e-08,0.0,0.0
1945,5.664110602765504e-08,0.0,8.714016175304096e-09
1946,5.4292308426795444e-08,0.0,0.0
1947,7.629357190452879e-08,2.3841741914054637e-09,2.3841741914054637e-09
1948,4.1313175103141475e-08,0.0,0.0
1949,7.951776992420889e-08,0.0,1.9634016634739737e-09
1950,6.168509969484148e-08,1.0635361480382244e-09,0.0
1951,7.782823274737893e-08,0.0,0.0
1952,5.5887461769543734e-08,1.0544803918932644e-09,0.0
1953,1.0450612308865459e-07,0.0,0.0
1954,5.6680709681344865e-08,1.9545072227344917e-09,0.0
1955,8.353190716903214e-08,2.815682353940474e-09,9.385607846468247e-10
1956,9.418833002428073e-08,0.0,3.488456634670456e-09
1957,6.096176008441034e-08,0.0,8.835037701437898e-10
1958,1.0919361415062667e-07,0.0,0.0
1959,4.727956337546857e-08,0.0,7.750747821333448e-10
1960,1.0727291765988411e-07,0.0,0.0
1961,6.60075130110016e-08,0.0,0.0
1962,7.166410398440348e-08,1.2683912808952869e-09,1.9025869768540815e-09
1963,7.629943077347434e-08,6.466053248388448e-10,0.0
1964,9.490990748872719e-08,0.0,0.0
1965,7.715580818690171e-08,0.0,1.0944086747954884e-09
1966,7.810095392635219e-08,0.0,2.215629901769489e-09
1967,6.55734666565877e-08,0.0,0.0
1968,7.545578739609482e-08,1.3474247551048535e-09,0.0
1969,8.356834679812408e-08,0.0,4.5417578031781147e-10
1970,8.64560284752347e-08,4.5987250119061684e-10,9.197450023812337e-10
1971,8.221435987554315e-08,0.0,1.541519245584766e-09
1972,7.74652164636791e-08,1.5390440588625154e-09,5.130146862875051e-10
1973,7.222296871667311e-08,0.0,5.513203782392395e-10
1974,7.144475699938369e-08,0.0,1.1251143350321513e-09
1975,7.539153745739213e-08,2.8557400888473694e-09,0.0
1976,9.313048821013581e-08,5.713526873840635e-09,0.0
1977,8.051191252578249e-08,1.939338006851088e-08,0.0
1978,8.554451769171578e-08,0.0,0.0
1979,9.24611754937743e-08,2.563164287483488e-07,5.851973350345929e-10
1980,8.072913987300367e-08,0.0,5.685150683554241e-10
1981,8.159958730935557e-08,5.692994575756671e-09,1.2651099057237047e-09
1982,1.0366528957472809e-07,2.917526009671434e-08,0.0
1983,8.462523481966855e-08,2.5261264191556165e-09,0.0
1984,8.292581821223166e-08,5.799008495621649e-10,0.0
1985,1.0406915473826217e-07,1.2031116103372597e-09,0.0
1986,1.0190625521211416e-07,0.0,0.0
1987,9.349550111892313e-08,1.8332451112712533e-09,1.2221633705067347e-09
1988,9.414589619005653e-08,8.395175221664886e-09,0.0
1989,9.494451025382489e-08,8.780995486290522e-09,2.1952488715726304e-09
1990,7.955030373318905e-08,0.0,0.0
1991,8.557739317183177e-08,2.9307325455363298e-09,5.861465202094962e-10
1992,1.0689291940479961e-07,1.1019888335184191e-09,0.0
1993,1.152155171268987e-07,0.0,1.1078414852150331e-09
1994,1.2923570080758395e-07,1.5824779819872958e-09,0.0
1995,8.29634974053306e-08,0.0,0.0
1996,1.1690421874988033e-07,1.067618438099771e-09,0.0
1997,1.1603644400892676e-07,0.0,0.0
1998,9.2024897258014e-08,9.536258449571733e-10,1.43043876743576e-09
1999,1.0237250949729493e-07,4.570201161957499e-10,0.0
2000,9.763849484478726e-08,0.0,0.0
2001,8.981484156400654e-08,4.3812117822561447e-10,2.6287270138425356e-09
2002,9.507250853246774e-08,1.752488598683044e-09,4.38122149670761e-10
2003,1.0583984577650085e-07,9.583922655487243e-09,8.333845835650777e-10
2004,1.0791738597193401e-07,8.809582507929292e-10,0.0
2005,9.63802401221514e-08,4.5037495954858286e-10,4.5037495954858286e-10
2006,1.1159481871914068e-07,2.1824816787141543e-08,4.1178899179428186e-10
2007,1.3341561633239962e-07,0.0,3.994479469415779e-10
2008,1.9584222599178247e-07,0.0,0.0
2009,1.8405222412809508e-07,0.0,0.0
2010,2.111535462034908e-07,9.447586046817946e-10,9.447586046817946e-10
2011,4.347856084052637e-07,0.0,7.64794394481072e-10
2012,3.92169919649632e-07,0.0,3.404252713057332e-10
2013,2.8449076694414543e-07,5.578250084070646e-10,5.578250084070646e-10
2014,2.778266203762314e-07,2.1654451842767486e-10,4.330890368553497e-10
2015,3.156403316495471e-07,2.2165753954528356e-10,2.2165753954528356e-10
2016,3.144294193901942e-07,8.285360453275104e-10,2.0713400439298368e-10
2017,2.7671724467381864e-07,2.515611330355938e-10,2.515611330355938e-10
2018,2.8860797662844107e-07,2.5814667070633845e-10,5.162933414126769e-10
2019,3.112205089195186e-07,2.55098775436835e-10,2.55098775436835e-10
