year,petit_ADJ homme_NOUN,petit_ADJ rhum_NOUN
1917,1.4464713338213642e-06,0.0
1918,1.6482950080387582e-06,0.0
1919,1.5745420558488377e-06,0.0
1920,1.7946189316830896e-06,0.0
1921,1.7121981423784405e-06,0.0
1922,1.8880136796184388e-06,0.0
1923,2.1115121313641794e-06,0.0
1924,1.584380694197307e-06,0.0
1925,2.1820385960324984e-06,1.0998177923937646e-09
1926,2.39976366778194e-06,0.0
1927,2.433875843976807e-06,1.1149224876660924e-09
1928,2.137812421310059e-06,3.4278122562625413e-09
1929,2.1812915935726096e-06,0.0
1930,1.7047348084275882e-06,2.100720708497761e-09
1931,1.8054679964407683e-06,1.1405356659111021e-09
1932,1.6943444036687794e-06,2.1919073223131136e-09
1933,1.989012840653004e-06,4.588264879146209e-09
1934,1.56599254275136e-06,1.1981580172459871e-09
1935,1.974766856704946e-06,2.393656828303392e-09
1936,1.549538563239139e-06,1.2124714565686645e-09
1937,1.79171609460127e-06,3.777335333410292e-09
1938,1.9836778815118805e-06,2.5930428915188486e-09
1939,1.5844636820361302e-06,1.5294050470515685e-09
1940,1.4098952563212919e-06,0.0
1941,1.9568463240915435e-06,0.0
1942,1.9965112834086085e-06,0.0
1943,2.1658134627955405e-06,2.9032352077962287e-09
1944,1.9150590020444724e-06,0.0
1945,2.124041410311861e-06,8.714016175304096e-09
1946,2.1842211612721485e-06,2.7842208538686464e-09
1947,2.3686770287412173e-06,0.0
1948,2.099361451790571e-06,4.348755133776194e-09
1949,1.8897740510226413e-06,0.0
1950,2.258950821953931e-06,3.190608444114673e-09
1951,2.554471964621996e-06,9.595261474260042e-09
1952,2.498064076483786e-06,3.1634410646574906e-09
1953,2.133217911648444e-06,8.619061908632375e-09
1954,2.2154339553992486e-06,5.863521668203475e-09
1955,2.2563001280673234e-06,4.6928039232341234e-09
1956,2.3773830832851672e-06,5.232684952005684e-09
1957,2.12924404152659e-06,3.534015080575159e-09
1958,1.964657764474964e-06,4.9633461784992505e-09
1959,2.03534642206904e-06,1.5501495642666896e-09
1960,1.955135436215727e-06,1.3841666701708277e-09
1961,2.151150161111559e-06,6.25334317660986e-09
1962,2.252662874013822e-06,4.43936931660005e-09
1963,2.318726595618159e-06,6.466053248388448e-10
1964,1.997975267009622e-06,4.867174663303331e-09
1965,1.8807412889287889e-06,3.830430195250756e-09
1966,2.2178454717192153e-06,1.1078149508847446e-09
1967,2.1185651846167275e-06,7.395503320850594e-09
1968,2.0880592916938667e-06,2.6948494546985557e-09
1969,1.8675707789128637e-06,6.358460868938209e-09
1970,1.6941702867256936e-06,6.438214850135182e-09
1971,1.9628678611383066e-06,4.624557625731995e-09
1972,1.5888064872626728e-06,8.721249500354133e-09
1973,1.7851753604247733e-06,3.3079223804577396e-09
1974,1.3400111562589245e-06,2.812785782069227e-09
1975,1.5203960384013726e-06,1.7134440533084216e-09
1976,1.3826734974742294e-06,2.856763492431469e-09
1977,1.3622380379274546e-06,3.526069214387917e-09
1978,1.6865338583471612e-06,4.752473081737207e-09
1979,1.5999294653568086e-06,2.925986564150662e-09
1980,1.8925866918095835e-06,5.685150683554241e-10
1981,1.81416760902664e-06,5.69299452024552e-09
1982,1.5338737977543815e-06,8.690503427999374e-09
1983,1.7171344701694125e-06,5.052252838311233e-09
1984,1.6921506897915606e-06,3.479405208395292e-09
1985,1.7739880320277734e-06,1.8046674155058895e-09
1986,1.5981298195910654e-06,4.196139880008332e-09
1987,1.6798635940062923e-06,2.4443267410134695e-09
1988,1.827749594340844e-06,7.195864348830128e-09
1989,1.67168198927925e-06,6.036934507847036e-09
1990,1.708152112200878e-06,5.448650863826288e-09
1991,1.5697003750148042e-06,4.10302547493302e-09
1992,1.8408723416740713e-06,4.958949695321735e-09
1993,1.64736026420087e-06,4.4313659408601325e-09
1994,1.6985263542323992e-06,3.164955852952289e-09
1995,1.5741375243294442e-06,4.337960657352369e-09
1996,1.4834558363929773e-06,4.270473752399084e-09
1997,1.5123096783753454e-06,4.315404922294874e-09
1998,1.4561867143214613e-06,3.814503379828693e-09
1999,1.475260958727631e-06,4.570201106446348e-09
2000,1.45264873196993e-06,3.97622823555821e-09
2001,1.3279453412451403e-06,8.762423564512289e-10
2002,1.5154645112147591e-06,1.752488598683044e-09
2003,1.7692754390452592e-06,7.500461585152607e-09
2004,1.562819893052847e-06,1.7619165015858584e-09
2005,1.528122247407282e-06,1.3511248786457486e-09
2006,1.611742142415551e-06,6.58862386870851e-09
2007,1.6948576337938448e-06,4.7933754743212376e-09
2008,1.8792338849493717e-06,7.663391698997657e-09
2009,1.9864289910742627e-06,1.0966842545201416e-08
2010,2.6533545351981047e-06,1.2281861749841028e-08
2011,2.9700790253883724e-06,9.55992973672437e-09
2012,3.907741600528425e-06,1.1234034147378225e-08
2013,4.35103524765168e-06,6.9728125495771565e-09
2014,4.615429798349169e-06,1.3642305063399363e-08
2015,4.635524035734306e-06,1.3521109565317602e-08
2016,4.2692389818910215e-06,1.2842308549920745e-08
2017,3.645372402161229e-06,1.106868996458843e-08
2018,4.177071474487093e-06,1.2132893800753664e-08
2019,4.114488063144961e-06,1.020395146156261e-08
