year,petit_ADJ aide_NOUN,petit_ADJ raid_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,3.388545621874073e-08,0.0
1810,2.3401267590372754e-09,0.0
1811,0.0,0.0
1812,4.5342538612658245e-08,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,1.1921177378582115e-09,0.0
1819,9.315945348475907e-09,0.0
1820,0.0,0.0
1821,8.875339574387908e-09,0.0
1822,3.0076847679083585e-09,0.0
1823,0.0,0.0
1824,1.6842225392110777e-09,0.0
1825,9.68598712347557e-09,0.0
1826,8.807984341885344e-10,0.0
1827,6.452091305675367e-09,0.0
1828,8.255071293206129e-09,0.0
1829,1.3717081692732336e-08,0.0
1830,2.5048406016026092e-08,0.0
1831,0.0,0.0
1832,4.058990810129615e-09,0.0
1833,4.633451511359965e-09,0.0
1834,2.8003592777992026e-09,0.0
1835,2.2689263801112247e-09,0.0
1836,6.048675060821296e-09,0.0
1837,2.7831563720326358e-09,0.0
1838,1.2624323808552163e-09,0.0
1839,3.7054818546877755e-08,0.0
1840,4.458782232319436e-09,0.0
1841,1.2841097074556274e-09,0.0
1842,9.391571076378114e-09,0.0
1843,1.1813822142769936e-09,0.0
1844,1.7069424917970366e-07,0.0
1845,5.580227835366713e-09,0.0
1846,5.854501328173001e-10,0.0
1847,9.707802561820245e-09,0.0
1848,0.0,0.0
1849,2.513824481908955e-09,0.0
1850,5.906426636670403e-08,0.0
1851,0.0,0.0
1852,1.3021090428111393e-08,0.0
1853,1.3735443005202796e-08,0.0
1854,3.117398783558656e-09,0.0
1855,0.0,0.0
1856,1.3978411317339123e-08,0.0
1857,1.9526036343364694e-09,0.0
1858,3.9149408159744326e-09,0.0
1859,9.165912473463322e-09,0.0
1860,1.4189270369779905e-08,0.0
1861,6.6023493339173456e-09,0.0
1862,4.517986429419807e-09,0.0
1863,5.9935452156878455e-09,0.0
1864,0.0,0.0
1865,2.8241067262513297e-09,0.0
1866,1.3137154475373336e-08,0.0
1867,7.76449837758264e-09,0.0
1868,4.93987406535723e-10,0.0
1869,8.30198221279943e-09,0.0
1870,5.734048791339319e-09,0.0
1871,2.1242354542039266e-09,0.0
1872,1.6932549473658298e-08,0.0
1873,5.387403856360606e-09,0.0
1874,4.182226565063729e-09,0.0
1875,1.1443054281912168e-09,0.0
1876,3.627608879952504e-09,0.0
1877,3.0924081073635534e-09,0.0
1878,1.8117265465633636e-09,0.0
1879,3.0546627449723474e-09,0.0
1880,6.417846254436199e-09,0.0
1881,1.8128519130300447e-08,0.0
1882,5.989846618703609e-09,0.0
1883,3.159669414998234e-09,0.0
1884,7.922036360241691e-09,0.0
1885,4.511945039809007e-09,0.0
1886,2.5813855497602844e-09,6.453463874400711e-10
1887,1.7628096316002484e-08,0.0
1888,8.242799331981132e-09,0.0
1889,8.14467782106476e-09,0.0
1890,7.209825181320184e-09,0.0
1891,2.5496880162734215e-09,0.0
1892,1.2537024751679837e-09,0.0
1893,9.853466487186324e-09,0.0
1894,1.449354058991048e-08,0.0
1895,1.9861427169587387e-08,0.0
1896,1.769108692872834e-09,3.5382172747233653e-09
1897,2.9133566670225264e-09,1.7480140668268973e-09
1898,1.4145886906291594e-08,0.0
1899,1.0502398950507086e-08,0.0
1900,4.671947717582725e-09,0.0
1901,1.4530721570427119e-08,0.0
1902,5.401312119790447e-09,0.0
1903,6.48026410310365e-09,1.0800440541913758e-09
1904,5.912087708281888e-09,0.0
1905,2.580379465655369e-09,1.0321518084666081e-09
1906,1.388929860013377e-08,5.144184522798412e-10
1907,5.142843206851211e-09,0.0
1908,4.4202501658929805e-09,4.911389073214423e-10
1909,8.251475058784763e-09,0.0
1910,6.947395991829808e-09,0.0
1911,1.649316061502759e-08,0.0
1912,1.1981668990301841e-08,5.209421227725386e-10
1913,6.893886794756554e-09,0.0
1914,1.5402510822326576e-08,0.0
1915,0.0,7.068456930880984e-09
1916,6.592477230782379e-09,3.186363883855847e-08
1917,3.070598708632133e-08,3.289927441585405e-09
1918,3.44591288836682e-09,1.1486376294556067e-09
1919,4.603924352863942e-09,0.0
1920,7.572231730534895e-09,0.0
1921,2.120369263503008e-08,0.0
1922,1.3280283539529592e-08,7.377935484775833e-10
1923,1.4862327368803108e-08,0.0
1924,3.867487219366694e-09,0.0
1925,8.798542339150117e-09,1.0998177923937646e-09
1926,8.916910765321973e-09,1.1146138456652466e-09
1927,1.672383753703599e-08,0.0
1928,1.4853853480545354e-08,0.0
1929,2.4508894691521732e-08,0.0
1930,2.7309368988426286e-08,0.0
1931,3.4216069977333063e-08,0.0
1932,1.205549005067752e-08,0.0
1933,1.6058926410877916e-08,2.2941324395731044e-09
1934,5.990790086229936e-09,1.1981580172459871e-09
1935,8.377798899061872e-09,1.196828414151696e-09
1936,9.699771652549316e-09,1.2124714565686645e-09
1937,1.3850230295986421e-08,5.0364472592434595e-09
1938,1.4261735792331365e-08,0.0
1939,3.058810094103137e-09,0.0
1940,1.2678914806940611e-08,0.0
1941,1.1806010391524069e-08,2.9515025978810172e-09
1942,9.102635090130207e-09,3.034211770724937e-09
1943,1.1612940831184915e-08,0.0
1944,1.2852744646352221e-08,6.4263723231761105e-09
1945,6.535512131478072e-09,3.921307367704685e-08
1946,1.6705326011390298e-08,5.568441707737293e-09
1947,5.960435478513659e-09,1.1920870957027319e-09
1948,3.2615663503321457e-09,0.0
1949,1.3743811422273211e-08,9.817008317369869e-10
1950,1.4889506294579746e-08,0.0
1951,4.264560704569931e-09,3.1984206394497505e-09
1952,1.4762725264461096e-08,2.1089607837865287e-09
1953,1.7238123040108633e-08,1.4005975934594517e-08
1954,7.818028890937967e-09,0.0
1955,7.508486277174597e-09,0.0
1956,3.488456634670456e-09,4.360570571293465e-09
1957,1.767007518083119e-08,8.835037701437898e-10
1958,9.099467679352102e-09,4.1361216673863055e-09
1959,1.3176271296266862e-08,1.5501495642666896e-09
1960,1.314958364417862e-08,2.7683333403416555e-09
1961,1.5285950449861474e-08,6.948159270159238e-10
1962,8.878739188311613e-09,6.341956404476434e-10
1963,7.1126584622049904e-09,6.466053248388448e-10
1964,1.3384730657151067e-08,6.083968329129164e-10
1965,1.0396882466068291e-08,5.472043373977442e-10
1966,7.20079718075084e-09,0.0
1967,7.88853687927471e-09,4.930335584241163e-10
1968,1.1677680988864125e-08,2.6948494546985557e-09
1969,1.0446042586487181e-08,2.2708788183223305e-09
1970,6.898087434592526e-09,1.3796175313274261e-09
1971,8.221435976452085e-09,5.138397485282553e-10
1972,3.5911027485013847e-09,1.0260293725750103e-09
1973,3.859242592163525e-09,2.205281512956958e-09
1974,5.06301445213353e-09,0.0
1975,1.313640396460869e-08,0.0
1976,1.7140580954588813e-08,0.0
1977,1.0578207476630297e-08,0.0
1978,1.6633655786080226e-08,5.940591352171509e-10
1979,7.60756546647201e-09,0.0
1980,1.0233271174886482e-08,2.8425752862659692e-09
1981,9.488324403950088e-09,1.2651099057237047e-09
1982,4.9660017209518514e-09,0.0
1983,1.7682885711245433e-08,1.2630632095778083e-09
1984,2.8995042478108246e-09,0.0
1985,9.624892771675775e-09,6.015558051686298e-10
1986,1.2588419195935785e-08,1.1988970927134801e-09
1987,1.1610551853280526e-08,6.110816852533674e-10
1988,7.795519785247507e-09,5.996553809062277e-10
1989,8.780995708335126e-09,0.0
1990,5.4486510858708925e-09,0.0
1991,1.2895223555631219e-08,0.0
1992,1.1019887891094982e-08,1.1019888335184191e-09
1993,6.647048800267896e-09,1.1078414852150331e-09
1994,8.439882570598911e-09,1.5824779264761446e-09
1995,6.506940763983948e-09,5.422450821690461e-10
1996,5.871901631593346e-09,0.0
1997,3.3564262480467733e-09,1.438468344439059e-09
1998,6.198567992221626e-09,9.536258449571733e-10
1999,5.941261482789173e-09,9.140402323914998e-10
2000,5.301637684418381e-09,4.4180314962005696e-10
2001,3.943090687297257e-09,1.7524847129024579e-09
2002,6.133709873346049e-09,8.76244299341522e-10
2003,5.8336921959778465e-09,2.083461403401543e-09
2004,2.2023955992267474e-09,1.3214374039449694e-09
2005,1.5312748624651817e-08,0.0
2006,6.176834932425379e-09,1.2353669198716943e-09
2007,6.7906151812735516e-09,1.997239706952314e-09
2008,1.1495086910118246e-08,4.257439678578834e-10
2009,1.0966842989290626e-08,3.337734755248789e-09
2010,1.0392344762522043e-08,2.8342759250676863e-09
2011,9.559929597946493e-09,1.911985902935953e-09
2012,1.259573534362346e-08,2.7234021704458655e-09
2013,1.1714324732459147e-08,2.7891249310130206e-09
2014,9.3114139732009e-09,4.330890313042346e-09
2015,6.649726019825053e-09,2.659890530054554e-09
2016,1.1599504134984784e-08,2.278474076078396e-09
2017,6.289028409156572e-09,3.018733707449428e-09
2018,7.486253505994966e-09,1.8070267504555204e-09
2019,1.1479444561590668e-08,3.06118530524202e-09
