year,petit_ADJ appel_NOUN,petit_ADJ rappel_NOUN
1910,3.206490406526541e-09,6.947395991829808e-09
1911,1.3300935464144459e-08,5.320374141248863e-10
1912,2.0837684910901544e-09,2.6047106693738442e-09
1913,9.545381374209683e-09,4.772690687104841e-09
1914,1.6741859454327823e-08,0.0
1915,2.3561523843085297e-09,5.890381071793627e-09
1916,2.197492410260793e-09,2.197492410260793e-09
1917,2.1932848870420685e-09,9.869782324756216e-09
1918,0.0,1.1486376294556067e-09
1919,9.207848372660976e-10,7.366278698128781e-09
1920,2.2716695191604686e-09,4.543339038320937e-09
1921,8.330022005509363e-09,2.2718242842501013e-09
1922,7.377935595798135e-09,2.2133805899215986e-09
1923,1.3800733000834953e-08,6.369568872344189e-09
1924,2.578324886925998e-09,1.0313299547703991e-08
1925,2.1996355847875293e-09,7.698724324711748e-09
1926,2.229227691330493e-09,1.1146138456652466e-09
1927,3.3447675740205796e-09,7.804457635707251e-09
1928,4.570416489713125e-09,9.14083297942625e-09
1929,2.2280812750352652e-09,7.798284684668033e-09
1930,3.1510810627466412e-09,5.251801771244402e-09
1931,0.0,1.1405356659111021e-09
1932,3.287861094491973e-09,0.0
1933,4.588264879146209e-09,3.4411986593596566e-09
1934,1.0783422155213884e-08,1.3179738189705859e-08
1935,9.574627313213568e-09,8.377798899061872e-09
1936,3.6374143697059935e-09,1.33371855781661e-08
1937,3.777335333410292e-09,6.295559185076627e-09
1938,5.186085783037697e-09,1.0372171566075394e-08
1939,6.117620188206274e-09,3.058810094103137e-09
1940,2.5357829169792012e-09,2.5357829169792012e-09
1941,0.0,8.854508237732261e-09
1942,6.068423541449874e-09,9.102635090130207e-09
1943,2.9032352077962287e-09,0.0
1944,3.2131861615880553e-09,0.0
1945,4.357008087652048e-09,4.357008087652048e-09
1946,9.744772988540262e-09,1.1136883415474585e-08
1947,3.5762612871081956e-09,2.0265479960812627e-08
1948,8.697510267552389e-09,1.1959077061973744e-08
1949,5.890204768377316e-09,3.926803215925645e-09
1950,4.2541445921528975e-09,1.4889505850490536e-08
1951,8.529121409139861e-09,5.330700769690111e-09
1952,1.0544803918932644e-09,2.31985678444957e-08
1953,7.54167928107563e-09,3.232148326759443e-09
1954,3.9090144454689835e-09,1.4658804170508688e-08
1955,4.6928039232341234e-09,3.754243138587299e-09
1956,2.616342476002842e-09,8.721141364631535e-09
1957,3.534015080575159e-09,8.835037590415595e-09
1958,1.2408365002158916e-08,1.819893563625996e-08
1959,5.425523585955716e-09,1.7826719656000023e-08
1960,6.2287499602575735e-09,1.5225833316367954e-08
1961,2.08444772553662e-09,1.0422239238305764e-08
1962,3.805173953708163e-09,1.1415521194990674e-08
1963,1.939815863494232e-09,5.172842487688456e-09
1964,4.258777774879263e-09,1.034274621503073e-08
1965,7.660860390501512e-09,9.302473735761652e-09
1966,1.1078149508847446e-09,1.2739872379263772e-08
1967,5.916402479044791e-09,9.367637554547059e-09
1968,6.737123747768692e-09,4.042274071025531e-09
1969,4.995933444718048e-09,6.358460841182634e-09
1970,6.438214850135182e-09,1.3796175285518686e-08
1971,4.1107179882260425e-09,1.0276794748520501e-08
1972,5.643161493651405e-09,8.721249444842982e-09
1973,6.064523994098181e-09,1.2680369032569416e-08
1974,1.012602890426706e-08,9.000914791279513e-09
1975,2.2845920710778955e-09,1.31364044086979e-08
1976,4.570821388050206e-09,2.2282755085534234e-08
1977,7.052138428775834e-09,1.4104276691018214e-08
1978,4.158414057542359e-09,1.6633655675057923e-08
1979,1.1703946700691858e-09,4.681578791299046e-09
1980,6.253665696398514e-09,1.819248174328436e-08
1981,5.060439622894819e-09,2.0874314055063792e-08
1982,1.8622506869903077e-09,1.2415004913002292e-08
1983,1.8945948143667124e-09,1.5156758848000607e-08
1984,6.378909234161512e-09,2.0876430806282542e-08
1985,6.617113967877231e-09,2.225756545737312e-08
1986,1.7983456945813714e-09,2.158014850150991e-08
1987,3.6664902225425067e-09,1.8332451334757138e-08
1988,6.596209356501959e-09,1.8589316530537303e-08
1989,6.036934507847036e-09,2.250130037850795e-08
1990,1.089730194969718e-09,2.887785077732019e-08
1991,2.344586080837985e-09,3.106576507150294e-08
1992,3.30596661157756e-09,1.873380944816816e-08
1993,0.0,3.48970071728516e-08
1994,5.802419322797903e-09,3.534200732069337e-08
1995,4.337960657352369e-09,3.470368470370744e-08
1996,1.0142375606037035e-08,2.6690460286360462e-08
1997,1.917957792585412e-09,3.308477170005375e-08
1998,6.198568103243929e-09,4.3866788090873854e-08
1999,5.027221194886522e-09,5.027221119946468e-08
2000,5.3016377954406835e-09,5.831801586086982e-08
2001,2.6287270138425356e-09,7.14137518842417e-08
2002,5.257465740537981e-09,4.8193437462984434e-08
2003,3.7502307925763034e-09,6.00036900166856e-08
2004,8.809582507929292e-10,7.576241040085918e-08
2005,3.1526248278623825e-09,8.106749405101255e-08
2006,2.8825228870488218e-09,1.0582976894824014e-07
2007,5.192823504529542e-09,1.0585370874283129e-07
2008,4.257439734089985e-09,1.0728748217614381e-07
2009,5.721831008997924e-09,1.2921801473275707e-07
2010,7.558068670920903e-09,1.4502044332065367e-07
2011,7.265546830836911e-09,2.0687688973008989e-07
2012,1.327658585847935e-08,2.144679198956556e-07
2013,9.761937480590177e-09,1.706944543489186e-07
2014,1.494157193804302e-08,1.7107016569983813e-07
2015,1.640265737123947e-08,1.6735144132973279e-07
2016,1.0563834251797743e-08,1.7544250369150305e-07
2017,1.25780570958689e-08,2.1785194559420518e-07
2018,1.8844706517473497e-08,1.8767263043617533e-07
2019,7.652963041060445e-09,2.313745891546759e-07
