year,grand_ADJ aide_NOUN,grand_ADJ raid_NOUN
1800,0.0,0.0
1801,2.3811825844433088e-09,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,5.394447111228828e-09,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,0.0,2.384235475716423e-09
1819,0.0,0.0
1820,0.0,0.0
1821,6.903041693817613e-09,0.0
1822,0.0,0.0
1823,0.0,0.0
1824,1.0947446504872005e-08,0.0
1825,0.0,0.0
1826,2.7304752237000685e-08,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,8.573175946935407e-09,0.0
1830,1.0436835840010872e-09,0.0
1831,0.0,0.0
1832,2.705993873419743e-09,0.0
1833,1.1583628500844156e-09,0.0
1834,2.0535967593104942e-08,0.0
1835,3.781543966852041e-09,0.0
1836,1.2097349788575684e-08,0.0
1837,6.957890930081589e-10,0.0
1838,3.1560809521380406e-09,0.0
1839,6.9914751765765e-10,0.0
1840,6.369688665408546e-10,0.0
1841,0.0,0.0
1842,0.0,0.0
1843,2.2446261738195972e-08,5.906911071384968e-10
1844,3.841992946007622e-09,0.0
1845,2.2320911785556063e-09,0.0
1846,5.269050973311096e-09,0.0
1847,2.1572894581822766e-09,0.0
1848,4.02261068899179e-09,0.0
1849,4.189707469848258e-09,8.379414939696517e-10
1850,8.146795238417326e-09,0.0
1851,3.998652009506998e-08,0.0
1852,2.6042181744401205e-09,0.0
1853,2.9859659189668264e-09,0.0
1854,7.273930180407007e-09,0.0
1855,6.8990182455763716e-09,0.0
1856,8.801221695886596e-09,0.0
1857,1.9526036343364694e-09,0.0
1858,5.383043732987147e-09,0.0
1859,3.055304009791371e-09,0.0
1860,5.492620580582752e-09,0.0
1861,1.0375120318428799e-08,0.0
1862,1.8071945051545413e-09,0.0
1863,4.994620717013731e-09,0.0
1864,9.109982990196386e-09,4.794727948009836e-10
1865,9.41368871743009e-10,0.0
1866,1.4596839292835284e-09,9.244664589402873e-09
1867,2.91168689159349e-09,1.455843445796745e-09
1868,1.4819622196071691e-09,0.0
1869,6.348574776993132e-09,0.0
1870,1.1468097582678638e-09,0.0
1871,1.0621177271019633e-09,0.0
1872,4.233137618214755e-09,1.8142017887967654e-09
1873,9.577607318345116e-09,1.1972008939764578e-09
1874,3.584765539965673e-09,0.0
1875,7.437985338754061e-09,0.0
1876,6.04601479992084e-09,0.0
1877,1.051418752062716e-08,0.0
1878,2.4156354694326865e-09,0.0
1879,8.55305559710473e-09,0.0
1880,2.5671385017744797e-09,0.0
1881,4.183504653809678e-09,4.183504653809678e-09
1882,6.655385131892899e-09,0.0
1883,1.2638677882037541e-09,6.319338829996468e-09
1884,2.6406787867472303e-09,2.6406787867472303e-09
1885,5.8010721781798225e-09,1.2891271383708158e-09
1886,5.808117542471791e-09,0.0
1887,1.5016527132871715e-08,1.9586774424595887e-09
1888,2.53624587998047e-09,0.0
1889,3.759081934617825e-09,6.265136742733546e-10
1890,3.9326319978272295e-09,0.0
1891,3.1871101313640793e-09,0.0
1892,5.014809900671935e-09,0.0
1893,4.926733243593162e-09,0.0
1894,1.9534771134033235e-08,0.0
1895,4.814891596538473e-09,0.0
1896,4.127920172347643e-09,2.358811590497112e-09
1897,0.0,0.0
1898,6.7900258748920805e-09,0.0
1899,1.4371703827009696e-08,0.0
1900,4.671947717582725e-09,0.0
1901,1.676621730339889e-09,0.0
1902,9.820567303808758e-09,4.910283846193408e-10
1903,6.480264325148255e-09,5.400220270956879e-10
1904,3.2247751136083025e-09,1.6123875568041512e-09
1905,3.096455369888673e-09,6.708986699521802e-09
1906,2.572092316910357e-09,1.5432553013283723e-09
1907,2.5714217422034835e-09,1.5428529565042481e-09
1908,5.893666887857307e-09,1.964555629285769e-09
1909,1.2652262071366494e-08,4.400786846048277e-09
1910,2.67207544979442e-09,4.275320542035388e-09
1911,6.916486494645824e-09,3.7242618988742038e-09
1912,4.688478938419394e-09,2.0837684910901544e-09
1913,3.71209285532359e-09,7.954484182448596e-09
1914,1.5402511266415786e-08,3.3483718020477227e-09
1915,4.712304768617059e-09,2.709575319670421e-08
1916,1.0987462051303964e-09,2.746865512825991e-08
1917,4.386569774084137e-09,8.773139548168274e-09
1918,2.2972752589112133e-09,2.8715941624568586e-08
1919,3.6831393490643904e-09,1.9336480860943084e-08
1920,0.0,3.8618381381638756e-08
1921,3.0290989716519334e-09,1.2873671018098776e-08
1922,3.6889677978990676e-09,8.853522359686394e-09
1923,5.307974060286824e-09,2.441667978914097e-08
1924,3.867487219366694e-09,1.933743654092268e-08
1925,2.1996355847875293e-09,4.179307566687385e-08
1926,2.229227691330493e-09,5.795992175094966e-08
1927,6.689535148041159e-09,9.253856625424106e-08
1928,1.0283437212876834e-08,7.426927128850735e-08
1929,1.1140406375176326e-09,4.9017789383043464e-08
1930,4.201441416995522e-09,9.138134737796122e-08
1931,6.843213995466613e-09,6.044839118146683e-08
1932,3.287861094491973e-09,5.041386874626852e-08
1933,1.261772819560747e-08,5.1617981000617874e-08
1934,1.1981580172459871e-09,4.672816089623666e-08
1935,4.787313656606784e-09,2.992070946561398e-08
1936,2.424942913137329e-09,6.062357016389797e-08
1937,0.0,4.7846249406902075e-08
1938,0.0,4.926781471681352e-08
1939,1.5294050470515685e-09,2.5999884911698246e-08
1940,2.2822046474857416e-08,4.0572528225979454e-08
1941,2.9515025978810172e-09,5.9030050181263505e-08
1942,0.0,3.034211815133858e-08
1943,0.0,4.064529335323641e-08
1944,3.2131861615880553e-09,2.8918675454292497e-08
1945,0.0,6.099811411530709e-08
1946,6.960552134671616e-09,2.3665876369705074e-08
1947,1.1920870957027319e-09,2.5033829231801974e-08
1948,1.0871888278529696e-08,4.2400363886585524e-08
1949,1.079870937115146e-08,2.9451024508020396e-08
1950,3.190608444114673e-09,2.1270722960764488e-08
1951,1.0661401761424827e-09,2.8785785421980847e-08
1952,0.0,2.6362010130398517e-08
1953,0.0,2.4779803320384985e-08
1954,0.0,2.4431340062136542e-08
1955,0.0,3.566531026066855e-08
1956,1.744228317335228e-09,1.744228228517386e-08
1957,1.7670075402875796e-09,7.068030161150318e-09
1958,1.6544486891589827e-09,2.2335058080802384e-08
1959,3.100299128533379e-09,3.720359131875739e-08
1960,0.0,8.305000243069571e-09
1961,4.1688955620955426e-09,8.337791235213388e-09
1962,2.5367825617905737e-09,1.2049716779927166e-08
1963,3.233026624194224e-09,5.819448034571906e-09
1964,6.083968329129164e-10,1.3993127545575135e-08
1965,5.472043373977442e-10,2.5171400352963502e-08
1966,0.0,1.7171132404847356e-08
1967,1.4791006197611978e-09,1.0846738507375164e-08
1968,1.3474247551048535e-09,2.0660513161407934e-08
1969,3.633406214786916e-09,1.58961523111234e-08
1970,1.3796175035718505e-09,1.4715920398922222e-08
1971,4.6245578477766e-09,1.0790635052160269e-08
1972,1.5390440033513642e-09,1.4364410994005539e-08
1973,2.2052815684681093e-09,1.4885650545526374e-08
1974,2.2502286700643026e-09,9.000914513723757e-09
1975,1.1422960355389478e-09,2.5701659911447905e-08
1976,2.285410694025103e-09,1.085570117131951e-08
1977,4.11374712072643e-09,9.99052895966912e-09
1978,0.0,1.7227715254364284e-08
1979,0.0,1.2289143591637242e-08
1980,5.116635559687666e-09,2.5583178520083294e-08
1981,1.8976649140967083e-09,1.3283653788054295e-08
1982,1.8622506869903077e-09,1.3656505259973528e-08
1983,1.2630632095778083e-09,1.8314416760922825e-08
1984,2.8995041922996734e-09,3.305434825850995e-08
1985,2.4062232206745193e-09,1.6843561989610123e-08
1986,1.1988970927134801e-09,3.356911859597744e-08
1987,3.055408426266837e-09,3.17762476331751e-08
1988,1.1993107618124554e-09,1.559103990356192e-08
1989,1.0976244357863152e-09,1.646436620372782e-08
