year,pourrait_VERB enseigner_VERB,pourrait_VERB renseigner_VERB
1855,2.0166361025530932e-08,5.306937111981824e-10
1856,1.0354378687793542e-08,0.0
1857,6.345961978126979e-09,0.0
1858,1.0276719919488642e-08,2.936205500958522e-09
1859,1.6804172275897145e-08,0.0
1860,1.876645328025006e-08,0.0
1861,1.0375120318428799e-08,1.8863854922557266e-09
1862,1.2198563048571032e-08,9.035972525772706e-10
1863,1.3485475847119233e-08,1.4983863039219614e-09
1864,8.151037178549814e-09,5.753673537611803e-09
1865,7.530950973944073e-09,4.706844358715045e-10
1866,7.784980660119345e-09,4.865612801552288e-09
1867,1.0190904120577216e-08,2.426405742994575e-09
1868,1.2349684830326169e-08,1.4819622196071691e-09
1869,2.1487483792270723e-08,1.4650557433881772e-09
1870,1.2614907340946502e-08,1.1468097582678638e-09
1871,1.0621176826930423e-08,9.559059321873065e-09
1872,2.237515595027162e-08,1.8142017887967654e-09
1873,1.496501056408306e-08,1.7958012854535355e-09
1874,5.377148060148329e-09,1.1949218281515073e-09
1875,1.1443054503956773e-08,4.577221712764867e-09
1876,1.209202959984168e-08,1.813804439976252e-09
1877,9.27722432209066e-09,2.4739263970730008e-09
1878,8.4547240319921e-09,6.039088673581716e-10
1879,2.2604503158163425e-08,7.94212251520321e-09
1880,1.4761046607247863e-08,9.626769603698904e-09
1881,9.064259565150223e-09,2.091752326904839e-09
1882,2.4624924321869912e-08,7.320923423037584e-09
1883,7.58320695126713e-09,5.0554711528150165e-09
1884,1.1883054540362536e-08,5.941527270181268e-09
1885,5.156508553483263e-09,4.511945039809007e-09
1886,9.034849313138693e-09,6.4534639854230136e-09
1887,1.9586774424595887e-09,5.876032105334161e-09
1888,6.340614699951175e-09,1.268122939990235e-09
1889,6.891650361495749e-09,8.771191772893872e-09
1890,9.831579994568074e-09,7.209825181320184e-09
1891,1.0836173736095134e-08,5.736798147637501e-09
1892,1.817868522380195e-08,9.402768341715273e-09
1893,3.263960834942736e-08,4.310891643655168e-09
1894,1.3863386882917439e-08,5.671385139294216e-09
1895,3.009307292245467e-08,3.0093072478365457e-09
1896,9.435246361988447e-09,2.948514543632541e-09
1897,1.2818770045441852e-08,8.157399200570126e-09
1898,7.921697076085366e-09,6.7900258748920805e-09
1899,1.492446166651007e-08,9.949641111006713e-09
1900,1.349673794948103e-08,8.30568502863116e-09
1901,2.179608138419553e-08,2.5708198236884527e-08
1902,1.6203935970793282e-08,1.178468167495339e-08
1903,1.5120615870500842e-08,3.2401321625741275e-09
1904,2.3110889202371254e-08,1.0749250378694342e-08
1905,1.5998352864698973e-08,8.257214467732865e-09
1906,1.1317205839134203e-08,7.201858220895474e-09
1907,1.131425531042396e-08,1.2857108266928208e-08
1908,1.8663278922304016e-08,2.1118973236866623e-08
1909,1.7053048750881317e-08,1.8153246017504898e-08
1910,1.2291546447329438e-08,1.3894791983659616e-08
1911,1.5429085564733214e-08,1.4897047151407605e-08
1912,1.1981668990301841e-08,1.40654377034366e-08
1913,2.0151361468379037e-08,1.5378670781274195e-08
1914,9.37544086809794e-09,8.705766774141921e-09
1915,0.0,7.068456930880984e-09
1916,5.493730803607377e-09,1.9777431248257926e-08
1917,5.483212106582869e-09,2.8512703309502285e-08
1918,2.412139110674616e-08,6.89182577673364e-09
1919,1.1970202606903513e-08,9.207848705727883e-09
1920,6.057785384427916e-09,4.543339038320937e-09
1921,9.087297137000405e-09,6.058197943303867e-09
1922,1.3280283539529592e-08,4.426761179843197e-09
1923,2.866305948145964e-08,5.307974060286824e-09
1924,7.734974438733389e-09,1.4180787211159895e-08
1925,6.598906754362588e-09,9.898360353588487e-09
1926,1.3375366592072169e-08,1.2260752413340015e-08
1927,5.574612327308159e-09,1.0034302277972529e-08
1928,2.0566874425753667e-08,3.4278122562625413e-09
1929,2.0052731031228177e-08,6.684243825105796e-09
1930,9.453243521306831e-09,1.3654684494213143e-08
1931,1.2545892325022123e-08,0.0
1932,1.2055489939655217e-08,8.767629289252454e-09
1933,1.261772819560747e-08,8.02946331646126e-09
1934,1.1981580172459871e-08,5.990790086229936e-09
1935,1.196828414151696e-09,1.4361940969820353e-08
1936,8.487299751891442e-09,8.487299751891442e-09
1937,7.554670666820584e-09,1.0072894518486919e-08
1938,9.075650453382877e-09,1.8151300906765755e-08
1939,7.647025235257843e-09,0.0
1940,1.5214697057785997e-08,1.2678914806940611e-08
1941,8.854508237732261e-09,1.4757512545315876e-08
1942,3.034211770724937e-09,9.102635090130207e-09
1943,5.806470415592457e-09,8.709705845433291e-09
1944,3.2131861615880553e-09,6.4263723231761105e-09
1945,1.3071024262956144e-08,8.714016175304096e-09
1946,1.1136883415474585e-08,1.1136883415474585e-08
1947,8.344609447874518e-09,2.3841741914054637e-09
1948,8.697510267552389e-09,1.0871888278529696e-08
1949,6.8719057111366055e-09,1.9634016634739737e-09
1950,6.381216888229346e-09,5.317680518146517e-09
1951,1.9190522948520083e-08,9.595261474260042e-09
1952,9.490323193972472e-09,9.490323193972472e-09
1953,3.232148326759443e-09,7.54167928107563e-09
1954,1.2704297169818801e-08,3.9090144454689835e-09
1955,6.569925492527773e-09,2.815682353940474e-09
1956,2.616342476002842e-09,1.2209598665435806e-08
1957,7.951533653738352e-09,5.301022731885041e-09
1958,1.4890038535497752e-08,5.790570245522986e-09
1959,1.3951345856355601e-08,6.200598257066758e-09
1960,1.3841666479663672e-08,8.997083078554624e-09
1961,1.389631876236308e-08,8.33779090214648e-09
1962,1.77574772664002e-08,9.512934440181198e-09
1963,2.198458126656533e-08,5.1728425987107585e-09
1964,1.5818317322668918e-08,6.083968440151466e-09
1965,1.5321720781003023e-08,8.20806533852192e-09
1966,1.163205709531212e-08,1.0524241922382771e-08
1967,9.860671390526932e-09,5.916402479044791e-09
1968,1.0330256650092906e-08,3.5931326802796093e-09
1969,1.9529558414888015e-08,5.450109252791435e-09
1970,1.4256047897731605e-08,5.058597540852361e-09
1971,1.0276794526475896e-08,1.0276794526475896e-08
1972,8.721249500354133e-09,8.721249500354133e-09
1973,9.923766697284009e-09,6.064523994098181e-09
1974,8.438357568252286e-09,3.3753431161187564e-09
1975,9.709516746170266e-09,5.711480177694739e-10
1976,7.998937512354587e-09,6.2848797277581525e-09
1977,1.1165885105413054e-08,1.057820764316375e-08
1978,1.3069301196821925e-08,4.158414057542359e-09
1979,1.2289143924704149e-08,2.925986564150662e-09
1980,3.97960553399912e-09,6.253665585376211e-09
1981,1.2651098835192442e-08,5.69299452024552e-09
1982,1.6139505731871395e-08,8.069752865935698e-09
1983,8.209910973278056e-09,1.89459470334441e-09
1984,1.5657322549600394e-08,4.059305780401701e-09
1985,1.4437339324047116e-08,4.812446441349039e-09
1986,9.591176741707841e-09,6.593933843390687e-09
1987,1.2832715334809564e-08,6.110816741511371e-09
1988,5.99655392008458e-09,6.596209356501959e-09
1989,1.1525056464734007e-08,5.488121956886971e-09
1990,1.0897301727652575e-08,6.538381391862913e-09
1991,1.4653663171770859e-08,7.033758464558559e-09
1992,1.1570882918476855e-08,1.1019888335184191e-09
1993,6.647049133334804e-09,2.7696036575264316e-09
1994,1.793475057354499e-08,2.1099706426497278e-09
1995,1.3556126887692699e-08,4.880205572987961e-09
1996,1.1209993822092201e-08,2.135236876199542e-09
1997,1.3425704992187093e-08,6.233362714880286e-09
1998,1.1920323395031573e-08,3.814503379828693e-09
1999,1.6452723627935484e-08,2.285100553223174e-09
2000,4.418031274155965e-09,1.0161472552283612e-08
2001,2.2344179839706158e-08,3.943090742808408e-09
2002,1.0953053575235572e-08,4.81934359086722e-09
2003,2.0417921575699438e-08,4.583615265119079e-09
2004,1.6738207264666016e-08,3.0833537945085254e-09
2005,1.261049931144953e-08,3.602999676388663e-09
2006,9.882935358973555e-09,4.529678854225949e-09
2007,7.988958827809256e-09,6.7906151812735516e-09
2008,1.0643598891135753e-08,5.108927503272298e-09
2009,9.059565542202108e-09,7.1522885392028e-09
2010,1.6060896612657416e-08,8.502827775203059e-09
2011,1.185431308670104e-08,1.911985902935953e-09
2012,1.6340413466764403e-08,2.0425516833455504e-09
2013,1.4782362889320666e-08,3.6258624991347688e-09
2014,1.7323561252169384e-08,4.7639794331644225e-09
2015,1.2856137487915476e-08,7.314698624583116e-09
2016,1.2842308549920745e-08,5.59261792432153e-09
2017,2.5910797063488644e-08,4.528100561174142e-09
2018,1.8328414341794996e-08,7.744399788123246e-09
2019,9.438654302584837e-09,2.5509878653906526e-09
