year,petit_ADJ habit_NOUN,petit_ADJ rabbi_NOUN
1856,6.109082961724965e-08,0.0
1857,4.490988203542656e-08,0.0
1858,5.2851699905431815e-08,0.0
1859,5.0412516827691434e-08,0.0
1860,8.193158862468408e-08,0.0
1861,4.291527133659656e-08,0.0
1862,5.0149647989883306e-08,0.0
1863,5.943598679891693e-08,0.0
1864,5.8495679411407764e-08,0.0
1865,5.5070078275321066e-08,0.0
1866,3.503241430280468e-08,0.0
1867,9.899735431417866e-08,0.0
1868,5.532658875484486e-08,0.0
1869,6.006728625607138e-08,0.0
1870,4.587239033071455e-08,0.0
1871,3.3987767267262825e-08,0.0
1872,3.1446163006876304e-08,0.0
1873,3.412022664406322e-08,0.0
1874,3.1665429389704514e-08,0.0
1875,3.20405533216217e-08,0.0
1876,3.3253080289341597e-08,0.0
1877,3.277952487223956e-08,0.0
1878,5.3747889694477635e-08,0.0
1879,7.147910707772098e-08,0.0
1880,3.529815373326528e-08,0.0
1881,5.996356833293248e-08,0.0
1882,5.1912003584675404e-08,0.0
1883,3.033282780506852e-08,0.0
1884,5.149323811792783e-08,0.0
1885,3.0939052209078e-08,0.0
1886,5.0982364996343676e-08,0.0
1887,5.092561039532484e-08,0.0
1888,3.4239320712003973e-08,0.0
1889,2.8819629349641218e-08,0.0
1890,3.998175657216052e-08,0.0
1891,3.059625441892422e-08,0.0
1892,3.949162730165767e-08,0.0
1893,2.894455697344256e-08,0.0
1894,3.0247389037896255e-08,0.0
1895,3.4306101071024386e-08,0.0
1896,5.012474701970859e-08,0.0
1897,3.4960280004270317e-08,0.0
1898,3.168678830434146e-08,0.0
1899,4.09040801230276e-08,0.0
1900,5.7620688664883346e-08,0.0
1901,3.4650181390816215e-08,0.0
1902,1.3748794991386148e-08,0.0
1903,2.970121215639665e-08,0.0
1904,1.5586412160928376e-08,0.0
1905,2.8900251081154238e-08,0.0
1906,4.012463961089452e-08,0.0
1907,4.5771305579034305e-08,0.0
1908,4.518478036175111e-08,0.0
1909,3.795678793494517e-08,0.0
1910,4.382203566688503e-08,0.0
1911,3.937076797910777e-08,2.128149656499545e-09
1912,3.854971808436858e-08,5.209421227725386e-10
1913,4.1363318104004065e-08,3.71209285532359e-09
1914,1.0915692172375202e-07,0.0
1915,6.243804051564439e-08,0.0
1916,2.197492321442951e-08,0.0
1917,2.1932848426331475e-08,0.0
1918,1.033773866510046e-08,0.0
1919,2.2098836538475553e-08,0.0
1920,4.921950491620919e-08,0.0
1921,3.256281289054641e-08,0.0
1922,2.951174238319254e-08,0.0
1923,2.9724654737606215e-08,0.0
1924,4.512068585427187e-08,0.0
1925,4.179307566687385e-08,0.0
1926,4.2355324580967135e-08,0.0
1927,5.686104742608222e-08,0.0
1928,4.4561559775502246e-08,0.0
1929,5.7930112262738476e-08,0.0
1930,3.151081173768944e-08,3.1510811737689437e-09
1931,4.5621426636444085e-08,0.0
1932,5.370172795338135e-08,0.0
1933,5.1617981000617874e-08,0.0
1934,1.9170528275935794e-08,0.0
1935,1.4361940969820353e-08,0.0
1936,2.5461901032031165e-08,1.2124714565686645e-09
1937,2.7700460591972842e-08,0.0
1938,2.2040865133021725e-08,0.0
1939,1.988226472349197e-08,0.0
1940,3.0429394115571995e-08,0.0
1941,3.246652724442356e-08,0.0
1942,3.6410540360520827e-08,0.0
1943,8.709705845433291e-09,0.0
1944,2.2492303131116387e-08,3.2131861615880553e-09
1945,2.832055301382752e-08,0.0
1946,2.9234318077442367e-08,2.7842208538686464e-09
1947,4.4107220986688844e-08,0.0
1948,2.2830963786191205e-08,0.0
1949,3.043272656100271e-08,0.0
1950,3.19060831088791e-08,1.0635361480382244e-09
1951,3.0918066329377325e-08,0.0
1952,6.748674508116892e-08,0.0
1953,2.2625037843226892e-08,0.0
1954,3.8112890621277984e-08,0.0
1955,3.9419553843345057e-08,0.0
1956,3.575668117150599e-08,0.0
1957,2.8272120644601273e-08,0.0
1958,2.8125628048769613e-08,0.0
1959,3.5653439312000046e-08,7.750747821333448e-10
1960,4.706166722989735e-08,0.0
1961,4.794229724325305e-08,0.0
1962,3.361236977639237e-08,0.0
1963,4.526237162849611e-08,6.466053248388448e-10
1964,5.1105333076506554e-08,6.083968329129164e-10
1965,4.377634721386414e-08,0.0
1966,2.880318916709257e-08,0.0
1967,2.662381248796919e-08,4.930335584241163e-10
1968,2.9643343779639508e-08,0.0
1969,3.133812853661766e-08,9.083515606356229e-10
1970,1.5175793066646293e-08,0.0
1971,2.209510974182649e-08,0.0
1972,2.5137719461554298e-08,0.0
1973,3.6387145740945925e-08,0.0
1974,1.800182936051442e-08,5.625571675160757e-10
1975,4.569184142155791e-09,1.1422960355389478e-09
1976,1.7711933253394818e-08,2.285410749536254e-09
1977,7.052138428775834e-09,0.0
1978,2.316830638449119e-08,0.0
1979,1.580032815695631e-08,5.851973350345929e-10
1980,1.6486936260662333e-08,5.685150683554241e-10
1981,8.855769451088236e-09,1.2651099057237047e-09
1982,2.7933760193832313e-08,0.0
1983,1.2630632539867293e-08,0.0
1984,1.275781880138993e-08,1.739702604197646e-09
1985,1.0828004270990732e-08,0.0
1986,4.615753823600244e-08,0.0
1987,1.8332450224534114e-08,0.0
1988,1.679035044332977e-08,0.0
1989,2.4147738031388144e-08,0.0
1990,1.689081763345257e-08,5.44865097484859e-10
1991,9.96449056600568e-09,0.0
1992,2.0386793364579603e-08,0.0
1993,1.4955860550003308e-08,0.0
1994,1.8462243289718572e-08,0.0
1995,2.060531301140145e-08,0.0
1996,2.1352368761995422e-08,0.0
1997,1.1507746755512471e-08,4.79489448146353e-10
1998,2.0502955777601528e-08,0.0
1999,1.828080442578539e-08,0.0
2000,3.269343196166119e-08,0.0
2001,2.2344179839706158e-08,0.0
2002,3.6364138367162013e-08,0.0
2003,2.166799861758051e-08,0.0
2004,1.761916479381398e-08,8.809582507929292e-10
2005,1.3511249008502091e-08,4.5037495954858286e-10
2006,1.8530505130343045e-08,0.0
2007,1.4380126422963713e-08,0.0
2008,1.4901038625225738e-08,4.257439678578834e-10
2009,1.8595951445377068e-08,0.0
2010,1.5116137674908714e-08,0.0
2011,1.5295887223487625e-08,1.529588788962144e-09
2012,2.1787217363566924e-08,0.0
2013,2.8170163091090217e-08,0.0
2014,1.7540106256319632e-08,2.1654451842767486e-10
2015,2.4160671685535817e-08,8.866301581811342e-10
2016,2.8170225263579596e-08,2.0713400439298368e-10
2017,1.1571811953103861e-08,2.515611330355938e-10
2018,1.8328414341794996e-08,5.162933414126769e-10
2019,4.183619850550713e-08,2.55098775436835e-10
