year,avaient_VERB accroché_VERB,avaient_VERB raccroché_VERB
1914,1.4732836284281348e-08,6.696743715117748e-10
1915,1.295883844676382e-08,0.0
1916,1.2086208478478966e-08,0.0
1917,2.1932848870420685e-09,0.0
1918,4.594550517822427e-09,0.0
1919,4.603924352863942e-09,0.0
1920,3.028892692213958e-09,0.0
1921,6.058197943303867e-09,0.0
1922,2.2133805899215986e-09,0.0
1923,5.307974060286824e-09,0.0
1924,1.933743654092268e-08,0.0
1925,4.399271169575059e-09,0.0
1926,7.802296586589819e-09,0.0
1927,1.0034302277972529e-08,0.0
1928,2.399468712610542e-08,0.0
1929,2.2280811862174232e-08,0.0
1930,6.302162347537887e-09,0.0
1931,1.0264820993199919e-08,0.0
1932,3.287861094491973e-09,0.0
1933,4.588264879146209e-09,0.0
1934,7.188948103475923e-09,0.0
1935,5.98414207075848e-09,0.0
1936,6.0623572828433225e-09,0.0
1937,1.2591118370153254e-08,0.0
1938,1.1668692678767911e-08,0.0
1939,9.176430282309411e-09,0.0
1940,5.0715658339584024e-09,0.0
1941,8.854508237732261e-09,0.0
1942,6.068423541449874e-09,0.0
1943,5.806470415592457e-09,0.0
1944,1.927911696952833e-08,0.0
1945,1.742803235060819e-08,0.0
1946,6.960552134671616e-09,0.0
1947,9.536696765621855e-09,0.0
1948,1.195907639583993e-08,0.0
1949,8.835307596655184e-09,0.0
1950,9.571825110299415e-09,0.0
1951,6.396841278899501e-09,0.0
1952,1.2653764258629963e-08,1.0544803918932644e-09
1953,2.0470272588113403e-08,1.0773827385790469e-09
1954,1.2704297169818801e-08,0.0
1955,7.508486277174597e-09,0.0
1956,7.849027205963921e-09,0.0
1957,2.2087593976038988e-08,0.0
1958,6.617794756635931e-09,2.4816730892496253e-09
1959,3.100299128533379e-09,0.0
1960,1.1073333361366622e-08,6.920833350854139e-10
1961,1.320150300188061e-08,0.0
1962,1.77574772664002e-08,0.0
1963,1.2285501505004959e-08,0.0
1964,5.475571551727398e-09,6.083968329129164e-10
1965,1.2585699593614663e-08,5.472043373977442e-10
1966,8.862519607077957e-09,5.539074754423723e-10
1967,1.1339771788243524e-08,9.860671168482327e-10
1968,1.0779397818794223e-08,8.982831700699023e-10
1969,1.407944960618579e-08,0.0
1970,1.1956685419534097e-08,0.0
1971,1.4387513402880359e-08,1.541519245584766e-09
1972,1.4364410994005539e-08,0.0
1973,1.3231689521830958e-08,1.102640756478479e-09
1974,1.406392957647995e-08,2.2502286700643026e-09
1975,1.028066431985053e-08,0.0
1976,1.7140580510499603e-08,0.0
1977,1.23412418062685e-08,0.0
1978,8.316828115084718e-09,0.0
1979,1.6970723493159312e-08,5.851973350345929e-10
1980,1.8760998088396263e-08,0.0
1981,1.2651098835192442e-08,0.0
1982,1.6139505731871395e-08,6.207502289967692e-10
1983,2.084054351314535e-08,6.315316047889041e-10
1984,1.8556827185989277e-08,0.0
1985,1.2031115659283387e-08,6.015558051686298e-10
1986,1.558566253834215e-08,5.994485463567401e-10
1987,9.166225112267057e-09,1.8332451112712533e-09
1988,1.679035044332977e-08,5.996553809062277e-10
1989,1.4817929994137558e-08,0.0
1990,1.198703181159999e-08,5.44865097484859e-10
1991,1.6998249918742658e-08,1.7584396161396398e-09
1992,1.322386644631024e-08,1.1019888335184191e-09
1993,8.308811416668505e-09,0.0
1994,1.1077346151466827e-08,5.274926606624319e-10
1995,1.8978578708583882e-08,0.0
1996,1.3879040139386234e-08,1.067618438099771e-09
1997,1.5343662340683295e-08,0.0
1998,1.5734826774860267e-08,9.536258449571733e-10
1999,1.1882523409667556e-08,0.0
2000,8.83606254831193e-09,4.4180314962005696e-10
2001,1.445799924226776e-08,1.3143635069212678e-09
2002,1.5334276071143904e-08,1.752488598683044e-09
2003,1.6667691227212345e-08,2.5001538617175356e-09
2004,1.3654853248112886e-08,1.3214374039449694e-09
2005,1.7564623533417034e-08,0.0
2006,1.6471560115860484e-08,2.4707338397433887e-09
2007,1.7975157362570826e-08,1.5977917877663117e-09
2008,2.0435710013089192e-08,1.2772318758180745e-09
2009,1.2874119548200724e-08,4.291373478793048e-09
2010,2.5980861906305108e-08,6.613310343794865e-09
2011,3.518054114692859e-08,6.883149605840799e-09
2012,3.812763083033133e-08,8.510632198976964e-09
2013,5.1319901217539154e-08,9.483025031897796e-09
2014,4.872251579968179e-08,4.547434873103384e-09
2015,4.078498605508685e-08,5.763096222466402e-09
2016,4.2669604738421185e-08,5.59261792432153e-09
2017,4.2765393004629004e-08,8.804639684001359e-09
2018,4.543381493249399e-08,9.551427204712581e-09
2019,4.795856867190196e-08,7.90806176098613e-09
