year,ait_VERB ajouté_VERB,ait_VERB rajouté_VERB
1860,1.3228061845893535e-07,0.0
1861,9.101810150013989e-08,0.0
1862,1.337323993766404e-07,0.0
1863,1.3235745655038045e-07,0.0
1864,1.265808151629244e-07,0.0
1865,1.2002453786408296e-07,0.0
1866,1.041241191046538e-07,0.0
1867,1.2714366448562942e-07,0.0
1868,1.2448482777926984e-07,0.0
1869,1.289249098590517e-07,0.0
1870,1.2270864147012617e-07,0.0
1871,1.1046024184224734e-07,1.0621177271019633e-09
1872,1.1187577797500126e-07,0.0
1873,9.757187058312411e-08,0.0
1874,1.0515311998915422e-07,0.0
1875,1.2930651394071901e-07,0.0
1876,1.451043516453865e-07,0.0
1877,8.102109205765373e-08,0.0
1878,1.1957395429362805e-07,0.0
1879,1.435691387996485e-07,0.0
1880,1.3477476557000045e-07,0.0
1881,9.064260098057275e-08,0.0
1882,8.91821585469188e-08,0.0
1883,1.1817164136118663e-07,0.0
1884,1.287330917421059e-07,0.0
1885,1.0441929987337062e-07,0.0
1886,1.1358096685398777e-07,0.0
1887,1.1229750640495695e-07,0.0
1888,9.193891514769348e-08,0.0
1889,8.019375030698939e-08,0.0
1890,9.30722876546497e-08,0.0
1891,1.1601080274203923e-07,0.0
1892,1.1471377803218274e-07,0.0
1893,1.0715644549463832e-07,0.0
1894,8.570093257276312e-08,0.0
1895,9.870527861721712e-08,0.0
1896,8.550691887876383e-08,0.0
1897,1.0837687369757987e-07,0.0
1898,1.2731298681956105e-07,0.0
1899,7.351679442990644e-08,0.0
1900,1.1368406660494657e-07,0.0
1901,9.724405458655383e-08,5.588738916095792e-10
1902,7.512734612191707e-08,4.910283846193408e-10
1903,1.225850070341039e-07,0.0
1904,7.416982583663412e-08,1.0749250378694342e-09
1905,9.134543432764985e-08,1.0321518084666081e-09
1906,1.1522973153432758e-07,5.144184522798412e-10
1907,9.102832621010748e-08,0.0
1908,9.773664544354688e-08,0.0
1909,1.1827114576590247e-07,1.6502950117569526e-09
1910,8.069667245536039e-08,0.0
1911,1.1704823066338577e-07,0.0
1912,9.481146889811498e-08,0.0
1913,7.636305099367746e-08,0.0
1914,1.3460454795222176e-07,0.0
1915,8.835571208010151e-08,0.0
1916,1.032821401736328e-07,0.0
1917,7.895825859804972e-08,0.0
1918,9.303964532136888e-08,0.0
1919,7.182121919413476e-08,0.0
1920,8.178010091342003e-08,0.0
1921,8.935842288337881e-08,0.0
1922,6.64014194740048e-08,1.4755870969551665e-09
1923,1.0085150847771729e-07,0.0
1924,1.1215713158208018e-07,0.0
1925,9.238469544925465e-08,0.0
1926,7.80229711949687e-08,0.0
1927,9.699825653797234e-08,0.0
1928,7.883968322630608e-08,0.0
1929,9.469345485513259e-08,0.0
1930,1.1974107394507882e-07,0.0
1931,8.782124893969012e-08,1.1405356659111021e-09
1932,9.753987484373283e-08,0.0
1933,6.423570653169008e-08,2.2941324395731044e-09
1934,8.506921744810825e-08,0.0
1935,7.4203363453762e-08,0.0
1936,9.699771652549316e-08,0.0
1937,8.687871400070435e-08,0.0
1938,1.4521040725412604e-07,0.0
1939,1.2388180437028495e-07,0.0
1940,1.0396709626547818e-07,0.0
1941,5.017554371988808e-08,0.0
1942,6.978687139280737e-08,0.0
1943,5.2258233296242906e-08,0.0
1944,9.960876923287287e-08,0.0
1945,1.0238969139209075e-07,0.0
1946,8.491873870752897e-08,1.3921104269343232e-09
1947,6.198852986472048e-08,0.0
1948,8.262635020628295e-08,1.0871887834440486e-09
1949,6.381055328574803e-08,9.817008317369869e-10
1950,7.12569203642488e-08,0.0
1951,7.889437370067753e-08,0.0
1952,5.377849987553418e-08,4.2179215675730575e-09
1953,8.511323557058859e-08,0.0
1954,6.938500973774353e-08,1.9545072227344917e-09
1955,7.977766358635563e-08,0.0
1956,7.587393469066228e-08,0.0
1957,8.65833698071583e-08,1.7670075402875796e-09
1958,7.031407278645929e-08,0.0
1959,7.518225686453661e-08,0.0
1960,8.028166575968498e-08,0.0
1961,8.685199048841241e-08,1.3896318540318475e-09
1962,7.54692806026469e-08,6.341956404476434e-10
1963,5.6901267697639923e-08,0.0
1964,7.239922439339352e-08,3.041984220075733e-09
1965,7.551420111440166e-08,1.6416130677043839e-09
1966,7.92087675449693e-08,1.1078149508847446e-09
1967,8.480176916236815e-08,2.465167847631733e-09
1968,6.737123925404376e-08,1.3474247273492779e-09
1969,6.085955561729861e-08,9.083515606356229e-10
1970,7.219998110485903e-08,1.8394900047624674e-09
1971,5.5494691508783944e-08,1.541519245584766e-09
1972,5.84836747918871e-08,0.0
1973,5.843995865006946e-08,2.7566018356850464e-09
1974,5.231781585735007e-08,5.625571564138454e-09
1975,5.711480355330423e-08,4.569184142155791e-09
1976,6.056338719417909e-08,5.713526873840635e-10
1977,6.405691976851813e-08,5.876781838942691e-10
1978,6.653462492067774e-08,1.1881182704343018e-09
1979,6.027532606367458e-08,1.7555920051037788e-09
1980,5.400893243745486e-08,1.7055452605774235e-09
1981,4.99718417756867e-08,0.0
1982,4.903926864585628e-08,3.7245013739806154e-09
1983,4.294414779337785e-08,2.5261264191556165e-09
1984,4.1172960152380256e-08,4.059305780401701e-09
1985,4.511668549866954e-08,3.0077789148208467e-09
1986,4.375974427262008e-08,1.7983456945813714e-09
1987,6.966331511648605e-08,3.0554083707556856e-09
1988,4.557380961500712e-08,4.797243047249822e-09
1989,6.146697018039049e-08,1.0976244357863152e-09
1990,4.0320017546946474e-08,7.083246433836621e-09
1991,5.3339334726842935e-08,6.4476117778156095e-09
1992,4.35285585353995e-08,2.7549720282848966e-09
1993,4.5421501226883265e-08,2.7696036575264316e-09
1994,4.589186275438806e-08,1.5824779264761446e-09
1995,4.0668382439434936e-08,5.964695848348356e-09
1996,5.231330391097799e-08,2.135236876199542e-09
1997,4.411302967355368e-08,2.876936688878118e-09
1998,4.243635132183954e-08,1.9072516899143466e-09
1999,4.067479153491149e-08,4.113180906983871e-09
2000,4.948195453380322e-08,3.5344251969604557e-09
2001,4.162151157061089e-08,4.3812117822561447e-10
2002,4.2497848795619575e-08,2.1906108038649563e-09
2003,4.333599790129483e-08,2.5001538617175356e-09
2004,2.99525808600265e-08,1.7619165015858584e-09
2005,3.602999498752979e-08,2.702249757291497e-09
2006,3.7884586134850906e-08,3.294311934354255e-09
2007,4.234148320847453e-08,3.595031605740928e-09
2008,3.1079309792403365e-08,1.7029758714315335e-09
2009,3.4807804638603557e-08,2.384096253749135e-09
2010,2.220182793166714e-08,2.8342759250676863e-09
2011,2.8679789210173112e-08,1.911985902935953e-09
2012,2.655317032917992e-08,4.085103366691101e-09
2013,2.9564725778641332e-08,2.2313000336282585e-09
2014,2.8800421603136783e-08,2.815078836704288e-09
2015,2.9480453633823345e-08,2.21657536769726e-09
2016,3.314143981469897e-08,1.6570720351438695e-09
2017,2.1634257052483008e-08,4.024978128569501e-09
2018,2.942872079358949e-08,2.0651733656507076e-09
2019,2.5764975930542278e-08,4.846876677788714e-09
