year,rares_ADJ effets_NOUN,rares_ADJ méfaits_NOUN
1919,3.6831393490643904e-09,0.0
1920,4.543339038320937e-09,0.0
1921,3.0290989716519334e-09,0.0
1922,7.377935595798135e-09,1.4755870969551665e-09
1923,1.3800733000834953e-08,0.0
1924,9.02413699321869e-09,0.0
1925,3.299453377181294e-09,0.0
1926,3.343841648018042e-09,0.0
1927,2.2298449753321847e-09,1.1149224876660924e-09
1928,0.0,0.0
1929,1.1140405931087116e-08,0.0
1930,3.1510811737689437e-09,0.0
1931,7.983749661377715e-09,0.0
1932,1.0959536611565568e-09,0.0
1933,5.735331320977366e-09,0.0
1934,1.1981580172459871e-09,1.1981580172459871e-09
1935,2.393656828303392e-09,0.0
1936,3.6374143697059935e-09,0.0
1937,1.2591118148108649e-09,0.0
1938,2.5930428915188486e-09,0.0
1939,6.117620188206274e-09,6.117620188206274e-09
1940,0.0,0.0
1941,5.9030051957620344e-09,0.0
1942,0.0,0.0
1943,5.806470415592457e-09,0.0
1944,3.2131861615880553e-09,0.0
1945,2.178504043826024e-09,0.0
1946,0.0,0.0
1947,1.1920870957027319e-09,0.0
1948,4.348755133776194e-09,0.0
1949,1.9634016634739737e-09,0.0
1950,3.190608444114673e-09,0.0
1951,1.0661401761424827e-09,0.0
1952,2.1089607837865287e-09,0.0
1953,1.0773827385790469e-09,0.0
1954,3.9090144454689835e-09,0.0
1955,6.569925492527773e-09,0.0
1956,5.232684952005684e-09,0.0
1957,1.7670075402875796e-09,0.0
1958,2.4816730892496253e-09,0.0
1959,3.100299128533379e-09,7.750747821333448e-10
1960,6.2287499602575735e-09,0.0
1961,4.86371165564492e-09,0.0
1962,0.0,6.341956404476434e-10
1963,4.526237162849611e-09,0.0
1964,6.6923653285755336e-09,0.0
1965,5.47204326295514e-09,5.472043373977442e-10
1966,1.2185964237687585e-08,1.1078149508847446e-09
1967,1.1339771788243524e-08,0.0
1968,2.6948494546985557e-09,0.0
1969,4.995933444718048e-09,0.0
1970,1.103694025061941e-08,0.0
1971,3.5968783507200897e-09,0.0
1972,1.2312352026810913e-08,0.0
1973,3.859242703185828e-09,0.0
1974,6.1881286761433785e-09,0.0
1975,8.567219822452898e-09,0.0
1976,6.2848797277581525e-09,0.0
1977,1.1165885105413054e-08,0.0
1978,2.0792070287711795e-08,0.0
1979,8.192762912528906e-09,0.0
1980,1.4212877097463661e-08,0.0
1981,1.7711538513598413e-08,0.0
1982,1.1794254461960918e-08,0.0
1983,5.052252838311233e-09,0.0
1984,2.3196033982486597e-09,0.0
1985,7.820225467192188e-09,0.0
1986,1.7384007566789705e-08,0.0
1987,1.2221633705067347e-08,0.0
1988,7.195864348830128e-09,0.0
1989,9.329808037250586e-09,1.6464366536794728e-09
1990,7.628111475810329e-09,0.0
1991,9.96449056600568e-09,0.0
1992,1.7631821780383916e-08,0.0
1993,2.049506786505617e-08,0.0
1994,1.4769794942637304e-08,0.0
1995,1.5182862078688686e-08,0.0
1996,9.608566164942545e-09,0.0
1997,8.151320507465698e-09,0.0
1998,5.2449422582867555e-09,4.768129224785866e-10
1999,9.597422412355172e-09,0.0
2000,7.95245647111642e-09,1.3254094488601709e-09
2001,7.886181485616817e-09,0.0
2002,1.1391176002462089e-08,4.38122149670761e-10
2003,1.3334153337041244e-08,0.0
2004,1.5416770082765652e-08,0.0
2005,1.1259373877692269e-08,0.0
2006,7.412201963319376e-09,0.0
2007,9.586750421286538e-09,0.0
2008,1.3198063308905716e-08,1.2772318758180745e-09
2009,1.8595951445377068e-08,0.0
2010,1.6533275193353347e-08,4.723793023408973e-10
2011,1.8737462914586445e-08,0.0
2012,1.3617010741207025e-08,1.0212758416727752e-09
2013,1.6455837359430348e-08,0.0
2014,1.5807749775831326e-08,0.0
2015,2.682056265967958e-08,0.0
2016,1.491364809425022e-08,4.1426800878596737e-10
2017,1.081712880379726e-08,2.515611330355938e-10
2018,2.323320025254816e-08,0.0
2019,1.2499840329471823e-08,0.0
