year,faux_ADJ êtres_NOUN,faux_ADJ maîtres_NOUN
1869,0.0,0.0
1870,0.0,5.734048791339319e-10
1871,0.0,4.248470908407853e-09
1872,0.0,9.071008832961525e-09
1873,0.0,0.0
1874,0.0,4.779687312606029e-09
1875,0.0,4.577221712764867e-09
1876,0.0,7.255217759905008e-09
1877,0.0,1.0514186854493346e-08
1878,0.0,0.0
1879,4.27652757650776e-09,1.221865053580018e-09
1880,0.0,0.0
1881,0.0,4.183504653809678e-09
1882,0.0,1.9966155395678697e-09
1883,0.0,1.2638677882037541e-09
1884,0.0,6.601696966868076e-10
1885,0.0,2.5782542767416317e-09
1886,0.0,1.2906927748801422e-09
1887,0.0,6.528924623161458e-10
1888,0.0,0.0
1889,0.0,3.132568426877924e-09
1890,0.0,6.554386478008212e-10
1891,0.0,2.5496880162734215e-09
1892,1.8805537127519756e-09,6.8953633913793055e-09
1893,0.0,0.0
1894,0.0,6.301539290376468e-10
1895,0.0,1.2037228991346183e-09
1896,0.0,5.897029087265082e-09
1897,0.0,0.0
1898,0.0,0.0
1899,0.0,1.1055156790007459e-09
1900,0.0,0.0
1901,0.0,2.794369402536745e-09
1902,0.0,6.874397495693074e-09
1903,0.0,0.0
1904,0.0,5.374625189347171e-09
1905,0.0,6.708986699521802e-09
1906,0.0,1.2860461140462576e-08
1907,0.0,4.114274698707732e-09
1908,0.0,4.911389073214423e-10
1909,0.0,1.3752458727367411e-08
1910,0.0,4.275320542035388e-09
1911,0.0,2.128149656499545e-09
1912,0.0,9.897900277167082e-09
1913,0.0,7.954484182448596e-09
1914,0.0,8.705766774141921e-09
1915,0.0,5.890381071793627e-09
1916,0.0,7.69122365795738e-09
1917,0.0,3.289927441585405e-09
1918,0.0,3.44591288836682e-09
1919,0.0,1.0128633154415922e-08
1920,0.0,1.3630017114962811e-08
1921,0.0,4.543648568500203e-09
1922,0.0,1.770704471937279e-08
1923,0.0,1.6985516992917837e-08
1924,0.0,1.0313299547703991e-08
1925,0.0,5.499089184013428e-09
1926,2.229227691330493e-09,1.0031524944054127e-08
1927,0.0,2.2298449753321847e-09
1928,3.4278122562625413e-09,7.998228745975666e-09
1929,1.1140406375176326e-09,8.912325100141061e-09
1930,1.0503603542488804e-09,4.201441416995522e-09
1931,3.4216069977333063e-09,1.596749932275543e-08
1932,0.0,8.767629289252454e-09
1933,0.0,2.2941324395731044e-09
1934,0.0,1.1981580172459871e-09
1935,0.0,4.787313656606784e-09
1936,3.6374143697059935e-09,4.849885826274658e-09
1937,0.0,8.813782592653752e-09
1938,2.5930428915188486e-09,7.779128452511941e-09
1939,6.117620188206274e-09,1.3764645423464117e-08
1940,0.0,2.5357829169792012e-09
1941,2.9515025978810172e-09,5.9030051957620344e-09
1942,0.0,1.2136847082899749e-08
1943,0.0,2.9032351633873077e-08
1944,0.0,4.177142187700156e-08
1945,0.0,2.178504132643866e-08
1946,0.0,4.1763312808029696e-09
1947,0.0,1.6689218895749036e-08
1948,0.0,1.3046265401328583e-08
1949,0.0,7.853606653895895e-09
1950,1.0635361480382244e-09,1.0635361036293034e-08
1951,0.0,3.1984206394497505e-09
1952,0.0,1.370824520563474e-08
1953,0.0,7.541679392097933e-09
1954,0.0,8.795282724349818e-09
1955,1.8771215692936494e-09,4.6928039232341234e-09
1956,6.976913269340912e-09,1.5698054411927842e-08
1957,0.0,1.3252556385623393e-08
1958,1.6544486891589827e-09,9.099467845885556e-09
1959,7.750747821333448e-10,1.2401196514133517e-08
1960,0.0,2.7683333403416555e-09
1961,4.16889545107324e-09,4.86371165564492e-09
1962,3.170978146727066e-09,1.1415521861124489e-08
1963,2.5864212993553792e-09,8.405868889838075e-09
1964,1.2167936658258327e-09,1.0951143103454797e-08
1965,0.0,1.094408652591028e-08
1966,0.0,1.3293779410616935e-08
1967,0.0,6.902469706915326e-09
1968,4.4914158503495116e-10,1.0779397818794223e-08
1969,1.8167031212712459e-09,1.6350327314285096e-08
1970,4.5987250119061684e-10,8.7375777724219e-09
1971,1.0276794970565106e-09,1.1818313883082965e-08
1972,5.130146862875051e-10,7.695220183290274e-09
1973,0.0,6.064523994098181e-09
1974,3.937900228123681e-09,5.06301445213353e-09
1975,2.8557400888473694e-09,1.8276736568623164e-08
1976,1.142705374768127e-09,8.57029019973865e-09
1977,0.0,1.057820764316375e-08
1978,1.7821774056514528e-09,8.316828115084718e-09
1979,0.0,8.192762579461998e-09
1980,0.0,4.548120602354544e-09
1981,0.0,5.060439622894819e-09
1982,4.966001831974154e-09,1.4277255488970297e-08
1983,6.315316047889041e-10,5.683784443100137e-09
1984,5.799008495621649e-10,6.958810416790584e-09
1985,5.414002135495366e-09,9.02333674446254e-09
1986,2.997242676272549e-09,7.1933827783254856e-09
1987,6.110816852533674e-10,1.4054879038383206e-08
1988,0.0,1.0194141530917022e-08
1989,3.2928733073589456e-09,1.3171493229435782e-08
1990,3.814055737905164e-09,9.80757214330552e-09
1991,3.5168792322792797e-09,7.033758464558559e-09
1992,1.1019888335184191e-09,9.917899890243831e-09
1993,2.2156829704300662e-09,4.985286850001103e-09
1994,1.0549853213248639e-09,9.494868002946077e-09
1995,3.253470381991974e-09,1.572510655023507e-08
1996,1.6014276571496566e-09,9.074756945892659e-09
1997,4.79489448146353e-10,1.2946214766884623e-08
1998,2.3840645013706308e-09,3.003921378308405e-08
1999,0.0,2.1479945738756e-08
2000,4.4180314962005696e-10,1.3254094710646314e-08
2001,0.0,7.009938934876558e-09
2002,4.38122149670761e-10,1.6648641021355104e-08
2003,8.333845835650777e-10,1.7084383685528337e-08
2004,0.0,1.5416770082765652e-08
2005,0.0,1.8014997493764895e-08
2006,0.0,5.7650457740976435e-09
2007,0.0,1.4779574009082808e-08
2008,0.0,7.2376473703172906e-09
2009,4.76819250749827e-10,1.1443662017995848e-08
2010,0.0,7.558068837454357e-09
2011,0.0,1.0707121411712706e-08
2012,1.3617010852229328e-09,1.1574459418683958e-08
2013,1.3945624655065103e-09,7.80955033974351e-09
2014,2.815078836704288e-09,2.1221363250001346e-08
2015,1.7732603163622684e-09,6.206411121145727e-09
2016,1.0356699942093428e-09,1.6777854050520347e-08
2017,2.515611330355938e-10,1.1320251402935355e-08
2018,2.5814667070633845e-10,9.293279867872428e-09
2019,0.0,6.377469385920875e-09
